# Table format: 1D
# AnglePCyl 	PCyl_raw
33.65  1.61415
33.85  1.6119
34.05  1.60949
34.25  1.60695
34.45  1.60431
34.65  1.60165
34.85  1.59902
35.05  1.59652
35.25  1.59423
35.45  1.59221
35.65  1.59056
35.85  1.58933
36.05  1.58855
36.25  1.58826
36.45  1.58845
36.65  1.5891
36.85  1.59017
37.05  1.59159
37.25  1.59328
37.45  1.59517
37.65  1.59716
37.85  1.59916
38.05  1.60109
38.25  1.60288
38.45  1.60448
38.65  1.60586
38.85  1.60699
39.05  1.60788
39.25  1.60856
39.45  1.60906
39.65  1.60943
39.85  1.60971
40.05  1.60997
40.25  1.61025
40.45  1.6106
40.65  1.61105
40.85  1.61163
41.05  1.61233
41.25  1.61315
41.45  1.61408
41.65  1.61508
41.85  1.61612
42.05  1.61715
42.25  1.61815
42.45  1.61907
42.65  1.61989
42.85  1.6206
43.05  1.62118
43.25  1.62164
43.45  1.62199
43.65  1.62227
43.85  1.62248
44.05  1.62269
44.25  1.62291
44.45  1.62318
44.65  1.62353
44.85  1.62399
45.05  1.62456
45.25  1.62525
45.45  1.62606
45.65  1.62698
45.85  1.62797
46.05  1.62903
46.25  1.63011
46.45  1.6312
46.65  1.63225
46.85  1.63325
47.05  1.63418
47.25  1.63502
47.45  1.63577
47.65  1.63642
47.85  1.63698
48.05  1.63747
48.25  1.63789
48.45  1.63826
48.65  1.63861
48.85  1.63895
49.05  1.63929
49.25  1.63966
49.45  1.64007
49.65  1.64053
49.85  1.64104
50.05  1.64162
50.25  1.64226
50.45  1.64297
50.65  1.64374
50.85  1.64457
51.05  1.64546
51.25  1.64639
51.45  1.64737
51.65  1.64836
51.85  1.64938
52.05  1.65039
52.25  1.65138
52.45  1.65234
52.65  1.65325
52.85  1.6541
53.05  1.65486
53.25  1.65554
53.45  1.65612
53.65  1.65661
53.85  1.657
54.05  1.65732
54.25  1.65759
54.45  1.65782
54.65  1.65805
54.85  1.6583
55.05  1.65861
55.25  1.659
55.45  1.6595
55.65  1.66013
55.85  1.66088
56.05  1.66176
56.25  1.66275
56.45  1.66384
56.65  1.66498
56.85  1.66615
57.05  1.66729
57.25  1.66836
57.45  1.66932
57.65  1.67015
57.85  1.6708
58.05  1.67127
58.25  1.67157
58.45  1.6717
58.65  1.67171
58.85  1.67163
59.05  1.67152
59.25  1.67145
59.45  1.67147
59.65  1.67164
59.85  1.67203
60.05  1.67266
60.25  1.67358
60.45  1.67477
60.65  1.67625
60.85  1.67796
61.05  1.67988
61.25  1.68192
61.45  1.68401
61.65  1.68608
61.85  1.68804
62.05  1.68982
62.25  1.69134
62.45  1.69256
62.65  1.69344
62.85  1.69398
63.05  1.69419
63.25  1.69409
63.45  1.69375
63.65  1.69322
63.85  1.69259
64.05  1.69196
64.25  1.69139
64.45  1.69099
64.65  1.69081
64.85  1.69092
65.05  1.69135
65.25  1.69213
65.45  1.69325
65.65  1.6947
65.85  1.69643
66.05  1.6984
66.25  1.70053
66.45  1.70275
66.65  1.70499
66.85  1.70718
67.05  1.70925
67.25  1.71114
67.45  1.71281
67.65  1.71423
67.85  1.71537
68.05  1.71624
68.25  1.71685
68.45  1.71722
68.65  1.71739
68.85  1.7174
69.05  1.7173
69.25  1.71713
69.45  1.71695
69.65  1.71681
69.85  1.71676
70.05  1.71684
70.25  1.71708
70.45  1.71751
70.65  1.71816
70.85  1.71903
71.05  1.72013
71.25  1.72145
71.45  1.72298
71.65  1.72468
71.85  1.72652
72.05  1.72846
72.25  1.73046
72.45  1.73246
72.65  1.7344
72.85  1.73624
73.05  1.73792
73.25  1.7394
73.45  1.74066
73.65  1.74166
73.85  1.74241
74.05  1.74291
74.25  1.74318
74.45  1.74328
74.65  1.74325
74.85  1.74316
75.05  1.74309
75.25  1.74309
75.45  1.74325
75.65  1.74364
75.85  1.74429
76.05  1.74524
76.25  1.74652
76.45  1.7481
76.65  1.74995
76.85  1.75201
77.05  1.7542
77.25  1.75643
77.45  1.75859
77.65  1.76056
77.85  1.76224
78.05  1.76352
78.25  1.76431
78.45  1.76456
78.65  1.76421
78.85  1.76326
79.05  1.76173
79.25  1.75967
79.45  1.75715
79.65  1.75427
79.85  1.75116
80.05  1.74793
80.25  1.74471
80.45  1.74164
80.65  1.73882
80.85  1.73634
81.05  1.73429
81.25  1.73272
81.45  1.73163
81.65  1.73103
81.85  1.7309
82.05  1.73117
82.25  1.73178
82.45  1.73267
82.65  1.73374
82.85  1.73492
83.05  1.73614
83.25  1.73733
83.45  1.73844
83.65  1.73945
83.85  1.74034
84.05  1.7411
84.25  1.74175
84.45  1.74231
84.65  1.74281
84.85  1.74327
85.05  1.74374
85.25  1.74424
85.45  1.74478
85.65  1.74537
85.85  1.74603
86.05  1.74675
86.25  1.7475
86.45  1.74827
86.65  1.74904
86.85  1.74978
87.05  1.75046
87.25  1.75107
87.45  1.7516
87.65  1.75203
87.85  1.75238
88.05  1.75264
88.25  1.75284
88.45  1.753
88.65  1.75315
88.85  1.75332
89.05  1.75352
89.25  1.7538
89.45  1.75417
89.65  1.75463
89.85  1.75521
90.05  1.7559
90.25  1.75669
90.45  1.75758
90.65  1.75854
90.85  1.75955
91.05  1.76058
91.25  1.76163
91.45  1.76265
91.65  1.76363
91.85  1.76456
92.05  1.7654
92.25  1.76617
92.45  1.76684
92.65  1.76741
92.85  1.76788
93.05  1.76824
93.25  1.7685
93.45  1.76866
93.65  1.76872
93.85  1.76869
94.05  1.76858
94.25  1.7684
94.45  1.76816
94.65  1.76789
94.85  1.76759
95.05  1.7673
95.25  1.76703
95.45  1.76683
95.65  1.76672
95.85  1.76672
96.05  1.76687
96.25  1.76718
96.45  1.76766
96.65  1.76833
96.85  1.76918
97.05  1.7702
97.25  1.77137
97.45  1.77266
97.65  1.77402
97.85  1.77542
98.05  1.77682
98.25  1.77816
98.45  1.7794
98.65  1.78051
98.85  1.78146
99.05  1.78224
99.25  1.78284
99.45  1.78327
99.65  1.78354
99.85  1.7837
100.05  1.78378
100.25  1.78383
100.45  1.78388
100.65  1.784
100.85  1.78422
101.05  1.78457
101.25  1.78508
101.45  1.78575
101.65  1.78657
101.85  1.78753
102.05  1.7886
102.25  1.78973
102.45  1.79088
102.65  1.792
102.85  1.79303
103.05  1.79393
103.25  1.79465
103.45  1.79519
103.65  1.79551
103.85  1.79563
104.05  1.79554
104.25  1.79529
104.45  1.79491
104.65  1.79445
104.85  1.79396
105.05  1.7935
105.25  1.7931
105.45  1.79281
105.65  1.79266
105.85  1.79266
106.05  1.79283
106.25  1.79314
106.45  1.79356
106.65  1.79406
106.85  1.79459
107.05  1.7951
107.25  1.79552
107.45  1.7958
107.65  1.79591
107.85  1.7958
108.05  1.79545
108.25  1.79485
108.45  1.79401
108.65  1.79296
108.85  1.79173
109.05  1.79037
109.25  1.78895
109.45  1.78751
109.65  1.78613
109.85  1.78487
110.05  1.78378
110.25  1.7829
110.45  1.78226
110.65  1.78187
110.85  1.78175
111.05  1.78187
111.25  1.78221
111.45  1.78274
111.65  1.78341
111.85  1.78418
112.05  1.78499
112.25  1.78581
112.45  1.7866
112.65  1.78732
112.85  1.78795
113.05  1.78848
113.25  1.78891
113.45  1.78923
113.65  1.78947
113.85  1.78964
114.05  1.78976
114.25  1.78984
114.45  1.78991
114.65  1.78999
114.85  1.79008
115.05  1.79018
115.25  1.7903
115.45  1.79043
115.65  1.79056
115.85  1.79068
116.05  1.79076
116.25  1.79082
116.45  1.79083
116.65  1.79079
116.85  1.79072
117.05  1.79061
117.25  1.7905
117.45  1.7904
117.65  1.79034
117.85  1.79035
118.05  1.79047
118.25  1.79072
118.45  1.79113
118.65  1.79171
118.85  1.79247
119.05  1.7934
119.25  1.7945
119.45  1.79573
119.65  1.79708
119.85  1.79849
120.05  1.79994
120.25  1.80137
120.45  1.80275
120.65  1.80403
120.85  1.8052
121.05  1.80622
121.25  1.8071
121.45  1.80784
121.65  1.80845
121.85  1.80895
122.05  1.80938
122.25  1.80976
122.45  1.81014
122.65  1.81054
122.85  1.811
123.05  1.81153
123.25  1.81215
123.45  1.81284
123.65  1.81361
123.85  1.81441
124.05  1.81522
124.25  1.81599
124.45  1.81668
124.65  1.81724
124.85  1.81763
125.05  1.81783
125.25  1.81779
125.45  1.81751
125.65  1.817
125.85  1.81626
126.05  1.81533
126.25  1.81425
126.45  1.81306
126.65  1.81182
126.85  1.81059
127.05  1.80942
127.25  1.80835
127.45  1.80744
127.65  1.8067
127.85  1.80616
128.05  1.80581
128.25  1.80565
128.45  1.80566
128.65  1.80582
128.85  1.80609
129.05  1.80644
129.25  1.80685
129.45  1.80729
129.65  1.80773
129.85  1.80818
130.05  1.80864
130.25  1.80912
130.45  1.80963
130.65  1.81021
130.85  1.81089
131.05  1.81168
131.25  1.81263
131.45  1.81374
131.65  1.81504
131.85  1.8165
132.05  1.81813
132.25  1.81989
132.45  1.82175
132.65  1.82365
132.85  1.82555
133.05  1.82739
133.25  1.82911
133.45  1.83067
133.65  1.83201
133.85  1.8331
134.05  1.83393
134.25  1.83449
134.45  1.83478
134.65  1.83483
134.85  1.83467
135.05  1.83432
135.25  1.83384
135.45  1.83327
135.65  1.83264
135.85  1.832
136.05  1.83137
136.25  1.83076
136.45  1.8302
136.65  1.82967
136.85  1.82918
137.05  1.8287
137.25  1.82824
137.45  1.82776
137.65  1.82725
137.85  1.8267
138.05  1.82612
138.25  1.82549
138.45  1.82483
138.65  1.82415
138.85  1.82347
139.05  1.82282
139.25  1.82221
139.45  1.82168
139.65  1.82123
139.85  1.82089
140.05  1.82064
140.25  1.82049
140.45  1.82042
140.65  1.82042
140.85  1.82046
141.05  1.82052
141.25  1.82057
141.45  1.82058
141.65  1.82055
141.85  1.82046
142.05  1.82032
142.25  1.82014
142.45  1.81994
142.65  1.81976
142.85  1.81963
143.05  1.8196
143.25  1.8197
143.45  1.81998
143.65  1.82047
143.85  1.82118
144.05  1.82213
144.25  1.82332
144.45  1.82471
144.65  1.82628
144.85  1.82798
145.05  1.82976
145.25  1.83156
145.45  1.83333
145.65  1.835
145.85  1.83654
146.05  1.8379
146.25  1.83907
146.45  1.84003
146.65  1.84078
146.85  1.84135
147.05  1.84176
147.25  1.84205
147.45  1.84226
147.65  1.84243
147.85  1.8426
148.05  1.8428
148.25  1.84305
148.45  1.84337
148.65  1.84376
148.85  1.8442
149.05  1.84468
149.25  1.84518
149.45  1.84566
149.65  1.84609
149.85  1.84645
150.05  1.84671
150.25  1.84688
150.45  1.84693
150.65  1.84688
150.85  1.84674
151.05  1.84654
151.25  1.8463
151.45  1.84606
151.65  1.84585
151.85  1.84569
152.05  1.84562
152.25  1.84563
152.45  1.84574
152.65  1.84594
152.85  1.84622
153.05  1.84655
153.25  1.84691
153.45  1.84728
153.65  1.84761
153.85  1.8479
154.05  1.84812
154.25  1.84826
154.45  1.84833
154.65  1.84833
154.85  1.84829
155.05  1.84822
155.25  1.84815
155.45  1.84812
155.65  1.84814
155.85  1.84824
156.05  1.84843
156.25  1.84871
156.45  1.84908
156.65  1.8495
156.85  1.84995
157.05  1.85041
157.25  1.85082
157.45  1.85116
157.65  1.85139
157.85  1.8515
158.05  1.85145
158.25  1.85127
158.45  1.85095
158.65  1.85054
158.85  1.85006
159.05  1.84957
159.25  1.84912
159.45  1.84876
159.65  1.84854
159.85  1.84851
160.05  1.84868
160.25  1.84906
160.45  1.84966
160.65  1.85044
160.85  1.85136
161.05  1.85238
161.25  1.85342
161.45  1.85442
161.65  1.85532
161.85  1.85605
162.05  1.85658
162.25  1.85688
162.45  1.85693
162.65  1.85675
162.85  1.85636
163.05  1.85581
163.25  1.85516
163.45  1.85446
163.65  1.8538
163.85  1.85323
164.05  1.8528
164.25  1.85256
164.45  1.85254
164.65  1.85273
164.85  1.85311
165.05  1.85367
165.25  1.85434
165.45  1.85508
165.65  1.85582
165.85  1.8565
166.05  1.85707
166.25  1.85749
166.45  1.85773
166.65  1.85779
166.85  1.85768
167.05  1.85742
167.25  1.85706
167.45  1.85665
167.65  1.85625
167.85  1.85591
168.05  1.85569
168.25  1.85561
168.45  1.85571
168.65  1.85598
168.85  1.85641
169.05  1.85696
169.25  1.85758
169.45  1.85823
169.65  1.85882
169.85  1.85931
170.05  1.85964
170.25  1.85978
170.45  1.85969
170.65  1.85939
170.85  1.85888
171.05  1.85823
171.25  1.85749
171.45  1.85672
171.65  1.85601
171.85  1.85543
172.05  1.85505
172.25  1.85492
172.45  1.85507
172.65  1.8555
172.85  1.85618
173.05  1.85707
173.25  1.85808
173.45  1.85911
173.65  1.86007
173.85  1.86083
174.05  1.86128
174.25  1.86134
174.45  1.86092
174.65  1.85998
174.85  1.85852
175.05  1.85654
175.25  1.85411
175.45  1.85132
175.65  1.84827
175.85  1.84509
176.05  1.84193
176.25  1.83891
176.45  1.83616
176.65  1.83379
176.85  1.83188
177.05  1.83049
177.25  1.82962
177.45  1.82927
177.65  1.8294
177.85  1.82993
178.05  1.83079
178.25  1.83189
178.45  1.83311
178.65  1.83439
178.85  1.83563
179.05  1.83677
179.25  1.83778
179.45  1.83864
179.65  1.83936
179.85  1.83994
180.05  1.84044
180.25  1.84089
180.45  1.84134
180.65  1.84184
180.85  1.84241
181.05  1.84309
181.25  1.84387
181.45  1.84475
181.65  1.8457
181.85  1.8467
182.05  1.8477
182.25  1.84866
182.45  1.84954
182.65  1.8503
182.85  1.85092
183.05  1.85141
183.25  1.85176
183.45  1.85201
183.65  1.8522
183.85  1.85239
184.05  1.85262
184.25  1.85297
184.45  1.85348
184.65  1.8542
184.85  1.85515
185.05  1.85634
185.25  1.85776
185.45  1.85936
185.65  1.86109
185.85  1.86289
186.05  1.86468
186.25  1.86637
186.45  1.86789
186.65  1.86918
186.85  1.87017
187.05  1.87084
187.25  1.87119
187.45  1.87122
187.65  1.87098
187.85  1.8705
188.05  1.86987
188.25  1.86915
188.45  1.86841
188.65  1.86773
188.85  1.86713
189.05  1.86667
189.25  1.86635
189.45  1.86616
189.65  1.86607
189.85  1.86603
190.05  1.86598
190.25  1.86586
190.45  1.86561
190.65  1.86518
190.85  1.86453
191.05  1.86364
191.25  1.86254
191.45  1.86126
191.65  1.85986
191.85  1.85844
192.05  1.85709
192.25  1.85593
192.45  1.85507
192.65  1.85461
192.85  1.85464
193.05  1.85522
193.25  1.85637
193.45  1.85809
193.65  1.86034
193.85  1.86304
194.05  1.86608
194.25  1.86933
194.45  1.87266
194.65  1.87591
194.85  1.87894
195.05  1.88163
195.25  1.88388
195.45  1.8856
195.65  1.88678
195.85  1.88741
196.05  1.88752
196.25  1.88719
196.45  1.8865
196.65  1.88558
196.85  1.88454
197.05  1.8835
197.25  1.88257
197.45  1.88184
197.65  1.88139
197.85  1.88125
198.05  1.88145
198.25  1.88195
198.45  1.88272
198.65  1.8837
198.85  1.88481
199.05  1.88597
199.25  1.88709
199.45  1.88809
199.65  1.88892
199.85  1.88953
200.05  1.8899
200.25  1.89003
200.45  1.88994
200.65  1.88966
200.85  1.88926
201.05  1.88878
201.25  1.88832
201.45  1.88791
201.65  1.88762
201.85  1.8875
202.05  1.88757
202.25  1.88786
202.45  1.88835
202.65  1.88904
202.85  1.8899
203.05  1.89089
203.25  1.89197
203.45  1.8931
203.65  1.89424
203.85  1.89536
204.05  1.89644
204.25  1.89747
204.45  1.89844
204.65  1.89937
204.85  1.90025
205.05  1.90113
205.25  1.90201
205.45  1.90293
205.65  1.90389
205.85  1.90494
206.05  1.90606
206.25  1.90728
206.45  1.90859
206.65  1.90999
206.85  1.91147
207.05  1.91302
207.25  1.91464
207.45  1.91631
207.65  1.91804
207.85  1.91981
208.05  1.92164
208.25  1.92352
208.45  1.92545
208.65  1.92745
208.85  1.92952
209.05  1.93165
209.25  1.93383
209.45  1.93606
209.65  1.9383
209.85  1.94055
210.05  1.94275
210.25  1.94487
210.45  1.94689
210.65  1.94877
210.85  1.95047
211.05  1.95199
211.25  1.95332
211.45  1.95447
211.65  1.95545
211.85  1.95631
212.05  1.9571
212.25  1.95786
212.45  1.95866
212.65  1.95956
212.85  1.96063
213.05  1.96191
213.25  1.96343
213.45  1.96521
213.65  1.96726
213.85  1.96954
214.05  1.97202
214.25  1.97465
214.45  1.97734
214.65  1.98002
214.85  1.9826
215.05  1.98502
215.25  1.98719
215.45  1.98906
215.65  1.99061
215.85  1.99182
216.05  1.99271
216.25  1.99332
216.45  1.99371
216.65  1.99396
216.85  1.99418
217.05  1.99446
217.25  1.99492
217.45  1.99565
217.65  1.99674
217.85  1.99826
218.05  2.00026
218.25  2.00277
218.45  2.00579
218.65  2.00928
218.85  2.01319
219.05  2.01746
219.25  2.022
219.45  2.02671
219.65  2.03149
219.85  2.03625
220.05  2.0409
220.25  2.04537
220.45  2.04958
220.65  2.05349
220.85  2.05709
221.05  2.06035
221.25  2.06331
221.45  2.06597
221.65  2.06837
221.85  2.07057
222.05  2.07261
222.25  2.07456
222.45  2.07644
222.65  2.07833
222.85  2.08026
223.05  2.08226
223.25  2.08437
223.45  2.08661
223.65  2.08898
223.85  2.0915
224.05  2.09417
224.25  2.09698
224.45  2.09992
224.65  2.10299
224.85  2.10617
225.05  2.10944
225.25  2.11278
225.45  2.11618
225.65  2.11962
225.85  2.12307
226.05  2.12653
226.25  2.12996
226.45  2.13337
226.65  2.13673
226.85  2.14003
227.05  2.14327
227.25  2.14645
227.45  2.14957
227.65  2.15264
227.85  2.15569
228.05  2.15871
228.25  2.16174
228.45  2.1648
228.65  2.1679
228.85  2.17106
229.05  2.17429
229.25  2.17761
229.45  2.18101
229.65  2.18449
229.85  2.18803
230.05  2.19161
230.25  2.19521
230.45  2.1988
230.65  2.20235
230.85  2.20584
231.05  2.20923
231.25  2.21251
231.45  2.21568
231.65  2.21873
231.85  2.22167
232.05  2.22452
232.25  2.22732
232.45  2.2301
232.65  2.2329
232.85  2.23577
233.05  2.23874
233.25  2.24187
233.45  2.24518
233.65  2.2487
233.85  2.25244
234.05  2.25641
234.25  2.2606
234.45  2.26499
234.65  2.26955
234.85  2.27425
235.05  2.27905
235.25  2.2839
235.45  2.28878
235.65  2.29364
235.85  2.29846
236.05  2.30321
236.25  2.30789
236.45  2.31249
236.65  2.31701
236.85  2.32148
237.05  2.3259
237.25  2.33029
237.45  2.33468
237.65  2.33908
237.85  2.34351
238.05  2.34798
238.25  2.3525
238.45  2.35706
238.65  2.36167
238.85  2.36631
239.05  2.37097
239.25  2.37564
239.45  2.38032
239.65  2.385
239.85  2.38968
240.05  2.39435
240.25  2.39904
240.45  2.40375
240.65  2.4085
240.85  2.41331
241.05  2.41821
241.25  2.4232
241.45  2.42832
241.65  2.43357
241.85  2.43895
242.05  2.44445
242.25  2.45007
242.45  2.45578
242.65  2.46156
242.85  2.46737
243.05  2.47319
243.25  2.47896
243.45  2.48467
243.65  2.49028
243.85  2.49578
244.05  2.50116
244.25  2.50642
244.45  2.51157
244.65  2.51663
244.85  2.52164
245.05  2.52662
245.25  2.53161
245.45  2.53666
245.65  2.54179
245.85  2.54705
246.05  2.55245
246.25  2.558
246.45  2.56372
246.65  2.56959
246.85  2.5756
247.05  2.58172
247.25  2.58792
247.45  2.59418
247.65  2.60046
247.85  2.60673
248.05  2.61296
248.25  2.61916
248.45  2.62529
248.65  2.63138
248.85  2.63744
249.05  2.64349
249.25  2.64956
249.45  2.65568
249.65  2.6619
249.85  2.66825
250.05  2.67475
250.25  2.68144
250.45  2.68833
250.65  2.69543
250.85  2.70273
251.05  2.7102
251.25  2.71783
251.45  2.72557
251.65  2.73338
251.85  2.74122
252.05  2.74903
252.25  2.75676
252.45  2.76439
252.65  2.77188
252.85  2.7792
253.05  2.78636
253.25  2.79336
253.45  2.8002
253.65  2.80693
253.85  2.81359
254.05  2.82021
254.25  2.82686
254.45  2.83358
254.65  2.84044
254.85  2.84749
255.05  2.85477
255.25  2.86232
255.45  2.87016
255.65  2.87831
255.85  2.88678
256.05  2.89556
256.25  2.90461
256.45  2.91391
256.65  2.92342
256.85  2.93308
257.05  2.94283
257.25  2.9526
257.45  2.96235
257.65  2.97199
257.85  2.98148
258.05  2.99074
258.25  2.99975
258.45  3.00845
258.65  3.01681
258.85  3.02483
259.05  3.03249
259.25  3.0398
259.45  3.04678
259.65  3.05347
259.85  3.05989
260.05  3.06611
260.25  3.07218
260.45  3.07817
260.65  3.08413
260.85  3.09013
261.05  3.09624
261.25  3.10251
261.45  3.10901
261.65  3.11576
261.85  3.12282
262.05  3.1302
262.25  3.13793
262.45  3.14602
262.65  3.15446
262.85  3.16324
263.05  3.17235
263.25  3.18178
263.45  3.19149
263.65  3.20146
263.85  3.21167
264.05  3.22209
264.25  3.23269
264.45  3.24344
264.65  3.25434
264.85  3.26535
265.05  3.27645
265.25  3.28764
265.45  3.29889
265.65  3.31018
265.85  3.32151
266.05  3.33284
266.25  3.34418
266.45  3.3555
266.65  3.3668
266.85  3.37805
267.05  3.38927
267.25  3.40043
267.45  3.41156
267.65  3.42265
267.85  3.43371
268.05  3.44478
268.25  3.45586
268.45  3.467
268.65  3.47821
268.85  3.48952
269.05  3.50097
269.25  3.51258
269.45  3.52436
269.65  3.53632
269.85  3.54846
270.05  3.56078
270.25  3.57325
270.45  3.58584
270.65  3.59853
270.85  3.61127
271.05  3.62402
271.25  3.63674
271.45  3.64939
271.65  3.66195
271.85  3.67439
272.05  3.6867
272.25  3.69889
272.45  3.71098
272.65  3.72301
272.85  3.735
273.05  3.74702
273.25  3.75912
273.45  3.77136
273.65  3.78382
273.85  3.79652
274.05  3.80953
274.25  3.82287
274.45  3.83656
274.65  3.8506
274.85  3.86497
275.05  3.87965
275.25  3.89459
275.45  3.90973
275.65  3.92502
275.85  3.94039
276.05  3.9558
276.25  3.97118
276.45  3.9865
276.65  4.00173
276.85  4.01687
277.05  4.03192
277.25  4.04692
277.45  4.06189
277.65  4.07691
277.85  4.09202
278.05  4.1073
278.25  4.12282
278.45  4.13863
278.65  4.1548
278.85  4.17136
279.05  4.18834
279.25  4.20574
279.45  4.22356
279.65  4.24176
279.85  4.2603
280.05  4.27913
280.25  4.29819
280.45  4.31741
280.65  4.33671
280.85  4.35604
281.05  4.37534
281.25  4.39457
281.45  4.41369
281.65  4.4327
281.85  4.45159
282.05  4.47037
282.25  4.48908
282.45  4.50774
282.65  4.5264
282.85  4.54511
283.05  4.56391
283.25  4.58284
283.45  4.60196
283.65  4.62129
283.85  4.64085
284.05  4.66067
284.25  4.68076
284.45  4.70111
284.65  4.72173
284.85  4.74261
285.05  4.76373
285.25  4.7851
285.45  4.80668
285.65  4.82848
285.85  4.85047
286.05  4.87266
286.25  4.89502
286.45  4.91756
286.65  4.94024
286.85  4.96307
287.05  4.98602
287.25  5.00906
287.45  5.03218
287.65  5.05535
287.85  5.07855
288.05  5.10175
288.25  5.12492
288.45  5.14806
288.65  5.17116
288.85  5.19422
289.05  5.21725
289.25  5.2403
289.45  5.26338
289.65  5.28657
289.85  5.30991
290.05  5.33347
290.25  5.35733
290.45  5.38155
290.65  5.40618
290.85  5.43129
291.05  5.4569
291.25  5.48304
291.45  5.50971
291.65  5.53688
291.85  5.56453
292.05  5.59258
292.25  5.62099
292.45  5.64967
292.65  5.67854
292.85  5.70753
293.05  5.73657
293.25  5.7656
293.45  5.7946
293.65  5.82353
293.85  5.85242
294.05  5.88127
294.25  5.91015
294.45  5.93911
294.65  5.96823
294.85  5.99759
295.05  6.02729
295.25  6.05739
295.45  6.08796
295.65  6.11905
295.85  6.15071
296.05  6.18293
296.25  6.21571
296.45  6.24902
296.65  6.28281
296.85  6.31702
297.05  6.35157
297.25  6.3864
297.45  6.42144
297.65  6.45663
297.85  6.49192
298.05  6.52729
298.25  6.56274
298.45  6.59827
298.65  6.63392
298.85  6.66973
299.05  6.70577
299.25  6.7421
299.45  6.77879
299.65  6.81591
299.85  6.85351
300.05  6.89164
300.25  6.93032
300.45  6.96956
300.65  7.00936
300.85  7.04968
301.05  7.0905
301.25  7.13176
301.45  7.17341
301.65  7.2154
301.85  7.25767
302.05  7.30018
302.25  7.34292
302.45  7.38586
302.65  7.42901
302.85  7.47237
303.05  7.51599
303.25  7.5599
303.45  7.60414
303.65  7.64875
303.85  7.69378
304.05  7.73926
304.25  7.78522
304.45  7.83165
304.65  7.87856
304.85  7.92593
305.05  7.97372
305.25  8.02188
305.45  8.07038
305.65  8.11915
305.85  8.16816
306.05  8.21736
306.25  8.26672
306.45  8.31624
306.65  8.36591
306.85  8.41576
307.05  8.46582
307.25  8.51614
307.45  8.56679
307.65  8.61783
307.85  8.66933
308.05  8.72137
308.25  8.774
308.45  8.82728
308.65  8.88125
308.85  8.93593
309.05  8.99132
309.25  9.04744
309.45  9.10425
309.65  9.16174
309.85  9.21988
310.05  9.27863
