# Table format: 3D
# table_unit = Wb
# axis1_unit = A
# axis2_unit = A
# axis3_unit = A
# axis1_token = Id
# axis2_token = Iq
# axis3_token = If
# d axis flux linkage obtained from PC-FEA static analysis
# (corresponds to Ld=0.001235 [H], Lq=0.000983 [H], Msf=0.052 [H], Lf=3.93 [H])
# 
#
13
13
8
-400.0 -333.333333333 -266.666666667 -200.0 -133.333333333 -66.6666666667 0.0 66.6666666667 133.333333333 200.0 266.666666667 333.333333333 400.0
-400.0 -333.333333333 -266.666666667 -200.0 -133.333333333 -66.6666666667 0.0 66.6666666667 133.333333333 200.0 266.666666667 333.333333333 400.0
-1.0 0.0 1.0 2.0 3.0 4.0 5.0 6.0
-0.2480090990658718 -0.2280586362035638 -0.20425877410350426 -0.17327251449377443 -0.13052005701878927 -0.08189317488714065 -0.03111541569557677 0.01988341284128461 0.0697130997468379 0.11727711390509717 0.1605198353763036 0.1983292608471037 0.22860508240279512
-0.2564912926594414 -0.23746474589809596 -0.21499731395399688 -0.1875490718377198 -0.14844182263776695 -0.09602640965756458 -0.03830870064580472 0.02072490691002808 0.07761942974252722 0.13101481451974256 0.17795579109660495 0.21519511033543812 0.2411997371358445
-0.26460304958801845 -0.24578955889642704 -0.22412430306453218 -0.19796784909844944 -0.16441657579106636 -0.11274967500269976 -0.04886823616690919 0.020102927147921005 0.08756530209074896 0.14788401778615423 0.1967855962451635 0.2285611905727449 0.25189439285329807
-0.27229294302266005 -0.2533558221741585 -0.23160073326553873 -0.20561032635933785 -0.17379127646144288 -0.1284852953047693 -0.05966399545735367 0.018404464468700765 0.09702081695491149 0.16462026234210006 0.2101680022540388 0.23873965512580383 0.26121089367494293
-0.27885089403514235 -0.25990501632255786 -0.23744190140817126 -0.21101623400970204 -0.17918731919807498 -0.13742373002806504 -0.06395372009172219 0.018147885040535505 0.10029914406055018 0.17566726960492873 0.21836692724920168 0.24645839459673038 0.2687472193089401
-0.2834573345339213 -0.26424831085210015 -0.24112228653085266 -0.2140117297044148 -0.181403897068424 -0.13928603409402 -0.0641946259683394 0.018137878627946014 0.10051373982189138 0.1794120021316825 0.22214954099704387 0.251021972154744 0.2735569696226374
-0.28516538641128747 -0.265734614706087 -0.24221421810522653 -0.21479578938129576 -0.18161382018568337 -0.1393999661602073 -0.0642111654114497 0.018144791331418195 0.10051527203590087 0.17994231119301948 0.22318162200797612 0.2523672180247087 0.27526981902825814
-0.2834629617283361 -0.26425345775362813 -0.24112514027672785 -0.21401172516979688 -0.181413738285384 -0.13931682548086788 -0.06420346089459854 0.018132940743418986 0.10050736135417335 0.17938569478892272 0.22214167910915197 0.2510208417790165 0.2735534647906515
-0.27884624429429994 -0.25991496206128634 -0.23746359143469875 -0.2110605988433659 -0.17928004336569775 -0.13764139365028302 -0.06398311806795876 0.01813713685968373 0.10028263989366436 0.1755346149710576 0.2182867571737488 0.24642488419972142 0.2687323239607936
-0.27230252923344905 -0.25340247469345833 -0.23169072343620567 -0.20578694161360656 -0.1740564484562078 -0.1287548626516812 -0.05977952859219689 0.01838217455601146 0.09694881080984816 0.16441231727966385 0.20999195298805576 0.23861897110237776 0.26113365032791225
-0.2646426025618717 -0.24587836633811602 -0.22430391384012174 -0.19824715805075907 -0.16479004169970932 -0.11319018391661911 -0.04907899604721528 0.019990140881591876 0.08739452850158315 0.1476090595450617 0.196505922116289 0.22839596929913392 0.25177201828033513
-0.25656033322003086 -0.23760710639930957 -0.2152379370196727 -0.187902797958661 -0.14901416450116137 -0.09653595390700564 -0.03865040408729331 0.020467143326057088 0.07738118931338506 0.1306424656309843 0.17756531631085912 0.21493494444910294 0.2410503708229918
-0.2481127457894386 -0.22824786552882054 -0.20452850333923456 -0.17373381005679078 -0.13115547359466423 -0.08243408987878481 -0.03159988606986444 0.019500385854127705 0.06934192110078365 0.1168611379689856 0.16009567194724206 0.19791271062557036 0.2283793975411301
-0.2400375672866393 -0.2168529567116944 -0.186213993873162 -0.14585779698154677 -0.09975576565585531 -0.05037831922998305 0.00018395325499017 0.050820169347212056 0.10022368092969013 0.1463937176738532 0.18666521615609108 0.21710169407497387 0.24018345906820432
-0.25004885116412834 -0.22867499486385143 -0.2019572069575875 -0.16381580552836747 -0.11383936092315078 -0.057967544474657 0.00013360037165461504 0.05825641958511 0.11428480456073473 0.16429155856108926 0.20226231545455176 0.228857101748587 0.2501678694799261
-0.2590792443231203 -0.23866170119659777 -0.21401925161282626 -0.18152754495708828 -0.13086691924183114 -0.06844351384464649 5.652768618768473e-05 0.0686390501365053 0.131230321241216 0.18183531433629102 0.21423492745421588 0.23880708241009307 0.2591548663957563
-0.26729274761213195 -0.24717943847442106 -0.22315665367368115 -0.19287043973164675 -0.1472133754177427 -0.07872132909950645 1.02453802159977e-05 0.07881829182233464 0.14745092310822164 0.19308931701224352 0.2233005888002881 0.24726177820480535 0.2673330538219419
-0.2743336542405686 -0.25407141693737967 -0.22983491460718608 -0.19959601423080003 -0.15754691600954362 -0.08217594933212076 5.502300546352205e-06 0.08219777248841587 0.15773758373437327 0.19967923352345093 0.22986853336349755 0.2540901727089177 0.27434710335485757
-0.27913497896121725 -0.2584566034039274 -0.23354182691484207 -0.20281220813228942 -0.16001037206923047 -0.08235613591079512 2.592540964382435e-06 0.0823639242792936 0.16003939190497768 0.20281936104293194 0.23354469983052611 0.2584580233256724 0.2791432622909637
