# Table format: 2D
# table_unit = A
# axis1_unit = rev/min
# axis2_unit = Nm
# axis1_token = W
# axis2_token = Tem
# If set point generated from default WRSM parameter setting:
# p=3.0
# Rs=0.0114 [Ohm]
# Rf=9.6547 [Ohm]
# Ld=0.001235 [H]
# Lq=0.000983 [H]
# Msf=0.052 [H]
# Lf=3.93 [H]
# lsew=0.0 [H]
# lfew=0.0 [H]
# Uslim=400.0/sqrt(6.0) [Vrms] (phase voltage RMS magnitude)
# Islim=175.0 [Arms] (phase current RMS magnitude)
# Uflim=400.0 [V] (phase voltage)
# Iflim=5.0 [A] (phase current)
# 
# 
41
63
   -1.00000000000000e+004    -9.50000000000000e+003    -9.00000000000000e+003    -8.50000000000000e+003    -8.00000000000000e+003    -7.50000000000000e+003    -7.00000000000000e+003    -6.50000000000000e+003    -6.00000000000000e+003    -5.50000000000000e+003    -5.00000000000000e+003    -4.50000000000000e+003    -4.00000000000000e+003    -3.50000000000000e+003    -3.00000000000000e+003    -2.50000000000000e+003    -2.00000000000000e+003    -1.50000000000000e+003    -1.00000000000000e+003    -5.00000000000000e+002     0.00000000000000e+000     5.00000000000000e+002     1.00000000000000e+003     1.50000000000000e+003     2.00000000000000e+003     2.50000000000000e+003     3.00000000000000e+003     3.50000000000000e+003     4.00000000000000e+003     4.50000000000000e+003     5.00000000000000e+003     5.50000000000000e+003     6.00000000000000e+003     6.50000000000000e+003     7.00000000000000e+003     7.50000000000000e+003     8.00000000000000e+003     8.50000000000000e+003     9.00000000000000e+003     9.50000000000000e+003     1.00000000000000e+004
   -3.10000000000000e+002    -3.00000000000000e+002    -2.90000000000000e+002    -2.80000000000000e+002    -2.70000000000000e+002    -2.60000000000000e+002    -2.50000000000000e+002    -2.40000000000000e+002    -2.30000000000000e+002    -2.20000000000000e+002    -2.10000000000000e+002    -2.00000000000000e+002    -1.90000000000000e+002    -1.80000000000000e+002    -1.70000000000000e+002    -1.60000000000000e+002    -1.50000000000000e+002    -1.40000000000000e+002    -1.30000000000000e+002    -1.20000000000000e+002    -1.10000000000000e+002    -1.00000000000000e+002    -9.00000000000000e+001    -8.00000000000000e+001    -7.00000000000000e+001    -6.00000000000000e+001    -5.00000000000000e+001    -4.00000000000000e+001    -3.00000000000000e+001    -2.00000000000000e+001    -1.00000000000000e+001     0.00000000000000e+000     1.00000000000000e+001     2.00000000000000e+001     3.00000000000000e+001     4.00000000000000e+001     5.00000000000000e+001     6.00000000000000e+001     7.00000000000000e+001     8.00000000000000e+001     9.00000000000000e+001     1.00000000000000e+002     1.10000000000000e+002     1.20000000000000e+002     1.30000000000000e+002     1.40000000000000e+002     1.50000000000000e+002     1.60000000000000e+002     1.70000000000000e+002     1.80000000000000e+002     1.90000000000000e+002     2.00000000000000e+002     2.10000000000000e+002     2.20000000000000e+002     2.30000000000000e+002     2.40000000000000e+002     2.50000000000000e+002     2.60000000000000e+002     2.70000000000000e+002     2.80000000000000e+002     2.90000000000000e+002     3.00000000000000e+002     3.10000000000000e+002
    5.00000000001229e+000     5.00000000000046e+000     4.99999999999993e+000     5.00000000000077e+000     4.99999999999994e+000     5.00000000000014e+000     5.00000000001952e+000     5.00000000000004e+000     5.00000003676013e+000     5.00000000000036e+000     5.00000000000149e+000     5.00000000784320e+000     5.00000000000010e+000     4.99999999999998e+000     5.00000000012969e+000     5.00000000198786e+000     5.00000000000142e+000     5.00002952591404e+000     5.00002952591404e+000     5.00002952591404e+000     5.00002952591404e+000     5.00002952591404e+000     5.00002952591404e+000     5.00002952591404e+000     5.00000000000020e+000     5.00000000694056e+000     5.00000000000044e+000     5.00001529158112e+000     5.00000418098499e+000     5.00000000000003e+000     4.99999999999976e+000     5.00000000000219e+000     5.00000000000055e+000     5.00000000000522e+000     5.00000000000001e+000     5.00000000000004e+000     5.00000000000012e+000     5.00000000000038e+000     5.00000000000568e+000     5.00000000000109e+000     5.00000000000002e+000
    5.00000000001229e+000     5.00000000000046e+000     4.99999999999993e+000     5.00000000000077e+000     4.99999999999994e+000     5.00000000000014e+000     5.00000000001952e+000     5.00000000000004e+000     5.00000003676013e+000     5.00000000000036e+000     5.00000000000149e+000     5.00000000784320e+000     5.00000000000010e+000     4.99999999999998e+000     5.00000000012969e+000     5.00000000198786e+000     5.00000000000142e+000     5.00002952591404e+000     5.00002952591404e+000     5.00002952591404e+000     5.00002952591404e+000     5.00002952591404e+000     5.00002952591404e+000     5.00002952591404e+000     5.00000000000020e+000     5.00000000694056e+000     5.00000000000044e+000     5.00001529158112e+000     5.00000418098499e+000     5.00000000000003e+000     4.99999999999976e+000     5.00000000000219e+000     5.00000000000055e+000     5.00000000000522e+000     5.00000000000001e+000     5.00000000000004e+000     5.00000000000012e+000     5.00000000000038e+000     5.00000000000568e+000     5.00000000000109e+000     5.00000000000002e+000
    5.00000000001229e+000     5.00000000000046e+000     4.99999999999993e+000     5.00000000000077e+000     4.99999999999994e+000     5.00000000000014e+000     5.00000000001952e+000     5.00000000000004e+000     5.00000003676013e+000     5.00000000000036e+000     5.00000000000149e+000     5.00000000784320e+000     5.00000000000010e+000     4.99999999999998e+000     5.00000000012969e+000     5.00000000198786e+000     5.00000000000000e+000     5.00000000000001e+000     5.00000000000001e+000     5.00000000000001e+000     5.00000000000001e+000     5.00000000000001e+000     5.00000000000001e+000     5.00000000000001e+000     5.00000000000000e+000     5.00000000694056e+000     5.00000000000044e+000     5.00001529158112e+000     5.00000418098499e+000     5.00000000000003e+000     4.99999999999976e+000     5.00000000000219e+000     5.00000000000055e+000     5.00000000000522e+000     5.00000000000001e+000     5.00000000000004e+000     5.00000000000012e+000     5.00000000000038e+000     5.00000000000568e+000     5.00000000000109e+000     5.00000000000002e+000
    5.00000000001229e+000     5.00000000000046e+000     4.99999999999993e+000     5.00000000000077e+000     4.99999999999994e+000     5.00000000000014e+000     5.00000000001952e+000     5.00000000000004e+000     5.00000003676013e+000     5.00000000000036e+000     5.00000000000149e+000     5.00000000784320e+000     5.00000000000010e+000     4.99999999999998e+000     5.00000000012969e+000     5.00000000198786e+000     5.00000000000000e+000     4.99999999999999e+000     4.99999999999999e+000     4.99999999999999e+000     4.99999999999999e+000     4.99999999999999e+000     4.99999999999999e+000     4.99999999999999e+000     5.00000000000000e+000     5.00000000694056e+000     5.00000000000044e+000     5.00001529158112e+000     5.00000418098499e+000     5.00000000000003e+000     4.99999999999976e+000     5.00000000000219e+000     5.00000000000055e+000     5.00000000000522e+000     5.00000000000001e+000     5.00000000000004e+000     5.00000000000012e+000     5.00000000000038e+000     5.00000000000568e+000     5.00000000000109e+000     5.00000000000002e+000
    5.00000000001229e+000     5.00000000000046e+000     4.99999999999993e+000     5.00000000000077e+000     4.99999999999994e+000     5.00000000000014e+000     5.00000000001952e+000     5.00000000000004e+000     5.00000003676013e+000     5.00000000000036e+000     5.00000000000149e+000     5.00000000784320e+000     5.00000000000010e+000     4.99999999999998e+000     5.00000000012969e+000     5.00000000198786e+000     5.00000000000000e+000     5.00000000000000e+000     5.00000000000000e+000     5.00000000000000e+000     5.00000000000000e+000     5.00000000000000e+000     5.00000000000000e+000     5.00000000000000e+000     5.00000000000000e+000     5.00000000694056e+000     5.00000000000044e+000     5.00001529158112e+000     5.00000418098499e+000     5.00000000000003e+000     4.99999999999976e+000     5.00000000000219e+000     5.00000000000055e+000     5.00000000000522e+000     5.00000000000001e+000     5.00000000000004e+000     5.00000000000012e+000     5.00000000000038e+000     5.00000000000568e+000     5.00000000000109e+000     5.00000000000002e+000
    5.00000000001229e+000     5.00000000000046e+000     4.99999999999993e+000     5.00000000000077e+000     4.99999999999994e+000     5.00000000000014e+000     5.00000000001952e+000     5.00000000000004e+000     5.00000003676013e+000     5.00000000000036e+000     5.00000000000149e+000     5.00000000784320e+000     5.00000000000010e+000     4.99999999999998e+000     5.00000000012969e+000     5.00000000198786e+000     5.00000000000000e+000     5.00000000000000e+000     5.00000000000000e+000     5.00000000000000e+000     5.00000000000000e+000     5.00000000000000e+000     5.00000000000000e+000     5.00000000000000e+000     5.00000000000000e+000     5.00000000000000e+000     5.00000000000044e+000     5.00001529158112e+000     5.00000418098499e+000     5.00000000000003e+000     4.99999999999976e+000     5.00000000000219e+000     5.00000000000055e+000     5.00000000000522e+000     5.00000000000001e+000     5.00000000000004e+000     5.00000000000012e+000     5.00000000000038e+000     5.00000000000568e+000     5.00000000000109e+000     5.00000000000002e+000
    5.00000000001229e+000     5.00000000000046e+000     4.99999999999993e+000     5.00000000000077e+000     4.99999999999994e+000     5.00000000000014e+000     5.00000000001952e+000     5.00000000000004e+000     5.00000003676013e+000     5.00000000000036e+000     5.00000000000149e+000     5.00000000784320e+000     5.00000000000010e+000     4.99999999999998e+000     5.00000000012969e+000     5.00000000000000e+000     5.00000000000000e+000     5.00000000000000e+000     5.00000000000000e+000     5.00000000000000e+000     5.00000000000000e+000     5.00000000000000e+000     5.00000000000000e+000     5.00000000000000e+000     5.00000000000001e+000     4.99999999999999e+000     5.00000000000044e+000     5.00001529158112e+000     5.00000418098499e+000     5.00000000000003e+000     4.99999999999976e+000     5.00000000000219e+000     5.00000000000055e+000     5.00000000000522e+000     5.00000000000001e+000     5.00000000000004e+000     5.00000000000012e+000     5.00000000000038e+000     5.00000000000568e+000     5.00000000000109e+000     5.00000000000002e+000
    5.00000000001229e+000     5.00000000000046e+000     4.99999999999993e+000     5.00000000000077e+000     4.99999999999994e+000     5.00000000000014e+000     5.00000000001952e+000     5.00000000000004e+000     5.00000003676013e+000     5.00000000000036e+000     5.00000000000149e+000     5.00000000784320e+000     5.00000000000010e+000     4.99999999999998e+000     5.00000000012969e+000     4.99999999999999e+000     5.00000000000000e+000     5.00000000000000e+000     5.00000000000000e+000     5.00000000000000e+000     5.00000000000000e+000     5.00000000000000e+000     5.00000000000000e+000     5.00000000000000e+000     5.00000000000000e+000     5.00000000000000e+000     5.00000000000044e+000     5.00001529158112e+000     5.00000418098499e+000     5.00000000000003e+000     4.99999999999976e+000     5.00000000000219e+000     5.00000000000055e+000     5.00000000000522e+000     5.00000000000001e+000     5.00000000000004e+000     5.00000000000012e+000     5.00000000000038e+000     5.00000000000568e+000     5.00000000000109e+000     5.00000000000002e+000
