# Table format: 2D
26
16
    5.00000000000000e-006     2.54000000000000e-005     5.08000000000000e-005     7.62000000000000e-005     1.02000000000000e-004     1.27000000000000e-004     1.52000000000000e-004     1.78000000000000e-004     2.03000000000000e-004     2.29000000000000e-004     2.54000000000000e-004     2.79000000000000e-004     3.05000000000000e-004     3.30000000000000e-004     3.56000000000000e-004     3.81000000000000e-004     4.06000000000000e-004     4.32000000000000e-004     4.57000000000000e-004     4.83000000000000e-004     5.08000000000000e-004     5.33000000000000e-004     5.59000000000000e-004     5.84000000000000e-004     6.10000000000000e-004     6.34000000000000e-004 
    0.00000000000000e+000     1.00000000000000e+002     2.00000000000000e+002     3.00000000000000e+002     4.00000000000000e+002     5.00000000000000e+002     6.00000000000000e+002     7.00000000000000e+002     8.00000000000000e+002     9.00000000000000e+002     1.00000000000000e+003     1.10000000000000e+003     1.20000000000000e+003     1.30000000000000e+003     1.40000000000000e+003     1.50000000000000e+003 
    2.30000000000000e-007     2.01000000000000e-007     1.79000000000000e-007     1.63000000000000e-007     1.51000000000000e-007     1.42000000000000e-007     1.34000000000000e-007     1.28000000000000e-007     1.21000000000000e-007     1.17000000000000e-007     1.11000000000000e-007     1.07000000000000e-007     1.04000000000000e-007     1.01000000000000e-007     9.77000000000000e-008     9.50000000000000e-008     9.22000000000000e-008     9.03000000000000e-008     8.83000000000000e-008     8.62000000000000e-008     8.44000000000000e-008     8.27000000000000e-008     8.13000000000000e-008     7.96000000000000e-008     7.82000000000000e-008     7.69000000000000e-008 
    2.45000000000000e-007     2.13000000000000e-007     1.90000000000000e-007     1.73000000000000e-007     1.60000000000000e-007     1.49000000000000e-007     1.40000000000000e-007     1.33000000000000e-007     1.27000000000000e-007     1.21000000000000e-007     1.15000000000000e-007     1.12000000000000e-007     1.08000000000000e-007     1.05000000000000e-007     1.01000000000000e-007     9.83000000000000e-008     9.59000000000000e-008     9.36000000000000e-008     9.02000000000000e-008     8.74000000000000e-008     8.64000000000000e-008     8.37000000000000e-008     8.29000000000000e-008     8.06000000000000e-008     7.91000000000000e-008     7.78000000000000e-008 
    2.24000000000000e-007     2.02000000000000e-007     1.85000000000000e-007     1.69000000000000e-007     1.57000000000000e-007     1.48000000000000e-007     1.40000000000000e-007     1.33000000000000e-007     1.27000000000000e-007     1.21000000000000e-007     1.18000000000000e-007     1.13000000000000e-007     1.09000000000000e-007     1.06000000000000e-007     1.02000000000000e-007     9.96000000000000e-008     9.70000000000000e-008     9.46000000000000e-008     9.22000000000000e-008     9.03000000000000e-008     8.83000000000000e-008     8.65000000000000e-008     8.40000000000000e-008     8.31000000000000e-008     8.16000000000000e-008     8.02000000000000e-008 
    1.93000000000000e-007     1.79000000000000e-007     1.72000000000000e-007     1.60000000000000e-007     1.51000000000000e-007     1.44000000000000e-007     1.37000000000000e-007     1.31000000000000e-007     1.24000000000000e-007     1.20000000000000e-007     1.16000000000000e-007     1.13000000000000e-007     1.09000000000000e-007     1.06000000000000e-007     1.03000000000000e-007     1.00000000000000e-007     9.75000000000000e-008     9.50000000000000e-008     9.22000000000000e-008     9.07000000000000e-008     8.86000000000000e-008     8.70000000000000e-008     8.49000000000000e-008     8.37000000000000e-008     8.22000000000000e-008     8.07000000000000e-008 
    1.68000000000000e-007     1.57000000000000e-007     1.53000000000000e-007     1.47000000000000e-007     1.40000000000000e-007     1.35000000000000e-007     1.31000000000000e-007     1.27000000000000e-007     1.21000000000000e-007     1.17000000000000e-007     1.15000000000000e-007     1.11000000000000e-007     1.08000000000000e-007     1.05000000000000e-007     1.02000000000000e-007     9.95000000000000e-008     9.70000000000000e-008     9.47000000000000e-008     9.20000000000000e-008     9.06000000000000e-008     8.85000000000000e-008     8.69000000000000e-008     8.52000000000000e-008     8.38000000000000e-008     8.24000000000000e-008     8.08000000000000e-008 
    1.47000000000000e-007     1.40000000000000e-007     1.37000000000000e-007     1.33000000000000e-007     1.28000000000000e-007     1.23000000000000e-007     1.22000000000000e-007     1.18000000000000e-007     1.15000000000000e-007     1.13000000000000e-007     1.11000000000000e-007     1.09000000000000e-007     1.06000000000000e-007     1.03000000000000e-007     1.01000000000000e-007     9.82000000000000e-008     9.59000000000000e-008     9.38000000000000e-008     9.12000000000000e-008     9.00000000000000e-008     8.80000000000000e-008     8.65000000000000e-008     8.51000000000000e-008     8.37000000000000e-008     8.22000000000000e-008     8.06000000000000e-008 
    1.32000000000000e-007     1.26000000000000e-007     1.23000000000000e-007     1.21000000000000e-007     1.17000000000000e-007     1.13000000000000e-007     1.12000000000000e-007     1.10000000000000e-007     1.07000000000000e-007     1.06000000000000e-007     1.06000000000000e-007     1.04000000000000e-007     1.02000000000000e-007     9.87000000000000e-008     9.76000000000000e-008     9.59000000000000e-008     9.38000000000000e-008     9.20000000000000e-008     8.97000000000000e-008     8.89000000000000e-008     8.69000000000000e-008     8.56000000000000e-008     8.44000000000000e-008     8.31000000000000e-008     8.18000000000000e-008     8.02000000000000e-008 
    1.23000000000000e-007     1.17000000000000e-007     1.15000000000000e-007     1.14000000000000e-007     1.10000000000000e-007     1.06000000000000e-007     1.05000000000000e-007     1.03000000000000e-007     1.00000000000000e-007     9.83000000000000e-008     9.91000000000000e-008     9.76000000000000e-008     9.57000000000000e-008     9.37000000000000e-008     9.30000000000000e-008     9.18000000000000e-008     9.03000000000000e-008     8.90000000000000e-008     8.68000000000000e-008     8.66000000000000e-008     8.47000000000000e-008     8.38000000000000e-008     8.33000000000000e-008     8.17000000000000e-008     8.05000000000000e-008     7.91000000000000e-008 
    1.15000000000000e-007     1.10000000000000e-007     1.08000000000000e-007     1.07000000000000e-007     1.04000000000000e-007     1.01000000000000e-007     1.00000000000000e-007     9.84000000000000e-008     9.64000000000000e-008     9.38000000000000e-008     9.46000000000000e-008     9.33000000000000e-008     9.09000000000000e-008     8.84000000000000e-008     8.78000000000000e-008     8.73000000000000e-008     8.60000000000000e-008     8.52000000000000e-008     8.32000000000000e-008     8.34000000000000e-008     8.15000000000000e-008     8.09000000000000e-008     8.09000000000000e-008     7.93000000000000e-008     7.85000000000000e-008     7.73000000000000e-008 
    1.09000000000000e-007     1.06000000000000e-007     1.03000000000000e-007     1.02000000000000e-007     9.90000000000000e-008     9.47000000000000e-008     9.57000000000000e-008     9.44000000000000e-008     9.21000000000000e-008     8.98000000000000e-008     9.17000000000000e-008     9.01000000000000e-008     8.71000000000000e-008     8.50000000000000e-008     8.43000000000000e-008     8.39000000000000e-008     8.31000000000000e-008     8.20000000000000e-008     7.95000000000000e-008     8.00000000000000e-008     7.81000000000000e-008     7.75000000000000e-008     7.78000000000000e-008     7.64000000000000e-008     7.57000000000000e-008     7.47000000000000e-008 
