# Table format: 3D
# table_unit = Wb
# axis1_unit = m
# axis2_unit = A.tr
# axis3_unit = A.tr
# axis1_token = x
# axis2_token = NI1
# axis3_token = NI2
17
31
21
    5.00000000000000e-005     7.50000000000000e-005     1.00000000000000e-004     2.00000000000000e-004     3.00000000000000e-004     4.00000000000000e-004     5.00000000000000e-004     7.50000000000000e-004     1.00000000000000e-003     1.50000000000000e-003     2.00000000000000e-003     3.00000000000000e-003     4.00000000000000e-003     5.00000000000000e-003     6.00000000000000e-003     7.00000000000000e-003     8.00000000000000e-003
   -1.50000000000000e+003    -1.40000000000000e+003    -1.30000000000000e+003    -1.20000000000000e+003    -1.10000000000000e+003    -1.00000000000000e+003    -9.00000000000000e+002    -8.00000000000000e+002    -7.00000000000000e+002    -6.00000000000000e+002    -5.00000000000000e+002    -4.00000000000000e+002    -3.00000000000000e+002    -2.00000000000000e+002    -1.00000000000000e+002     0.00000000000000e+000     1.00000000000000e+002     2.00000000000000e+002     3.00000000000000e+002     4.00000000000000e+002     5.00000000000000e+002     6.00000000000000e+002     7.00000000000000e+002     8.00000000000000e+002     9.00000000000000e+002     1.00000000000000e+003     1.10000000000000e+003     1.20000000000000e+003     1.30000000000000e+003     1.40000000000000e+003     1.50000000000000e+003
   -5.00000000000000e+002    -4.50000000000000e+002    -4.00000000000000e+002    -3.50000000000000e+002    -3.00000000000000e+002    -2.50000000000000e+002    -2.00000000000000e+002    -1.50000000000000e+002    -1.00000000000000e+002    -5.00000000000000e+001     0.00000000000000e+000     5.00000000000000e+001     1.00000000000000e+002     1.50000000000000e+002     2.00000000000000e+002     2.50000000000000e+002     3.00000000000000e+002     3.50000000000000e+002     4.00000000000000e+002     4.50000000000000e+002     5.00000000000000e+002
   -1.56286000000000e-004    -1.56265000000000e-004    -1.56244000000000e-004    -1.56167000000000e-004    -1.56097000000000e-004    -1.56032000000000e-004    -1.55972000000000e-004    -1.55840000000000e-004    -1.55729000000000e-004    -1.55555000000000e-004    -1.55422000000000e-004    -1.55236000000000e-004    -1.55083000000000e-004    -1.54948000000000e-004    -1.54847000000000e-004    -1.54768000000000e-004    -1.54704000000000e-004
   -1.55142000000000e-004    -1.55121000000000e-004    -1.55101000000000e-004    -1.55024000000000e-004    -1.54953000000000e-004    -1.54888000000000e-004    -1.54828000000000e-004    -1.54697000000000e-004    -1.54587000000000e-004    -1.54412000000000e-004    -1.54280000000000e-004    -1.54057000000000e-004    -1.53870000000000e-004    -1.53736000000000e-004    -1.53635000000000e-004    -1.53556000000000e-004    -1.53493000000000e-004
   -1.53999000000000e-004    -1.53978000000000e-004    -1.53957000000000e-004    -1.53881000000000e-004    -1.53810000000000e-004    -1.53745000000000e-004    -1.53685000000000e-004    -1.53554000000000e-004    -1.53444000000000e-004    -1.53269000000000e-004    -1.53123000000000e-004    -1.52845000000000e-004    -1.52658000000000e-004    -1.52524000000000e-004    -1.52423000000000e-004    -1.52344000000000e-004    -1.52281000000000e-004
   -1.52855000000000e-004    -1.52834000000000e-004    -1.52814000000000e-004    -1.52737000000000e-004    -1.52667000000000e-004    -1.52602000000000e-004    -1.52542000000000e-004    -1.52411000000000e-004    -1.52301000000000e-004    -1.52107000000000e-004    -1.51910000000000e-004    -1.51632000000000e-004    -1.51445000000000e-004    -1.51311000000000e-004    -1.51211000000000e-004    -1.51132000000000e-004    -1.51029000000000e-004
   -1.51711000000000e-004    -1.51691000000000e-004    -1.51670000000000e-004    -1.51594000000000e-004    -1.51523000000000e-004    -1.51458000000000e-004    -1.51399000000000e-004    -1.51268000000000e-004    -1.51154000000000e-004    -1.50893000000000e-004    -1.50696000000000e-004    -1.50419000000000e-004    -1.50233000000000e-004    -1.50088000000000e-004    -1.49890000000000e-004    -1.49736000000000e-004    -1.49612000000000e-004
   -1.50568000000000e-004    -1.50547000000000e-004    -1.50527000000000e-004    -1.50450000000000e-004    -1.50380000000000e-004    -1.50315000000000e-004    -1.50255000000000e-004    -1.50104000000000e-004    -1.49940000000000e-004    -1.49680000000000e-004    -1.49483000000000e-004    -1.49206000000000e-004    -1.48933000000000e-004    -1.48670000000000e-004    -1.48473000000000e-004    -1.48319000000000e-004    -1.48196000000000e-004
   -1.49424000000000e-004    -1.49404000000000e-004    -1.49383000000000e-004    -1.49307000000000e-004    -1.49237000000000e-004    -1.49172000000000e-004    -1.49086000000000e-004    -1.48890000000000e-004    -1.48726000000000e-004    -1.48466000000000e-004    -1.48270000000000e-004    -1.47880000000000e-004    -1.47514000000000e-004    -1.47252000000000e-004    -1.47055000000000e-004    -1.46900000000000e-004    -1.46625000000000e-004
   -1.48281000000000e-004    -1.48260000000000e-004    -1.48240000000000e-004    -1.48162000000000e-004    -1.48057000000000e-004    -1.47960000000000e-004    -1.47871000000000e-004    -1.47676000000000e-004    -1.47512000000000e-004    -1.47253000000000e-004    -1.47005000000000e-004    -1.46460000000000e-004    -1.46095000000000e-004    -1.45747000000000e-004    -1.45307000000000e-004    -1.44937000000000e-004    -1.44630000000000e-004
   -1.47123000000000e-004    -1.47092000000000e-004    -1.47062000000000e-004    -1.46947000000000e-004    -1.46842000000000e-004    -1.46746000000000e-004    -1.46657000000000e-004    -1.46461000000000e-004    -1.46298000000000e-004    -1.45969000000000e-004    -1.45583000000000e-004    -1.45039000000000e-004    -1.44391000000000e-004    -1.43758000000000e-004    -1.42825000000000e-004    -1.41201000000000e-004    -1.39928000000000e-004
