# Table format: 2D
# table_unit = 1/rev**3
# axis1_unit = degree
# axis2_unit = 1/rev
# axis1_token = pitch
# axis2_token = J
# axis3_token = Cp
5
201
     3.08175162684075e-02      6.66976619915532e-02      8.69056989421277e-02      9.88490024852533e-02      1.10792306028379e-01
     3.05421889173326e-02      6.71832301355915e-02      8.78100026135802e-02      9.98942848696936e-02      1.11978567125807e-01
     3.02668615662577e-02      6.76687982796298e-02      8.87143062850328e-02      1.00939567254134e-01      1.13164828223235e-01
     2.99915342151828e-02      6.81543664236682e-02      8.96186099564854e-02      1.01984849638574e-01      1.14351089320663e-01
     2.97162068641078e-02      6.86399345677065e-02      9.05229136279380e-02      1.03030132023014e-01      1.15537350418091e-01
     2.94408795130329e-02      6.91255027117448e-02      9.14272172993906e-02      1.04075414407455e-01      1.16723611515519e-01
     2.91655521619580e-02      6.96110708557832e-02      9.23315209708432e-02      1.05120696791895e-01      1.17909872612947e-01
     2.88902248108831e-02      7.00966389998215e-02      9.32358246422958e-02      1.06165979176335e-01      1.19096133710375e-01
     2.86148974598082e-02      7.05822071438598e-02      9.41401283137484e-02      1.07211261560776e-01      1.20282394807803e-01
     2.83395701087333e-02      7.10677752878982e-02      9.50444319852010e-02      1.08256543945216e-01      1.21468655905231e-01
     2.80642427576584e-02      7.15533434319365e-02      9.59487356566536e-02      1.09301826329656e-01      1.22654917002659e-01
     2.77889154065835e-02      7.20389115759748e-02      9.68530393281062e-02      1.10347108714097e-01      1.23841178100087e-01
     2.75135880555085e-02      7.25244797200132e-02      9.77573429995588e-02      1.11392391098537e-01      1.25027439197515e-01
     2.72382607044336e-02      7.30100478640515e-02      9.86616466710114e-02      1.12437673482977e-01      1.26213700294943e-01
     2.69629333533587e-02      7.34956160080898e-02      9.95659503424640e-02      1.13482955867417e-01      1.27399961392371e-01
     2.66876060022838e-02      7.39811841521282e-02      1.00470254013917e-01      1.14528238251858e-01      1.28586222489799e-01
     2.64122786512089e-02      7.44667522961665e-02      1.01374557685369e-01      1.15573520636298e-01      1.29772483587227e-01
     2.61369513001340e-02      7.49523204402048e-02      1.02278861356822e-01      1.16618803020738e-01      1.30958744684655e-01
     2.58616239490591e-02      7.54378885842432e-02      1.03183165028274e-01      1.17664085405179e-01      1.32145005782083e-01
     2.52333710814337e-02      7.55139477317793e-02      1.04196260314037e-01      1.19548844030252e-01      1.34901427746467e-01
     2.38992671807078e-02      7.47709888863112e-02      1.05426938828419e-01      1.23112555136590e-01      1.40798171444761e-01
     2.25651632799819e-02      7.40280300408432e-02      1.06657617342802e-01      1.26676266242928e-01      1.46694915143055e-01
     2.12310593792559e-02      7.32850711953751e-02      1.07888295857184e-01      1.30239977349267e-01      1.52591658841349e-01
     1.98969554785300e-02      7.25421123499071e-02      1.09118974371567e-01      1.33803688455605e-01      1.58488402539643e-01
     1.85628515778041e-02      7.17991535044390e-02      1.10349652885949e-01      1.37367399561943e-01      1.64385146237938e-01
     1.72287476770782e-02      7.10561946589710e-02      1.11580331400332e-01      1.40931110668282e-01      1.70281889936232e-01
     1.58946437763523e-02      7.03132358135029e-02      1.12811009914714e-01      1.44494821774620e-01      1.76178633634526e-01
     1.45605398756263e-02      6.95702769680349e-02      1.14041688429097e-01      1.48058532880958e-01      1.82075377332820e-01
     1.32264359749004e-02      6.88273181225668e-02      1.15272366943479e-01      1.51622243987297e-01      1.87972121031114e-01
     1.18923320741745e-02      6.80843592770987e-02      1.16503045457862e-01      1.55185955093635e-01      1.93868864729408e-01
     1.05582281734486e-02      6.73414004316307e-02      1.17733723972244e-01      1.58749666199973e-01      1.99765608427702e-01
     9.22412427272264e-03      6.65984415861626e-02      1.18964402486627e-01      1.62313377306312e-01      2.05662352125997e-01
     7.89002037199671e-03      6.58554827406946e-02      1.20195081001009e-01      1.65877088412650e-01      2.11559095824291e-01
     6.55591647127079e-03      6.51125238952265e-02      1.21425759515392e-01      1.69440799518988e-01      2.17455839522585e-01
     5.22181257054487e-03      6.43695650497585e-02      1.22656438029774e-01      1.73004510625327e-01      2.23352583220879e-01
     3.88770866981895e-03      6.36266062042904e-02      1.23887116544157e-01      1.76568221731665e-01      2.29249326919173e-01
     2.55360476909303e-03      6.28836473588224e-02      1.25117795058539e-01      1.80131932838003e-01      2.35146070617467e-01
     1.21950086836710e-03      6.21406885133543e-02      1.26348473572922e-01      1.83695643944342e-01      2.41042814315762e-01
    -1.14603032358820e-04      6.13977296678863e-02      1.27579152087304e-01      1.87259355050680e-01      2.46939558014056e-01
    -1.44870693308474e-03      6.06547708224182e-02      1.28809830601686e-01      1.90823066157018e-01      2.52836301712350e-01
    -2.78281083381067e-03      5.99118119769502e-02      1.30040509116069e-01      1.94386777263356e-01      2.58733045410644e-01
    -4.11691473453659e-03      5.91688531314821e-02      1.31271187630451e-01      1.97950488369695e-01      2.64629789108938e-01
    -5.45101863526251e-03      5.84258942860140e-02      1.32501866144834e-01      2.01514199476033e-01      2.70526532807232e-01
    -6.78512253598843e-03      5.76829354405460e-02      1.33732544659216e-01      2.05077910582371e-01      2.76423276505526e-01
    -8.11922643671437e-03      5.69399765950779e-02      1.34963223173599e-01      2.08641621688710e-01      2.82320020203821e-01
    -9.45333033744027e-03      5.61970177496099e-02      1.36193901687981e-01      2.12205332795048e-01      2.88216763902115e-01
    -1.17842553706428e-02      5.43796130230443e-02      1.36010991575944e-01      2.14177743929225e-01      2.92344496282506e-01
    -1.46135909700835e-02      5.20249853559302e-02      1.35121287150698e-01      2.15354505077323e-01      2.95587723003947e-01
    -1.74429265695241e-02      4.96703576888160e-02      1.34231582725452e-01      2.16531266225420e-01      2.98830949725388e-01
    -2.02722621689648e-02      4.73157300217019e-02      1.33341878300206e-01      2.17708027373517e-01      3.02074176446829e-01
    -2.31015977684054e-02      4.49611023545878e-02      1.32452173874960e-01      2.18884788521615e-01      3.05317403168270e-01
    -2.59309333678461e-02      4.26064746874737e-02      1.31562469449713e-01      2.20061549669712e-01      3.08560629889711e-01
    -2.87602689672867e-02      4.02518470203595e-02      1.30672765024467e-01      2.21238310817810e-01      3.11803856611152e-01
    -3.15896045667274e-02      3.78972193532454e-02      1.29783060599221e-01      2.22415071965907e-01      3.15047083332593e-01
    -3.44189401661680e-02      3.55425916861313e-02      1.28893356173975e-01      2.23591833114004e-01      3.18290310054034e-01
    -3.72482757656087e-02      3.31879640190171e-02      1.28003651748729e-01      2.24768594262102e-01      3.21533536775475e-01
    -4.00776113650494e-02      3.08333363519030e-02      1.27113947323482e-01      2.25945355410199e-01      3.24776763496916e-01
    -4.29069469644899e-02      2.84787086847889e-02      1.26224242898236e-01      2.27122116558296e-01      3.28019990218357e-01
    -4.57362825639306e-02      2.61240810176747e-02      1.25334538472990e-01      2.28298877706394e-01      3.31263216939798e-01
    -4.85656181633713e-02      2.37694533505606e-02      1.24444834047744e-01      2.29475638854491e-01      3.34506443661239e-01
    -5.13949537628119e-02      2.14148256834465e-02      1.23555129622497e-01      2.30652400002589e-01      3.37749670382680e-01
    -5.42242893622526e-02      1.90601980163323e-02      1.22665425197251e-01      2.31829161150686e-01      3.40992897104120e-01
    -5.70536249616932e-02      1.67055703492182e-02      1.21775720772005e-01      2.33005922298783e-01      3.44236123825561e-01
    -5.98829605611339e-02      1.43509426821041e-02      1.20886016346759e-01      2.34182683446881e-01      3.47479350547002e-01
    -6.27122961605745e-02      1.19963150149899e-02      1.19996311921513e-01      2.35359444594978e-01      3.50722577268443e-01
    -6.55416317600152e-02      9.64168734787580e-03      1.19106607496266e-01      2.36536205743075e-01      3.53965803989884e-01
    -6.83709673594558e-02      7.28705968076166e-03      1.18216903071020e-01      2.37712966891173e-01      3.57209030711325e-01
    -7.12003029588965e-02      4.93243201364753e-03      1.17327198645774e-01      2.38889728039270e-01      3.60452257432766e-01
    -7.40296385583371e-02      2.57780434653340e-03      1.16437494220528e-01      2.40066489187367e-01      3.63695484154207e-01
    -7.68589741577778e-02      2.23176679419244e-04      1.15547789795282e-01      2.41243250335465e-01      3.66938710875648e-01
    -7.96883097572184e-02     -2.13145098769484e-03      1.14658085370035e-01      2.42420011483562e-01      3.70181937597089e-01
    -8.25176453566591e-02     -4.48607865480900e-03      1.13768380944789e-01      2.43596772631660e-01      3.73425164318530e-01
    -8.53469809560997e-02     -6.84070632192326e-03      1.12878676519543e-01      2.44773533779757e-01      3.76668391039970e-01
    -8.78027051688602e-02     -1.07443551880783e-02      1.09803372556748e-01      2.42643094253746e-01      3.75482815950745e-01
    -9.02584293816208e-02     -1.46480040542333e-02      1.06728068593953e-01      2.40512654727736e-01      3.74297240861519e-01
    -9.27141535943813e-02     -1.85516529203883e-02      1.03652764631158e-01      2.38382215201726e-01      3.73111665772293e-01
    -9.51698778071418e-02     -2.24553017865433e-02      1.00577460668364e-01      2.36251775675715e-01      3.71926090683067e-01
    -9.76256020199024e-02     -2.63589506526983e-02      9.75021567055687e-02      2.34121336149705e-01      3.70740515593841e-01
    -1.00081326232663e-01     -3.02625995188534e-02      9.44268527427739e-02      2.31990896623695e-01      3.69554940504615e-01
    -1.02537050445423e-01     -3.41662483850084e-02      9.13515487799791e-02      2.29860457097684e-01      3.68369365415390e-01
    -1.04992774658184e-01     -3.80698972511634e-02      8.82762448171843e-02      2.27730017571674e-01      3.67183790326164e-01
    -1.07448498870945e-01     -4.19735461173184e-02      8.52009408543895e-02      2.25599578045664e-01      3.65998215236938e-01
    -1.09904223083705e-01     -4.58771949834734e-02      8.21256368915947e-02      2.23469138519653e-01      3.64812640147712e-01
    -1.12359947296466e-01     -4.97808438496284e-02      7.90503329287999e-02      2.21338698993643e-01      3.63627065058486e-01
    -1.14815671509226e-01     -5.36844927157834e-02      7.59750289660051e-02      2.19208259467633e-01      3.62441489969260e-01
    -1.17271395721987e-01     -5.75881415819384e-02      7.28997250032103e-02      2.17077819941622e-01      3.61255914880034e-01
    -1.19727119934747e-01     -6.14917904480934e-02      6.98244210404155e-02      2.14947380415612e-01      3.60070339790808e-01
    -1.22182844147508e-01     -6.53954393142484e-02      6.67491170776207e-02      2.12816940889602e-01      3.58884764701583e-01
    -1.24638568360268e-01     -6.92990881804035e-02      6.36738131148259e-02      2.10686501363591e-01      3.57699189612357e-01
    -1.27094292573029e-01     -7.32027370465586e-02      6.05985091520310e-02      2.08556061837581e-01      3.56513614523131e-01
    -1.29550016785789e-01     -7.71063859127136e-02      5.75232051892362e-02      2.06425622311571e-01      3.55328039433905e-01
    -1.32005740998550e-01     -8.10100347788686e-02      5.44479012264414e-02      2.04295182785560e-01      3.54142464344679e-01
    -1.34461465211310e-01     -8.49136836450236e-02      5.13725972636466e-02      2.02164743259550e-01      3.52956889255453e-01
    -1.36917189424071e-01     -8.88173325111786e-02      4.82972933008518e-02      2.00034303733540e-01      3.51771314166227e-01
    -1.39372913636831e-01     -9.27209813773336e-02      4.52219893380570e-02      1.97903864207529e-01      3.50585739077001e-01
    -1.41828637849592e-01     -9.66246302434886e-02      4.21466853752622e-02      1.95773424681519e-01      3.49400163987776e-01
    -1.44284362062352e-01     -1.00528279109644e-01      3.90713814124674e-02      1.93642985155509e-01      3.48214588898550e-01
    -1.46740086275113e-01     -1.04431927975799e-01      3.59960774496726e-02      1.91512545629498e-01      3.47029013809324e-01
    -1.49195810487874e-01     -1.08335576841954e-01      3.29207734868778e-02      1.89382106103488e-01      3.45843438720098e-01
    -1.51636758954825e-01     -1.12190382382775e-01      2.93037432577850e-02      1.86439488198291e-01      3.43575233138797e-01
    -1.54048155930156e-01     -1.15947501272928e-01      2.46032604960967e-02      1.81872513534722e-01      3.39141766573347e-01
    -1.56459552905488e-01     -1.19704620163082e-01      1.99027777344085e-02      1.77305538871152e-01      3.34708300007897e-01
    -1.58870949880820e-01     -1.23461739053235e-01      1.52022949727202e-02      1.72738564207583e-01      3.30274833442446e-01
    -1.61282346856152e-01     -1.27218857943388e-01      1.05018122110319e-02      1.68171589544014e-01      3.25841366876996e-01
    -1.63693743831484e-01     -1.30975976833542e-01      5.80132944934354e-03      1.63604614880445e-01      3.21407900311546e-01
    -1.66105140806815e-01     -1.34733095723695e-01      1.10084668765523e-03      1.59037640216875e-01      3.16974433746096e-01
    -1.68516537782147e-01     -1.38490214613848e-01     -3.59963607403308e-03      1.54470665553306e-01      3.12540967180645e-01
    -1.70927934757479e-01     -1.42247333504002e-01     -8.30011883572140e-03      1.49903690889737e-01      3.08107500615195e-01
    -1.73339331732811e-01     -1.46004452394155e-01     -1.30006015974097e-02      1.45336716226168e-01      3.03674034049745e-01
    -1.75750728708143e-01     -1.49761571284309e-01     -1.77010843590980e-02      1.40769741562598e-01      2.99240567484295e-01
    -1.78162125683475e-01     -1.53518690174462e-01     -2.24015671207863e-02      1.36202766899029e-01      2.94807100918844e-01
    -1.80573522658806e-01     -1.57275809064615e-01     -2.71020498824746e-02      1.31635792235460e-01      2.90373634353394e-01
    -1.82984919634138e-01     -1.61032927954769e-01     -3.18025326441630e-02      1.27068817571890e-01      2.85940167787944e-01
    -1.85396316609470e-01     -1.64790046844922e-01     -3.65030154058513e-02      1.22501842908321e-01      2.81506701222494e-01
    -1.87807713584802e-01     -1.68547165735076e-01     -4.12034981675397e-02      1.17934868244752e-01      2.77073234657043e-01
    -1.90219110560134e-01     -1.72304284625229e-01     -4.59039809292280e-02      1.13367893581182e-01      2.72639768091593e-01
    -1.92630507535466e-01     -1.76061403515382e-01     -5.06044636909163e-02      1.08800918917613e-01      2.68206301526143e-01
    -1.95041904510797e-01     -1.79818522405536e-01     -5.53049464526046e-02      1.04233944254044e-01      2.63772834960693e-01
    -1.97453301486129e-01     -1.83575641295689e-01     -6.00054292142929e-02      9.96669695904746e-02      2.59339368395242e-01
    -1.99864698461461e-01     -1.87332760185843e-01     -6.47059119759812e-02      9.50999949269053e-02      2.54905901829792e-01
    -2.02276095436793e-01     -1.91089879075996e-01     -6.94063947376695e-02      9.05330202633361e-02      2.50472435264342e-01
    -2.04687492412125e-01     -1.94846997966149e-01     -7.41068774993579e-02      8.59660455997668e-02      2.46038968698892e-01
    -2.07098889387456e-01     -1.98604116856303e-01     -7.88073602610462e-02      8.13990709361974e-02      2.41605502133441e-01
    -2.09510286362788e-01     -2.02361235746456e-01     -8.35078430227345e-02      7.68320962726282e-02      2.37172035567991e-01
    -2.11921683338120e-01     -2.06118354636609e-01     -8.82083257844228e-02      7.22651216090589e-02      2.32738569002541e-01
    -2.14333080313452e-01     -2.09875473526763e-01     -9.29088085461111e-02      6.76981469454896e-02      2.28305102437091e-01
    -2.17001428739467e-01     -2.13091987429606e-01     -9.81424057904694e-02      6.07156079928035e-02      2.19573621776077e-01
    -2.19798252890824e-01     -2.16038198838794e-01     -1.03642560276163e-01      5.25252868955594e-02      2.08693134067282e-01
    -2.22595077042181e-01     -2.18984410247981e-01     -1.09142714761856e-01      4.43349657983151e-02      1.97812646358486e-01
    -2.25391901193538e-01     -2.21930621657169e-01     -1.14642869247549e-01      3.61446447010709e-02      1.86932158649691e-01
    -2.28188725344895e-01     -2.24876833066357e-01     -1.20143023733243e-01      2.79543236038267e-02      1.76051670940896e-01
    -2.30985549496252e-01     -2.27823044475545e-01     -1.25643178218936e-01      1.97640025065826e-02      1.65171183232101e-01
    -2.33782373647609e-01     -2.30769255884732e-01     -1.31143332704629e-01      1.15736814093383e-02      1.54290695523306e-01
    -2.36579197798966e-01     -2.33715467293920e-01     -1.36643487190323e-01      3.38336031209412e-03      1.43410207814511e-01
    -2.39376021950323e-01     -2.36661678703108e-01     -1.42143641676016e-01     -4.80696078515006e-03      1.32529720105716e-01
    -2.42172846101680e-01     -2.39607890112296e-01     -1.47643796161709e-01     -1.29972818823942e-02      1.21649232396921e-01
    -2.44969670253037e-01     -2.42554101521484e-01     -1.53143950647402e-01     -2.11876029796384e-02      1.10768744688126e-01
    -2.47766494404394e-01     -2.45500312930671e-01     -1.58644105133096e-01     -2.93779240768827e-02      9.98882569793306e-02
    -2.50563318555751e-01     -2.48446524339859e-01     -1.64144259618789e-01     -3.75682451741270e-02      8.90077692705352e-02
    -2.53360142707108e-01     -2.51392735749047e-01     -1.69644414104483e-01     -4.57585662713713e-02      7.81272815617401e-02
    -2.56156966858465e-01     -2.54338947158235e-01     -1.75144568590176e-01     -5.39488873686155e-02      6.72467938529451e-02
    -2.58953791009822e-01     -2.57285158567423e-01     -1.80644723075869e-01     -6.21392084658596e-02      5.63663061441501e-02
    -2.61750615161179e-01     -2.60231369976610e-01     -1.86144877561562e-01     -7.03295295631039e-02      4.54858184353547e-02
    -2.64547439312536e-01     -2.63177581385798e-01     -1.91645032047256e-01     -7.85198506603480e-02      3.46053307265599e-02
    -2.67344263463893e-01     -2.66123792794986e-01     -1.97145186532949e-01     -8.67101717575922e-02      2.37248430177646e-02
    -2.70141087615250e-01     -2.69070004204174e-01     -2.02645341018642e-01     -9.49004928548364e-02      1.28443553089696e-02
    -2.72937911766607e-01     -2.72016215613362e-01     -2.08145495504336e-01     -1.03090813952081e-01      1.96386760017440e-03
    -2.75734735917964e-01     -2.74962427022549e-01     -2.13645649990029e-01     -1.11281135049325e-01     -8.91662010862042e-03
    -2.78531560069321e-01     -2.77908638431737e-01     -2.19145804475722e-01     -1.19471456146569e-01     -1.97971078174156e-02
    -2.81328384220678e-01     -2.80854849840925e-01     -2.24645958961416e-01     -1.27661777243813e-01     -3.06775955262108e-02
    -2.84125208372035e-01     -2.83801061250113e-01     -2.30146113447109e-01     -1.35852098341057e-01     -4.15580832350056e-02
    -2.86922032523392e-01     -2.86747272659300e-01     -2.35646267932802e-01     -1.44042419438301e-01     -5.24385709438008e-02
    -2.89718856674749e-01     -2.89693484068488e-01     -2.41146422418495e-01     -1.52232740535546e-01     -6.33190586525959e-02
    -2.92936892668336e-01     -2.92912471534810e-01     -2.45942780187457e-01     -1.59877072356649e-01     -7.38113645258414e-02
    -2.96154928661922e-01     -2.96131459001131e-01     -2.50739137956419e-01     -1.67521404177753e-01     -8.43036703990871e-02
    -2.99372964655509e-01     -2.99350446467452e-01     -2.55535495725381e-01     -1.75165735998857e-01     -9.47959762723331e-02
    -3.02591000649095e-01     -3.02569433933774e-01     -2.60331853494342e-01     -1.82810067819961e-01     -1.05288282145579e-01
    -3.05809036642682e-01     -3.05788421400095e-01     -2.65128211263304e-01     -1.90454399641064e-01     -1.15780588018824e-01
    -3.09027072636269e-01     -3.09007408866416e-01     -2.69924569032266e-01     -1.98098731462168e-01     -1.26272893892070e-01
    -3.12245108629855e-01     -3.12226396332738e-01     -2.74720926801228e-01     -2.05743063283272e-01     -1.36765199765316e-01
    -3.15463144623442e-01     -3.15445383799059e-01     -2.79517284570189e-01     -2.13387395104375e-01     -1.47257505638561e-01
    -3.18681180617028e-01     -3.18664371265380e-01     -2.84313642339151e-01     -2.21031726925479e-01     -1.57749811511807e-01
    -3.21899216610615e-01     -3.21883358731702e-01     -2.89110000108113e-01     -2.28676058746583e-01     -1.68242117385053e-01
    -3.25117252604201e-01     -3.25102346198023e-01     -2.93906357877075e-01     -2.36320390567687e-01     -1.78734423258298e-01
    -3.28335288597788e-01     -3.28321333664344e-01     -2.98702715646036e-01     -2.43964722388790e-01     -1.89226729131544e-01
    -3.31553324591374e-01     -3.31540321130666e-01     -3.03499073414998e-01     -2.51609054209894e-01     -1.99719035004790e-01
    -3.34771360584961e-01     -3.34759308596987e-01     -3.08295431183960e-01     -2.59253386030998e-01     -2.10211340878036e-01
    -3.37989396578547e-01     -3.37978296063308e-01     -3.13091788952922e-01     -2.66897717852101e-01     -2.20703646751281e-01
    -3.41207432572134e-01     -3.41197283529630e-01     -3.17888146721883e-01     -2.74542049673205e-01     -2.31195952624527e-01
    -3.44425468565721e-01     -3.44416270995951e-01     -3.22684504490845e-01     -2.82186381494309e-01     -2.41688258497773e-01
    -3.47643504559307e-01     -3.47635258462272e-01     -3.27480862259807e-01     -2.89830713315413e-01     -2.52180564371018e-01
    -3.50861540552894e-01     -3.50854245928594e-01     -3.32277220028769e-01     -2.97475045136516e-01     -2.62672870244264e-01
    -3.54079576546480e-01     -3.54073233394915e-01     -3.37073577797730e-01     -3.05119376957620e-01     -2.73165176117510e-01
    -3.57297612540067e-01     -3.57292220861236e-01     -3.41869935566692e-01     -3.12763708778724e-01     -2.83657481990756e-01
    -3.60515648533653e-01     -3.60511208327558e-01     -3.46666293335654e-01     -3.20408040599828e-01     -2.94149787864002e-01
    -3.63733684527240e-01     -3.63730195793879e-01     -3.51462651104616e-01     -3.28052372420932e-01     -3.04642093737247e-01
    -3.66951720520826e-01     -3.66949183260200e-01     -3.56259008873577e-01     -3.35696704242035e-01     -3.15134399610493e-01
    -3.70169756514413e-01     -3.70168170726522e-01     -3.61055366642539e-01     -3.43341036063139e-01     -3.25626705483738e-01
    -3.73387792508000e-01     -3.73387158192843e-01     -3.65851724411501e-01     -3.50985367884242e-01     -3.36119011356984e-01
    -3.76751683168024e-01     -3.76751683168024e-01     -3.70348477571066e-01     -3.57542066377151e-01     -3.44735655183235e-01
    -3.80407283160925e-01     -3.80407283160925e-01     -3.74246021511840e-01     -3.61923498213669e-01     -3.49600974915498e-01
    -3.84062883153826e-01     -3.84062883153826e-01     -3.78143565452613e-01     -3.66304930050187e-01     -3.54466294647761e-01
    -3.87718483146726e-01     -3.87718483146726e-01     -3.82041109393386e-01     -3.70686361886705e-01     -3.59331614380025e-01
    -3.91374083139627e-01     -3.91374083139627e-01     -3.85938653334159e-01     -3.75067793723224e-01     -3.64196934112288e-01
    -3.95029683132528e-01     -3.95029683132528e-01     -3.89836197274933e-01     -3.79449225559742e-01     -3.69062253844551e-01
    -3.98685283125429e-01     -3.98685283125429e-01     -3.93733741215706e-01     -3.83830657396260e-01     -3.73927573576814e-01
    -4.02340883118329e-01     -4.02340883118329e-01     -3.97631285156479e-01     -3.88212089232778e-01     -3.78792893309077e-01
    -4.05996483111230e-01     -4.05996483111230e-01     -4.01528829097252e-01     -3.92593521069296e-01     -3.83658213041341e-01
    -4.09652083104131e-01     -4.09652083104131e-01     -4.05426373038025e-01     -3.96974952905815e-01     -3.88523532773603e-01
    -4.13307683097032e-01     -4.13307683097032e-01     -4.09323916978799e-01     -4.01356384742333e-01     -3.93388852505867e-01
