# Table format: XY
# Postprocessing data: efficiency as a function of corrected mass flow rate and pressure ratio
    0.00000000000000e+000     1.32500000000000e+000     6.70000000000000e-001
    2.72570000000000e-002     1.32000000000000e+000     6.80000000000000e-001
    3.16300000000000e-002     1.31000000000000e+000     7.00000000000000e-001
    3.60670000000000e-002     1.30000000000000e+000     7.20000000000000e-001
    4.61460000000000e-002     1.26000000000000e+000     7.20000000000000e-001
    4.80480000000000e-002     1.24000000000000e+000     7.00000000000000e-001
    4.98220000000000e-002     1.23000000000000e+000     6.80000000000000e-001
    5.26110000000000e-002     1.21000000000000e+000     6.50000000000000e-001
    0.00000000000000e+000     1.50500000000000e+000     6.40000000000000e-001
    2.81440000000000e-002     1.50000000000000e+000     6.50000000000000e-001
    3.34050000000000e-002     1.49000000000000e+000     6.80000000000000e-001
    3.70820000000000e-002     1.48500000000000e+000     7.00000000000000e-001
    4.11380000000000e-002     1.48000000000000e+000     7.20000000000000e-001
    4.57660000000000e-002     1.47000000000000e+000     7.40000000000000e-001
    5.36890000000000e-002     1.44000000000000e+000     7.60000000000000e-001
    5.91410000000000e-002     1.40000000000000e+000     7.40000000000000e-001
    6.18020000000000e-002     1.38000000000000e+000     7.20000000000000e-001
    6.43380000000000e-002     1.36000000000000e+000     7.00000000000000e-001
    6.66830000000000e-002     1.34000000000000e+000     6.80000000000000e-001
    6.97260000000000e-002     1.31000000000000e+000     6.50000000000000e-001
    7.39100000000000e-002     1.27000000000000e+000     6.00000000000000e-001
    0.00000000000000e+000     1.72500000000000e+000     6.40000000000000e-001
    3.49260000000000e-002     1.72000000000000e+000     6.50000000000000e-001
    4.10120000000000e-002     1.71500000000000e+000     6.80000000000000e-001
    4.51320000000000e-002     1.71000000000000e+000     7.00000000000000e-001
    4.94420000000000e-002     1.70500000000000e+000     7.20000000000000e-001
    5.41330000000000e-002     1.70000000000000e+000     7.40000000000000e-001
    6.12540000000000e-002     1.68000000000000e+000     7.60000000000000e-001
    7.14380000000000e-002     1.62000000000000e+000     7.60000000000000e-001
    7.63820000000000e-002     1.57000000000000e+000     7.40000000000000e-001
    7.96140000000000e-002     1.53000000000000e+000     7.20000000000000e-001
    8.22770000000000e-002     1.50000000000000e+000     7.00000000000000e-001
    8.45590000000000e-002     1.48000000000000e+000     6.80000000000000e-001
    8.76020000000000e-002     1.44000000000000e+000     6.50000000000000e-001
    9.18480000000000e-002     1.38000000000000e+000     6.00000000000000e-001
    0.00000000000000e+000     2.01500000000000e+000     6.40000000000000e-001
    4.23420000000000e-002     2.01000000000000e+000     6.50000000000000e-001
    4.95060000000000e-002     2.00500000000000e+000     6.80000000000000e-001
    5.41960000000000e-002     2.00000000000000e+000     7.00000000000000e-001
    5.88870000000000e-002     1.99500000000000e+000     7.20000000000000e-001
    6.36410000000000e-002     1.99000000000000e+000     7.40000000000000e-001
    6.90920000000000e-002     1.98500000000000e+000     7.60000000000000e-001
    7.93890000000000e-002     1.94000000000000e+000     7.70000000000000e-001
    8.80450000000000e-002     1.87000000000000e+000     7.70000000000000e-001
    9.07070000000000e-002     1.84000000000000e+000     7.60000000000000e-001
    9.46380000000000e-002     1.79000000000000e+000     7.40000000000000e-001
    9.78700000000000e-002     1.74000000000000e+000     7.20000000000000e-001
    1.00596000000000e-001     1.70000000000000e+000     7.00000000000000e-001
    1.03068000000000e-001     1.66000000000000e+000     6.80000000000000e-001
    1.06364000000000e-001     1.61000000000000e+000     6.50000000000000e-001
    1.11118000000000e-001     1.53000000000000e+000     6.00000000000000e-001
    0.00000000000000e+000     2.37500000000000e+000     6.40000000000000e-001
    5.70000000000000e-002     2.37000000000000e+000     6.50000000000000e-001
    6.70000000000000e-002     2.36000000000000e+000     7.00000000000000e-001
    7.82560000000000e-002     2.35000000000000e+000     7.50000000000000e-001
    9.17850000000000e-002     2.32000000000000e+000     7.70000000000000e-001
    1.03829000000000e-001     2.22000000000000e+000     7.70000000000000e-001
    1.08266000000000e-001     2.17000000000000e+000     7.60000000000000e-001
    1.13844000000000e-001     2.08000000000000e+000     7.40000000000000e-001
    1.17710000000000e-001     2.01000000000000e+000     7.20000000000000e-001
    1.20563000000000e-001     1.95000000000000e+000     7.00000000000000e-001
    1.22971000000000e-001     1.90000000000000e+000     6.80000000000000e-001
    1.26014000000000e-001     1.83000000000000e+000     6.50000000000000e-001
    1.30134000000000e-001     1.72000000000000e+000     6.00000000000000e-001
    0.00000000000000e+000     2.78500000000000e+000     6.40000000000000e-001
