# Table format: XY
   -23.7039   6.8   0 
   -22.3917   4.7   0 
   -7.39169   4.7   0 
   -5.45459   7.8   0 
   -3.59459   7.8   0 
   0   4.78378   3 
   3.59459   7.8   0 
   5.45459   7.8   0 
   7.39169   4.7   0 
   22.3917   4.7   0 
   23.7039   6.8   0 
   23.7039   0   0 
   -23.7039   0   0 
