# Table format: 1D
# AnglePCyl 	PCyl_raw
63.25  0.842849
63.45  0.839031
63.65  0.835174
63.85  0.831554
64.05  0.828417
64.25  0.825966
64.45  0.824357
64.65  0.823688
64.85  0.824004
65.05  0.825295
65.25  0.827502
65.45  0.830525
65.65  0.83423
65.85  0.838456
66.05  0.843028
66.25  0.847767
66.45  0.852492
66.65  0.857033
66.85  0.861239
67.05  0.864975
67.25  0.868137
67.45  0.870645
67.65  0.872452
67.85  0.873541
68.05  0.873927
68.25  0.873652
68.45  0.872789
68.65  0.871436
68.85  0.86971
69.05  0.867749
69.25  0.865699
69.45  0.863715
69.65  0.861949
69.85  0.860547
70.05  0.859642
70.25  0.859343
70.45  0.859735
70.65  0.860871
70.85  0.862766
71.05  0.865401
71.25  0.868718
71.45  0.872624
71.65  0.876992
71.85  0.881673
72.05  0.886496
72.25  0.891281
72.45  0.895848
72.65  0.900025
72.85  0.903657
73.05  0.906618
73.25  0.908813
73.45  0.910184
73.65  0.910716
73.85  0.910434
74.05  0.909402
74.25  0.907719
74.45  0.905512
74.65  0.902932
74.85  0.900141
75.05  0.897306
75.25  0.89459
75.45  0.892142
75.65  0.890093
75.85  0.888549
76.05  0.887587
76.25  0.887254
76.45  0.887569
76.65  0.88852
76.85  0.89007
77.05  0.892161
77.25  0.894719
77.45  0.897657
77.65  0.900881
77.85  0.904296
78.05  0.907804
78.25  0.911316
78.45  0.914744
78.65  0.918011
78.85  0.921046
79.05  0.923785
79.25  0.926175
79.45  0.928169
79.65  0.929727
79.85  0.93082
80.05  0.931427
80.25  0.931537
80.45  0.931155
80.65  0.930297
80.85  0.928996
81.05  0.927303
81.25  0.925289
81.45  0.923041
81.65  0.920665
81.85  0.918281
82.05  0.916022
82.25  0.914025
82.45  0.912429
82.65  0.911363
82.85  0.910943
83.05  0.911264
83.25  0.912389
83.45  0.914346
83.65  0.917124
83.85  0.920666
84.05  0.924876
84.25  0.929613
84.45  0.934701
84.65  0.939937
84.85  0.945097
85.05  0.94995
85.25  0.954269
85.45  0.957848
85.65  0.960511
85.85  0.962129
86.05  0.962625
86.25  0.961987
86.45  0.960269
86.65  0.957596
86.85  0.954158
87.05  0.950202
87.25  0.946026
87.45  0.94196
87.65  0.93835
87.85  0.935537
88.05  0.933841
88.25  0.933534
88.45  0.934825
88.65  0.937843
88.85  0.942619
89.05  0.949086
89.25  0.957066
89.45  0.96628
89.65  0.976355
89.85  0.986837
90.05  0.997214
90.25  1.00694
90.45  1.01547
90.65  1.02227
90.85  1.02689
91.05  1.02893
91.25  1.02815
91.45  1.02441
91.65  1.01774
91.85  1.00831
92.05  0.996465
92.25  0.982695
92.45  0.96761
92.65  0.951921
92.85  0.936406
93.05  0.921866
93.25  0.909085
93.45  0.898784
93.65  0.891578
93.85  0.887942
94.05  0.888172
94.25  0.892371
94.45  0.900431
94.65  0.912035
94.85  0.926668
95.05  0.943642
95.25  0.962127
95.45  0.9812
95.65  0.999889
95.85  1.01723
96.05  1.03233
96.25  1.0444
96.45  1.05282
96.65  1.05717
96.85  1.05727
97.05  1.05316
97.25  1.04514
97.45  1.03374
97.65  1.01968
97.85  1.00385
98.05  0.987225
98.25  0.97086
98.45  0.955782
98.65  0.94295
98.85  0.93319
99.05  0.927147
99.25  0.925245
99.45  0.92766
99.65  0.934306
99.85  0.944844
100.05  0.958698
100.25  0.975089
100.45  0.993086
100.65  1.01166
100.85  1.02974
101.05  1.04629
101.25  1.06037
101.45  1.07119
101.65  1.07817
101.85  1.08094
102.05  1.07941
102.25  1.07375
102.45  1.06439
102.65  1.05197
102.85  1.03732
103.05  1.02142
103.25  1.00531
103.45  0.990032
103.65  0.976582
103.85  0.965836
104.05  0.958494
104.25  0.955044
104.45  0.955727
104.65  0.960527
104.85  0.969171
105.05  0.981148
105.25  0.995744
105.45  1.01208
105.65  1.02919
105.85  1.04605
106.05  1.06166
106.25  1.07511
106.45  1.08562
106.65  1.09261
106.85  1.09572
107.05  1.09483
107.25  1.09005
107.45  1.08175
107.65  1.07051
107.85  1.05707
108.05  1.04231
108.25  1.02717
108.45  1.0126
108.65  0.999503
108.85  0.988684
109.05  0.980785
109.25  0.976264
109.45  0.975363
109.65  0.978096
109.85  0.984255
110.05  0.993426
110.25  1.00502
110.45  1.0183
110.65  1.03246
110.85  1.04665
111.05  1.06003
111.25  1.07182
111.45  1.08138
111.65  1.08821
111.85  1.09198
112.05  1.09255
112.25  1.08999
112.45  1.08455
112.65  1.07665
112.85  1.06682
113.05  1.05571
113.25  1.04403
113.45  1.03247
113.65  1.02172
113.85  1.01237
114.05  1.00491
114.25  0.99971
114.45  0.996985
114.65  0.996798
114.85  0.999063
115.05  1.00356
115.25  1.00994
115.45  1.0178
115.65  1.02664
115.85  1.03596
116.05  1.04525
116.25  1.05405
116.45  1.06197
116.65  1.06867
116.85  1.07393
117.05  1.07763
117.25  1.07972
117.45  1.08029
117.65  1.07946
117.85  1.07746
118.05  1.07452
118.25  1.07094
118.45  1.06698
118.65  1.06292
118.85  1.05902
119.05  1.05547
119.25  1.05244
119.45  1.05004
119.65  1.04834
119.85  1.04735
120.05  1.04706
120.25  1.04742
120.45  1.04834
120.65  1.04975
120.85  1.05155
121.05  1.05364
121.25  1.05592
121.45  1.05833
121.65  1.06079
121.85  1.06322
122.05  1.06559
122.25  1.06784
122.45  1.06994
122.65  1.07186
122.85  1.07357
123.05  1.07504
123.25  1.07626
123.45  1.07722
123.65  1.07792
123.85  1.07836
124.05  1.07856
124.25  1.07857
124.45  1.07843
124.65  1.0782
124.85  1.07796
125.05  1.07779
125.25  1.07777
125.45  1.07799
125.65  1.07852
125.85  1.0794
126.05  1.08068
126.25  1.08237
126.45  1.08444
126.65  1.08686
126.85  1.08955
127.05  1.09241
127.25  1.09535
127.45  1.09823
127.65  1.10093
127.85  1.10337
128.05  1.10544
128.25  1.10708
128.45  1.10828
128.65  1.10904
128.85  1.10941
129.05  1.10949
129.25  1.10939
129.45  1.10926
129.65  1.10926
129.85  1.10954
130.05  1.11026
130.25  1.11154
130.45  1.11349
130.65  1.11617
130.85  1.11956
131.05  1.12365
131.25  1.12832
131.45  1.13346
131.65  1.13887
131.85  1.14436
132.05  1.14972
132.25  1.15473
132.45  1.15919
132.65  1.16292
132.85  1.1658
133.05  1.16773
133.25  1.16868
133.45  1.16869
133.65  1.16782
133.85  1.1662
134.05  1.16401
134.25  1.16143
134.45  1.15869
134.65  1.156
134.85  1.15356
135.05  1.15154
135.25  1.15008
135.45  1.14926
135.65  1.14913
135.85  1.14965
136.05  1.15075
136.25  1.15231
136.45  1.15417
136.65  1.15612
136.85  1.15797
137.05  1.15949
137.25  1.16049
137.45  1.1608
137.65  1.16027
137.85  1.15884
138.05  1.15646
138.25  1.15318
138.45  1.14909
138.65  1.14434
138.85  1.13913
139.05  1.13372
139.25  1.12836
139.45  1.12335
139.65  1.11898
139.85  1.11552
140.05  1.1132
140.25  1.1122
140.45  1.11266
140.65  1.11464
140.85  1.11812
141.05  1.12301
141.25  1.12915
141.45  1.13631
141.65  1.1442
141.85  1.15249
142.05  1.16081
142.25  1.16879
142.45  1.17609
142.65  1.18236
142.85  1.18733
143.05  1.19077
143.25  1.19254
143.45  1.19258
143.65  1.19092
143.85  1.18767
144.05  1.18303
144.25  1.17727
144.45  1.17073
144.65  1.16376
144.85  1.15675
145.05  1.1501
145.25  1.14415
145.45  1.13921
145.65  1.13555
145.85  1.13334
146.05  1.13266
146.25  1.13351
146.45  1.13581
146.65  1.13939
146.85  1.144
147.05  1.14936
147.25  1.15513
147.45  1.16096
147.65  1.16652
147.85  1.17149
148.05  1.1756
148.25  1.17864
148.45  1.18047
148.65  1.18101
148.85  1.18028
149.05  1.17836
149.25  1.17536
149.45  1.17149
149.65  1.16697
149.85  1.16203
150.05  1.15691
150.25  1.15183
150.45  1.14701
150.65  1.1426
150.85  1.13871
151.05  1.13541
151.25  1.13273
151.45  1.13066
151.65  1.12912
151.85  1.12804
152.05  1.12733
152.25  1.12688
152.45  1.12659
152.65  1.12637
152.85  1.12615
153.05  1.1259
153.25  1.12557
153.45  1.12518
153.65  1.12474
153.85  1.12428
154.05  1.12383
154.25  1.12343
154.45  1.12312
154.65  1.12293
154.85  1.12287
155.05  1.12295
155.25  1.12317
155.45  1.12352
155.65  1.12397
155.85  1.12452
156.05  1.12516
156.25  1.1259
156.45  1.12674
156.65  1.12772
156.85  1.12887
157.05  1.13023
157.25  1.13187
157.45  1.13381
157.65  1.13609
157.85  1.13872
158.05  1.14169
158.25  1.14496
158.45  1.14844
158.65  1.15201
158.85  1.15554
159.05  1.15886
159.25  1.16178
159.45  1.16413
159.65  1.16575
159.85  1.16651
160.05  1.16631
160.25  1.16514
160.45  1.16304
160.65  1.1601
160.85  1.15652
161.05  1.15254
161.25  1.14846
161.45  1.1446
161.65  1.14134
161.85  1.13899
162.05  1.13788
162.25  1.13825
162.45  1.14027
162.65  1.14402
162.85  1.14945
163.05  1.15641
163.25  1.16463
163.45  1.17374
163.65  1.18329
163.85  1.19276
164.05  1.20161
164.25  1.2093
164.45  1.2153
164.65  1.2192
164.85  1.22065
165.05  1.21944
165.25  1.21551
165.45  1.20894
165.65  1.19995
165.85  1.18892
166.05  1.17635
166.25  1.16283
166.45  1.149
166.65  1.13553
166.85  1.12309
167.05  1.11227
167.25  1.10357
167.45  1.09739
167.65  1.09395
167.85  1.09334
168.05  1.09546
168.25  1.10008
168.45  1.1068
168.65  1.11512
168.85  1.12444
169.05  1.13412
169.25  1.1435
169.45  1.15198
169.65  1.159
169.85  1.16411
170.05  1.16701
170.25  1.16754
170.45  1.1657
170.65  1.16165
170.85  1.15571
171.05  1.1483
171.25  1.13997
171.45  1.13133
171.65  1.12299
171.85  1.11556
172.05  1.1096
172.25  1.10557
172.45  1.10379
172.65  1.10445
172.85  1.10757
173.05  1.11301
173.25  1.12047
173.45  1.12951
173.65  1.13958
173.85  1.15007
174.05  1.1603
174.25  1.16963
174.45  1.17746
174.65  1.18329
174.85  1.18675
175.05  1.18761
175.25  1.18583
175.45  1.18155
175.65  1.17508
175.85  1.16688
176.05  1.15756
176.25  1.14779
176.45  1.1383
176.65  1.1298
176.85  1.12297
177.05  1.11836
177.25  1.11638
177.45  1.11728
177.65  1.12109
177.85  1.12765
178.05  1.13658
178.25  1.14735
178.45  1.15925
178.65  1.1715
178.85  1.18324
179.05  1.19364
179.25  1.20192
179.45  1.20744
179.65  1.2097
179.85  1.20844
180.05  1.20359
180.25  1.19535
180.45  1.18414
180.65  1.17058
180.85  1.15546
181.05  1.13969
181.25  1.12424
181.45  1.11006
181.65  1.09804
181.85  1.08891
182.05  1.08325
182.25  1.08139
182.45  1.0834
182.65  1.0891
182.85  1.09807
183.05  1.10964
183.25  1.12298
183.45  1.13715
183.65  1.15114
183.85  1.16394
184.05  1.17464
184.25  1.18247
184.45  1.18686
184.65  1.18748
184.85  1.18427
185.05  1.17742
185.25  1.16738
185.45  1.15482
185.65  1.14059
185.85  1.12565
186.05  1.11102
186.25  1.09767
186.45  1.08652
186.65  1.0783
186.85  1.07356
187.05  1.07263
187.25  1.07555
187.45  1.08212
187.65  1.09191
187.85  1.10428
188.05  1.11841
188.25  1.1334
188.45  1.1483
188.65  1.1622
188.85  1.17425
189.05  1.18376
189.25  1.19022
189.45  1.19331
189.65  1.19296
189.85  1.1893
190.05  1.18269
190.25  1.17365
190.45  1.16283
190.65  1.15096
190.85  1.13883
191.05  1.12718
191.25  1.1167
191.45  1.10796
191.65  1.10139
191.85  1.09727
192.05  1.09571
192.25  1.09664
192.45  1.09985
192.65  1.10501
192.85  1.1117
193.05  1.11941
193.25  1.12765
193.45  1.13592
193.65  1.14377
193.85  1.15081
194.05  1.15675
194.25  1.16141
194.45  1.16467
194.65  1.16655
194.85  1.16714
195.05  1.16658
195.25  1.16508
195.45  1.16288
195.65  1.16022
195.85  1.15732
196.05  1.15441
196.25  1.15166
196.45  1.14921
196.65  1.14716
196.85  1.14557
197.05  1.14447
197.25  1.14385
197.45  1.14368
197.65  1.14393
197.85  1.14457
198.05  1.14554
198.25  1.1468
198.45  1.14831
198.65  1.15005
198.85  1.15197
199.05  1.15405
199.25  1.15624
199.45  1.15852
199.65  1.16083
199.85  1.16312
200.05  1.16535
200.25  1.16745
200.45  1.16937
200.65  1.17108
200.85  1.17254
201.05  1.17375
201.25  1.17471
201.45  1.17547
201.65  1.17606
201.85  1.17657
202.05  1.17708
202.25  1.17766
202.45  1.17841
202.65  1.1794
202.85  1.18067
203.05  1.18224
203.25  1.18412
203.45  1.18625
203.65  1.18857
203.85  1.19096
204.05  1.19331
204.25  1.19548
204.45  1.19735
204.65  1.19879
204.85  1.19972
205.05  1.20009
205.25  1.19988
205.45  1.19914
205.65  1.19794
205.85  1.19642
206.05  1.19475
206.25  1.19312
206.45  1.19172
206.65  1.19075
206.85  1.19038
207.05  1.19075
207.25  1.19192
207.45  1.19394
207.65  1.19676
207.85  1.20029
208.05  1.20438
208.25  1.20882
208.45  1.21341
208.65  1.2179
208.85  1.22208
209.05  1.22574
209.25  1.22873
209.45  1.23096
209.65  1.2324
209.85  1.23307
210.05  1.23309
210.25  1.23263
210.45  1.23189
210.65  1.2311
210.85  1.23053
211.05  1.2304
211.25  1.23093
211.45  1.23226
211.65  1.23449
211.85  1.23765
212.05  1.24167
212.25  1.24643
212.45  1.25173
212.65  1.25734
212.85  1.26296
213.05  1.26833
213.25  1.27315
213.45  1.27719
213.65  1.28023
213.85  1.28215
214.05  1.28287
214.25  1.28242
214.45  1.28089
214.65  1.27843
214.85  1.27526
215.05  1.27162
215.25  1.26781
215.45  1.26408
215.65  1.2607
215.85  1.25789
216.05  1.25582
216.25  1.25461
216.45  1.2543
216.65  1.25489
216.85  1.25631
217.05  1.25845
217.25  1.26115
217.45  1.26425
217.65  1.26757
217.85  1.27096
218.05  1.27428
218.25  1.27743
218.45  1.28032
218.65  1.28295
218.85  1.28533
219.05  1.2875
219.25  1.28953
219.45  1.29151
219.65  1.29353
219.85  1.29567
220.05  1.29798
220.25  1.30049
220.45  1.30322
220.65  1.30611
220.85  1.30913
221.05  1.31216
221.25  1.31511
221.45  1.31787
221.65  1.32032
221.85  1.32238
222.05  1.32397
222.25  1.32507
222.45  1.32568
222.65  1.32585
222.85  1.32567
223.05  1.32526
223.25  1.32477
223.45  1.32437
223.65  1.32423
223.85  1.32451
224.05  1.32537
224.25  1.32691
224.45  1.3292
224.65  1.33227
224.85  1.33611
225.05  1.34064
225.25  1.34574
225.45  1.35127
225.65  1.35706
225.85  1.36292
226.05  1.36866
226.25  1.37411
226.45  1.37912
226.65  1.38357
226.85  1.38737
227.05  1.39051
227.25  1.39299
227.45  1.39488
227.65  1.39627
227.85  1.39728
228.05  1.39808
228.25  1.39883
228.45  1.39967
228.65  1.40078
228.85  1.40226
229.05  1.40423
229.25  1.40675
229.45  1.40984
229.65  1.41349
229.85  1.41765
230.05  1.42224
230.25  1.42713
230.45  1.43221
230.65  1.43734
230.85  1.44237
231.05  1.44717
231.25  1.45163
231.45  1.45566
231.65  1.45919
231.85  1.4622
232.05  1.46467
232.25  1.46665
232.45  1.46819
232.65  1.46937
232.85  1.47028
233.05  1.47104
233.25  1.47176
233.45  1.47253
233.65  1.47345
233.85  1.4746
234.05  1.47602
234.25  1.47775
234.45  1.4798
234.65  1.48213
234.85  1.48473
235.05  1.48754
235.25  1.49049
235.45  1.49352
235.65  1.49657
235.85  1.49958
236.05  1.50251
236.25  1.50534
236.45  1.50806
236.65  1.5107
236.85  1.51328
237.05  1.51586
237.25  1.5185
237.45  1.52125
237.65  1.52419
237.85  1.52735
238.05  1.53077
238.25  1.53447
238.45  1.53842
238.65  1.54257
238.85  1.54686
239.05  1.55119
239.25  1.55544
239.45  1.55949
239.65  1.56319
239.85  1.56644
240.05  1.56912
240.25  1.57116
240.45  1.57253
240.65  1.57323
240.85  1.57331
241.05  1.57287
241.25  1.57206
241.45  1.57105
241.65  1.57006
241.85  1.56929
242.05  1.56899
242.25  1.56935
242.45  1.57056
242.65  1.57274
242.85  1.57599
243.05  1.58034
243.25  1.58574
243.45  1.5921
243.65  1.59926
243.85  1.60703
244.05  1.61517
244.25  1.62343
244.45  1.63156
244.65  1.63932
244.85  1.64651
245.05  1.65298
245.25  1.65863
245.45  1.66341
245.65  1.66735
245.85  1.67054
246.05  1.67313
246.25  1.67528
246.45  1.67721
246.65  1.67913
246.85  1.68123
247.05  1.68371
247.25  1.68669
247.45  1.69027
247.65  1.69446
247.85  1.69924
248.05  1.70452
248.25  1.71014
248.45  1.71593
248.65  1.72169
248.85  1.72719
249.05  1.73225
249.25  1.73669
249.45  1.74039
249.65  1.74326
249.85  1.74532
250.05  1.74661
250.25  1.74726
250.45  1.74744
250.65  1.74739
250.85  1.74735
251.05  1.74757
251.25  1.74832
251.45  1.74982
251.65  1.75224
251.85  1.7557
252.05  1.76027
252.25  1.76591
252.45  1.77253
252.65  1.77999
252.85  1.78806
253.05  1.7965
253.25  1.80502
253.45  1.81334
253.65  1.8212
253.85  1.82836
254.05  1.83463
254.25  1.8399
254.45  1.8441
254.65  1.84725
254.85  1.84943
255.05  1.85079
255.25  1.85151
255.45  1.85185
255.65  1.85204
255.85  1.85234
256.05  1.853
256.25  1.85423
256.45  1.8562
256.65  1.85903
256.85  1.86277
257.05  1.86742
257.25  1.87292
257.45  1.87915
257.65  1.88596
257.85  1.89317
258.05  1.90056
258.25  1.90794
258.45  1.91511
258.65  1.9219
258.85  1.92819
259.05  1.93389
259.25  1.93896
259.45  1.94343
259.65  1.94735
259.85  1.95084
260.05  1.95403
260.25  1.95712
260.45  1.96027
260.65  1.96368
260.85  1.96752
261.05  1.97195
261.25  1.97709
261.45  1.98302
261.65  1.98976
261.85  1.99731
262.05  2.00558
262.25  2.01448
262.45  2.02384
262.65  2.03347
262.85  2.04318
263.05  2.05273
263.25  2.06192
263.45  2.07054
263.65  2.07843
263.85  2.08545
264.05  2.09151
264.25  2.09657
264.45  2.10066
264.65  2.10386
264.85  2.1063
265.05  2.10815
265.25  2.10962
265.45  2.11096
265.65  2.11241
265.85  2.11424
266.05  2.11668
266.25  2.11993
266.45  2.12416
266.65  2.1295
266.85  2.136
267.05  2.14368
267.25  2.15246
267.45  2.16224
267.65  2.17285
267.85  2.1841
268.05  2.19575
268.25  2.20755
268.45  2.21928
268.65  2.23071
268.85  2.24163
269.05  2.25191
269.25  2.26142
269.45  2.27013
269.65  2.27803
269.85  2.28518
270.05  2.29168
270.25  2.29769
270.45  2.30337
270.65  2.30891
270.85  2.31449
271.05  2.32029
271.25  2.32646
271.45  2.3331
271.65  2.34029
271.85  2.34805
272.05  2.35635
272.25  2.3651
272.45  2.37419
272.65  2.38347
272.85  2.39275
273.05  2.40185
273.25  2.41059
273.45  2.4188
273.65  2.42635
273.85  2.43315
274.05  2.43914
274.25  2.44435
274.45  2.44882
274.65  2.4527
274.85  2.45614
275.05  2.45937
275.25  2.46264
275.45  2.46621
275.65  2.47036
275.85  2.47536
276.05  2.48145
276.25  2.48884
276.45  2.49768
276.65  2.50807
276.85  2.52003
277.05  2.53351
277.25  2.54841
277.45  2.56453
277.65  2.58162
277.85  2.59937
278.05  2.61745
278.25  2.63548
278.45  2.65309
278.65  2.66992
278.85  2.68565
279.05  2.7
279.25  2.71277
279.45  2.72385
279.65  2.73319
279.85  2.74088
280.05  2.74707
280.25  2.75203
280.45  2.75609
280.65  2.75966
280.85  2.76318
281.05  2.76711
281.25  2.7719
281.45  2.77796
281.65  2.78564
281.85  2.79518
282.05  2.80673
282.25  2.8203
282.45  2.83577
282.65  2.85291
282.85  2.87134
283.05  2.8906
283.25  2.91016
283.45  2.92944
283.65  2.94787
283.85  2.9649
284.05  2.98008
284.25  2.99306
284.45  3.00362
284.65  3.01173
284.85  3.01753
285.05  3.02129
285.25  3.02351
285.45  3.02477
285.65  3.02579
285.85  3.02731
286.05  3.03012
286.25  3.03494
286.45  3.04241
286.65  3.05301
286.85  3.06707
287.05  3.08468
287.25  3.10575
287.45  3.12991
287.65  3.15663
287.85  3.18519
288.05  3.21471
288.25  3.24427
288.45  3.27288
288.65  3.29963
288.85  3.32369
289.05  3.34439
289.25  3.36126
289.45  3.37407
289.65  3.38286
289.85  3.38792
290.05  3.38976
290.25  3.38913
290.45  3.38693
290.65  3.38419
290.85  3.38194
291.05  3.38122
291.25  3.38299
291.45  3.38802
291.65  3.39692
291.85  3.41005
292.05  3.42751
292.25  3.44916
292.45  3.47459
292.65  3.50319
292.85  3.53419
293.05  3.56669
293.25  3.59972
293.45  3.63233
293.65  3.66364
293.85  3.69289
294.05  3.71948
294.25  3.743
294.45  3.76327
294.65  3.78032
294.85  3.79441
295.05  3.80594
295.25  3.8155
295.45  3.82375
295.65  3.83141
295.85  3.83921
296.05  3.84784
296.25  3.85787
296.45  3.86978
296.65  3.8839
296.85  3.9004
297.05  3.91928
297.25  3.94041
297.45  3.96354
297.65  3.98831
297.85  4.01429
298.05  4.04105
298.25  4.06813
298.45  4.09512
298.65  4.12167
298.85  4.14752
299.05  4.17248
299.25  4.19646
299.45  4.21948
299.65  4.24162
299.85  4.26304
300.05  4.28394
300.25  4.30453
300.45  4.32505
300.65  4.34572
300.85  4.36672
301.05  4.3882
301.25  4.41028
301.45  4.433
301.65  4.4564
301.85  4.48045
302.05  4.50512
302.25  4.53036
302.45  4.5561
302.65  4.58231
302.85  4.60894
303.05  4.63599
303.25  4.66347
303.45  4.6914
303.65  4.71982
303.85  4.74881
304.05  4.77839
304.25  4.80863
304.45  4.83955
304.65  4.87114
304.85  4.90337
305.05  4.93618
305.25  4.96946
305.45  5.00308
305.65  5.03686
305.85  5.07065
306.05  5.10424
306.25  5.13745
306.45  5.17014
306.65  5.20216
306.85  5.23344
307.05  5.26391
307.25  5.2936
307.45  5.32257
307.65  5.35096
307.85  5.37893
308.05  5.40672
308.25  5.43456
308.45  5.46275
308.65  5.49158
308.85  5.52133
309.05  5.55225
309.25  5.5846
309.45  5.61856
309.65  5.65426
309.85  5.69176
310.05  5.73107
