# Table format: 1D
0		439.7131808
0.1		432.6517867
0.2		432.6517867
0.3		420.9772607
0.4		395.707315
0.5		357.7664032
0.6		310.6554295
0.7		265.7714937
0.8		217.458548
0.85		197.1084908
0.865		188.0424526
0.9		154.6466008
0.92		121.3203971
0.94		86.88836777
0.95		70.58256949
0.96		50.75730942
0.965		38.59539014
0.97		26.92916778
0.975		19.00000001
0.98		17.02078383
0.985		12.25122885
0.989		8.766572983
1		8.766572983
