# Table format: 1D
# table_unit = m/s
# axis1_unit = s
	0.000000e+000	0.000000e+000
	1.000000e+001	0.000000e+000
	1.000000e+001	5.555556e-001
	1.400000e+001	4.722222e+000
	2.400000e+001	4.722222e+000
	2.600000e+001	3.333333e+000
	2.900000e+001	5.555556e-001
	2.900000e+001	0.000000e+000
	4.800000e+001	0.000000e+000
	4.800000e+001	5.555556e-001
	5.300000e+001	4.722222e+000
	5.500000e+001	4.722222e+000
	6.000000e+001	9.444444e+000
	8.600000e+001	9.444444e+000
	9.400000e+001	3.333333e+000
	9.700000e+001	5.555556e-001
	9.700000e+001	0.000000e+000
	1.160000e+002	0.000000e+000
	1.160000e+002	5.555556e-001
	1.210000e+002	4.722222e+000
	1.230000e+002	4.722222e+000
	1.320000e+002	1.027778e+001
	1.340000e+002	1.027778e+001
	1.420000e+002	1.444444e+001
	1.560000e+002	1.444444e+001
	1.640000e+002	1.027778e+001
	1.770000e+002	1.027778e+001
	1.790000e+002	9.444444e+000
	1.860000e+002	3.333333e+000
	1.890000e+002	5.555556e-001
	1.890000e+002	0.000000e+000
	2.050000e+002	0.000000e+000
	2.050000e+002	5.555556e-001
	2.090000e+002	4.722222e+000
	2.190000e+002	4.722222e+000
	2.210000e+002	3.333333e+000
	2.240000e+002	5.555556e-001
	2.240000e+002	0.000000e+000
	2.430000e+002	0.000000e+000
	2.430000e+002	5.555556e-001
	2.480000e+002	4.722222e+000
	2.500000e+002	4.722222e+000
	2.550000e+002	9.444444e+000
	2.810000e+002	9.444444e+000
	2.890000e+002	3.333333e+000
	2.920000e+002	5.555556e-001
	2.920000e+002	0.000000e+000
	3.110000e+002	0.000000e+000
	3.110000e+002	5.555556e-001
	3.160000e+002	4.722222e+000
	3.180000e+002	4.722222e+000
	3.270000e+002	1.027778e+001
	3.290000e+002	1.027778e+001
	3.370000e+002	1.444444e+001
	3.510000e+002	1.444444e+001
	3.590000e+002	1.027778e+001
	3.720000e+002	1.027778e+001
	3.740000e+002	9.444444e+000
	3.810000e+002	3.333333e+000
	3.840000e+002	5.555556e-001
	3.840000e+002	0.000000e+000
	4.000000e+002	0.000000e+000
	4.000000e+002	5.555556e-001
	4.040000e+002	4.722222e+000
	4.140000e+002	4.722222e+000
	4.160000e+002	3.333333e+000
	4.190000e+002	5.555556e-001
	4.190000e+002	0.000000e+000
	4.380000e+002	0.000000e+000
	4.380000e+002	5.555556e-001
	4.430000e+002	4.722222e+000
	4.450000e+002	4.722222e+000
	4.500000e+002	9.444444e+000
	4.760000e+002	9.444444e+000
	4.840000e+002	3.333333e+000
	4.870000e+002	5.555556e-001
	4.870000e+002	0.000000e+000
	5.060000e+002	0.000000e+000
	5.060000e+002	5.555556e-001
	5.110000e+002	4.722222e+000
	5.130000e+002	4.722222e+000
	5.220000e+002	1.027778e+001
	5.240000e+002	1.027778e+001
	5.320000e+002	1.444444e+001
	5.460000e+002	1.444444e+001
	5.540000e+002	1.027778e+001
	5.670000e+002	1.027778e+001
	5.690000e+002	9.444444e+000
	5.760000e+002	3.333333e+000
	5.790000e+002	5.555556e-001
	5.790000e+002	0.000000e+000
	5.950000e+002	0.000000e+000
	5.950000e+002	5.555556e-001
	5.990000e+002	4.722222e+000
	6.090000e+002	4.722222e+000
	6.110000e+002	3.333333e+000
	6.140000e+002	5.555556e-001
	6.140000e+002	0.000000e+000
	6.330000e+002	0.000000e+000
	6.330000e+002	5.555556e-001
	6.380000e+002	4.722222e+000
	6.400000e+002	4.722222e+000
	6.450000e+002	9.444444e+000
	6.710000e+002	9.444444e+000
	6.790000e+002	3.333333e+000
	6.820000e+002	5.555556e-001
	6.820000e+002	0.000000e+000
	7.010000e+002	0.000000e+000
	7.010000e+002	5.555556e-001
	7.060000e+002	4.722222e+000
	7.080000e+002	4.722222e+000
	7.170000e+002	1.027778e+001
	7.190000e+002	1.027778e+001
	7.270000e+002	1.444444e+001
	7.410000e+002	1.444444e+001
	7.490000e+002	1.027778e+001
	7.620000e+002	1.027778e+001
	7.640000e+002	9.444444e+000
	7.710000e+002	3.333333e+000
	7.740000e+002	5.555556e-001
	7.740000e+002	0.000000e+000
	7.990000e+002	0.000000e+000
	7.990000e+002	5.555556e-001
	8.040000e+002	4.722222e+000
	8.060000e+002	4.722222e+000
	8.150000e+002	1.027778e+001
	8.170000e+002	1.027778e+001
	8.250000e+002	1.444444e+001
	8.270000e+002	1.444444e+001
	8.400000e+002	2.000000e+001
	8.920000e+002	2.000000e+001
	8.960000e+002	1.722222e+001
	9.000000e+002	1.444444e+001
	9.670000e+002	1.444444e+001
	9.800000e+002	2.000000e+001
	1.030000e+003	2.000000e+001
	1.065000e+003	2.833333e+001
	1.095000e+003	2.833333e+001
	1.115000e+003	3.388889e+001
	1.127000e+003	3.388889e+001
	1.143000e+003	2.277778e+001
	1.151000e+003	1.444444e+001
	1.161000e+003	5.555556e-001
	1.161000e+003	0.000000e+000
	1.180000e+003	0.000000e+000
