# Table format: 1D
   -1.00000000000000e-014    -5.00000000000000e+001 
    0.00000000000000e+000     0.00000000000000e+000 
    5.00000000000000e-003     6.72000000000000e-001 
    1.00000000000000e-002     6.90000000000000e-001 
    3.00000000000000e-002     7.20000000000000e-001 
    5.00000000000000e-002     7.31000000000000e-001 
    1.00000000000000e-001     7.50000000000000e-001 
    3.00000000000000e-001     7.75000000000000e-001 
    5.00000000000000e-001     7.90000000000000e-001 
    1.00000000000000e+000     8.00000000000000e-001 
    3.00000000000000e+000     8.33000000000000e-001 
    5.00000000000000e+000     8.46000000000000e-001 
    1.00000000000000e+001     8.63000000000000e-001 
    3.00000000000000e+001     8.90000000000000e-001 
    5.00000000000000e+001     9.00000000000000e-001 
    1.00000000000000e+002     9.20000000000000e-001 
    5.00000000000000e+002     9.60000000000000e-001 
