# Table format: 2D
# axis1_token = PDratio
# axis2_token = beta
# axis3_token = Cq
6
73
     0.00000000000000e+00      6.00000000000000e-01      8.00000000000000e-01      1.00000000000000e+00      1.20000000000000e+00      1.40000000000000e+00
     0.00000000000000e+00      5.00000000000000e+00      1.00000000000000e+01      1.50000000000000e+01      2.00000000000000e+01      2.50000000000000e+01      3.00000000000000e+01      3.50000000000000e+01      4.00000000000000e+01      4.50000000000000e+01      5.00000000000000e+01      5.50000000000000e+01      6.00000000000000e+01      6.50000000000000e+01      7.00000000000000e+01      7.50000000000000e+01      8.00000000000000e+01      8.50000000000000e+01      9.00000000000000e+01      9.50000000000000e+01      1.00000000000000e+02      1.05000000000000e+02      1.10000000000000e+02      1.15000000000000e+02      1.20000000000000e+02      1.25000000000000e+02      1.30000000000000e+02      1.35000000000000e+02      1.40000000000000e+02      1.45000000000000e+02      1.50000000000000e+02      1.55000000000000e+02      1.60000000000000e+02      1.65000000000000e+02      1.70000000000000e+02      1.75000000000000e+02      1.80000000000000e+02      1.85000000000000e+02      1.90000000000000e+02      1.95000000000000e+02      2.00000000000000e+02      2.05000000000000e+02      2.10000000000000e+02      2.15000000000000e+02      2.20000000000000e+02      2.25000000000000e+02      2.30000000000000e+02      2.35000000000000e+02      2.40000000000000e+02      2.45000000000000e+02      2.50000000000000e+02      2.55000000000000e+02      2.60000000000000e+02      2.65000000000000e+02      2.70000000000000e+02      2.75000000000000e+02      2.80000000000000e+02      2.85000000000000e+02      2.90000000000000e+02      2.95000000000000e+02      3.00000000000000e+02      3.05000000000000e+02      3.10000000000000e+02      3.15000000000000e+02      3.20000000000000e+02      3.25000000000000e+02      3.30000000000000e+02      3.35000000000000e+02      3.40000000000000e+02      3.45000000000000e+02      3.50000000000000e+02      3.55000000000000e+02      3.60000000000000e+02
     0.00000000000000e+00      1.53000000000000e-02      2.26000000000000e-02      3.48000000000000e-02      4.99000000000000e-02      6.71000000000000e-02
     0.00000000000000e+00      1.30000000000000e-02      1.89000000000000e-02      3.24000000000000e-02      4.57000000000000e-02      6.28000000000000e-02
     0.00000000000000e+00      9.19000000000000e-03      1.46000000000000e-02      2.69000000000000e-02      3.88000000000000e-02      5.39000000000000e-02
     0.00000000000000e+00      4.25000000000000e-03      9.01000000000000e-03      1.89000000000000e-02      3.03000000000000e-02      4.46000000000000e-02
     0.00000000000000e+00     -1.42000000000000e-03      2.99000000000000e-03      1.24000000000000e-02      2.13000000000000e-02      3.42000000000000e-02
     0.00000000000000e+00     -7.35000000000000e-03     -3.92000000000000e-03      3.12000000000000e-03      1.10000000000000e-02      2.23000000000000e-02
     0.00000000000000e+00     -1.43000000000000e-02     -1.19000000000000e-02     -6.20000000000000e-03      9.18000000000000e-04      1.17000000000000e-02
     0.00000000000000e+00     -2.21000000000000e-02     -2.09000000000000e-02     -1.74000000000000e-02     -1.10000000000000e-02     -1.49000000000000e-03
     0.00000000000000e+00     -2.98000000000000e-02     -3.10000000000000e-02     -3.01000000000000e-02     -2.37000000000000e-02     -1.44000000000000e-02
     0.00000000000000e+00     -3.76000000000000e-02     -4.18000000000000e-02     -4.36000000000000e-02     -3.91000000000000e-02     -3.08000000000000e-02
     0.00000000000000e+00     -4.60000000000000e-02     -5.34000000000000e-02     -5.88000000000000e-02     -5.71000000000000e-02     -4.84000000000000e-02
     0.00000000000000e+00     -5.53000000000000e-02     -6.57000000000000e-02     -7.39000000000000e-02     -7.65000000000000e-02     -6.85000000000000e-02
     0.00000000000000e+00     -6.47000000000000e-02     -7.82000000000000e-02     -9.06000000000000e-02     -9.80000000000000e-02     -9.29000000000000e-02
     0.00000000000000e+00     -7.34000000000000e-02     -9.06000000000000e-02     -1.06000000000000e-01     -1.17000000000000e-01     -1.14000000000000e-01
     0.00000000000000e+00     -7.96000000000000e-02     -1.02000000000000e-01     -1.20000000000000e-01     -1.31000000000000e-01     -1.30000000000000e-01
     0.00000000000000e+00     -7.94000000000000e-02     -1.09000000000000e-01     -1.31000000000000e-01     -1.40000000000000e-01     -1.39000000000000e-01
     0.00000000000000e+00     -7.45000000000000e-02     -1.07000000000000e-01     -1.30000000000000e-01     -1.44000000000000e-01     -1.47000000000000e-01
     0.00000000000000e+00     -7.08000000000000e-02     -1.01000000000000e-01     -1.23000000000000e-01     -1.37000000000000e-01     -1.48000000000000e-01
