# Table format: 2D
6
37
     0.00000000000000e+00      6.00000000000000e-01      8.00000000000000e-01      1.00000000000000e+00      1.20000000000000e+00      1.40000000000000e+00
    -9.00000000000000e+01     -8.50000000000000e+01     -8.00000000000000e+01     -7.50000000000000e+01     -7.00000000000000e+01     -6.50000000000000e+01     -6.00000000000000e+01     -5.50000000000000e+01     -5.00000000000000e+01     -4.50000000000000e+01     -4.00000000000000e+01     -3.50000000000000e+01     -3.00000000000000e+01     -2.50000000000000e+01     -2.00000000000000e+01     -1.50000000000000e+01     -1.00000000000000e+01     -5.00000000000000e+00      0.00000000000000e+00      5.00000000000000e+00      1.00000000000000e+01      1.50000000000000e+01      2.00000000000000e+01      2.50000000000000e+01      3.00000000000000e+01      3.50000000000000e+01      4.00000000000000e+01      4.50000000000000e+01      5.00000000000000e+01      5.50000000000000e+01      6.00000000000000e+01      6.50000000000000e+01      7.00000000000000e+01      7.50000000000000e+01      8.00000000000000e+01      8.50000000000000e+01      9.00000000000000e+01
     0.00000000000000e+00      7.79000000000000e-02      8.63000000000000e-02      9.57000000000000e-02      1.15000000000000e-01      1.55000000000000e-01
     0.00000000000000e+00      7.54000000000000e-02      8.77000000000000e-02      9.98000000000000e-02      1.13000000000000e-01      1.22000000000000e-01
     0.00000000000000e+00      7.56000000000000e-02      9.02000000000000e-02      9.99000000000000e-02      1.17000000000000e-01      1.34000000000000e-01
     0.00000000000000e+00      7.49000000000000e-02      9.38000000000000e-02      1.06000000000000e-01      1.20000000000000e-01      1.33000000000000e-01
     0.00000000000000e+00      7.44000000000000e-02      9.62000000000000e-02      1.11000000000000e-01      1.29000000000000e-01      1.42000000000000e-01
     0.00000000000000e+00      7.54000000000000e-02      9.96000000000000e-02      1.19000000000000e-01      1.33000000000000e-01      1.50000000000000e-01
     0.00000000000000e+00      7.27000000000000e-02      9.76000000000000e-02      1.23000000000000e-01      1.46000000000000e-01      1.59000000000000e-01
     0.00000000000000e+00      6.46000000000000e-02      8.77000000000000e-02      1.10000000000000e-01      1.39000000000000e-01      1.74000000000000e-01
     0.00000000000000e+00      5.71000000000000e-02      7.82000000000000e-02      9.75000000000000e-02      1.20000000000000e-01      1.62000000000000e-01
     0.00000000000000e+00      5.28000000000000e-02      7.15000000000000e-02      9.04000000000000e-02      1.14000000000000e-01      1.40000000000000e-01
     0.00000000000000e+00      4.71000000000000e-02      6.47000000000000e-02      8.32000000000000e-02      1.05000000000000e-01      1.26000000000000e-01
     0.00000000000000e+00      4.27000000000000e-02      5.86000000000000e-02      7.69000000000000e-02      9.91000000000000e-02      1.20000000000000e-01
     0.00000000000000e+00      3.86000000000000e-02      5.26000000000000e-02      6.96000000000000e-02      8.95000000000000e-02      1.10000000000000e-01
     0.00000000000000e+00      3.32000000000000e-02      4.61000000000000e-02      6.20000000000000e-02      8.01000000000000e-02      1.03000000000000e-01
     0.00000000000000e+00      2.84000000000000e-02      3.87000000000000e-02      5.21000000000000e-02      6.87000000000000e-02      8.54000000000000e-02
     0.00000000000000e+00      1.99000000000000e-02      2.64000000000000e-02      3.61000000000000e-02      4.53000000000000e-02      5.43000000000000e-02
     0.00000000000000e+00      1.33000000000000e-02      1.90000000000000e-02      2.96000000000000e-02      4.21000000000000e-02      5.74000000000000e-02
     0.00000000000000e+00      1.43000000000000e-02      2.19000000000000e-02      3.48000000000000e-02      5.19000000000000e-02      7.13000000000000e-02
     0.00000000000000e+00      1.53000000000000e-02      2.26000000000000e-02      3.48000000000000e-02      4.99000000000000e-02      6.71000000000000e-02
     0.00000000000000e+00      1.30000000000000e-02      1.89000000000000e-02      3.24000000000000e-02      4.57000000000000e-02      6.28000000000000e-02
