# Table format: 2D
# axis1_token = PDratio
# axis2_token = beta
# axis3_token = Ct
6
73
     0.00000000000000e+00      6.00000000000000e-01      8.00000000000000e-01      1.00000000000000e+00      1.20000000000000e+00      1.40000000000000e+00
     0.00000000000000e+00      5.00000000000000e+00      1.00000000000000e+01      1.50000000000000e+01      2.00000000000000e+01      2.50000000000000e+01      3.00000000000000e+01      3.50000000000000e+01      4.00000000000000e+01      4.50000000000000e+01      5.00000000000000e+01      5.50000000000000e+01      6.00000000000000e+01      6.50000000000000e+01      7.00000000000000e+01      7.50000000000000e+01      8.00000000000000e+01      8.50000000000000e+01      9.00000000000000e+01      9.50000000000000e+01      1.00000000000000e+02      1.05000000000000e+02      1.10000000000000e+02      1.15000000000000e+02      1.20000000000000e+02      1.25000000000000e+02      1.30000000000000e+02      1.35000000000000e+02      1.40000000000000e+02      1.45000000000000e+02      1.50000000000000e+02      1.55000000000000e+02      1.60000000000000e+02      1.65000000000000e+02      1.70000000000000e+02      1.75000000000000e+02      1.80000000000000e+02      1.85000000000000e+02      1.90000000000000e+02      1.95000000000000e+02      2.00000000000000e+02      2.05000000000000e+02      2.10000000000000e+02      2.15000000000000e+02      2.20000000000000e+02      2.25000000000000e+02      2.30000000000000e+02      2.35000000000000e+02      2.40000000000000e+02      2.45000000000000e+02      2.50000000000000e+02      2.55000000000000e+02      2.60000000000000e+02      2.65000000000000e+02      2.70000000000000e+02      2.75000000000000e+02      2.80000000000000e+02      2.85000000000000e+02      2.90000000000000e+02      2.95000000000000e+02      3.00000000000000e+02      3.05000000000000e+02      3.10000000000000e+02      3.15000000000000e+02      3.20000000000000e+02      3.25000000000000e+02      3.30000000000000e+02      3.35000000000000e+02      3.40000000000000e+02      3.45000000000000e+02      3.50000000000000e+02      3.55000000000000e+02      3.60000000000000e+02
     0.00000000000000e+00      1.27000000000000e-01      1.82000000000000e-01      2.37000000000000e-01      2.73000000000000e-01      3.12000000000000e-01
     0.00000000000000e+00      9.88000000000000e-02      1.49000000000000e-01      2.01000000000000e-01      2.43000000000000e-01      2.82000000000000e-01
     0.00000000000000e+00      6.28000000000000e-02      1.14000000000000e-01      1.64000000000000e-01      2.03000000000000e-01      2.46000000000000e-01
     0.00000000000000e+00      1.51000000000000e-02      6.50000000000000e-02      1.10000000000000e-01      1.53000000000000e-01      2.02000000000000e-01
     0.00000000000000e+00     -3.64000000000000e-02      1.29000000000000e-02      5.95000000000000e-02      1.05000000000000e-01      1.57000000000000e-01
     0.00000000000000e+00     -9.62000000000000e-02     -4.82000000000000e-02      1.37000000000000e-03      4.83000000000000e-02      9.97000000000000e-02
     0.00000000000000e+00     -1.62000000000000e-01     -1.19000000000000e-01     -6.24000000000000e-02     -6.10000000000000e-03      4.63000000000000e-02
     0.00000000000000e+00     -2.38000000000000e-01     -1.96000000000000e-01     -1.30000000000000e-01     -7.55000000000000e-02     -1.70000000000000e-02
     0.00000000000000e+00     -3.21000000000000e-01     -2.79000000000000e-01     -2.11000000000000e-01     -1.51000000000000e-01     -8.29000000000000e-02
     0.00000000000000e+00     -3.96000000000000e-01     -3.63000000000000e-01     -2.96000000000000e-01     -2.36000000000000e-01     -1.56000000000000e-01
     0.00000000000000e+00     -4.76000000000000e-01     -4.56000000000000e-01     -3.96000000000000e-01     -3.29000000000000e-01     -2.45000000000000e-01
     0.00000000000000e+00     -5.65000000000000e-01     -5.48000000000000e-01     -4.99000000000000e-01     -4.25000000000000e-01     -3.41000000000000e-01
     0.00000000000000e+00     -6.52000000000000e-01     -6.38000000000000e-01     -6.04000000000000e-01     -5.39000000000000e-01     -4.45000000000000e-01
     0.00000000000000e+00     -7.36000000000000e-01     -7.24000000000000e-01     -7.02000000000000e-01     -6.52000000000000e-01     -5.47000000000000e-01
     0.00000000000000e+00     -8.11000000000000e-01     -8.04000000000000e-01     -7.82000000000000e-01     -7.40000000000000e-01     -6.41000000000000e-01
     0.00000000000000e+00     -8.74000000000000e-01     -8.67000000000000e-01     -8.48000000000000e-01     -8.06000000000000e-01     -7.22000000000000e-01
     0.00000000000000e+00     -9.01000000000000e-01     -8.89000000000000e-01     -8.69000000000000e-01     -8.37000000000000e-01     -7.73000000000000e-01
