# Table format: XY
# axis1_unit = m/s
# axis2_unit = m/s
# axis3_unit = N
    0.00000000000000e+000     0.00000000000000e+000     0.00000000000000e+000
    1.00000000000000e-004     1.00000000000000e-004     1.00000000000000e-004
    8.00000000000000e-001     1.23000000000000e-001     1.35800000000000e+000
    1.50000000000000e+000     2.30000000000000e-001     2.53980000000000e+000
    2.26800000000000e+000     3.50000000000000e-001     3.86500000000000e+000
    2.59200000000000e+000     4.00000000000000e-001     4.95400000000000e+000
    3.24000000000000e+000     5.00000000000000e-001     7.30800000000000e+000
    4.54300000000000e+000     7.01000000000000e-001     1.35970000000000e+001
    4.86100000000000e+000     7.50000000000000e-001     1.54020000000000e+001
    5.17800000000000e+000     7.99000000000000e-001     1.73150000000000e+001
    5.85900000000000e+000     9.04000000000000e-001     2.18760000000000e+001
    6.46800000000000e+000     9.98000000000000e-001     2.63890000000000e+001
    7.79000000000000e+000     1.20200000000000e+000     3.80630000000000e+001
    8.42500000000000e+000     1.30000000000000e+000     4.51260000000000e+001
    9.05400000000000e+000     1.39700000000000e+000     5.29740000000000e+001
    9.72100000000000e+000     1.50000000000000e+000     6.50400000000000e+001
