    1.00000000000000e+000     8.11999472003158e-001     8.11999472003158e-001     8.11999472003158e-001     8.11999472003158e-001     8.11999472003158e-001     8.11999472003158e-001     8.11999472003158e-001     7.95899232343141e-001     7.66407379182006e-001     7.44342242076327e-001     7.27212219133197e-001     7.13528153580119e-001     7.02345265702811e-001     6.78592762917994e-001     6.55969301488226e-001     6.37376121559075e-001     6.09222980473379e-001     5.85078282136285e-001     5.55928557586907e-001     5.30904151732096e-001     5.10128314837911e-001     4.92603742541394e-001     4.77622620453700e-001     4.64668692195174e-001     4.53356563547221e-001     4.43392709325846e-001     4.34549638673964e-001
    1.00000000000000e+000     8.03807144677867e-001     8.03807144677867e-001     8.03807144677867e-001     8.03807144677867e-001     8.03807144677867e-001     8.03807144677867e-001     8.03807144677867e-001     8.03807144677867e-001     7.72774056675277e-001     7.48132763871239e-001     7.29110844445838e-001     7.13982821325867e-001     7.01664055936000e-001     6.85681470057771e-001     6.60986491017071e-001     6.40792970471515e-001     6.17355590483792e-001     5.92003583638747e-001     5.66884980634396e-001     5.40419835087645e-001     5.18518146373373e-001     5.00093267385775e-001     4.84378183021729e-001     4.70816037622908e-001     4.58992770683330e-001     4.48594102963340e-001     4.39377187488876e-001
    1.00000000000000e+000     8.01254685878491e-001     8.01254685878491e-001     8.01254685878491e-001     8.01254685878491e-001     8.01254685878491e-001     8.01254685878491e-001     8.01254685878491e-001     8.01254685878491e-001     7.74984178878758e-001     7.49475396629802e-001     7.29820852193394e-001     7.14212684785796e-001     7.01517946111877e-001     6.88493341669659e-001     6.62912848869426e-001     6.42040112988014e-001     6.19840527491772e-001     5.94107902731566e-001     5.70217535436128e-001     5.43298007148927e-001     5.21042655463958e-001     5.02335924426676e-001     4.86391741276469e-001     4.72640238261240e-001     4.60658202480224e-001     4.50124750802231e-001     4.40792164618330e-001
    1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000
    1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000
    1.00000000000000e+000     8.80556701301124e-001     8.19706481823291e-001     7.39751320807565e-001     6.26441805713018e-001     4.49956735593769e-001     3.51689630412877e-001     3.04231223709298e-001     2.76270443905421e-001     2.57839385192319e-001     2.44775459011048e-001     2.35032255943288e-001     2.27486407355581e-001     2.21469897197122e-001     2.16560571983590e-001     2.12478559716524e-001     2.09030985400761e-001     2.06080605223061e-001     2.03527098343889e-001     2.01295432573183e-001     1.99328368381630e-001     1.97581480016640e-001     1.96019759886938e-001     1.94615248393494e-001     1.93345345231216e-001     1.92191584022156e-001     1.91138728453081e-001     1.90174095627178e-001
    1.00000000000000e+000     8.87099010210163e-001     8.87099010210163e-001     8.87099010210163e-001     8.54739946642663e-001     8.20111861227264e-001     7.98544242259225e-001     7.68765423821654e-001     7.34287658559104e-001     7.09537601060850e-001     6.70628922108656e-001     6.39259515039534e-001     5.88675187152466e-001     5.45821108564405e-001     5.13763377250526e-001     4.88878500759507e-001     4.69001334163690e-001     4.52758475497524e-001     4.39236676930273e-001     4.27805022888109e-001     4.18013653117569e-001     4.09533162960024e-001     4.02116816029534e-001     3.95576141916166e-001     3.89764695817920e-001     3.84566963330024e-001     3.79890604043348e-001     3.75660917753341e-001
    1.00000000000000e+000     8.51232824937012e-001     8.51232824937012e-001     8.51232824937012e-001     8.51232824937012e-001     8.51232824937012e-001     8.51232824937012e-001     8.25742902086992e-001     7.98224541405764e-001     7.78057375826478e-001     7.62642821881885e-001     7.50477962145063e-001     7.31016375280176e-001     7.05839607514158e-001     6.85600235332407e-001     6.66988038720663e-001     6.34265314318811e-001     6.06122676104511e-001     5.71540943419531e-001     5.43781791179028e-001     5.21007476541308e-001     5.01985901218400e-001     4.85860108125685e-001     4.72015604837327e-001     4.60000275823794e-001     4.49474071824141e-001     4.40176313509305e-001     4.31903811339703e-001
    1.00000000000000e+000     8.21136673817190e-001     8.21136673817190e-001     8.21136673817190e-001     8.21136673817190e-001     8.21136673817190e-001     8.21136673817190e-001     8.21136673817190e-001     8.21136673817190e-001     8.03046700471646e-001     7.77602297861025e-001     7.57953153414983e-001     7.42321782500908e-001     7.29590181548013e-001     7.19019938883325e-001     6.96974798941978e-001     6.74012532614803e-001     6.54972696393802e-001     6.28343276334899e-001     6.05290072043203e-001     5.80080675575170e-001     5.54785674605081e-001     5.33631547296299e-001     5.15678412759445e-001     5.00250824443742e-001     4.86850883642122e-001     4.75103498991704e-001     4.64720722388734e-001
    1.00000000000000e+000     8.13082430540552e-001     8.13082430540552e-001     8.13082430540552e-001     8.13082430540552e-001     8.13082430540552e-001     8.13082430540552e-001     8.13082430540552e-001     8.13082430540552e-001     8.13082430540552e-001     7.84430778196923e-001     7.62376223623200e-001     7.44923072650923e-001     7.30767320421067e-001     7.19055161809704e-001     7.04894186904006e-001     6.80262353944329e-001     6.59915218173588e-001     6.38195793378825e-001     6.13817544469603e-001     5.93416577456105e-001     5.66889351391629e-001     5.44385443835750e-001     5.25344211761481e-001     5.09023546639851e-001     4.94879262094697e-001     4.82503235452057e-001     4.71583384267844e-001
    1.00000000000000e+000     8.06549103600817e-001     8.06549103600817e-001     8.06549103600817e-001     8.06549103600817e-001     8.06549103600817e-001     8.06549103600817e-001     8.06549103600817e-001     8.06549103600817e-001     8.06549103600817e-001     7.90864724816033e-001     7.66657648880484e-001     7.47588920274723e-001     7.32179470028550e-001     7.19468195467559e-001     7.08803474834272e-001     6.86842281427434e-001     6.64952973353839e-001     6.46634824700721e-001     6.21617248779598e-001     6.00224187557852e-001     5.77987864574044e-001     5.54194542784145e-001     5.34119064692501e-001     5.16953175748799e-001     5.02107075549117e-001     4.89140284710596e-001     4.77717202842085e-001
    1.00000000000000e+000     8.04531135933513e-001     8.04531135933513e-001     8.04531135933513e-001     8.04531135933513e-001     8.04531135933513e-001     8.04531135933513e-001     8.04531135933513e-001     8.04531135933513e-001     8.04531135933513e-001     7.93035968543157e-001     7.68133860161196e-001     7.48546286279267e-001     7.32735969130491e-001     7.19706386965140e-001     7.08783221823522e-001     6.88588841991143e-001     6.66404687763091e-001     6.47852027383544e-001     6.23991951652488e-001     6.02286373782362e-001     5.81357599854581e-001     5.57157787231354e-001     5.36757411889727e-001     5.19326819639125e-001     5.04261520825397e-001     4.91110657885400e-001     4.79531113869562e-001
    1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000
    1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000
    1.00000000000000e+000     8.80626418944949e-001     8.52333970488953e-001     7.80768361391441e-001     6.93756247239014e-001     5.88240056250659e-001     4.10600192524508e-001     3.27446606950237e-001     2.84269515393547e-001     2.57827328570322e-001     2.39970094561668e-001     2.27100828379870e-001     2.17385746184299e-001     2.09791832266237e-001     2.03692765052348e-001     1.98686708494656e-001     1.94504008108085e-001     1.90956970485014e-001     1.87910922490233e-001     1.85266724506713e-001     1.82949776238333e-001     1.80902866609759e-001     1.79081386018071e-001     1.77450037869596e-001     1.75980528819988e-001     1.74649913951853e-001     1.73439390006468e-001     1.72333401248094e-001
    1.00000000000000e+000     8.87018032098634e-001     8.87018032098634e-001     8.87018032098634e-001     8.86467437076035e-001     8.43178627932996e-001     8.16594166549451e-001     7.98609000956878e-001     7.74502239898368e-001     7.41727273565650e-001     7.17439113676424e-001     6.86473418312009e-001     6.51612145252469e-001     6.07165486487044e-001     5.50055037370638e-001     5.08594736151113e-001     4.77126806060820e-001     4.52427343797033e-001     4.32524642952348e-001     4.16145045686115e-001     4.02429146019677e-001     3.90776037210863e-001     3.80752917234472e-001     3.72040146822301e-001     3.64396533534084e-001     3.57636657154975e-001     3.51615630042647e-001     3.46218595585337e-001
    1.00000000000000e+000     8.53658536585366e-001     8.53658536585366e-001     8.53658536585366e-001     8.53658536585366e-001     8.53658536585366e-001     8.53658536585366e-001     8.53658536585366e-001     8.36405044980508e-001     8.09148561438309e-001     7.88589921020878e-001     7.72530438445139e-001     7.59638855383717e-001     7.49061971579701e-001     7.22409504512901e-001     6.99815754917763e-001     6.81174660885028e-001     6.52682389205039e-001     6.26963882865361e-001     5.98661165757108e-001     5.69837567157727e-001     5.46050850037883e-001     5.26086822106303e-001     5.09092522965076e-001     4.94451187261900e-001     4.81705781505752e-001     4.70510438639610e-001     4.60598596096684e-001
    1.00000000000000e+000     8.23752056730915e-001     8.23752056730915e-001     8.23752056730915e-001     8.23752056730915e-001     8.23752056730915e-001     8.23752056730915e-001     8.23752056730915e-001     8.23752056730915e-001     8.23752056730915e-001     8.12946015735762e-001     7.88964515499320e-001     7.70034814421721e-001     7.54712749273911e-001     7.42056726134335e-001     7.31426600011411e-001     7.13261588815185e-001     6.90747393408872e-001     6.71895422776790e-001     6.51069351806163e-001     6.27992675794028e-001     6.08479573962956e-001     5.85014748631743e-001     5.62470711435602e-001     5.43279617635299e-001     5.26745224876996e-001     5.12351579099070e-001     4.99708206701703e-001
    1.00000000000000e+000     8.17318105350941e-001     8.17318105350941e-001     8.17318105350941e-001     8.17318105350941e-001     8.17318105350941e-001     8.17318105350941e-001     8.17318105350941e-001     8.17318105350941e-001     8.17318105350941e-001     8.17318105350941e-001     7.95253704267534e-001     7.74379243365673e-001     7.57553577736877e-001     7.43702893387163e-001     7.32102259549719e-001     7.20898269258399e-001     6.97190323094963e-001     6.77388496893868e-001     6.60600905917183e-001     6.37352035122165e-001     6.16748057105801e-001     5.98724063899813e-001     5.74671322259385e-001     5.54260375789177e-001     5.36722333498657e-001     5.21490520705507e-001     5.08138102317332e-001
    1.00000000000000e+000     8.11325851984812e-001     8.11325851984812e-001     8.11325851984812e-001     8.11325851984812e-001     8.11325851984812e-001     8.11325851984812e-001     8.11325851984812e-001     8.11325851984812e-001     8.11325851984812e-001     8.11325851984812e-001     8.01930763429601e-001     7.79086720354111e-001     7.60749763825879e-001     7.45705803243011e-001     7.33140878564536e-001     7.22488868214955e-001     7.03095441378487e-001     6.82411761900956e-001     6.64910395370401e-001     6.45929445335940e-001     6.24296019703772e-001     6.05849589000403e-001     5.85860854475225e-001     5.64284675888967e-001     5.45792194297181e-001     5.29766411515766e-001     5.15744639583283e-001
    1.00000000000000e+000     8.09478889785699e-001     8.09478889785699e-001     8.09478889785699e-001     8.09478889785699e-001     8.09478889785699e-001     8.09478889785699e-001     8.09478889785699e-001     8.09478889785699e-001     8.09478889785699e-001     8.09478889785699e-001     8.04159415978877e-001     7.80673890134315e-001     7.61847142002298e-001     7.46418027974968e-001     7.33542923230867e-001     7.22636147438008e-001     7.04915485335890e-001     6.83952145448209e-001     6.66224965703010e-001     6.48544650922160e-001     6.26586329002970e-001     6.07875993576059e-001     5.89251604505248e-001     5.67308375606874e-001     5.48516200689016e-001     5.32241810209157e-001     5.18010972165107e-001
    1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000
    1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000
    1.00000000000000e+000     8.80700641227229e-001     8.80700641227229e-001     8.00329244404200e-001     7.41084651046643e-001     6.68725884220931e-001     5.37911158836608e-001     3.87469349157545e-001     3.20286567211608e-001     2.82226160235385e-001     2.57725278826366e-001     2.40633386492635e-001     2.28031192995611e-001     2.18355038135755e-001     2.10691849830358e-001     2.04472662675363e-001     1.99324472671924e-001     1.94992559997901e-001     1.91297046342006e-001     1.88107288497905e-001     1.85326111855194e-001     1.82879737886174e-001     1.80711142748630e-001     1.78775556683508e-001     1.77037340176838e-001     1.75467769367160e-001     1.74043436224053e-001     1.72745073198349e-001
    1.00000000000000e+000     8.86927646472469e-001     8.86927646472469e-001     8.86927646472469e-001     8.86927646472469e-001     8.67745758085938e-001     8.35364815611467e-001     8.13676748135903e-001     7.98135616775286e-001     7.76464656221430e-001     7.45931079217344e-001     7.22679546805913e-001     6.98167400731101e-001     6.57163451487715e-001     6.14552576267711e-001     5.60704239793964e-001     5.20776674830781e-001     4.89989616170825e-001     4.65526672167753e-001     4.45620738213874e-001     4.29106974256937e-001     4.15186370446507e-001     4.03292586272761e-001     3.93013006821007e-001     3.84039898822699e-001     3.76139077262706e-001     3.69129171676703e-001     3.62867532048912e-001
    1.00000000000000e+000     8.51735489563495e-001     8.51735489563495e-001     8.51735489563495e-001     8.51735489563495e-001     8.51735489563495e-001     8.51735489563495e-001     8.51735489563495e-001     8.51735489563495e-001     8.33398871754944e-001     8.10164017449268e-001     7.92095829629711e-001     7.77643399124490e-001     7.65820084464216e-001     7.55968285420616e-001     7.34426078168043e-001     7.11003560757214e-001     6.91543363570504e-001     6.67720501173338e-001     6.42638323331583e-001     6.21622810884201e-001     5.92946789378785e-001     5.68306832355080e-001     5.47532568652593e-001     5.29780452458587e-001     5.14435726946018e-001     5.01039783691623e-001     4.89243545685919e-001
    1.00000000000000e+000     8.27140214126957e-001     8.27140214126957e-001     8.27140214126957e-001     8.27140214126957e-001     8.27140214126957e-001     8.27140214126957e-001     8.27140214126957e-001     8.27140214126957e-001     8.27140214126957e-001     8.27140214126957e-001     8.18780762616995e-001     7.96452558244132e-001     7.78489177277137e-001     7.63724695328054e-001     7.51374490130228e-001     7.40891147071383e-001     7.24081356823432e-001     7.03001906243887e-001     6.85155275102914e-001     6.69850734691522e-001     6.47093409018121e-001     6.27518334761189e-001     6.10651963397421e-001     5.88499228221133e-001     5.68184943192222e-001     5.50639634793146e-001     5.35333280096684e-001
    1.00000000000000e+000     8.20981808764911e-001     8.20981808764911e-001     8.20981808764911e-001     8.20981808764911e-001     8.20981808764911e-001     8.20981808764911e-001     8.20981808764911e-001     8.20981808764911e-001     8.20981808764911e-001     8.20981808764911e-001     8.20981808764911e-001     8.03163857620849e-001     7.83332716934126e-001     7.67097894621921e-001     7.53562447237642e-001     7.42104808548200e-001     7.31860252845168e-001     7.09663994338608e-001     6.90915269972046e-001     6.74868752889010e-001     6.57195021589512e-001     6.36500116754749e-001     6.18711235737289e-001     6.02102209620672e-001     5.80440495623849e-001     5.61784008912004e-001     5.45547924112154e-001
    1.00000000000000e+000     8.15030016916684e-001     8.15030016916684e-001     8.15030016916684e-001     8.15030016916684e-001     8.15030016916684e-001     8.15030016916684e-001     8.15030016916684e-001     8.15030016916684e-001     8.15030016916684e-001     8.15030016916684e-001     8.15030016916684e-001     8.10553646883371e-001     7.88739138088467e-001     7.70954475968600e-001     7.56177416426592e-001     7.43704507372356e-001     7.33035805506239e-001     7.15762417653308e-001     6.96177181840018e-001     6.79444843785496e-001     6.64984367813092e-001     6.44719004643480e-001     6.26061215233031e-001     6.09882380434376e-001     5.91688713941423e-001     5.71970363558385e-001     5.54849382547078e-001
    1.00000000000000e+000     8.13133353650367e-001     8.13133353650367e-001     8.13133353650367e-001     8.13133353650367e-001     8.13133353650367e-001     8.13133353650367e-001     8.13133353650367e-001     8.13133353650367e-001     8.13133353650367e-001     8.13133353650367e-001     8.13133353650367e-001     8.13113514518841e-001     7.90624583183180e-001     7.72315541074346e-001     7.57120138825317e-001     7.44306360390856e-001     7.33354976746488e-001     7.17641384899566e-001     6.97790474474046e-001     6.80840812374856e-001     6.66199677794771e-001     6.47215663746074e-001     6.28284051710941e-001     6.11877603474393e-001     5.95089905758849e-001     5.75037457924236e-001     5.57638866410103e-001
    1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000
    1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000     1.00000000000000e+000
    1.00000000000000e+000     8.87378953907883e-001     8.06603015139012e-001     7.13757710388205e-001     6.04336908688439e-001     4.71074512746045e-001     4.10143398102379e-001     3.75455356283266e-001     3.53060200601510e-001     3.37406922516121e-001     3.25849433372117e-001     3.16966175897015e-001     3.09925230652697e-001     3.04207324203117e-001     2.99471572480550e-001     2.95484935440883e-001     2.92082695216439e-001     2.89145127769502e-001     2.86583121982134e-001     2.84328983049957e-001     2.82330363335732e-001     2.80546146434028e-001     2.78943588419752e-001     2.77496289984327e-001     2.76182730732736e-001     2.74985191856065e-001     2.73888952195823e-001     2.72881680043249e-001
    1.00000000000000e+000     8.79085000001337e-001     8.79085000001337e-001     8.74457410270530e-001     8.20808437538215e-001     7.91666639576935e-001     7.62676882764091e-001     7.23762165149138e-001     6.97086146297470e-001     6.57234456105950e-001     6.25514314118563e-001     5.83828668614441e-001     5.51710720196549e-001     5.27171344624591e-001     5.07811244098179e-001     4.92147233996640e-001     4.79213099409177e-001     4.68352409264630e-001     4.59103577142424e-001     4.51132562017112e-001     4.44191660746966e-001     4.38093306950039e-001     4.32692865465394e-001     4.27877014241080e-001     4.23555705433081e-001     4.19656482112457e-001     4.16120382780982e-001     4.12898939182679e-001
    1.00000000000000e+000     8.21676277380533e-001     8.21676277380533e-001     8.21676277380533e-001     8.21676277380533e-001     8.21676277380533e-001     8.15538354051180e-001     7.76301896617377e-001     7.49265885191714e-001     7.29505470357784e-001     7.14432077061842e-001     6.97378533381427e-001     6.70118155648184e-001     6.48662995976296e-001     6.31337131636177e-001     6.02125427696836e-001     5.74498919589983e-001     5.39936756099521e-001     5.12528751729785e-001     4.90261940754511e-001     4.71813786335159e-001     4.56279544889267e-001     4.43019364004785e-001     4.31567950614535e-001     4.21578844385995e-001     4.12788758167911e-001     4.04994032347866e-001     3.98034659296873e-001
    1.00000000000000e+000     7.74327929815642e-001     7.74327929815642e-001     7.74327929815642e-001     7.74327929815642e-001     7.74327929815642e-001     7.74327929815642e-001     7.74327929815642e-001     7.74327929815642e-001     7.49322067141914e-001     7.22115817853503e-001     7.01283220379016e-001     6.84819372095865e-001     6.71480453697239e-001     6.55799786777314e-001     6.31112533587025e-001     6.10987263825655e-001     5.86604115613556e-001     5.62346909072841e-001     5.35981787909367e-001     5.11633731476619e-001     4.91435421673694e-001     4.74409275928023e-001     4.59862415717866e-001     4.47290056640233e-001     4.36315738003702e-001     4.26652982266079e-001     4.18079925828804e-001
    1.00000000000000e+000     7.61142212477588e-001     7.61142212477588e-001     7.61142212477588e-001     7.61142212477588e-001     7.61142212477588e-001     7.61142212477588e-001     7.61142212477588e-001     7.61142212477588e-001     7.61089669878079e-001     7.29310035826703e-001     7.05217314603664e-001     6.86323430579156e-001     6.71109514805423e-001     6.58595853832800e-001     6.38650875088340e-001     6.15630880116422e-001     5.95062478350334e-001     5.69362541930067e-001     5.46944441958727e-001     5.20978938969969e-001     4.99523199083747e-001     4.81496197170223e-001     4.66136850654208e-001     4.52893810332514e-001     4.41357870904671e-001     4.31218936811800e-001     4.22237729806793e-001
