# Table format: 2D																	
21																				
21																				
-0.12	-0.11	-0.1	-0.09	-0.08	-0.07	-0.06	-0.05	-0.04	-0.03	-0.02	-0.01	0	0.01	0.02	0.03	0.04	0.05	0.06	0.07	0.08
-0.12	-0.11	-0.1	-0.09	-0.08	-0.07	-0.06	-0.05	-0.04	-0.03	-0.02	-0.01	0	0.01	0.02	0.03	0.04	0.05	0.06	0.07	0.08
-0.017453293	-0.020071286	-0.02268928	-0.025307274	-0.027925268	-0.030543262	-0.033161256	-0.03577925	-0.038397244	-0.041015237	-0.043633231	-0.046251225	-0.048869219	-0.051487213	-0.054105207	-0.056723201	-0.059341195	-0.061959188	-0.064577182	-0.067195176	-0.06981317
-0.014835299	-0.017453293	-0.020071286	-0.02268928	-0.025307274	-0.027925268	-0.030543262	-0.033161256	-0.03577925	-0.038397244	-0.041015237	-0.043633231	-0.046251225	-0.048869219	-0.051487213	-0.054105207	-0.056723201	-0.059341195	-0.061959188	-0.064577182	-0.067195176
-0.012217305	-0.014835299	-0.017453293	-0.020071286	-0.02268928	-0.025307274	-0.027925268	-0.030543262	-0.033161256	-0.03577925	-0.038397244	-0.041015237	-0.043633231	-0.046251225	-0.048869219	-0.051487213	-0.054105207	-0.056723201	-0.059341195	-0.061959188	-0.064577182
-0.009599311	-0.012217305	-0.014835299	-0.017453293	-0.020071286	-0.02268928	-0.025307274	-0.027925268	-0.030543262	-0.033161256	-0.03577925	-0.038397244	-0.041015237	-0.043633231	-0.046251225	-0.048869219	-0.051487213	-0.054105207	-0.056723201	-0.059341195	-0.061959188
-0.006981317	-0.009599311	-0.012217305	-0.014835299	-0.017453293	-0.020071286	-0.02268928	-0.025307274	-0.027925268	-0.030543262	-0.033161256	-0.03577925	-0.038397244	-0.041015237	-0.043633231	-0.046251225	-0.048869219	-0.051487213	-0.054105207	-0.056723201	-0.059341195
-0.004363323	-0.006981317	-0.009599311	-0.012217305	-0.014835299	-0.017453293	-0.020071286	-0.02268928	-0.025307274	-0.027925268	-0.030543262	-0.033161256	-0.03577925	-0.038397244	-0.041015237	-0.043633231	-0.046251225	-0.048869219	-0.051487213	-0.054105207	-0.056723201
-0.001745329	-0.004363323	-0.006981317	-0.009599311	-0.012217305	-0.014835299	-0.017453293	-0.020071286	-0.02268928	-0.025307274	-0.027925268	-0.030543262	-0.033161256	-0.03577925	-0.038397244	-0.041015237	-0.043633231	-0.046251225	-0.048869219	-0.051487213	-0.054105207
0.000872665	-0.001745329	-0.004363323	-0.006981317	-0.009599311	-0.012217305	-0.014835299	-0.017453293	-0.020071286	-0.02268928	-0.025307274	-0.027925268	-0.030543262	-0.033161256	-0.03577925	-0.038397244	-0.041015237	-0.043633231	-0.046251225	-0.048869219	-0.051487213
0.003490659	0.000872665	-0.001745329	-0.004363323	-0.006981317	-0.009599311	-0.012217305	-0.014835299	-0.017453293	-0.020071286	-0.02268928	-0.025307274	-0.027925268	-0.030543262	-0.033161256	-0.03577925	-0.038397244	-0.041015237	-0.043633231	-0.046251225	-0.048869219
0.006108652	0.003490659	0.000872665	-0.001745329	-0.004363323	-0.006981317	-0.009599311	-0.012217305	-0.014835299	-0.017453293	-0.020071286	-0.02268928	-0.025307274	-0.027925268	-0.030543262	-0.033161256	-0.03577925	-0.038397244	-0.041015237	-0.043633231	-0.046251225
0.008726646	0.006108652	0.003490659	0.000872665	-0.001745329	-0.004363323	-0.006981317	-0.009599311	-0.012217305	-0.014835299	-0.017453293	-0.020071286	-0.02268928	-0.025307274	-0.027925268	-0.030543262	-0.033161256	-0.03577925	-0.038397244	-0.041015237	-0.043633231
0.01134464	0.008726646	0.006108652	0.003490659	0.000872665	-0.001745329	-0.004363323	-0.006981317	-0.009599311	-0.012217305	-0.014835299	-0.017453293	-0.020071286	-0.02268928	-0.025307274	-0.027925268	-0.030543262	-0.033161256	-0.03577925	-0.038397244	-0.041015237
0.013962634	0.01134464	0.008726646	0.006108652	0.003490659	0.000872665	-0.001745329	-0.004363323	-0.006981317	-0.009599311	-0.012217305	-0.014835299	-0.017453293	-0.020071286	-0.02268928	-0.025307274	-0.027925268	-0.030543262	-0.033161256	-0.03577925	-0.038397244
0.016580628	0.013962634	0.01134464	0.008726646	0.006108652	0.003490659	0.000872665	-0.001745329	-0.004363323	-0.006981317	-0.009599311	-0.012217305	-0.014835299	-0.017453293	-0.020071286	-0.02268928	-0.025307274	-0.027925268	-0.030543262	-0.033161256	-0.03577925
0.019198622	0.016580628	0.013962634	0.01134464	0.008726646	0.006108652	0.003490659	0.000872665	-0.001745329	-0.004363323	-0.006981317	-0.009599311	-0.012217305	-0.014835299	-0.017453293	-0.020071286	-0.02268928	-0.025307274	-0.027925268	-0.030543262	-0.033161256
0.021816616	0.019198622	0.016580628	0.013962634	0.01134464	0.008726646	0.006108652	0.003490659	0.000872665	-0.001745329	-0.004363323	-0.006981317	-0.009599311	-0.012217305	-0.014835299	-0.017453293	-0.020071286	-0.02268928	-0.025307274	-0.027925268	-0.030543262
0.02443461	0.021816616	0.019198622	0.016580628	0.013962634	0.01134464	0.008726646	0.006108652	0.003490659	0.000872665	-0.001745329	-0.004363323	-0.006981317	-0.009599311	-0.012217305	-0.014835299	-0.017453293	-0.020071286	-0.02268928	-0.025307274	-0.027925268
0.027052603	0.02443461	0.021816616	0.019198622	0.016580628	0.013962634	0.01134464	0.008726646	0.006108652	0.003490659	0.000872665	-0.001745329	-0.004363323	-0.006981317	-0.009599311	-0.012217305	-0.014835299	-0.017453293	-0.020071286	-0.02268928	-0.025307274
0.029670597	0.027052603	0.02443461	0.021816616	0.019198622	0.016580628	0.013962634	0.01134464	0.008726646	0.006108652	0.003490659	0.000872665	-0.001745329	-0.004363323	-0.006981317	-0.009599311	-0.012217305	-0.014835299	-0.017453293	-0.020071286	-0.02268928
0.032288591	0.029670597	0.027052603	0.02443461	0.021816616	0.019198622	0.016580628	0.013962634	0.01134464	0.008726646	0.006108652	0.003490659	0.000872665	-0.001745329	-0.004363323	-0.006981317	-0.009599311	-0.012217305	-0.014835299	-0.017453293	-0.020071286
0.034906585	0.032288591	0.029670597	0.027052603	0.02443461	0.021816616	0.019198622	0.016580628	0.013962634	0.01134464	0.008726646	0.006108652	0.003490659	0.000872665	-0.001745329	-0.004363323	-0.006981317	-0.009599311	-0.012217305	-0.014835299	-0.017453293
