# Table format: 2D																	
21																				
21																				
-0.12	-0.11	-0.1	-0.09	-0.08	-0.07	-0.06	-0.05	-0.04	-0.03	-0.02	-0.01	0	0.01	0.02	0.03	0.04	0.05	0.06	0.07	0.08
-0.12	-0.11	-0.1	-0.09	-0.08	-0.07	-0.06	-0.05	-0.04	-0.03	-0.02	-0.01	0	0.01	0.02	0.03	0.04	0.05	0.06	0.07	0.08
-0.004500015	-0.005250024	-0.006000036	-0.006750051	-0.00750007	-0.008250094	-0.009000122	-0.009750154	-0.010500193	-0.011250237	-0.012000288	-0.012750345	-0.01350041	-0.014250482	-0.015000563	-0.015750651	-0.016500749	-0.017250856	-0.018000972	-0.018751099	-0.019501236
-0.004000011	-0.004750018	-0.005500028	-0.006250041	-0.007000057	-0.007750078	-0.008500102	-0.009250132	-0.010000167	-0.010750207	-0.011500253	-0.012250306	-0.013000366	-0.013750433	-0.014500508	-0.015250591	-0.016000683	-0.016750783	-0.017500893	-0.018251013	-0.019001143
-0.003500007	-0.004250013	-0.005000021	-0.005750032	-0.006500046	-0.007250064	-0.008000085	-0.008750112	-0.009500143	-0.010250179	-0.011000222	-0.01175027	-0.012500326	-0.013250388	-0.014000457	-0.014750535	-0.015500621	-0.016250715	-0.017000819	-0.017750932	-0.018501055
-0.003000005	-0.003750009	-0.004500015	-0.005250024	-0.006000036	-0.006750051	-0.00750007	-0.008250094	-0.009000122	-0.009750154	-0.010500193	-0.011250237	-0.012000288	-0.012750345	-0.01350041	-0.014250482	-0.015000563	-0.015750651	-0.016500749	-0.017250856	-0.018000972
-0.002500003	-0.003250006	-0.004000011	-0.004750018	-0.005500028	-0.006250041	-0.007000057	-0.007750078	-0.008500102	-0.009250132	-0.010000167	-0.010750207	-0.011500253	-0.012250306	-0.013000366	-0.013750433	-0.014500508	-0.015250591	-0.016000683	-0.016750783	-0.017500893
-0.002000001	-0.002750003	-0.003500007	-0.004250013	-0.005000021	-0.005750032	-0.006500046	-0.007250064	-0.008000085	-0.008750112	-0.009500143	-0.010250179	-0.011000222	-0.01175027	-0.012500326	-0.013250388	-0.014000457	-0.014750535	-0.015500621	-0.016250715	-0.017000819
-0.001500001	-0.002250002	-0.003000005	-0.003750009	-0.004500015	-0.005250024	-0.006000036	-0.006750051	-0.00750007	-0.008250094	-0.009000122	-0.009750154	-0.010500193	-0.011250237	-0.012000288	-0.012750345	-0.01350041	-0.014250482	-0.015000563	-0.015750651	-0.016500749
-0.001	-0.001750001	-0.002500003	-0.003250006	-0.004000011	-0.004750018	-0.005500028	-0.006250041	-0.007000057	-0.007750078	-0.008500102	-0.009250132	-0.010000167	-0.010750207	-0.011500253	-0.012250306	-0.013000366	-0.013750433	-0.014500508	-0.015250591	-0.016000683
-0.0005	-0.00125	-0.002000001	-0.002750003	-0.003500007	-0.004250013	-0.005000021	-0.005750032	-0.006500046	-0.007250064	-0.008000085	-0.008750112	-0.009500143	-0.010250179	-0.011000222	-0.01175027	-0.012500326	-0.013250388	-0.014000457	-0.014750535	-0.015500621
0	-0.00075	-0.001500001	-0.002250002	-0.003000005	-0.003750009	-0.004500015	-0.005250024	-0.006000036	-0.006750051	-0.00750007	-0.008250094	-0.009000122	-0.009750154	-0.010500193	-0.011250237	-0.012000288	-0.012750345	-0.01350041	-0.014250482	-0.015000563
0.0005	-0.00025	-0.001	-0.001750001	-0.002500003	-0.003250006	-0.004000011	-0.004750018	-0.005500028	-0.006250041	-0.007000057	-0.007750078	-0.008500102	-0.009250132	-0.010000167	-0.010750207	-0.011500253	-0.012250306	-0.013000366	-0.013750433	-0.014500508
0.001	0.00025	-0.0005	-0.00125	-0.002000001	-0.002750003	-0.003500007	-0.004250013	-0.005000021	-0.005750032	-0.006500046	-0.007250064	-0.008000085	-0.008750112	-0.009500143	-0.010250179	-0.011000222	-0.01175027	-0.012500326	-0.013250388	-0.014000457
0.001500001	0.00075	0	-0.00075	-0.001500001	-0.002250002	-0.003000005	-0.003750009	-0.004500015	-0.005250024	-0.006000036	-0.006750051	-0.00750007	-0.008250094	-0.009000122	-0.009750154	-0.010500193	-0.011250237	-0.012000288	-0.012750345	-0.01350041
0.002000001	0.00125	0.0005	-0.00025	-0.001	-0.001750001	-0.002500003	-0.003250006	-0.004000011	-0.004750018	-0.005500028	-0.006250041	-0.007000057	-0.007750078	-0.008500102	-0.009250132	-0.010000167	-0.010750207	-0.011500253	-0.012250306	-0.013000366
0.002500003	0.001750001	0.001	0.00025	-0.0005	-0.00125	-0.002000001	-0.002750003	-0.003500007	-0.004250013	-0.005000021	-0.005750032	-0.006500046	-0.007250064	-0.008000085	-0.008750112	-0.009500143	-0.010250179	-0.011000222	-0.01175027	-0.012500326
0.003000005	0.002250002	0.001500001	0.00075	0	-0.00075	-0.001500001	-0.002250002	-0.003000005	-0.003750009	-0.004500015	-0.005250024	-0.006000036	-0.006750051	-0.00750007	-0.008250094	-0.009000122	-0.009750154	-0.010500193	-0.011250237	-0.012000288
0.003500007	0.002750003	0.002000001	0.00125	0.0005	-0.00025	-0.001	-0.001750001	-0.002500003	-0.003250006	-0.004000011	-0.004750018	-0.005500028	-0.006250041	-0.007000057	-0.007750078	-0.008500102	-0.009250132	-0.010000167	-0.010750207	-0.011500253
0.004000011	0.003250006	0.002500003	0.001750001	0.001	0.00025	-0.0005	-0.00125	-0.002000001	-0.002750003	-0.003500007	-0.004250013	-0.005000021	-0.005750032	-0.006500046	-0.007250064	-0.008000085	-0.008750112	-0.009500143	-0.010250179	-0.011000222
0.004500015	0.003750009	0.003000005	0.002250002	0.001500001	0.00075	0	-0.00075	-0.001500001	-0.002250002	-0.003000005	-0.003750009	-0.004500015	-0.005250024	-0.006000036	-0.006750051	-0.00750007	-0.008250094	-0.009000122	-0.009750154	-0.010500193
0.005000021	0.004250013	0.003500007	0.002750003	0.002000001	0.00125	0.0005	-0.00025	-0.001	-0.001750001	-0.002500003	-0.003250006	-0.004000011	-0.004750018	-0.005500028	-0.006250041	-0.007000057	-0.007750078	-0.008500102	-0.009250132	-0.010000167
0.005500028	0.004750018	0.004000011	0.003250006	0.002500003	0.001750001	0.001	0.00025	-0.0005	-0.00125	-0.002000001	-0.002750003	-0.003500007	-0.004250013	-0.005000021	-0.005750032	-0.006500046	-0.007250064	-0.008000085	-0.008750112	-0.009500143
