# Table format: 3D
21
15
1
-120 -110 -100 -90 -80 -70 -60 -50 -40 -30 -20 -10 0 10 20 30 40 50 60 70 80 
-70 -60 -50 -40 -30 -20 -10 0.001 10 20 30 40 50 60 70 
0
0.299279 0.299279 0.299279 0.299279 0.299279 0.299279 0.299279 0.299279 0.299279 0.299279 0.299279 0.299279 0.299279 0.299279 0.299279 0.299279 0.299279 0.299279 0.299279 0.299279 0.299279 
0.253469 0.253469 0.253469 0.253469 0.253469 0.253469 0.253469 0.253469 0.253469 0.253469 0.253469 0.253469 0.253469 0.253469 0.253469 0.253469 0.253469 0.253469 0.253469 0.253469 0.253469 
0.208633 0.208633 0.208633 0.208633 0.208633 0.208633 0.208633 0.208633 0.208633 0.208633 0.208633 0.208633 0.208633 0.208633 0.208633 0.208633 0.208633 0.208633 0.208633 0.208633 0.208633 
0.164825 0.164825 0.164825 0.164825 0.164825 0.164825 0.164825 0.164825 0.164825 0.164825 0.164825 0.164825 0.164825 0.164825 0.164825 0.164825 0.164825 0.164825 0.164825 0.164825 0.164825 
0.12207 0.12207 0.12207 0.12207 0.12207 0.12207 0.12207 0.12207 0.12207 0.12207 0.12207 0.12207 0.12207 0.12207 0.12207 0.12207 0.12207 0.12207 0.12207 0.12207 0.12207 
0.0803692 0.0803692 0.0803692 0.0803692 0.0803692 0.0803692 0.0803692 0.0803692 0.0803692 0.0803692 0.0803692 0.0803692 0.0803692 0.0803692 0.0803692 0.0803692 0.0803692 0.0803692 0.0803692 0.0803692 0.0803692 
0.0396939 0.0396939 0.0396939 0.0396939 0.0396939 0.0396939 0.0396939 0.0396939 0.0396939 0.0396939 0.0396939 0.0396939 0.0396939 0.0396939 0.0396939 0.0396939 0.0396939 0.0396939 0.0396939 0.0396939 0.0396939 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
-0.0387801 -0.0387801 -0.0387801 -0.0387801 -0.0387801 -0.0387801 -0.0387801 -0.0387801 -0.0387801 -0.0387801 -0.0387801 -0.0387801 -0.0387801 -0.0387801 -0.0387801 -0.0387801 -0.0387801 -0.0387801 -0.0387801 -0.0387801 -0.0387801 
-0.0767338 -0.0767338 -0.0767338 -0.0767338 -0.0767338 -0.0767338 -0.0767338 -0.0767338 -0.0767338 -0.0767338 -0.0767338 -0.0767338 -0.0767338 -0.0767338 -0.0767338 -0.0767338 -0.0767338 -0.0767338 -0.0767338 -0.0767338 -0.0767338 
-0.113955 -0.113955 -0.113955 -0.113955 -0.113955 -0.113955 -0.113955 -0.113955 -0.113955 -0.113955 -0.113955 -0.113955 -0.113955 -0.113955 -0.113955 -0.113955 -0.113955 -0.113955 -0.113955 -0.113955 -0.113955 
-0.15055 -0.15055 -0.15055 -0.15055 -0.15055 -0.15055 -0.15055 -0.15055 -0.15055 -0.15055 -0.15055 -0.15055 -0.15055 -0.15055 -0.15055 -0.15055 -0.15055 -0.15055 -0.15055 -0.15055 -0.15055 
-0.186632 -0.186632 -0.186632 -0.186632 -0.186632 -0.186632 -0.186632 -0.186632 -0.186632 -0.186632 -0.186632 -0.186632 -0.186632 -0.186632 -0.186632 -0.186632 -0.186632 -0.186632 -0.186632 -0.186632 -0.186632 
-0.222324 -0.222324 -0.222324 -0.222324 -0.222324 -0.222324 -0.222324 -0.222324 -0.222324 -0.222324 -0.222324 -0.222324 -0.222324 -0.222324 -0.222324 -0.222324 -0.222324 -0.222324 -0.222324 -0.222324 -0.222324 
-0.25785 -0.25785 -0.25785 -0.25785 -0.25785 -0.25785 -0.25785 -0.25785 -0.25785 -0.25785 -0.25785 -0.25785 -0.25785 -0.25785 -0.25785 -0.25785 -0.25785 -0.25785 -0.25785 -0.25785 -0.25785 
