# Table format: 2D
11
11
    0.00000000000000e+000     3.00000000000000e+001     6.00000000000000e+001     9.00000000000000e+001     1.20000000000000e+002     1.50000000000000e+002     1.80000000000000e+002     2.10000000000000e+002     2.40000000000000e+002     2.70000000000000e+002     3.00000000000000e+002 
    0.00000000000000e+000     1.00000000000000e+001     2.00000000000000e+001     3.00000000000000e+001     4.00000000000000e+001     5.00000000000000e+001     6.00000000000000e+001     7.00000000000000e+001     8.00000000000000e+001     9.00000000000000e+001     1.00000000000000e+002 
    0.00000000000000e+000     1.35061000000000e-003     5.40155200000000e-003     1.21533770000000e-002     2.16060530000000e-002     3.37594480000000e-002     4.86123630000000e-002     6.61689300000000e-002     8.64237620000000e-002     1.09381530000000e-001     1.35039089000000e-001 
    3.46937260600000e+001     3.36858018700000e+001     3.37849155400000e+001     3.40338027600000e+001     3.42428445100000e+001     3.44070285900000e+001     3.45433110400000e+001     3.46617791900000e+001     3.47687537900000e+001     3.48683473000000e+001     3.49633474400000e+001 
    9.91729625700000e+001     9.54276926400000e+001     9.47728783300000e+001     9.48328690000000e+001     9.51413865400000e+001     9.56071956700000e+001     9.61398095600000e+001     9.65948769500000e+001     9.69925672600000e+001     9.73454434500000e+001     9.76630472700000e+001 
    1.93419494400000e+002     1.86451838700000e+002     1.83920630300000e+002     1.83262294300000e+002     1.83257941100000e+002     1.83564050700000e+002     1.84069457800000e+002     1.84730929700000e+002     1.85529331600000e+002     1.86317656500000e+002     1.87020708100000e+002 
    3.17426510300000e+002     3.07213171300000e+002     3.01958279400000e+002     2.99870349100000e+002     2.99154074200000e+002     2.99074712500000e+002     2.99352111600000e+002     2.99868605800000e+002     3.00569185300000e+002     3.01425582300000e+002     3.02422200700000e+002 
    4.71191760000000e+002     4.57816987000000e+002     4.49381725000000e+002     4.45175616800000e+002     4.43238552700000e+002     4.42448223600000e+002     4.42288401900000e+002     4.42520577000000e+002     4.43026999300000e+002     4.43745363800000e+002     4.44640508900000e+002 
    6.54714195200000e+002     6.38280763500000e+002     6.26453352600000e+002     6.19598351300000e+002     6.15911027400000e+002     6.14015934000000e+002     6.13144732400000e+002     6.12901277500000e+002     6.13077300800000e+002     6.13558017900000e+002     6.14277035700000e+002 
    8.67993403800000e+002     8.48600648800000e+002     8.33296383000000e+002     8.23433394900000e+002     8.17521150500000e+002     8.14102260000000e+002     8.12199214300000e+002     8.11243609700000e+002     8.10914518300000e+002     8.11026890400000e+002     8.11470269600000e+002 
    1.11102902200000e+003     1.08876754300000e+003     1.06996627200000e+003     1.05686813300000e+003     1.04834795300000e+003     1.04300256500000e+003     1.03972453000000e+003     1.03778685900000e+003     1.03674485600000e+003     1.03632879700000e+003     1.03637210800000e+003 
    1.38382088500000e+003     1.35877181600000e+003     1.33648691100000e+003     1.32001557300000e+003     1.30859862400000e+003     1.30096927700000e+003     1.29597491900000e+003     1.29276618900000e+003     1.29077820800000e+003     1.28964847600000e+003     1.28914451000000e+003 
    1.68636893500000e+003     1.65860448000000e+003     1.63286702500000e+003     1.61294231100000e+003     1.59841931800000e+003     1.58820710600000e+003     1.58117672800000e+003     1.57640408900000e+003     1.57322115100000e+003     1.57117273300000e+003     1.56995446600000e+003 
