# Table format: XY
# axis1_unit = null
# axis2_unit = m
# axis3_unit = m**2
# axis4_unit = m
# axis5_unit = m
#C	hfl/Ref			Awet1			z barWet1/Ref	Diam Hydro1	
# Orientation 1 : pitch = -20.0 degree ;   roll = -20.0 degree
5	5.175795E-01	1.866917E-02	4.711721E-01	1.378265E-01	
6	4.975795E-01	1.442771E-02	4.604769E-01	1.151991E-01	
7	4.775795E-01	1.024405E-02	4.493880E-01	9.099812E-02	
8	4.575795E-01	6.324935E-03	4.379939E-01	6.549352E-02	
9	4.375795E-01	2.924342E-03	4.262380E-01	3.887599E-02	
10	4.175795E-01	4.620666E-04	4.143712E-01	1.128083E-02	
11	4.095805E-01	0.000000E+00	4.095805E-01	0.000000E+00	
# Orientation 8 : pitch = 8.0 degree ;   roll = -20.0 degree
1	6.289501E-01	3.140931E-02	5.348886E-01	1.999613E-01	
2	6.089501E-01	2.962160E-02	5.299312E-01	1.914913E-01	
3	5.889501E-01	2.652991E-02	5.219411E-01	1.767814E-01	
4	5.689501E-01	2.278596E-02	5.126092E-01	1.585911E-01	
5	5.489501E-01	1.868529E-02	5.024607E-01	1.379098E-01	
6	5.289501E-01	1.444970E-02	4.917776E-01	1.153250E-01	
7	5.089501E-01	1.026723E-02	4.806895E-01	9.113833E-02	
8	4.889501E-01	6.350388E-03	4.692777E-01	6.567423E-02	
9	4.689501E-01	2.946532E-03	4.576176E-01	3.907017E-02	
10	4.489501E-01	4.769509E-04	4.456690E-01	1.152251E-02	
11	4.407706E-01	0.000000E+00	4.407706E-01	0.000000E+00	
# Orientation 9 : pitch = 12.0 degree ;   roll = -20.0 degree
1	6.577729E-01	3.140790E-02	5.635617E-01	1.999531E-01	
2	6.377729E-01	2.962575E-02	5.586085E-01	1.915110E-01	
3	6.177729E-01	2.654086E-02	5.506223E-01	1.768338E-01	
4	5.977729E-01	2.280466E-02	5.412942E-01	1.586834E-01	
5	5.777729E-01	1.871161E-02	5.311492E-01	1.380455E-01	
6	5.577729E-01	1.448227E-02	5.204661E-01	1.155027E-01	
7	5.377729E-01	1.030655E-02	5.093515E-01	9.137949E-02	
8	5.177729E-01	6.391067E-03	4.979837E-01	6.595902E-02	
9	4.977729E-01	2.985803E-03	4.862367E-01	3.942450E-02	
10	4.777729E-01	5.016935E-04	4.743724E-01	1.191885E-02	
11	4.692970E-01	0.000000E+00	4.692970E-01	0.000000E+00	
# Orientation 10 : pitch = 16.0 degree ;   roll = -20.0 degree
1	6.839048E-01	3.140858E-02	5.895036E-01	1.999566E-01	
2	6.639048E-01	2.963129E-02	5.845413E-01	1.915371E-01	
3	6.439048E-01	2.655575E-02	5.765604E-01	1.769052E-01	
4	6.239048E-01	2.283016E-02	5.672375E-01	1.588091E-01	
5	6.039048E-01	1.874975E-02	5.571050E-01	1.382470E-01	
6	5.839048E-01	1.452737E-02	5.464165E-01	1.157505E-01	
7	5.639048E-01	1.035871E-02	5.353353E-01	9.169495E-02	
8	5.439048E-01	6.446879E-03	5.239508E-01	6.634965E-02	
9	5.239048E-01	3.038226E-03	5.122025E-01	3.988967E-02	
10	5.039048E-01	5.360937E-04	5.003405E-01	1.245936E-02	
11	4.950229E-01	0.000000E+00	4.950229E-01	0.000000E+00	
# Orientation 11 : pitch = 20.0 degree ;   roll = -20.0 degree
1	7.072157E-01	3.140686E-02	6.125468E-01	1.999469E-01	
2	6.872157E-01	2.963830E-02	6.076032E-01	1.915704E-01	
3	6.672157E-01	2.657430E-02	5.996291E-01	1.769941E-01	
4	6.472157E-01	2.286182E-02	5.903127E-01	1.589653E-01	
5	6.272157E-01	1.879621E-02	5.801981E-01	1.384908E-01	
6	6.072157E-01	1.458381E-02	5.695028E-01	1.160614E-01	
7	5.872157E-01	1.042389E-02	5.584341E-01	9.208917E-02	
8	5.672157E-01	6.516297E-03	5.470604E-01	6.683367E-02	
9	5.472157E-01	3.103837E-03	5.352979E-01	4.046865E-02	
10	5.272157E-01	5.798649E-04	5.234461E-01	1.313091E-02	
11	5.178266E-01	0.000000E+00	5.178266E-01	0.000000E+00	
# Orientation 12 : pitch = -20.0 degree ;   roll = -16.0 degree
1	3.772225E-01	3.140673E-02	2.806681E-01	1.999461E-01	
2	3.572225E-01	2.968895E-02	2.757602E-01	1.918101E-01	
3	3.372225E-01	2.670896E-02	2.678375E-01	1.776392E-01	
4	3.172225E-01	2.309227E-02	2.585710E-01	1.601004E-01	
5	2.972225E-01	1.912001E-02	2.484872E-01	1.401510E-01	
6	2.772225E-01	1.499898E-02	2.378158E-01	1.183441E-01	
7	2.572225E-01	1.090283E-02	2.268053E-01	9.496850E-02	
8	2.372225E-01	7.027481E-03	2.154753E-01	7.034876E-02	
9	2.172225E-01	3.593487E-03	2.037480E-01	4.467067E-02	
10	1.972225E-01	9.301951E-04	1.919365E-01	1.801638E-02	
11	1.840478E-01	0.000000E+00	1.840478E-01	0.000000E+00	
# Orientation 13 : pitch = -16.0 degree ;   roll = -16.0 degree
1	4.206193E-01	3.140314E-02	3.241934E-01	1.999250E-01	
2	4.006193E-01	2.968469E-02	3.193153E-01	1.917898E-01	
