3.620038e+00 3.625887e+00 3.632247e+00 3.638607e+00 3.645270e+00 3.651935e+00 
3.658598e+00 3.665260e+00 3.673778e+00 3.683788e+00 3.693799e+00 3.703809e+00 
3.713827e+00 3.723836e+00 3.734378e+00 3.744849e+00 3.755253e+00 3.765632e+00 
3.776037e+00 3.786310e+00 3.796621e+00 3.806906e+00 3.816636e+00 3.824878e+00 
3.833202e+00 3.841450e+00 3.849650e+00 3.857844e+00 3.866056e+00 3.874255e+00 
3.882254e+00 3.890259e+00 3.898274e+00 3.906291e+00 3.914388e+00 3.922486e+00 
3.930954e+00 3.941454e+00 3.951953e+00 3.962089e+00 3.972228e+00 3.982363e+00 
3.992497e+00 4.002644e+00 4.014089e+00 4.025581e+00 4.037079e+00 4.048577e+00 
4.060063e+00 4.070808e+00 4.081528e+00 4.092877e+00 4.104964e+00 4.117069e+00 
4.129068e+00 4.141090e+00 4.153096e+00 4.165123e+00 4.177137e+00 
3.240064e+00 3.253567e+00 3.267070e+00 3.280572e+00 3.294075e+00 3.307577e+00 
3.323543e+00 3.339509e+00 3.351449e+00 3.362544e+00 3.374047e+00 3.384528e+00 
3.395069e+00 3.405617e+00 3.416171e+00 3.426781e+00 3.437552e+00 3.448367e+00 
3.459170e+00 3.470015e+00 3.480847e+00 3.491465e+00 3.499692e+00 3.507108e+00 
3.514611e+00 3.522091e+00 3.529853e+00 3.537631e+00 3.545404e+00 3.551391e+00 
3.556597e+00 3.561856e+00 3.567161e+00 3.572501e+00 3.577872e+00 3.583335e+00 
3.588737e+00 3.594117e+00 3.599451e+00 3.604773e+00 3.610087e+00 3.615358e+00 
3.620623e+00 3.626494e+00 3.632877e+00 3.639259e+00 3.645817e+00 3.652378e+00 
3.658936e+00 3.665494e+00 3.673907e+00 3.684102e+00 3.694298e+00 3.704493e+00 
3.714697e+00 3.724892e+00 3.735394e+00 3.745827e+00 3.756192e+00 3.766532e+00 
3.776899e+00 3.787182e+00 3.797503e+00 3.807798e+00 3.817538e+00 3.825789e+00 
3.834114e+00 3.842362e+00 3.850562e+00 3.858756e+00 3.866967e+00 3.875146e+00 
3.883123e+00 3.891108e+00 3.899102e+00 3.907098e+00 3.915138e+00 3.923179e+00 
3.931591e+00 3.942035e+00 3.952477e+00 3.962713e+00 3.972952e+00 3.983188e+00 
3.993423e+00 4.003670e+00 4.014836e+00 4.026049e+00 4.037269e+00 4.048487e+00 
4.059695e+00 4.070493e+00 4.081267e+00 4.092669e+00 4.104809e+00 4.116968e+00 
4.129058e+00 4.141172e+00 4.153269e+00 4.165388e+00 4.177493e+00 
3.231656e+00 3.246919e+00 3.262181e+00 3.277444e+00 3.292707e+00 3.307969e+00 
3.323232e+00 3.338495e+00 3.349731e+00 3.360123e+00 3.370922e+00 3.381684e+00 
3.392507e+00 3.403336e+00 3.414172e+00 3.425063e+00 3.435971e+00 3.446924e+00 
3.457863e+00 3.468845e+00 3.479814e+00 3.490761e+00 3.499317e+00 3.507061e+00 
3.514893e+00 3.522702e+00 3.530536e+00 3.538387e+00 3.546233e+00 3.552293e+00 
3.557571e+00 3.562801e+00 3.568076e+00 3.573387e+00 3.578728e+00 3.584161e+00 
3.589540e+00 3.594896e+00 3.600205e+00 3.605504e+00 3.610794e+00 3.616094e+00 
3.621388e+00 3.627288e+00 3.633700e+00 3.640112e+00 3.646533e+00 3.652957e+00 
3.659379e+00 3.665799e+00 3.674075e+00 3.684512e+00 3.694951e+00 3.705388e+00 
3.715835e+00 3.726271e+00 3.736724e+00 3.747105e+00 3.757420e+00 3.767710e+00 
3.778026e+00 3.788322e+00 3.798656e+00 3.808964e+00 3.818717e+00 3.826982e+00 
3.835306e+00 3.843554e+00 3.851754e+00 3.859948e+00 3.868160e+00 3.876310e+00 
3.884260e+00 3.892217e+00 3.900184e+00 3.908152e+00 3.916119e+00 3.924086e+00 
3.932423e+00 3.942794e+00 3.953162e+00 3.963529e+00 3.973900e+00 3.984267e+00 
3.994633e+00 4.005011e+00 4.015813e+00 4.026662e+00 4.037516e+00 4.048371e+00 
4.059213e+00 4.070081e+00 4.080925e+00 4.092397e+00 4.104607e+00 4.116836e+00 
4.129046e+00 4.141279e+00 4.153496e+00 4.165735e+00 4.177960e+00 

