# Table format: 3D
# table_unit = A
# axis1_unit = rev/min
# axis2_unit = Nm
# axis3_unit = Vrms
# Iq set point generated from S2A PMSM parameter setting:
# p=4.0
# R=0.00519643399242245 [Ohm]
# $AME/libemd/data/PMSM_data/PMSM_02_Psid_Itheta.data
# $AME/libemd/data/PMSM_data/PMSM_02_Psiq_Itheta.data
# (corresponds to Ld=5.2340047347134E-5 [H], Lq=0.000195996096707131 [H], Psif=0.0661958106791398 [Wb])
# $AME/libemd/data/PMSM_data/PMSM_02_dhiron_IthetaW.data
# lew=0.0 [H]
# Ulim=400.0/sqrt(6.0) [Vrms] (phase voltage RMS magnitude)
# Ilim=290.0 [Arms] (phase current RMS magnitude)
# 
# 
49
43
2
-1.20000000000000e+04	-1.15000000000000e+04	-1.10000000000000e+04	-1.05000000000000e+04	-1.00000000000000e+04	-9.50000000000000e+03	-9.00000000000000e+03	-8.50000000000000e+03	-8.00000000000000e+03	-7.50000000000000e+03	-7.00000000000000e+03	-6.50000000000000e+03	-6.00000000000000e+03	-5.50000000000000e+03	-5.00000000000000e+03	-4.50000000000000e+03	-4.00000000000000e+03	-3.50000000000000e+03	-3.00000000000000e+03	-2.50000000000000e+03	-2.00000000000000e+03	-1.50000000000000e+03	-1.00000000000000e+03	-5.00000000000000e+02	0.00000000000000e+00	5.00000000000000e+02	1.00000000000000e+03	1.50000000000000e+03	2.00000000000000e+03	2.50000000000000e+03	3.00000000000000e+03	3.50000000000000e+03	4.00000000000000e+03	4.50000000000000e+03	5.00000000000000e+03	5.50000000000000e+03	6.00000000000000e+03	6.50000000000000e+03	7.00000000000000e+03	7.50000000000000e+03	8.00000000000000e+03	8.50000000000000e+03	9.00000000000000e+03	9.50000000000000e+03	1.00000000000000e+04	1.05000000000000e+04	1.10000000000000e+04	1.15000000000000e+04	1.20000000000000e+04	
-2.10000000000000e+02	-2.00000000000000e+02	-1.90000000000000e+02	-1.80000000000000e+02	-1.70000000000000e+02	-1.60000000000000e+02	-1.50000000000000e+02	-1.40000000000000e+02	-1.30000000000000e+02	-1.20000000000000e+02	-1.10000000000000e+02	-1.00000000000000e+02	-9.00000000000000e+01	-8.00000000000000e+01	-7.00000000000000e+01	-6.00000000000000e+01	-5.00000000000000e+01	-4.00000000000000e+01	-3.00000000000000e+01	-2.00000000000000e+01	-1.00000000000000e+01	0.00000000000000e+00	1.00000000000000e+01	2.00000000000000e+01	3.00000000000000e+01	4.00000000000000e+01	5.00000000000000e+01	6.00000000000000e+01	7.00000000000000e+01	8.00000000000000e+01	9.00000000000000e+01	1.00000000000000e+02	1.10000000000000e+02	1.20000000000000e+02	1.30000000000000e+02	1.40000000000000e+02	1.50000000000000e+02	1.60000000000000e+02	1.70000000000000e+02	1.80000000000000e+02	1.90000000000000e+02	2.00000000000000e+02	2.10000000000000e+02	
1.38804418757713e+02	1.63299316185545e+02	
-0.00000000000000e+00	-0.00000000000000e+00	-1.90950162137443e+01	-5.71079779583460e+01	-8.36036075384775e+01	-1.06316826267140e+02	-1.28533496332425e+02	-1.51078763146121e+02	-1.72682817180228e+02	-1.98703205177638e+02	-2.27724474095394e+02	-2.61968828287511e+02	-3.07917735905299e+02	-3.79762276928601e+02	-3.98801233830057e+02	-3.98801233830057e+02	-3.98801233830057e+02	-3.98801233830057e+02	-3.98801233830057e+02	-3.98801233830057e+02	-3.98801233830057e+02	-3.98801233830057e+02	-3.98801233830057e+02	-3.98801233830057e+02	-3.98801233830057e+02	-3.98801233830057e+02	-3.98801233830057e+02	-3.98801233830057e+02	-3.98801233830057e+02	-3.98801233830057e+02	-3.98801233830057e+02	-3.98801233830057e+02	-3.98801233830057e+02	-3.98801233830057e+02	-3.98801233830057e+02	-3.98801233830057e+02	-3.20163627150243e+02	-2.74309263838663e+02	-2.36526894370123e+02	-2.07095160090072e+02	-1.80150473678677e+02	-1.57693731043603e+02	-1.35042280021418e+02	-1.12396391615463e+02	-8.94100779249231e+01	-6.26279385533202e+01	-2.35139300130101e+01	-9.26169444699624e-08	-0.00000000000000e+00	
-0.00000000000000e+00	-0.00000000000000e+00	-1.90950162137443e+01	-5.71079779583460e+01	-8.36036075384775e+01	-1.06316826267140e+02	-1.28533496332425e+02	-1.51078763146121e+02	-1.72682817180228e+02	-1.98703205177638e+02	-2.27724474095394e+02	-2.61968828287511e+02	-3.07917735905299e+02	-3.75063531065001e+02	-3.78632654798120e+02	-3.78266452412121e+02	-3.80951606566638e+02	-3.83382324424748e+02	-3.83068313647483e+02	-3.82954864778817e+02	-3.86982442084519e+02	-3.91902861627504e+02	-3.90638293099942e+02	-3.99926489443283e+02	-3.93523880563184e+02	-3.89320302756575e+02	-3.88961006183490e+02	-3.85166446752586e+02	-3.85002798109177e+02	-3.80896412704117e+02	-3.80781361112519e+02	-3.76491908709803e+02	-3.76387658283235e+02	-3.73602560226614e+02	-3.73550292511488e+02	-3.73556266149444e+02	-3.20163627150243e+02	-2.74309263838663e+02	-2.36526894370123e+02	-2.07095160090072e+02	-1.80150473678677e+02	-1.57693731043603e+02	-1.35042280021418e+02	-1.12396391615463e+02	-8.94100779249231e+01	-6.26279385533202e+01	-2.35139300130101e+01	-9.26169444699624e-08	-0.00000000000000e+00	
-0.00000000000000e+00	-0.00000000000000e+00	-1.90950162137443e+01	-5.71079779583460e+01	-8.36036075384775e+01	-1.06316826267140e+02	-1.28533496332425e+02	-1.51078763146121e+02	-1.72682817180228e+02	-1.98703205177638e+02	-2.27724474095394e+02	-2.61968828287511e+02	-3.07917735905299e+02	-3.60129121481081e+02	-3.60184824839644e+02	-3.59974112920252e+02	-3.64856047856875e+02	-3.69739001495574e+02	-3.69243821455813e+02	-3.69062768358186e+02	-3.81926142825020e+02	-3.73129170964116e+02	-3.77074597306120e+02	-3.80925755902047e+02	-3.80106466168098e+02	-3.78576384062237e+02	-3.75414403072291e+02	-3.71874340565336e+02	-3.71681434757032e+02	-3.67369454924400e+02	-3.67350850361787e+02	-3.67609412656457e+02	-3.62855799722561e+02	-3.57913777263286e+02	-3.58088893051324e+02	-3.56183232095472e+02	-3.13383588781473e+02	-2.74309263838663e+02	-2.36526894370123e+02	-2.07095160090072e+02	-1.80150473678677e+02	-1.57693731043603e+02	-1.35042280021418e+02	-1.12396391615463e+02	-8.94100779249231e+01	-6.26279385533202e+01	-2.35139300130101e+01	-9.26169444699624e-08	-0.00000000000000e+00	
-0.00000000000000e+00	-0.00000000000000e+00	-1.90950162137443e+01	-5.71079779583460e+01	-8.36036075384775e+01	-1.06316826267140e+02	-1.28533496332425e+02	-1.51078763146121e+02	-1.72682817180228e+02	-1.98703205177638e+02	-2.27724474095394e+02	-2.61968828287511e+02	-2.97556270380068e+02	-3.42576698913742e+02	-3.49778979449048e+02	-3.49700697069729e+02	-3.54353936578851e+02	-3.54054459904623e+02	-3.58813459390551e+02	-3.63174274185090e+02	-3.62799011542915e+02	-3.63442596343908e+02	-3.66496918346441e+02	-3.68554825134919e+02	-3.64571845642638e+02	-3.65035405419192e+02	-3.60081648045992e+02	-3.60694008652408e+02	-3.60804143665724e+02	-3.52706638658836e+02	-3.56657527440702e+02	-3.52051158782062e+02	-3.52154477245140e+02	-3.47517011505476e+02	-3.47436312162858e+02	-3.38827161073529e+02	-3.04130451375385e+02	-2.74309263838663e+02	-2.36526894370123e+02	-2.07095160090072e+02	-1.80150473678677e+02	-1.57693731043603e+02	-1.35042280021418e+02	-1.12396391615463e+02	-8.94100779249231e+01	-6.26279385533202e+01	-2.35139300130101e+01	-9.26169444699624e-08	-0.00000000000000e+00	
-0.00000000000000e+00	-0.00000000000000e+00	-1.90950162137443e+01	-5.71079779583460e+01	-8.36036075384775e+01	-1.06316826267140e+02	-1.28533496332425e+02	-1.51078763146121e+02	-1.72682817180228e+02	-1.98703205177638e+02	-2.27724474095394e+02	-2.60893117963114e+02	-2.86439070050556e+02	-3.31340218482857e+02	-3.30826502746213e+02	-3.30749898785683e+02	-3.35311899503041e+02	-3.34962224794794e+02	-3.39639650522563e+02	-3.43871127278449e+02	-3.43523733999191e+02	-3.44110308855079e+02	-3.47112436267056e+02	-3.49079761028828e+02	-3.49812216956064e+02	-3.45672023573718e+02	-3.45233822441659e+02	-3.41375611065979e+02	-3.41518431375459e+02	-3.45527138763960e+02	-3.37497211130838e+02	-3.32960474075725e+02	-3.33119112845385e+02	-3.28619100731557e+02	-3.28539913428750e+02	-3.28900850383253e+02	-2.93928834420625e+02	-2.65477395912341e+02	-2.36526894370123e+02	-2.07095160090072e+02	-1.80150473678677e+02	-1.57693731043603e+02	-1.35042280021418e+02	-1.12396391615463e+02	-8.94100779249231e+01	-6.26279385533202e+01	-2.35139300130101e+01	-9.26169444699624e-08	-0.00000000000000e+00	
-0.00000000000000e+00	-0.00000000000000e+00	-1.90950162137443e+01	-5.71079779583460e+01	-8.36036075384775e+01	-1.06316826267140e+02	-1.28533496332425e+02	-1.51078763146121e+02	-1.72682817180228e+02	-1.98703205177638e+02	-2.27724474095394e+02	-2.50849358366321e+02	-2.74937067885059e+02	-3.16251661268584e+02	-3.16205349763130e+02	-3.16255015686335e+02	-3.20659405044523e+02	-3.29937090962210e+02	-3.26963762726395e+02	-3.29236067982049e+02	-3.30581776375973e+02	-3.35879196767006e+02	-3.33864218298680e+02	-3.33443997259347e+02	-3.36097001458520e+02	-3.31862832811169e+02	-3.31596942719536e+02	-3.35175556687888e+02	-3.28147812232961e+02	-3.25847535048549e+02	-3.24494555181292e+02	-3.27409756464668e+02	-3.18457988365811e+02	-3.13943674769560e+02	-3.13699585216339e+02	-3.13606223794335e+02	-2.83477032601476e+02	-2.54441152715406e+02	-2.35838087749716e+02	-2.07095160090072e+02	-1.80150473678677e+02	-1.57693731043603e+02	-1.35042280021418e+02	-1.12396391615463e+02	-8.94100779249231e+01	-6.26279385533202e+01	-2.35139300130101e+01	-9.26169444699624e-08	-0.00000000000000e+00	
-0.00000000000000e+00	-0.00000000000000e+00	-1.90950162137443e+01	-5.71079779583460e+01	-8.36036075384775e+01	-1.06316826267140e+02	-1.28533496332425e+02	-1.51078763146121e+02	-1.72682817180228e+02	-1.98703205177638e+02	-2.23819571457023e+02	-2.40303929626681e+02	-2.66254254780999e+02	-3.05672558427366e+02	-3.05542255348590e+02	-3.05338056718248e+02	-3.09721095045603e+02	-3.09802217438499e+02	-3.13761556585955e+02	-3.10266796234474e+02	-3.14042671633294e+02	-3.19746724305656e+02	-3.17364068448524e+02	-3.20898073415386e+02	-3.22162981578827e+02	-3.17768214312507e+02	-3.14829511546158e+02	-3.14767670365612e+02	-3.11445405735764e+02	-3.06720340484841e+02	-3.07716948066030e+02	-3.07180053589178e+02	-3.03749484142173e+02	-3.02479526468005e+02	-2.99569770259243e+02	-2.99644239335211e+02	-2.72454609085191e+02	-2.43518003455943e+02	-2.25296175968912e+02	-2.07095160090072e+02	-1.80150473678677e+02	-1.57693731043603e+02	-1.35042280021418e+02	-1.12396391615463e+02	-8.94100779249231e+01	-6.26279385533202e+01	-2.35139300130101e+01	-9.26169444699624e-08	-0.00000000000000e+00	
