# Table format: 2D
52
23
    0.00000000000000e+000     1.00000000000000e+002     2.00000000000000e+002     3.00000000000000e+002     4.00000000000000e+002     5.00000000000000e+002     6.00000000000000e+002     7.00000000000000e+002     8.00000000000000e+002     9.00000000000000e+002     1.00000000000000e+003     1.10000000000000e+003     1.20000000000000e+003     1.30000000000000e+003     1.40000000000000e+003     1.50000000000000e+003     1.60000000000000e+003     1.70000000000000e+003     1.80000000000000e+003     1.90000000000000e+003     2.00000000000000e+003     2.10000000000000e+003     2.20000000000000e+003     2.30000000000000e+003     2.40000000000000e+003     2.50000000000000e+003     2.60000000000000e+003     2.70000000000000e+003     2.80000000000000e+003     2.90000000000000e+003     3.00000000000000e+003     3.10000000000000e+003     3.20000000000000e+003     3.30000000000000e+003     3.40000000000000e+003     3.50000000000000e+003     3.60000000000000e+003     3.70000000000000e+003     3.80000000000000e+003     3.90000000000000e+003     4.00000000000000e+003     4.10000000000000e+003     4.20000000000000e+003     4.30000000000000e+003     4.40000000000000e+003     4.50000000000000e+003     4.60000000000000e+003     4.70000000000000e+003     4.80000000000000e+003     4.90000000000000e+003     5.00000000000000e+003     6.00000000000000e+003 
   -1.00000000000000e-001    -5.00000000000000e-002     0.00000000000000e+000     5.00000000000000e-002     1.00000000000000e-001     1.50000000000000e-001     2.00000000000000e-001     2.50000000000000e-001     3.00000000000000e-001     3.50000000000000e-001     4.00000000000000e-001     4.50000000000000e-001     5.00000000000000e-001     5.50000000000000e-001     6.00000000000000e-001     6.50000000000000e-001     7.00000000000000e-001     7.50000000000000e-001     8.00000000000000e-001     8.50000000000000e-001     9.00000000000000e-001     9.50000000000000e-001     1.00000000000000e+000 
    6.46286100000000e-002    -5.28750930000000e+000    -1.11623342400000e+001    -1.75676759100000e+001    -2.34994694100000e+001    -2.87868812700000e+001    -3.46617500700000e+001    -3.52491980700000e+001    -3.52492857600000e+001    -3.52491670800000e+001    -3.52486483500000e+001    -3.55364132100000e+001    -3.58247147400000e+001    -3.61124991600000e+001    -3.63998944800000e+001    -3.66936592200000e+001    -3.76951777200000e+001    -3.87023423400000e+001    -3.97094663700000e+001    -4.06158919800000e+001    -4.16230211400000e+001    -4.28243857200000e+001    -4.40473296000000e+001    -4.52702717100000e+001    -4.64932151400000e+001    -4.77161633100000e+001    -4.81556643600000e+001    -4.85081334000000e+001    -4.88605867800000e+001    -4.92130578300000e+001    -4.95655192200000e+001    -5.04165536100000e+001    -5.13229879500000e+001    -5.22294283200000e+001    -5.31358606800000e+001    -5.40422770500000e+001    -5.43595181400000e+001    -5.46112736400000e+001    -5.48630544600000e+001    -5.51399825700000e+001    -5.53943086500000e+001    -5.60967376800000e+001    -5.68017226800000e+001    -5.75067057600000e+001    -5.82116908500000e+001    -5.89140603300000e+001    -5.91181271400000e+001    -5.93195760300000e+001    -5.95210175400000e+001    -5.97224737500000e+001    -5.99274995400000e+001     0.00000000000000e+000 
    1.52790000000000e-004    -2.80529484000000e+000    -5.61059988000000e+000    -8.90264592000000e+000    -1.19376334200000e+001    -1.40265108600000e+001    -1.68079511100000e+001    -1.68317980500000e+001    -1.68317932200000e+001    -1.68317969100000e+001    -1.68329143200000e+001    -1.80526542300000e+001    -1.81987684800000e+001    -1.83449049600000e+001    -1.84910614500000e+001    -1.86403086300000e+001    -1.91488680300000e+001    -1.96605121800000e+001    -2.01721696500000e+001    -1.94425582500000e+001    -1.99241985600000e+001    -2.05074084900000e+001    -2.10913802400000e+001    -2.16752732700000e+001    -2.22593131500000e+001    -2.28403278000000e+001    -2.30115780600000e+001    -2.31798923100000e+001    -2.33481937200000e+001    -2.35165124700000e+001    -2.36865316500000e+001    -2.41176243000000e+001    -2.45504560500000e+001    -2.49833229000000e+001    -2.54161303500000e+001    -2.58470575200000e+001    -2.59691529300000e+001    -2.60893992600000e+001    -2.62096386600000e+001    -2.79082845600000e+001    -2.81398838100000e+001    -2.84968063800000e+001    -2.88548466900000e+001    -2.92129955700000e+001    -2.95711493400000e+001    -2.99279741700000e+001    -3.00314919900000e+001    -3.01338904200000e+001    -3.02362263000000e+001    -3.03385589400000e+001    -3.04429622700000e+001     0.00000000000000e+000 
    1.29600000000000e-005    -6.40050600000000e-002    -1.28017800000000e-001    -2.57129010000000e-001    -3.51859950000000e-001    -3.19909800000000e-001    -3.82561650000000e-001    -2.91144180000000e-001    -1.98371850000000e-001    -1.05569430000000e-001    -1.36987200000000e-002    -3.71264760000000e-001    -3.81927900000000e-001    -3.92464440000000e-001    -4.03186140000000e-001    -4.13919240000000e-001    -4.40206230000000e-001    -4.66601460000000e-001    -4.93042320000000e-001    -2.43093390000000e-001    -2.79243180000000e-001    -3.23464140000000e-001    -3.67580460000000e-001    -4.11943230000000e-001    -4.56259350000000e-001    -5.00386800000000e-001    -5.10134580000000e-001    -5.19472740000000e-001    -5.29143990000000e-001    -5.38525260000000e-001    -5.48222430000000e-001    -5.79964830000000e-001    -6.11698710000000e-001    -6.43731570000000e-001    -6.75646080000000e-001    -7.07290410000000e-001    -7.03334250000000e-001    -6.99149040000000e-001    -6.94920000000000e-001    -8.55552270000000e-001    -8.66941800000000e-001    -8.86941480000000e-001    -9.06962760000000e-001    -9.27008220000000e-001    -9.47028510000000e-001    -9.67022430000000e-001    -9.72947220000000e-001    -9.78803670000000e-001    -9.84653220000000e-001    -9.90574140000000e-001    -9.96394770000000e-001     0.00000000000000e+000 
   -3.81000000000000e-006     1.67173779000000e+000     3.34363095000000e+000     5.42932536000000e+000     7.29638160000000e+000     8.35916877000000e+000     1.00237630800000e+001     1.08761544300000e+001     1.17216120300000e+001     1.25671911900000e+001     1.34052682200000e+001     1.45847745600000e+001     1.45343991000000e+001     1.44844504500000e+001     1.44343861500000e+001     1.43852374800000e+001     1.44471501600000e+001     1.45095115200000e+001     1.45720206300000e+001     1.34126553600000e+001     1.34699544900000e+001     1.35358475700000e+001     1.36018683900000e+001     1.36676080800000e+001     1.37334233700000e+001     1.37997298200000e+001     1.38481918500000e+001     1.38969943200000e+001     1.39456598100000e+001     1.39944375300000e+001     1.40434199100000e+001     1.41003409200000e+001     1.41575880900000e+001     1.42151173800000e+001     1.42724003700000e+001     1.43301987300000e+001     1.44644096700000e+001     1.45991506800000e+001     1.47337173900000e+001     1.61405305500000e+001     1.63695764400000e+001     1.63794063600000e+001     1.63892475300000e+001     1.63983315300000e+001     1.64078398800000e+001     1.64169142800000e+001     1.64169266400000e+001     1.64170081500000e+001     1.64171903100000e+001     1.64168481300000e+001     1.64175001800000e+001     0.00000000000000e+000 
    2.58000000000000e-005     3.40632975000000e+000     6.81259869000000e+000     1.07028255900000e+001     1.43370187500000e+001     1.70314451400000e+001     2.04234844200000e+001     2.21604220500000e+001     2.38830390300000e+001     2.56056591600000e+001     2.73133775700000e+001     2.86576140900000e+001     2.85595371300000e+001     2.84611180800000e+001     2.83631023500000e+001     2.82664419600000e+001     2.83873439100000e+001     2.85102879600000e+001     2.86333747800000e+001     2.73282939000000e+001     2.74453686300000e+001     2.75793812700000e+001     2.77136365800000e+001     2.78480055900000e+001     2.79823043100000e+001     2.81162755500000e+001     2.82160268700000e+001     2.83151425500000e+001     2.84144110500000e+001     2.85136810500000e+001     2.86130418600000e+001     2.87297783700000e+001     2.88465297000000e+001     2.89633155300000e+001     2.90801088600000e+001     2.91977339700000e+001     2.94713360700000e+001     2.97458042100000e+001     3.00202450500000e+001     3.17809651500000e+001     3.21649135500000e+001     3.21845751900000e+001     3.22032461700000e+001     3.22214498700000e+001     3.22403997600000e+001     3.22582406100000e+001     3.22584209100000e+001     3.22587370200000e+001     3.22586898900000e+001     3.22583711700000e+001     3.22589286900000e+001     0.00000000000000e+000 
    8.64000000000000e-006     5.30760765000000e+000     1.06153789200000e+001     1.55696074200000e+001     2.07105970500000e+001     2.65379487600000e+001     3.18232116000000e+001     3.45296431200000e+001     3.72136943100000e+001     3.98978884500000e+001     4.25587271400000e+001     4.13975374800000e+001     4.12555698300000e+001     4.11134684100000e+001     4.09715463600000e+001     4.08319755300000e+001     4.10069766300000e+001     4.11844941900000e+001     4.13620782600000e+001     4.25823203700000e+001     4.27641880200000e+001     4.29732618900000e+001     4.31824357800000e+001     4.33910956800000e+001     4.36011103200000e+001     4.38098981400000e+001     4.39650191700000e+001     4.41196837200000e+001     4.42744049400000e+001     4.44290940900000e+001     4.45839597900000e+001     4.47656890500000e+001     4.49476745700000e+001     4.51295820000000e+001     4.53116382300000e+001     4.54949910900000e+001     4.59212804400000e+001     4.63489296000000e+001     4.67775855600000e+001     4.61189741400000e+001     4.64635270500000e+001     4.64923687500000e+001     4.65189393300000e+001     4.65455631900000e+001     4.65722854200000e+001     4.65987397800000e+001     4.65988988100000e+001     4.65989438400000e+001     4.65988153800000e+001     4.65988407000000e+001     4.65996263700000e+001     0.00000000000000e+000 
   -7.47000000000000e-006     6.98868474000000e+000     1.39773144300000e+001     2.09730580200000e+001     2.79648949200000e+001     3.49432164900000e+001     4.19026371000000e+001     4.54662876900000e+001     4.90005902400000e+001     5.25348883800000e+001     5.60386468500000e+001     5.58977463300000e+001     5.57059515900000e+001     5.55142875900000e+001     5.53225023900000e+001     5.51340168300000e+001     5.53704128400000e+001     5.56101980700000e+001     5.58499087800000e+001     5.60690493300000e+001     5.63090498400000e+001     5.65842880500000e+001     5.68600820100000e+001     5.71352748000000e+001     5.74110056100000e+001     5.76860669100000e+001     5.78902467600000e+001     5.80934431500000e+001     5.82975014400000e+001     5.85011569500000e+001     5.87052353400000e+001     5.89445322600000e+001     5.91841422300000e+001     5.94236778600000e+001     5.96633624100000e+001     5.99048626800000e+001     6.04660404600000e+001     6.10291943700000e+001     6.15925118400000e+001     6.21766095000000e+001     6.27382340100000e+001     6.27770953800000e+001     6.28131672300000e+001     6.28490598000000e+001     6.28850054700000e+001     6.29208103500000e+001     6.29209568400000e+001     6.29210783100000e+001     6.29209459500000e+001     6.29210993700000e+001     6.29220670800000e+001     0.00000000000000e+000 
   -5.88000000000000e-006     8.64224451000000e+000     1.72845604500000e+001     2.64432662400000e+001     3.53292498300000e+001     4.32112125600000e+001     5.18173050000000e+001     5.62240105500000e+001     6.05944366800000e+001     6.49651199700000e+001     6.92977963800000e+001     7.06182288600000e+001     7.03759490700000e+001     7.01336697600000e+001     6.98913681600000e+001     6.96534505800000e+001     6.99520192800000e+001     7.02548417100000e+001     7.05574182600000e+001     6.93357173100000e+001     6.96321431400000e+001     6.99725215500000e+001     7.03132318500000e+001     7.06540520400000e+001     7.09947908700000e+001     7.13349179700000e+001     7.15873953300000e+001     7.18395029400000e+001     7.20911507100000e+001     7.23432304200000e+001     7.25952213000000e+001     7.28910639900000e+001     7.31873975700000e+001     7.34839249500000e+001     7.37801963100000e+001     7.40788707300000e+001     7.47727001700000e+001     7.54690870800000e+001     7.61653540200000e+001     7.84491531000000e+001     7.92600802200000e+001     7.93092534900000e+001     7.93546052100000e+001     7.93999135200000e+001     7.94454555600000e+001     7.94906738100000e+001     7.94909419200000e+001     7.94908202100000e+001     7.94909164200000e+001     7.94898806700000e+001     7.94923423500000e+001     0.00000000000000e+000 
