# Table format: 2D																																																																																								
# x --> mEMot [Nm]																																																																																								
# y --> nEMot [rpm]										E																																																																														
# z(x,y) --> Plost [w] (left quadrant = generator, right quadrant = MOTOR)																																																																																								
89																																																																																								
49																																																																																								
493.877551	482.6530612	471.4285714	460.2040816	448.9795918	437.755102	426.5306122	415.3061224	404.0816327	392.8571429	381.6326531	370.4081633	359.1836735	347.9591837	336.7346939	325.5102041	314.2857143	303.0612245	291.8367347	280.6122449	269.3877551	258.1632653	246.9387755	235.7142857	224.4897959	213.2653061	202.0408163	190.8163265	179.5918367	168.3673469	157.1428571	145.9183673	134.6938776	123.4693878	112.244898	101.0204082	89.79591837	78.57142857	67.34693878	56.12244898	44.89795918	33.67346939	22.44897959	11.2244898	0	-11.2244898	-22.44897959	-33.67346939	-44.89795918	-56.12244898	-67.34693878	-78.57142857	-89.79591837	-101.0204082	-112.244898	-123.4693878	-134.6938776	-145.9183673	-157.1428571	-168.3673469	-179.5918367	-190.8163265	-202.0408163	-213.2653061	-224.4897959	-235.7142857	-246.9387755	-258.1632653	-269.3877551	-280.6122449	-291.8367347	-303.0612245	-314.2857143	-325.5102041	-336.7346939	-347.9591837	-359.1836735	-370.4081633	-381.6326531	-392.8571429	-404.0816327	-415.3061224	-426.5306122	-437.755102	-448.9795918	-460.2040816	-471.4285714	-482.6530612	-493.877551
0	500	1000	1500	1612.244898	1724.489796	1836.734694	1948.979592	2061.22449	2173.469388	2285.714286	2397.959184	2510.204082	2622.44898	2734.693878	2846.938776	2959.183673	3071.428571	3183.673469	3295.918367	3408.163265	3520.408163	3632.653061	3744.897959	3857.142857	3969.387755	4081.632653	4193.877551	4306.122449	4418.367347	4530.612245	4642.857143	4755.102041	4867.346939	4979.591837	5091.836735	5204.081633	5316.326531	5428.571429	5540.816327	5653.061224	5765.306122	5877.55102	5989.795918	6102.040816	6214.285714	6326.530612	6438.77551	6551.020408																																								
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3157.3	3157.3	3157.3	3157.3	3157.3	3613.3	4015.2	4364.5	4679.9	5173.3	5651.2	6122.0	6585.8	7027.9	7436.2	7832.5	8216.9	8598.5	9092.6	9594.7	10099.2	10606.1	10981.6	11337.4	11683.5	12020.1	12297.3	12734.7	13174.4	13613.0	14050.6	14473.0	14942.8	15413.6	15885.5	16293.3	16735.6	17177.2	17618.4	18059.0	18132.0	18153.3	18157.8	18152.6
24997.5	24341.9	23690.3	23042.8	22417.4	21834.5	21242.9	20653.0	20064.8	19490.0	18923.0	18356.5	17790.7	17231.5	16717.4	16200.6	15681.0	15158.6	14667.9	14167.7	13662.4	13151.9	12635.0	12123.2	11605.5	11081.8	10552.1	9891.2	9309.4	8727.5	8145.7	7563.9	6982.0	6400.2	5818.4	5236.5	4654.7	4072.9	3491.0	2909.2	2327.3	1745.5	1163.7	581.8	0.0	3157.3	3157.3	3157.3	3157.3	3157.3	3613.3	4015.2	4364.5	4679.9	5173.3	5651.2	6122.0	6585.8	7027.9	7436.2	7832.5	8216.9	8598.5	9092.6	9594.7	10099.2	10606.1	10981.6	11337.4	11683.5	12020.1	12297.3	12734.7	13174.4	13613.0	14050.6	14473.0	14942.8	15413.6	15885.5	16293.3	16735.6	17177.2	17618.4	18059.0	18132.0	18153.3	18157.8	18152.6
24997.5	24341.9	23690.3	23042.8	22417.4	21834.5	21242.9	20653.0	20064.8	19490.0	18923.0	18356.5	17790.7	17231.5	16717.4	16200.6	15681.0	15158.6	14667.9	14167.7	13662.4	13151.9	12635.0	12123.2	11605.5	11081.8	10552.1	10037.9	9520.4	8993.7	8457.9	7882.4	7253.1	6627.6	6005.9	5383.9	4967.5	4546.1	4067.7	3532.2	3532.2	3491.0	2327.3	1163.7	0.0	3157.3	3157.3	3157.3	3157.3	3157.3	3613.3	4015.2	4364.5	4679.9	5173.3	5651.2	6122.0	6585.8	7027.9	7436.2	7832.5	8216.9	8598.5	9092.6	9594.7	10099.2	10606.1	10981.6	11337.4	11683.5	12020.1	12297.3	12734.7	13174.4	13613.0	14050.6	14473.0	14942.8	15413.6	15885.5	16293.3	16735.6	17177.2	17618.4	18059.0	18132.0	18153.3	18157.8	18152.6
24997.5	24341.9	23690.3	23042.8	22417.4	21834.5	21242.9	20653.0	20064.8	19490.0	18923.0	18356.5	17790.7	17231.5	16717.4	16200.6	15681.0	15158.6	14667.9	14167.7	13662.4	13151.9	12635.0	12123.2	11605.5	11081.8	10552.1	10037.9	9520.4	8993.7	8457.9	7882.4	7253.1	6627.6	6005.9	5383.9	4967.5	4546.1	4067.7	3532.2	3532.2	3532.2	3491.0	1745.5	0.0	3157.3	3157.3	3157.3	3157.3	3157.3	3613.3	4015.2	4364.5	4679.9	5173.3	5651.2	6122.0	6585.8	7027.9	7436.2	7832.5	8216.9	8598.5	9092.6	9594.7	10099.2	10606.1	10981.6	11337.4	11683.5	12020.1	12297.3	12734.7	13174.4	13613.0	14050.6	14473.0	14942.8	15413.6	15885.5	16293.3	16735.6	17177.2	17618.4	18059.0	18132.0	18153.3	18157.8	18152.6
24997.5	24341.9	23690.3	23042.8	22417.4	21834.5	21242.9	20653.0	20064.8	19490.0	18923.0	18356.5	17790.7	17231.5	16717.4	16200.6	15681.0	15158.6	14667.9	14167.7	13662.4	13151.9	12635.0	12123.2	11605.5	11081.8	10552.1	10037.9	9520.4	8993.7	8457.9	7882.4	7253.1	6627.6	6005.9	5383.9	4967.5	4546.1	4067.7	3532.2	3532.2	3532.2	3532.2	1876.1	0.0	3157.3	3157.3	3157.3	3157.3	3157.3	3613.3	4015.2	4364.5	4679.9	5173.3	5651.2	6122.0	6585.8	7027.9	7436.2	7832.5	8216.9	8598.5	9092.6	9594.7	10099.2	10606.1	10981.6	11337.4	11683.5	12020.1	12297.3	12734.7	13174.4	13613.0	14050.6	14473.0	14942.8	15413.6	15885.5	16293.3	16735.6	17177.2	17618.4	18059.0	18132.0	18153.3	18157.8	18152.6
24997.5	24341.9	23690.3	23042.8	22417.4	21834.5	21242.9	20653.0	20064.8	19490.0	18923.0	18356.5	17790.7	17231.5	16717.4	16200.6	15681.0	15158.6	14667.9	14167.7	13662.4	13151.9	12635.0	12123.2	11605.5	11081.8	10552.1	10037.9	9520.4	8993.7	8457.9	7882.4	7253.1	6627.6	6005.9	5383.9	4967.5	4546.1	4067.7	3532.2	3532.2	3532.2	3532.2	2006.7	0.0	3157.3	3157.3	3157.3	3157.3	3157.3	3613.3	4015.2	4364.5	4679.9	5173.3	5651.2	6122.0	6585.8	7027.9	7436.2	7832.5	8216.9	8598.5	9092.6	9594.7	10099.2	10606.1	10981.6	11337.4	11683.5	12020.1	12297.3	12734.7	13174.4	13613.0	14050.6	14473.0	14942.8	15413.6	15885.5	16293.3	16735.6	17177.2	17618.4	18059.0	18132.0	18153.3	18157.8	18152.6
24997.5	24341.9	23690.3	23042.8	22417.4	21834.5	21242.9	20653.0	20064.8	19490.0	18923.0	18356.5	17790.7	17231.5	16717.4	16200.6	15681.0	15158.6	14667.9	14167.7	13662.4	13151.9	12635.0	12123.2	11605.5	11081.8	10552.1	10037.9	9520.4	8993.7	8457.9	7882.4	7253.1	6627.6	6005.9	5383.9	4967.5	4546.1	4067.7	3532.2	3532.2	3532.2	3532.2	2137.4	0.0	3157.3	3157.3	3157.3	3157.3	3157.3	3613.3	4015.2	4364.5	4679.9	5173.3	5651.2	6122.0	6585.8	7027.9	7436.2	7832.5	8216.9	8598.5	9092.6	9594.7	10099.2	10606.1	10981.6	11337.4	11683.5	12020.1	12297.3	12734.7	13174.4	13613.0	14050.6	14473.0	14942.8	15413.6	15885.5	16293.3	16735.6	17177.2	17618.4	18059.0	18132.0	18153.3	18157.8	18152.6
25839.1	25148.5	24472.9	23801.6	23162.2	22617.6	22006.6	21394.8	20784.6	20187.9	19600.4	19013.4	18423.1	17834.8	17303.9	16769.9	16233.1	15736.3	15229.5	14711.6	14188.3	13653.7	13111.0	12582.2	12046.2	11503.9	10955.3	10422.0	9885.7	9340.4	8785.4	8188.1	7533.8	6883.7	6237.3	5569.6	5094.5	4656.5	4172.8	3628.5	3628.5	3628.5	3628.5	2268.0	0.0	4281.1	4281.1	4281.1	4281.1	3248.4	3735.6	4147.9	4505.1	4827.7	5374.5	5872.1	6360.7	6841.9	7309.9	7749.6	8161.4	8560.6	8956.7	9391.6	9910.7	10432.2	10956.3	11279.0	11586.0	11936.6	12277.1	12551.1	12721.9	13160.5	13598.0	14034.4	14362.9	14786.6	15253.4	15721.3	16104.9	16377.9	16809.5	17240.6	17671.2	17707.3	17704.4	17684.3	17992.4
26608.4	25881.9	25178.9	24485.7	23835.0	23275.6	22708.9	22076.6	21446.2	20829.1	20222.5	19616.2	18993.3	18386.4	17840.2	17290.8	16776.2	16274.8	15752.5	15218.4	14675.3	14112.5	13552.8	13008.0	12456.0	11896.7	11330.7	10780.8	10226.4	9663.7	9091.1	8473.5	7795.9	7122.6	6428.1	5738.8	5252.4	4748.5	4261.3	3711.0	3903.9	3903.9	3903.9	2398.6	0.0	4385.7	4385.7	4385.7	4385.7	3322.7	3832.1	4269.1	4632.7	4961.2	5523.2	6079.6	6584.9	7082.4	7565.9	8036.5	8474.0	8887.2	9296.8	9736.1	10198.2	10735.4	11275.2	11597.1	11818.5	12143.0	12485.7	12754.5	12866.7	13069.7	13503.5	13936.1	14257.7	14547.3	14993.2	15454.1	15822.0	16020.2	16318.4	16736.2	17153.5	17149.3	17120.0	17343.4	17714.0
