# Table format: XY
     0.0     0.5    0.0
    -0.5     0.0    0.0
    -4.25     0.0    0.0
    -4.5     2.0    0.0
    -4.5     15.0    0.0
    -4.25     15.0    0.125
    -4.25     15.25    0.125
    -5.0     15.25    0.0
    -5.0     19.75    0.0
    -4.75     20.0    0.0
    -2.5     20.0    0.0
    -2.5     9.0    0.2
     0.0     8.5    0.2
     2.5     9.0    0.2
     2.5     20.0    0.0
     4.75     20.0    0.0
     5.0     19.75    0.0
     5.0     15.25    0.0
     4.25     15.25    0.125
     4.25     15.0    0.125
     4.5     15.0    0.0
     4.5     2.0    0.0
     4.25     0.0    0.0
     0.5     0.0    0.0
     0.0     0.5    0.0
