# Table format: 2D
12
4
    1.00000000000000e+000     1.10000000000000e+000     2.00000000000000e+000     2.10000000000000e+000     3.00000000000000e+000     3.10000000000000e+000     4.00000000000000e+000     4.10000000000000e+000     5.00000000000000e+000     5.10000000000000e+000     6.00000000000000e+000     6.10000000000000e+000 
    0.00000000000000e+000     2.00000000000000e+001     8.00000000000000e+001     1.00000000000000e+002 
    5.00000000000000e+000     6.00000000000000e+000     5.00000000000000e+000     6.00000000000000e+000     5.00000000000000e+000     6.00000000000000e+000     5.00000000000000e+000     6.00000000000000e+000     5.00000000000000e+000     6.00000000000000e+000     5.00000000000000e+000     6.00000000000000e+000 
    5.00000000000000e+000     6.00000000000000e+000     5.00000000000000e+000     6.00000000000000e+000     5.00000000000000e+000     6.00000000000000e+000     5.00000000000000e+000     6.00000000000000e+000     5.00000000000000e+000     6.00000000000000e+000     5.00000000000000e+000     6.00000000000000e+000 
    8.00000000000000e+000     1.40000000000000e+001     8.00000000000000e+000     1.40000000000000e+001     8.00000000000000e+000     1.40000000000000e+001     8.00000000000000e+000     1.40000000000000e+001     8.00000000000000e+000     1.40000000000000e+001     8.00000000000000e+000     1.40000000000000e+001 
    8.00000000000000e+000     1.40000000000000e+001     8.00000000000000e+000     1.40000000000000e+001     8.00000000000000e+000     1.40000000000000e+001     8.00000000000000e+000     1.40000000000000e+001     8.00000000000000e+000     1.40000000000000e+001     8.00000000000000e+000     1.40000000000000e+001 
