#	Initial	conditions	for	each	operating	point	calculated	at	IVC
#	Operating	point	order	is	the	same	as	Excel	file
#Pinit	Tinit	Xair	Xfuel	XBG					
0.598233	398.22	0.796648	0.0529471	0.150405					
0.793704	377.437	0.805072	0.053507	0.141421					
1.08398	371.719	0.851859	0.0566166	0.0915248					
0.668391	446.976	0.821999	0.054632	0.123369					
0.767353	406.168	0.853078	0.0566976	0.0902245					
1.61655	416.87	0.889386	0.0591107	0.0515038					
0.676058	442.326	0.844914	0.056155	0.0989315					
1.08152	445.766	0.842642	0.056004	0.101354					
1.61971	441.743	0.854828	0.0568139	0.0883584					
