# Table format: 4D
# table_unit = 1/rad**2
# axis1_unit = m/s
# axis2_unit = m/s
# axis3_unit = rad/s
# axis4_unit = rad
# axis1_token = vAxi
# axis2_token = vLong
# axis3_token = w
# axis4_token = pitch
# axis5_token = Ct
# axis1_title = axial velocity
# axis2_title = longitudinal velocity
# axis3_title = angular speed
# axis4_title = pitch angle
# axis5_title = thrust coefficient
8
8
30
5
     0.00000000000000e+00      2.00000000000000e+00      4.00000000000000e+00      6.00000000000000e+00      8.00000000000000e+00      1.00000000000000e+01      1.20000000000000e+01      1.40000000000000e+01
     0.00000000000000e+00      2.00000000000000e+00      4.00000000000000e+00      6.00000000000000e+00      8.00000000000000e+00      1.00000000000000e+01      1.20000000000000e+01      1.40000000000000e+01
     5.23598775598299e+01      1.22774885312705e+02      1.93189893065579e+02      2.63604900818454e+02      3.34019908571329e+02      4.04434916324203e+02      4.74849924077078e+02      5.45264931829953e+02      6.15679939582827e+02      6.86094947335702e+02      7.56509955088577e+02      8.26924962841451e+02      8.97339970594326e+02      9.67754978347201e+02      1.03816998610008e+03      1.10858499385295e+03      1.17900000160582e+03      1.24941500935870e+03      1.31983001711157e+03      1.39024502486445e+03      1.46066003261732e+03      1.53107504037020e+03      1.60149004812307e+03      1.67190505587595e+03      1.74232006362882e+03      1.81273507138170e+03      1.88315007913457e+03      1.95356508688745e+03      2.02398009464032e+03      2.09439510239320e+03
     6.98131700797732e-02      8.72664625997165e-02      1.04719755119660e-01      1.22173047639603e-01      1.39626340159546e-01
     2.12161721389074e-03      0.00000000000000e+00      0.00000000000000e+00      0.00000000000000e+00      0.00000000000000e+00      0.00000000000000e+00      0.00000000000000e+00      0.00000000000000e+00
     4.11718579997843e-03      0.00000000000000e+00      0.00000000000000e+00      0.00000000000000e+00      0.00000000000000e+00      0.00000000000000e+00      0.00000000000000e+00      0.00000000000000e+00
     5.20560933246061e-03      0.00000000000000e+00      0.00000000000000e+00      0.00000000000000e+00      0.00000000000000e+00      0.00000000000000e+00      0.00000000000000e+00      0.00000000000000e+00
     5.72279661219402e-03      0.00000000000000e+00      0.00000000000000e+00      0.00000000000000e+00      0.00000000000000e+00      0.00000000000000e+00      0.00000000000000e+00      0.00000000000000e+00
     6.02025156215298e-03      0.00000000000000e+00      0.00000000000000e+00      0.00000000000000e+00      0.00000000000000e+00      0.00000000000000e+00      0.00000000000000e+00      0.00000000000000e+00
     6.21244860250678e-03      0.00000000000000e+00      0.00000000000000e+00      0.00000000000000e+00      0.00000000000000e+00      0.00000000000000e+00      0.00000000000000e+00      0.00000000000000e+00
     6.34643434776807e-03      0.00000000000000e+00      0.00000000000000e+00      0.00000000000000e+00      0.00000000000000e+00      0.00000000000000e+00      0.00000000000000e+00      0.00000000000000e+00
     6.44497280721104e-03      0.00000000000000e+00      0.00000000000000e+00      0.00000000000000e+00      0.00000000000000e+00      0.00000000000000e+00      0.00000000000000e+00      0.00000000000000e+00
     2.12161721389071e-03      9.68326777680578e-05      0.00000000000000e+00      0.00000000000000e+00      0.00000000000000e+00      0.00000000000000e+00      0.00000000000000e+00      0.00000000000000e+00
     2.88871166576604e-03      0.00000000000000e+00      0.00000000000000e+00      0.00000000000000e+00      0.00000000000000e+00      0.00000000000000e+00      0.00000000000000e+00      0.00000000000000e+00
     3.85669442406732e-03      0.00000000000000e+00      0.00000000000000e+00      0.00000000000000e+00      0.00000000000000e+00      0.00000000000000e+00      0.00000000000000e+00      0.00000000000000e+00
     4.52200289084800e-03      0.00000000000000e+00      0.00000000000000e+00      0.00000000000000e+00      0.00000000000000e+00      0.00000000000000e+00      0.00000000000000e+00      0.00000000000000e+00
     4.97359029499746e-03      0.00000000000000e+00      0.00000000000000e+00      0.00000000000000e+00      0.00000000000000e+00      0.00000000000000e+00      0.00000000000000e+00      0.00000000000000e+00
     5.29472275711313e-03      0.00000000000000e+00      0.00000000000000e+00      0.00000000000000e+00      0.00000000000000e+00      0.00000000000000e+00      0.00000000000000e+00      0.00000000000000e+00
     5.53338419460237e-03      0.00000000000000e+00      0.00000000000000e+00      0.00000000000000e+00      0.00000000000000e+00      0.00000000000000e+00      0.00000000000000e+00      0.00000000000000e+00
     5.71721207349469e-03      0.00000000000000e+00      0.00000000000000e+00      0.00000000000000e+00      0.00000000000000e+00      0.00000000000000e+00      0.00000000000000e+00      0.00000000000000e+00
     2.12161721389071e-03      9.51750984587135e-04      0.00000000000000e+00      0.00000000000000e+00      0.00000000000000e+00      0.00000000000000e+00      0.00000000000000e+00      0.00000000000000e+00
     2.50263086503780e-03      1.01761946084262e-03      0.00000000000000e+00      0.00000000000000e+00      0.00000000000000e+00      0.00000000000000e+00      0.00000000000000e+00      0.00000000000000e+00
     3.17843540005346e-03      1.18888369689719e-03      0.00000000000000e+00      0.00000000000000e+00      0.00000000000000e+00      0.00000000000000e+00      0.00000000000000e+00      0.00000000000000e+00
     3.77958728864156e-03      1.36645390622775e-03      0.00000000000000e+00      0.00000000000000e+00      0.00000000000000e+00      0.00000000000000e+00      0.00000000000000e+00      0.00000000000000e+00
     4.25047409061205e-03      1.51733087527322e-03      0.00000000000000e+00      0.00000000000000e+00      0.00000000000000e+00      0.00000000000000e+00      0.00000000000000e+00      0.00000000000000e+00
     4.61484023858625e-03      1.64003151912591e-03      0.00000000000000e+00      0.00000000000000e+00      0.00000000000000e+00      0.00000000000000e+00      0.00000000000000e+00      0.00000000000000e+00
     4.90102013585621e-03      1.73963977402601e-03      0.00000000000000e+00      0.00000000000000e+00      0.00000000000000e+00      0.00000000000000e+00      0.00000000000000e+00      0.00000000000000e+00
     5.13029004913515e-03      1.82133073650879e-03      0.00000000000000e+00      0.00000000000000e+00      0.00000000000000e+00      0.00000000000000e+00      0.00000000000000e+00      0.00000000000000e+00
     2.12161721389071e-03      1.30091042063307e-03      2.69152955372222e-04      0.00000000000000e+00      0.00000000000000e+00      0.00000000000000e+00      0.00000000000000e+00      0.00000000000000e+00
     2.34492176595708e-03      1.37918223888638e-03      2.35217699362231e-04      0.00000000000000e+00      0.00000000000000e+00      0.00000000000000e+00      0.00000000000000e+00      0.00000000000000e+00
     2.81437091016418e-03      1.57236942734215e-03      2.10324423280158e-04      0.00000000000000e+00      0.00000000000000e+00      0.00000000000000e+00      0.00000000000000e+00      0.00000000000000e+00
     3.30800487350555e-03      1.79313391291518e-03      2.08645374752299e-04      0.00000000000000e+00      0.00000000000000e+00      0.00000000000000e+00      0.00000000000000e+00      0.00000000000000e+00
     3.74268332042636e-03      1.99783602934523e-03      2.18744589514803e-04      0.00000000000000e+00      0.00000000000000e+00      0.00000000000000e+00      0.00000000000000e+00      0.00000000000000e+00
     4.10585160407515e-03      2.17503330996011e-03      2.33174990351250e-04      0.00000000000000e+00      0.00000000000000e+00      0.00000000000000e+00      0.00000000000000e+00      0.00000000000000e+00
     4.40626234882920e-03      2.32536202739880e-03      2.48489788728413e-04      0.00000000000000e+00      0.00000000000000e+00      0.00000000000000e+00      0.00000000000000e+00      0.00000000000000e+00
     4.65597956221222e-03      2.45266742641588e-03      2.63261705618953e-04      0.00000000000000e+00      0.00000000000000e+00      0.00000000000000e+00      0.00000000000000e+00      0.00000000000000e+00
     2.12161721389071e-03      1.48991947365142e-03      7.32888824257413e-04      0.00000000000000e+00      0.00000000000000e+00      0.00000000000000e+00      0.00000000000000e+00      0.00000000000000e+00
     2.26718007327277e-03      1.55764129199965e-03      7.35862752359612e-04      0.00000000000000e+00      0.00000000000000e+00      0.00000000000000e+00      0.00000000000000e+00      0.00000000000000e+00
     2.60432056467423e-03      1.73034673297226e-03      7.71195130304371e-04      0.00000000000000e+00      0.00000000000000e+00      0.00000000000000e+00      0.00000000000000e+00      0.00000000000000e+00
     2.99979310295745e-03      1.94446480020925e-03      8.31787040095029e-04      0.00000000000000e+00      0.00000000000000e+00      0.00000000000000e+00      0.00000000000000e+00      0.00000000000000e+00
