# Table format: 2D
# table_unit = Ohm
# axis1_unit = %
# axis2_unit = degC
21
4
0    5    10    15    20    25    30    35    40    45    50    55    60    65    70    75    80    85    90    95    100
0    25    40    70
0.0101442523458146    0.00863634434038581    0.00749350172365168    0.00661657881944319    0.0059355445278359    0.00540033156166616    0.00497471883293801    0.00463220152272111    0.00435318251975403    0.00412305839308614    0.00393092684730974    0.0037687430179299    0.00363081750968933    0.003513587713865    0.00341560191304542    0.00333760994775898    0.00328249237924363    0.00325433365326598    0.00325491345132797    0.00327348427014141    0.00326018701111847
0.00308280123918991    0.00295684873611621    0.00285077976200677    0.00276110804806121    0.00268502300978181    0.00262025386673203    0.00256496324471335    0.00251766353575451    0.00247715081946286    0.00244245226975279    0.00241278377041126    0.00238751499733517    0.00236613952421735    0.00234824757660739    0.00233349887445936    0.00232159251106204    0.00231222991977981    0.00230506552340072    0.00229963740303321    0.00229526689815876    0.00229091090411147
0.00252038164351611    0.0024868558962057    0.00245662635837415    0.00242951815643004    0.00240535641678194    0.00238396626583841    0.00236517283000803    0.00234880123569937    0.00233467660932099    0.00232262407728147    0.00231246876598937    0.00230403580185328    0.00229715031128175    0.00229163742068335    0.00228732225646667    0.00228402994504026    0.0022815856128127    0.00227981438619256    0.00227854139158841    0.00227759175540882    0.00227679060406236
0.00230590829514079    0.00230275069261945    0.00229942032942651    0.00229604852684798    0.00229275665750409    0.00228964890073285    0.00228680703431637    0.00228428759687644    0.00228212146390533    0.00228031560773212    0.00227885659390907    0.00227771522834913    0.00227685172143831    0.00227622077295344    0.00227577608823374    0.00227547398684623    0.00227527593211798    0.00227514996751304    0.00227507117388209    0.00227502134817299    0.00227498814586977
