# Table format: 3D
14
7
1
    0.00000000000000e+000     5.00000000000000e-002     1.00000000000000e-001     1.50000000000000e-001     2.00000000000000e-001     2.50000000000000e-001     3.00000000000000e-001     3.50000000000000e-001     4.00000000000000e-001     4.50000000000000e-001     5.00000000000000e-001     5.50000000000000e-001     6.00000000000000e-001     6.50000000000000e-001 
    0.00000000000000e+000     2.50000000000000e-002     5.00000000000000e-002     7.50000000000000e-002     1.00000000000000e-001     1.25000000000000e-001     1.50000000000000e-001 
    1.00000000000000e+000 
    1.50000000000000e+001     1.00000000000000e+001     7.50000000000000e+000     5.00000000000000e+000     2.50000000000000e+000     2.50000000000000e+000     2.50000000000000e+000     2.50000000000000e+000     2.50000000000000e+000     2.50000000000000e+000     5.00000000000000e+000     7.50000000000000e+000     1.00000000000000e+001     1.50000000000000e+001 
    1.50000000000000e+001     7.50000000000000e+000     5.00000000000000e+000     2.50000000000000e+000     2.50000000000000e+000     2.50000000000000e+000     2.50000000000000e+000     2.50000000000000e+000     2.50000000000000e+000     2.50000000000000e+000     2.50000000000000e+000     5.00000000000000e+000     7.50000000000000e+000     1.50000000000000e+001 
    1.50000000000000e+001     1.00000000000000e+001     1.00000000000000e+001     1.00000000000000e+001     1.00000000000000e+001     1.00000000000000e+001     1.00000000000000e+001     1.00000000000000e+001     1.00000000000000e+001     1.00000000000000e+001     1.00000000000000e+001     1.00000000000000e+001     1.00000000000000e+001     1.50000000000000e+001 
    1.50000000000000e+001     1.50000000000000e+001     1.50000000000000e+001     1.50000000000000e+001     1.50000000000000e+001     1.50000000000000e+001     1.50000000000000e+001     1.50000000000000e+001     1.50000000000000e+001     1.50000000000000e+001     1.50000000000000e+001     1.50000000000000e+001     1.50000000000000e+001     1.50000000000000e+001 
    1.50000000000000e+001     1.50000000000000e+001     1.00000000000000e+001     5.00000000000000e+000     5.00000000000000e+000     5.00000000000000e+000     7.50000000000000e+000     7.50000000000000e+000     5.00000000000000e+000     5.00000000000000e+000     5.00000000000000e+000     1.00000000000000e+001     1.50000000000000e+001     1.50000000000000e+001 
    1.50000000000000e+001     1.00000000000000e+001     1.00000000000000e+001     7.50000000000000e+000     5.00000000000000e+000     5.00000000000000e+000     1.00000000000000e+001     1.00000000000000e+001     5.00000000000000e+000     5.00000000000000e+000     7.50000000000000e+000     1.00000000000000e+001     1.00000000000000e+001     1.50000000000000e+001 
    1.50000000000000e+001     1.00000000000000e+001     1.00000000000000e+001     1.00000000000000e+001     1.00000000000000e+001     1.00000000000000e+001     1.00000000000000e+001     1.00000000000000e+001     1.00000000000000e+001     1.00000000000000e+001     1.00000000000000e+001     1.00000000000000e+001     1.00000000000000e+001     1.50000000000000e+001 
