# Table format: 3D
# table_unit = A
# axis1_unit = rev/min
# axis2_unit = Nm
# axis3_unit = Vrms
# Id set point generated from FEM PMSM parameter setting:
# p=4.0
# R=0.09 [Ohm]
# $AME/libemd/data/PMSM_01_Psid_IdIq.data
# $AME/libemd/data/PMSM_01_Psiq_IdIq.data
# (corresponds to Ld=0.0017 [H], Lq=0.0064 [H], Phif=0.37 [Wb])
# $AME/libemd/data/PMSM_01_dhiron_IdIqW.data
# lew=0.16e-3 [H]
# Ulim=400.0/sqrt(6.0) [Vrms] (phase voltage RMS magnitude)
# Ilim=170.0 [Arms] (phase current RMS magnitude)
# 
# 
37
89
2
   -9.00000000000000e+003    -8.50000000000000e+003    -8.00000000000000e+003    -7.50000000000000e+003    -7.00000000000000e+003    -6.50000000000000e+003    -6.00000000000000e+003    -5.50000000000000e+003    -5.00000000000000e+003    -4.50000000000000e+003    -4.00000000000000e+003    -3.50000000000000e+003    -3.00000000000000e+003    -2.50000000000000e+003    -2.00000000000000e+003    -1.50000000000000e+003    -1.00000000000000e+003    -5.00000000000000e+002     0.00000000000000e+000     5.00000000000000e+002     1.00000000000000e+003     1.50000000000000e+003     2.00000000000000e+003     2.50000000000000e+003     3.00000000000000e+003     3.50000000000000e+003     4.00000000000000e+003     4.50000000000000e+003     5.00000000000000e+003     5.50000000000000e+003     6.00000000000000e+003     6.50000000000000e+003     7.00000000000000e+003     7.50000000000000e+003     8.00000000000000e+003     8.50000000000000e+003     9.00000000000000e+003 
   -4.40000000000000e+002    -4.30000000000000e+002    -4.20000000000000e+002    -4.10000000000000e+002    -4.00000000000000e+002    -3.90000000000000e+002    -3.80000000000000e+002    -3.70000000000000e+002    -3.60000000000000e+002    -3.50000000000000e+002    -3.40000000000000e+002    -3.30000000000000e+002    -3.20000000000000e+002    -3.10000000000000e+002    -3.00000000000000e+002    -2.90000000000000e+002    -2.80000000000000e+002    -2.70000000000000e+002    -2.60000000000000e+002    -2.50000000000000e+002    -2.40000000000000e+002    -2.30000000000000e+002    -2.20000000000000e+002    -2.10000000000000e+002    -2.00000000000000e+002    -1.90000000000000e+002    -1.80000000000000e+002    -1.70000000000000e+002    -1.60000000000000e+002    -1.50000000000000e+002    -1.40000000000000e+002    -1.30000000000000e+002    -1.20000000000000e+002    -1.10000000000000e+002    -1.00000000000000e+002    -9.00000000000000e+001    -8.00000000000000e+001    -7.00000000000000e+001    -6.00000000000000e+001    -5.00000000000000e+001    -4.00000000000000e+001    -3.00000000000000e+001    -2.00000000000000e+001    -1.00000000000000e+001     0.00000000000000e+000     1.00000000000000e+001     2.00000000000000e+001     3.00000000000000e+001     4.00000000000000e+001     5.00000000000000e+001     6.00000000000000e+001     7.00000000000000e+001     8.00000000000000e+001     9.00000000000000e+001     1.00000000000000e+002     1.10000000000000e+002     1.20000000000000e+002     1.30000000000000e+002     1.40000000000000e+002     1.50000000000000e+002     1.60000000000000e+002     1.70000000000000e+002     1.80000000000000e+002     1.90000000000000e+002     2.00000000000000e+002     2.10000000000000e+002     2.20000000000000e+002     2.30000000000000e+002     2.40000000000000e+002     2.50000000000000e+002     2.60000000000000e+002     2.70000000000000e+002     2.80000000000000e+002     2.90000000000000e+002     3.00000000000000e+002     3.10000000000000e+002     3.20000000000000e+002     3.30000000000000e+002     3.40000000000000e+002     3.50000000000000e+002     3.60000000000000e+002     3.70000000000000e+002     3.80000000000000e+002     3.90000000000000e+002     4.00000000000000e+002     4.10000000000000e+002     4.20000000000000e+002     4.30000000000000e+002     4.40000000000000e+002 
    1.30639452948436e+002     1.63299316185545e+002 
   -1.39737785354616e+002    -1.40044961978191e+002    -1.40214911754091e+002    -1.40530698080777e+002    -1.41021846227013e+002    -1.41228445119175e+002    -1.42006554536802e+002    -1.42591698769526e+002    -1.43584521948909e+002    -1.44553477579155e+002    -1.45858224188109e+002    -1.48239985440602e+002    -1.54628061435266e+002    -1.60913667803142e+002    -1.69162857599302e+002    -1.84045608273872e+002    -2.31397781357843e+002    -2.16131695355565e+002    -2.20332587043167e+002    -2.18102801125406e+002    -2.42657614949579e+002    -1.94029681646526e+002    -1.75808377359299e+002    -1.65932728880787e+002    -1.57988018782383e+002    -1.53300187136150e+002    -1.47996397413292e+002    -1.46138500127284e+002    -1.44871516030277e+002    -1.43726218967513e+002    -1.42906275427327e+002    -1.42162133321172e+002    -1.41704008926095e+002    -1.41246570010933e+002    -1.40994314937162e+002    -1.40515917139693e+002    -1.40377659394643e+002 
   -1.39737785354616e+002    -1.40044961978191e+002    -1.40214911754091e+002    -1.40530698080777e+002    -1.41021846227013e+002    -1.41228445119175e+002    -1.42006554536802e+002    -1.42591698769526e+002    -1.43584521948909e+002    -1.44553477579155e+002    -1.45858224188109e+002    -1.48239985440602e+002    -1.54628061435266e+002    -1.60913667803142e+002    -1.69162857599302e+002    -1.84045608273872e+002    -2.31397781357843e+002    -2.10898161620426e+002    -2.08676242000313e+002    -2.06478459670259e+002    -2.42657614949579e+002    -1.94029681646526e+002    -1.75808377359299e+002    -1.65932728880787e+002    -1.57988018782383e+002    -1.53300187136150e+002    -1.47996397413292e+002    -1.46138500127284e+002    -1.44871516030277e+002    -1.43726218967513e+002    -1.42906275427327e+002    -1.42162133321172e+002    -1.41704008926095e+002    -1.41246570010933e+002    -1.40994314937162e+002    -1.40515917139693e+002    -1.40377659394643e+002 
   -1.39737785354616e+002    -1.40044961978191e+002    -1.40214911754091e+002    -1.40530698080777e+002    -1.41021846227013e+002    -1.41228445119175e+002    -1.42006554536802e+002    -1.42591698769526e+002    -1.43584521948909e+002    -1.44553477579155e+002    -1.45858224188109e+002    -1.48239985440602e+002    -1.54628061435266e+002    -1.60913667803142e+002    -1.69162857599302e+002    -1.84045608273872e+002    -2.31397781357843e+002    -2.37193251123990e+002    -2.34723535567399e+002    -2.32293985892829e+002    -2.42657614949579e+002    -1.94029681646526e+002    -1.75808377359299e+002    -1.65932728880787e+002    -1.57988018782383e+002    -1.53300187136150e+002    -1.47996397413292e+002    -1.46138500127284e+002    -1.44871516030277e+002    -1.43726218967513e+002    -1.42906275427327e+002    -1.42162133321172e+002    -1.41704008926095e+002    -1.41246570010933e+002    -1.40994314937162e+002    -1.40515917139693e+002    -1.40377659394643e+002 
   -1.39737785354616e+002    -1.40044961978191e+002    -1.40214911754091e+002    -1.40530698080777e+002    -1.41021846227013e+002    -1.41228445119175e+002    -1.42006554536802e+002    -1.42591698769526e+002    -1.43584521948909e+002    -1.44553477579155e+002    -1.45858224188109e+002    -1.48239985440602e+002    -1.54628061435266e+002    -1.60913667803142e+002    -1.69162857599302e+002    -1.84045608273872e+002    -2.31397781357843e+002    -2.20464087478384e+002    -2.18229772803043e+002    -2.16025949582254e+002    -2.33676288645587e+002    -1.94029681646526e+002    -1.75808377359299e+002    -1.65932728880787e+002    -1.57988018782383e+002    -1.53300187136150e+002    -1.47996397413292e+002    -1.46138500127284e+002    -1.44871516030277e+002    -1.43726218967513e+002    -1.42906275427327e+002    -1.42162133321172e+002    -1.41704008926095e+002    -1.41246570010933e+002    -1.40994314937162e+002    -1.40515917139693e+002    -1.40377659394643e+002 
   -1.39737785354616e+002    -1.40044961978191e+002    -1.40214911754091e+002    -1.40530698080777e+002    -1.41021846227013e+002    -1.41228445119175e+002    -1.42006554536802e+002    -1.42591698769526e+002    -1.43584521948909e+002    -1.44553477579155e+002    -1.45858224188109e+002    -1.48239985440602e+002    -1.54628061435266e+002    -1.60913667803142e+002    -1.69162857599302e+002    -1.84045608273872e+002    -2.31397781357843e+002    -2.05118557674286e+002    -2.03066429172410e+002    -2.01038454632772e+002    -2.14182332700106e+002    -1.94029681646526e+002    -1.75808377359299e+002    -1.65932728880787e+002    -1.57988018782383e+002    -1.53300187136150e+002    -1.47996397413292e+002    -1.46138500127284e+002    -1.44871516030277e+002    -1.43726218967513e+002    -1.42906275427327e+002    -1.42162133321172e+002    -1.41704008926095e+002    -1.41246570010933e+002    -1.40994314937162e+002    -1.40515917139693e+002    -1.40377659394643e+002 
   -1.39737785354616e+002    -1.40044961978191e+002    -1.40214911754091e+002    -1.40530698080777e+002    -1.41021846227013e+002    -1.41228445119175e+002    -1.42006554536802e+002    -1.42591698769526e+002    -1.43584521948909e+002    -1.44553477579155e+002    -1.45858224188109e+002    -1.48239985440602e+002    -1.54628061435266e+002    -1.60913667803142e+002    -1.69162857599302e+002    -1.84045608273872e+002    -2.31397781357843e+002    -1.92072316157271e+002    -1.90398587875019e+002    -1.88735546650841e+002    -1.99163558389555e+002    -1.94029681646526e+002    -1.75808377359299e+002    -1.65932728880787e+002    -1.57988018782383e+002    -1.53300187136150e+002    -1.47996397413292e+002    -1.46138500127284e+002    -1.44871516030277e+002    -1.43726218967513e+002    -1.42906275427327e+002    -1.42162133321172e+002    -1.41704008926095e+002    -1.41246570010933e+002    -1.40994314937162e+002    -1.40515917139693e+002    -1.40377659394643e+002 
   -1.39737785354616e+002    -1.40044961978191e+002    -1.40214911754091e+002    -1.40530698080777e+002    -1.41021846227013e+002    -1.41228445119175e+002    -1.42006554536802e+002    -1.42591698769526e+002    -1.43584521948909e+002    -1.44553477579155e+002    -1.45858224188109e+002    -1.48239985440602e+002    -1.54628061435266e+002    -1.60913667803142e+002    -1.69162857599302e+002    -1.84045608273872e+002    -2.31397781357843e+002    -1.80048872253037e+002    -1.78428825762938e+002    -1.76818793823287e+002    -1.83883618564806e+002    -1.94029681646526e+002    -1.75808377359299e+002    -1.65932728880787e+002    -1.57988018782383e+002    -1.53300187136150e+002    -1.47996397413292e+002    -1.46138500127284e+002    -1.44871516030277e+002    -1.43726218967513e+002    -1.42906275427327e+002    -1.42162133321172e+002    -1.41704008926095e+002    -1.41246570010933e+002    -1.40994314937162e+002    -1.40515917139693e+002    -1.40377659394643e+002 
