# Table format: 2D
# table_unit = W
# axis1_unit = Nm
# axis2_unit = rev/min
# axis1_token = Torq
# axis2_token = W
# v 1.0
# This table was generated using the 03_ElectricVehicle_modelReduction.ame demonstrator. 
# What follows is a list of parameters and intervals used. 
# 
# Fixed values:
#  {'voltagein': 450, 'tempin': 25.0 }
# 
# Ranges (min, max, step):
#   'torquein': (-1, 1, 0.050000000000000003), 'omegain': (0, 7500.0, 100.0)}
# 
# 
101
76
   -3.21105600000000e+002    -3.14636600000000e+002    -3.08167600000000e+002    -3.01698600000000e+002    -2.95229600000000e+002    -2.88760600000000e+002    -2.82291500000000e+002    -2.75822500000000e+002    -2.69353500000000e+002    -2.62884500000000e+002    -2.56415500000000e+002    -2.49946500000000e+002    -2.43477500000000e+002    -2.37008500000000e+002    -2.30539500000000e+002    -2.24070500000000e+002    -2.17601500000000e+002    -2.11132500000000e+002    -2.04663500000000e+002    -1.98194500000000e+002    -1.91725500000000e+002    -1.85256500000000e+002    -1.78787500000000e+002    -1.72318500000000e+002    -1.65849500000000e+002    -1.59380500000000e+002    -1.52911500000000e+002    -1.46442500000000e+002    -1.39973500000000e+002    -1.33504500000000e+002    -1.27035500000000e+002    -1.20566500000000e+002    -1.14097500000000e+002    -1.07628500000000e+002    -1.01159500000000e+002    -9.46905000000000e+001    -8.82215000000000e+001    -8.17525000000000e+001    -7.52835000000000e+001    -6.88145000000000e+001    -6.23455000000000e+001    -5.58765000000000e+001    -4.94075000000000e+001    -4.29385000000000e+001    -3.64695000000000e+001    -3.00005000000000e+001    -2.35315000000000e+001    -1.70625000000000e+001    -1.05935000000000e+001    -4.12450000000000e+000     0.00000000000000e+000     2.34450000000000e+000     8.81350000000000e+000     1.52825000000000e+001     2.17515000000000e+001     2.82205000000000e+001     3.46895000000000e+001     4.11585000000000e+001     4.76275000000000e+001     5.40965000000000e+001     6.05655000000000e+001     6.70345000000000e+001     7.35035000000000e+001     7.99725000000000e+001     8.64415000000000e+001     9.29105000000000e+001     9.93795000000000e+001     1.05848500000000e+002     1.12317500000000e+002     1.18786500000000e+002     1.25255500000000e+002     1.31724500000000e+002     1.38193500000000e+002     1.44662500000000e+002     1.51131500000000e+002     1.57600500000000e+002     1.64069500000000e+002     1.70538500000000e+002     1.77007500000000e+002     1.83476500000000e+002     1.89945500000000e+002     1.96414500000000e+002     2.02883500000000e+002     2.09352500000000e+002     2.15821500000000e+002     2.22290500000000e+002     2.28759500000000e+002     2.35228500000000e+002     2.41697500000000e+002     2.48166500000000e+002     2.54635500000000e+002     2.61104500000000e+002     2.67573500000000e+002     2.74042500000000e+002     2.80511500000000e+002     2.86980600000000e+002     2.93449600000000e+002     2.99918600000000e+002     3.06387600000000e+002     3.12856600000000e+002     3.19325600000000e+002 
    0.00000000000000e+000     1.00000000000000e+002     2.00000000000000e+002     3.00000000000000e+002     4.00000000000000e+002     5.00000000000000e+002     6.00000000000000e+002     7.00000000000000e+002     8.00000000000000e+002     9.00000000000000e+002     1.00000000000000e+003     1.10000000000000e+003     1.20000000000000e+003     1.30000000000000e+003     1.40000000000000e+003     1.50000000000000e+003     1.60000000000000e+003     1.70000000000000e+003     1.80000000000000e+003     1.90000000000000e+003     2.00000000000000e+003     2.10000000000000e+003     2.20000000000000e+003     2.30000000000000e+003     2.40000000000000e+003     2.50000000000000e+003     2.60000000000000e+003     2.70000000000000e+003     2.80000000000000e+003     2.90000000000000e+003     3.00000000000000e+003     3.10000000000000e+003     3.20000000000000e+003     3.30000000000000e+003     3.40000000000000e+003     3.50000000000000e+003     3.60000000000000e+003     3.70000000000000e+003     3.80000000000000e+003     3.90000000000000e+003     4.00000000000000e+003     4.10000000000000e+003     4.20000000000000e+003     4.30000000000000e+003     4.40000000000000e+003     4.50000000000000e+003     4.60000000000000e+003     4.70000000000000e+003     4.80000000000000e+003     4.90000000000000e+003     5.00000000000000e+003     5.10000000000000e+003     5.20000000000000e+003     5.30000000000000e+003     5.40000000000000e+003     5.50000000000000e+003     5.60000000000000e+003     5.70000000000000e+003     5.80000000000000e+003     5.90000000000000e+003     6.00000000000000e+003     6.10000000000000e+003     6.20000000000000e+003     6.30000000000000e+003     6.40000000000000e+003     6.50000000000000e+003     6.60000000000000e+003     6.70000000000000e+003     6.80000000000000e+003     6.90000000000000e+003     7.00000000000000e+003     7.10000000000000e+003     7.20000000000000e+003     7.30000000000000e+003     7.40000000000000e+003     7.50000000000000e+003 
    6.18677973515000e+003     5.97470958344000e+003     5.76582485889000e+003     5.56012556149000e+003     5.35761171342000e+003     5.15832838071000e+003     4.96231678438000e+003     4.76958796797000e+003     4.58019558651000e+003     4.39414704371000e+003     4.21148534837000e+003     4.03224150190000e+003     3.85642954430000e+003     3.68410353649000e+003     3.51526964965000e+003     3.34997354096000e+003     3.18824147910000e+003     3.03009010386000e+003     2.87557069796000e+003     2.72468847674000e+003     2.57749014152000e+003     2.43399728628000e+003     2.29422875781000e+003     2.15823128543000e+003     2.02600956941000e+003     1.89760923618000e+003     1.77304727501000e+003     1.65234398727000e+003     1.53553989892000e+003     1.42263952980000e+003     1.31368511493000e+003     1.20868928904000e+003     1.10767257887000e+003     1.01066785220000e+003     9.17679651186000e+002     8.28745076233000e+002     7.43872983644000e+002     6.63080360569000e+002     5.86388832612000e+002     5.13805978234000e+002     4.45382897601000e+002     3.81129209765000e+002     3.20972828151000e+002     2.64841909110000e+002     2.12885394211000e+002     1.65889393079000e+002     1.23956078181000e+002     8.37495313310000e+001     4.26656540144000e+001     6.89720037554000e+000     1.42108547152000e-014     2.22859315663000e+000     3.12071653785000e+001     7.25324475432000e+001     1.12980399237000e+002     1.53848401462000e+002     1.99447944170000e+002     2.50103223383000e+002     3.05126502588000e+002     3.64175244361000e+002     4.27287170807000e+002     4.94563007977000e+002     5.66006004692000e+002     6.41569060817000e+002     7.21233288627000e+002     8.04986683636000e+002     8.92803432439000e+002     9.84680106029000e+002     1.08058078291000e+003     1.18049387514000e+003     1.28439986864000e+003     1.39226504450000e+003     1.50408452707000e+003     1.61981540888000e+003     1.73944661335000e+003     1.86295219183000e+003     1.99029636475000e+003     2.12147239890000e+003     2.25643163114000e+003     2.39516410867000e+003     2.53763735506000e+003     2.68381609634000e+003     2.83369119541000e+003     2.98721023949000e+003     3.14436480330000e+003     3.30511618773000e+003     3.46943161900000e+003     3.63729908523000e+003     3.80866443235000e+003     3.98352066321000e+003     4.16182405984000e+003     4.34354530535000e+003     4.52866926049000e+003     4.71714163299000e+003     4.90895652519000e+003     5.10406787579000e+003     5.30245096271000e+003     5.50408450823000e+003     5.70890730857000e+003     5.91691553612000e+003     6.12810919087000e+003 
    6.15460156574000e+003     5.94482367870000e+003     5.73821877232000e+003     5.53478684660000e+003     5.33452943980000e+003     5.13747859355000e+003     4.94364708077000e+003     4.75306014879000e+003     4.56577176486000e+003     4.38178830807000e+003     4.20117352372000e+003     4.02394785189000e+003     3.85012503677000e+003     3.67972868341000e+003     3.51276530271000e+003     3.34929553851000e+003     3.18933494872000e+003     3.03290264699000e+003     2.88002482164000e+003     2.73070916112000e+003     2.58501153613000e+003     2.44294329853000e+003     2.30453690246000e+003     2.16982735857000e+003     2.03882079680000e+003     1.91155212421000e+003     1.78802693623000e+003     1.66828201256000e+003     1.55234829623000e+003     1.44023352280000e+003     1.33197234322000e+003     1.22756920423000e+003     1.12705151690000e+003     1.03043754870000e+003     9.37738447314000e+002     8.48993945576000e+002     7.64207848752000e+002     6.83392457955000e+002     6.06554335834000e+002     5.33711847028000e+002     4.64917500853000e+002     4.00169792688000e+002     3.39352434933000e+002     2.82415508640000e+002     2.29697614444000e+002     1.81978213633000e+002     1.38993773902000e+002     9.60848828849000e+001     5.16413437326000e+001     1.89176945128000e+001     1.69237977765000e+001     2.24610703414000e+001     6.02857795782000e+001     1.04354849716000e+002     1.46898187352000e+002     1.90545768974000e+002     2.39195085249000e+002     2.92777470559000e+002     3.50437973912000e+002     4.11988178316000e+002     4.77508480422000e+002     5.47093185482000e+002     6.20733810425000e+002     6.98376629425000e+002     7.80012347333000e+002     8.65623123326000e+002     9.55192642676000e+002     1.04871381558000e+003     1.14615220427000e+003     1.24750309226000e+003     1.35274421536000e+003     1.46185952880000e+003     1.57483648562000e+003     1.69162678446000e+003     1.81222513259000e+003     1.93660297835000e+003     2.06474389817000e+003     2.19663395945000e+003     2.33223023196000e+003     2.47152808847000e+003     2.61448079610000e+003     2.76106675081000e+003     2.91127262923000e+003     3.06506540393000e+003     3.22244052344000e+003     3.38334341116000e+003     3.54775374944000e+003     3.71564901133000e+003     3.88698423757000e+003     4.06175528878000e+003     4.23992619144000e+003     4.42148618629000e+003     4.60640200446000e+003     4.79462038689000e+003     4.98613520692000e+003     5.18089748908000e+003     5.37889554493000e+003     5.58010067961000e+003     5.78447637124000e+003     5.99202249076000e+003     6.20273903817000e+003 
    6.16806580789000e+003     5.95849950929000e+003     5.75208008110000e+003     5.54880752330000e+003     5.34868461751000e+003     5.15176805997000e+003     4.95808021577000e+003     4.76764061026000e+003     4.58049054288000e+003     4.39663490769000e+003     4.21612230100000e+003     4.03896814017000e+003     3.86519940234000e+003     3.69486192429000e+003     3.52796273918000e+003     3.36456324631000e+003     3.20467902456000e+003     3.04833049772000e+003     2.89554533652000e+003     2.74632999675000e+003     2.60073060582000e+003     2.45875642729000e+003     2.32043977824000e+003     2.18581510357000e+003     2.05488846857000e+003     1.92769401605000e+003     1.80423716059000e+003     1.68455405950000e+003     1.56867478012000e+003     1.45660675221000e+003     1.34838288154000e+003     1.24400746914000e+003     1.14351809972000e+003     1.04693954720000e+003     9.54278653913000e+002     8.65559544656000e+002     7.80784797153000e+002     6.99974302858000e+002     6.23138561781000e+002     5.50294907766000e+002     4.81492382214000e+002     4.16729117343000e+002     3.55889373347000e+002     2.98923985010000e+002     2.46175935516000e+002     1.98426531435000e+002     1.55404965190000e+002     1.12436137092000e+002     6.79214297150000e+001     3.52270466466000e+001     3.32776010373000e+001     3.88448242433000e+001     7.67246544142000e+001     1.20777055676000e+002     1.63301600699000e+002     2.06947785573000e+002     2.55598937494000e+002     3.09183013953000e+002     3.66846350707000e+002     4.28402949563000e+002     4.93931337163000e+002     5.63522550993000e+002     6.37167976621000e+002     7.14813901848000e+002     7.96451145936000e+002     8.82064355397000e+002     9.71639656912000e+002     1.06517027093000e+003     1.16262364593000e+003     1.26399536535000e+003     1.36926337529000e+003     1.47841195903000e+003     1.59143115091000e+003     1.70828300565000e+003     1.82896301226000e+003     1.95342759985000e+003     2.08165197252000e+003     2.21362592223000e+003     2.34931832772000e+003     2.48872513068000e+003     2.63179220151000e+003     2.77849477839000e+003     2.92881738269000e+003     3.08272204482000e+003     3.24020406413000e+003     3.40121072244000e+003     3.56572259943000e+003     3.73372767213000e+003     3.90520219739000e+003     4.08013968513000e+003     4.25846860032000e+003     4.44016777641000e+003     4.62521732153000e+003     4.81358573570000e+003     5.00526559245000e+003     5.20019435199000e+003     5.39835725491000e+003     5.59972185685000e+003     5.80424733393000e+003     6.01193355509000e+003     6.22278052034000e+003 
    6.18106306199000e+003     5.97165500330000e+003     5.76540141484000e+003     5.56230229663000e+003     5.36236009038000e+003     5.16562350832000e+003     4.97211156533000e+003     4.78184126857000e+003     4.59484821441000e+003     4.41113752088000e+003     4.23076284447000e+003     4.05374102726000e+003     3.88009805496000e+003     3.70987760693000e+003     3.54308581683000e+003     3.37977511856000e+003     3.21995866994000e+003     3.06366534896000e+003     2.91093384207000e+003     2.76177132533000e+003     2.61622819051000e+003     2.47431443984000e+003     2.33606114397000e+003     2.20150102066000e+003     2.07064302540000e+003     1.94353700553000e+003     1.82019069487000e+003     1.70061970593000e+003     1.58483687183000e+003     1.47285184656000e+003     1.36470690562000e+003     1.26040732900000e+003     1.15998291324000e+003     1.06345308459000e+003     9.70827633618000e+002     8.82140708584000e+002     7.97395768737000e+002     7.16614320286000e+002     6.39807595829000e+002     5.66992337117000e+002     4.98215413202000e+002     4.33474616318000e+002     3.72653296530000e+002     3.15702419181000e+002     2.62965050761000e+002     2.15214526623000e+002     1.72173117221000e+002     1.29162376010000e+002     8.45993899266000e+001     5.19535299277000e+001     5.00498838032000e+001     5.56440277859000e+001     9.35577380969000e+001     1.37572904082000e+002     1.80063807709000e+002     2.23698848122000e+002     2.72346036259000e+002     3.25929622267000e+002     3.83594248052000e+002     4.45155667599000e+002     5.10695829035000e+002     5.80308624391000e+002     6.53984654530000e+002     7.31666199570000e+002     8.13343511034000e+002     8.98999384016000e+002     9.88618456278000e+002     1.08219384703000e+003     1.17969289795000e+003     1.28111118952000e+003     1.38642169554000e+003     1.49560536921000e+003     1.60865264698000e+003     1.72552751155000e+003     1.84622588209000e+003     1.97071550108000e+003     2.09897820634000e+003     2.23100154083000e+003     2.36674792786000e+003     2.50621356999000e+003     2.64936402788000e+003     2.79618371180000e+003     2.94664609081000e+003     3.10068676290000e+003     3.25830042687000e+003     3.41944490274000e+003     3.58410481508000e+003     3.75225791366000e+003     3.92386072068000e+003     4.09890811989000e+003     4.27735222975000e+003     4.45917903428000e+003     4.64436286850000e+003     4.83286353069000e+003     5.02467513972000e+003     5.21975034980000e+003     5.41807811209000e+003     5.61962442278000e+003     5.82434698459000e+003     6.03224567479000e+003     6.24332049338000e+003 
    6.19551229215000e+003     5.98626737540000e+003     5.78017342442000e+003     5.57723043921000e+003     5.37744010565000e+003     5.18083535086000e+003     4.98742889369000e+003     4.79724520691000e+003     4.61033497581000e+003     4.42670422361000e+003     4.24641193349000e+003     4.06947642275000e+003     3.89593392264000e+003     3.72584468109000e+003     3.55921082357000e+003     3.39604379888000e+003     3.23634644833000e+003     3.08015156340000e+003     2.92750257973000e+003     2.77840858464000e+003     2.63293287924000e+003     2.49108788153000e+003     2.35291036917000e+003     2.21843860128000e+003     2.08767452257000e+003     1.96062881384000e+003     1.83730320537000e+003     1.71773645891000e+003     1.60196006945000e+003     1.48998645119000e+003     1.38186935662000e+003     1.27761513070000e+003     1.17723539127000e+003     1.08073763036000e+003     9.88132247698000e+002     8.99455126618000e+002     8.14710075732000e+002     7.33927808965000e+002     6.57124198972000e+002     5.84313652034000e+002     5.15536075949000e+002     4.50788559379000e+002     3.89951567896000e+002     3.32975378744000e+002     2.80209748032000e+002     2.32434855408000e+002     1.89365830194000e+002     1.46309964089000e+002     1.01696256528000e+002     6.90984767182000e+001     6.72416939170000e+001     7.28639158079000e+001     1.10816117989000e+002     1.54798738253000e+002     1.97259589661000e+002     2.40888771971000e+002     2.89542754595000e+002     3.43141244667000e+002     4.00820060505000e+002     4.62395180378000e+002     5.27943364982000e+002     5.97551529528000e+002     6.71214231328000e+002     7.48898334293000e+002     8.30598295774000e+002     9.16290705812000e+002     1.00595490814000e+003     1.09958213006000e+003     1.19713121033000e+003     1.29859676719000e+003     1.40396167736000e+003     1.51321400651000e+003     1.62634304057000e+003     1.74330886821000e+003     1.86410677450000e+003     1.98868972563000e+003     2.11703152126000e+003     2.24911885630000e+003     2.38491201939000e+003     2.52440781747000e+003     2.66759160111000e+003     2.81445680820000e+003     2.96497480527000e+003     3.11907681191000e+003     3.27675685769000e+003     3.43796430612000e+003     3.60268089267000e+003     3.77088580227000e+003     3.94253878980000e+003     4.11763817858000e+003     4.29617617674000e+003     4.47815052787000e+003     4.66351189998000e+003     4.85218385804000e+003     5.04415926042000e+003     5.23938391192000e+003     5.43784530686000e+003     5.63951274606000e+003     5.84434848046000e+003     6.05235241169000e+003     6.26352453974000e+003 
    6.20604944545000e+003     5.99687858670000e+003     5.79086588364000e+003     5.58801133627000e+003     5.38831680780000e+003     5.19181793361000e+003     4.99852833476000e+003     4.80846930587000e+003     4.62168448756000e+003     4.43818104101000e+003     4.25803498537000e+003     4.08126967731000e+003     3.90789768388000e+003     3.73793967797000e+003     3.57140137851000e+003     3.40833347983000e+003     3.24874842405000e+003     3.09268772053000e+003     2.94020573324000e+003     2.79130571145000e+003     2.64600883074000e+003     2.50431919654000e+003     2.36627471028000e+003     2.23191432141000e+003     2.10124741973000e+003     1.97432504872000e+003     1.85115493736000e+003     1.73175267412000e+003     1.61613077994000e+003     1.50430355150000e+003     1.39633219941000e+003     1.29222388867000e+003     1.19199454110000e+003     1.09565431284000e+003     1.00321270120000e+003     9.14702124310000e+002     8.30126021723000e+002     7.49512957056000e+002     6.72877536260000e+002     6.00231935170000e+002     5.31609529317000e+002     4.67007530907000e+002     4.06321204828000e+002     3.49507439110000e+002     2.96911185100000e+002     2.49293864934000e+002     2.06365031523000e+002     1.63455590049000e+002     1.19018939413000e+002     8.66475799061000e+001     8.48456737354000e+001     9.04632662153000e+001     1.28240412724000e+002     1.71967377796000e+002     2.14212534559000e+002     2.57667371916000e+002     3.06147700322000e+002     3.59570580225000e+002     4.17079185004000e+002     4.78493148089000e+002     5.43892053671000e+002     6.13364951188000e+002     6.86904814393000e+002     7.64469611723000e+002     8.46052396322000e+002     9.31626156490000e+002     1.02116733784000e+003     1.11467356076000e+003     1.21213378754000e+003     1.31354629236000e+003     1.41887035663000e+003     1.52807791378000e+003     1.64115939203000e+003     1.75807952234000e+003     1.87883457989000e+003     2.00340320930000e+003     2.13177364074000e+003     2.26392319044000e+003     2.39978486846000e+003     2.53935355238000e+003     2.68260994125000e+003     2.82954547966000e+003     2.98014053779000e+003     3.13434845505000e+003     3.29216304305000e+003     3.45351396966000e+003     3.61837613224000e+003     3.78674547659000e+003     3.95861424677000e+003     4.13397613628000e+003     4.31275996896000e+003     4.49494535489000e+003     4.68049520687000e+003     4.86935268706000e+003     5.06151616034000e+003     5.25697694972000e+003     5.45573307544000e+003     5.65773451445000e+003     5.86292046350000e+003     6.07129078119000e+003     6.28284546751000e+003 
    6.22270146260000e+003     6.01384355382000e+003     5.80810516128000e+003     5.60548628498000e+003     5.40599075261000e+003     5.20969026815000e+003     5.01661195275000e+003     4.82676980314000e+003     4.64019220289000e+003     4.45688520144000e+003     4.27691545745000e+003     4.10030323341000e+003     3.92706876301000e+003     3.75724497257000e+003     3.59083870184000e+003     3.42790877709000e+003     3.26846947645000e+003     3.11254795688000e+003     2.96017938339000e+003     2.81136939527000e+003     2.66615616634000e+003     2.52454701066000e+003     2.38657371420000e+003     2.25226854357000e+003     2.12164011037000e+003     1.99473467770000e+003     1.87155922028000e+003     1.75214458425000e+003     1.63651526282000e+003     1.52468058513000e+003     1.41668004763000e+003     1.31251845968000e+003     1.21222550543000e+003     1.11581991458000e+003     1.02331089653000e+003     9.34729550232000e+002     8.50078851381000e+002     7.69374941157000e+002     6.92625986476000e+002     6.19850171284000e+002     5.51096817947000e+002     4.86363366198000e+002     4.25533696978000e+002     3.68560511273000e+002     3.15797600722000e+002     2.68017738380000e+002     2.24921806974000e+002     1.81803747135000e+002     1.37121179905000e+002     1.04644636748000e+002     1.02880104079000e+002     1.08551718664000e+002     1.46541961832000e+002     1.90424053854000e+002     2.32800238998000e+002     2.76393997644000e+002     3.25023707752000e+002     3.78602750825000e+002     4.36270766080000e+002     4.97848722801000e+002     5.63415679561000e+002     6.33059050297000e+002     7.06770515508000e+002     7.84501076779000e+002     8.66242750433000e+002     9.51979785188000e+002     1.04169860655000e+003     1.13539170963000e+003     1.23302467964000e+003     1.33459304925000e+003     1.44007423463000e+003     1.54945284036000e+003     1.66271789737000e+003     1.77982942619000e+003     1.90078285022000e+003     2.02553561575000e+003     2.15406451833000e+003     2.28635694677000e+003     2.42237604987000e+003     2.56211768000000e+003     2.70553614307000e+003     2.85261139601000e+003     3.00332721428000e+003     3.15764543416000e+003     3.31556146580000e+003     3.47702602690000e+003     3.64202171248000e+003     3.81052701666000e+003     3.98250123118000e+003     4.15793945725000e+003     4.33679666834000e+003     4.51906010442000e+003     4.70469741902000e+003     4.89365957998000e+003     5.08593925018000e+003     5.28147902618000e+003     5.48026595810000e+003     5.68227015017000e+003     5.88745568324000e+003     6.09582248330000e+003     6.30737055037000e+003 
    6.23703537682000e+003     6.02838484047000e+003     5.82284469754000e+003     5.62041494804000e+003     5.42109878732000e+003     5.22495485792000e+003     5.03200510861000e+003     4.84227283691000e+003     4.65580479116000e+003     4.47260673955000e+003     4.29273451874000e+003     4.11620492055000e+003     3.94305011471000e+003     3.77332188667000e+003     3.60702923958000e+003     3.44424769405000e+003     3.28499537679000e+003     3.12926966885000e+003     2.97706721746000e+003     2.82839555374000e+003     2.68330638844000e+003     2.54180951248000e+003     2.40393718128000e+003     2.26972173683000e+003     2.13917233764000e+003     2.01233760438000e+003     1.88922479812000e+003     1.76986998518000e+003     1.65430147784000e+003     1.54253239869000e+003     1.43461768560000e+003     1.33056347126000e+003     1.23037363543000e+003     1.13405059964000e+003     1.04160451296000e+003     9.53069280895000e+002     8.68448288442000e+002     7.87765338830000e+002     7.11032349128000e+002     6.38267658053000e+002     5.69520486986000e+002     5.04788289068000e+002     4.43959083394000e+002     3.86987732725000e+002     3.34230237208000e+002     2.86456062966000e+002     2.43357929330000e+002     2.00209328990000e+002     1.55477562127000e+002     1.23046175998000e+002     1.21329684128000e+002     1.27031391625000e+002     1.65069196041000e+002     2.08931233238000e+002     2.51290947353000e+002     2.94887913855000e+002     3.43520402806000e+002     3.97099874512000e+002     4.54776592433000e+002     5.16375773406000e+002     5.81978226740000e+002     6.51672240054000e+002     7.25447409574000e+002     8.03243353414000e+002     8.85050353038000e+002     9.70850479500000e+002     1.06062846174000e+003     1.15437690958000e+003     1.25206231891000e+003     1.35368034602000e+003     1.45920462651000e+003     1.56861738493000e+003     1.68191406559000e+003     1.79907824362000e+003     1.92010760236000e+003     2.04496455954000e+003     2.17362883860000e+003     2.30607729520000e+003     2.44224301076000e+003     2.58212020090000e+003     2.72566971396000e+003     2.87287455593000e+003     3.02371588035000e+003     3.17814981893000e+003     3.33617190269000e+003     3.49773889088000e+003     3.66283567263000e+003     3.83144494585000e+003     4.00353430553000e+003     4.17910052302000e+003     4.35811560914000e+003     4.54057171755000e+003     4.72641804064000e+003     4.91557840344000e+003     5.10804632060000e+003     5.30377423256000e+003     5.50275153119000e+003     5.70494073996000e+003     5.91029735282000e+003     6.11882128923000e+003     6.33051254921000e+003 
