# Table format: 2D
# table_unit = A
# axis1_unit = Wb
# axis2_unit = Wb
# axis1_token = Psid
# axis2_token = Psiq
# Iq characteristic inverted using EMDIPSIINV01 from FEM PMSM data :
# $AME/libemd/data/PMSM_01_Psid_IdIq.data
# $AME/libemd/data/PMSM_01_Psiq_IdIq.data
# (corresponds to Ld=0.0017 [H], Lq=0.0064 [H], Phif=0.37 [Wb])
# lew=0.16e-3 [H]
# 
# 
21
27
   -3.50000000000000e-001    -3.00000000000000e-001    -2.50000000000000e-001    -2.00000000000000e-001    -1.50000000000000e-001    -1.00000000000000e-001    -4.99999999999999e-002     5.55111512312578e-017     5.00000000000000e-002     1.00000000000000e-001     1.50000000000000e-001     2.00000000000000e-001     2.50000000000000e-001     3.00000000000000e-001     3.50000000000000e-001     4.00000000000000e-001     4.50000000000000e-001     5.00000000000000e-001     5.50000000000000e-001     6.00000000000000e-001     6.50000000000000e-001
   -6.50000000000000e-001    -6.00000000000000e-001    -5.50000000000000e-001    -5.00000000000000e-001    -4.50000000000000e-001    -4.00000000000000e-001    -3.50000000000000e-001    -3.00000000000000e-001    -2.50000000000000e-001    -2.00000000000000e-001    -1.50000000000000e-001    -1.00000000000000e-001    -4.99999999999999e-002     0.00000000000000e+000     5.00000000000000e-002     1.00000000000000e-001     1.50000000000000e-001     2.00000000000000e-001     2.50000000000000e-001     3.00000000000000e-001     3.50000000000000e-001     4.00000000000000e-001     4.50000000000000e-001     5.00000000000000e-001     5.50000000000000e-001     6.00000000000000e-001     6.50000000000000e-001
   -3.06425322012297e+002    -2.93237430845485e+002    -2.78597915004898e+002    -2.62328437876442e+002    -2.48056871421596e+002    -2.38167398565891e+002    -2.33084840794219e+002    -2.29638727872498e+002    -2.32645580245552e+002    -2.36569662759492e+002    -2.47571933300534e+002    -2.61346546287722e+002    -2.79593236717032e+002    -3.01112022107685e+002    -3.23601344505194e+002    -3.46408541686727e+002    -3.69034226963116e+002    -3.91873398725074e+002    -4.13604851927268e+002    -4.33010990024839e+002    -4.50435716406735e+002
   -2.39830079080058e+002    -2.25251578725971e+002    -2.08947032951868e+002    -1.92982529251908e+002    -1.83354890128408e+002    -1.73700316149177e+002    -1.70085730755862e+002    -1.66322321571009e+002    -1.68585787411024e+002    -1.71767049785534e+002    -1.79952029407650e+002    -1.90039921812212e+002    -2.06461068272222e+002    -2.27118533196006e+002    -2.50103526023875e+002    -2.78650639605713e+002    -3.06716202580378e+002    -3.33775747911021e+002    -3.59554750164568e+002    -3.82631496688031e+002    -4.03064399173441e+002
   -1.84168496976112e+002    -1.70352624885347e+002    -1.54813489836064e+002    -1.44441393420575e+002    -1.38280633571498e+002    -1.32735029525969e+002    -1.29768220720570e+002    -1.26580968636731e+002    -1.27048447452477e+002    -1.27976986465482e+002    -1.31504023198470e+002    -1.38160474974051e+002    -1.47136081320291e+002    -1.64682919899733e+002    -1.86691282543861e+002    -2.12312562011658e+002    -2.41236734523485e+002    -2.72072150148117e+002    -3.02271494563645e+002    -3.29842288634267e+002    -3.53885070349616e+002
   -1.42015044270958e+002    -1.32740956260059e+002    -1.22972724718963e+002    -1.14949122708222e+002    -1.07666991179230e+002    -1.01929009920997e+002    -9.90645108746342e+001    -9.71591299545281e+001    -9.68884827736003e+001    -9.66543868654265e+001    -9.72772460081695e+001    -9.98727932106209e+001    -1.05675192838716e+002    -1.19173532982336e+002    -1.33852527825944e+002    -1.54546128955323e+002    -1.82811316663724e+002    -2.11898541899512e+002    -2.42634315765106e+002    -2.74005315240965e+002    -3.02506470620250e+002
   -1.13491084324626e+002    -1.03392984926628e+002    -9.65970255795917e+001    -9.29909815245547e+001    -8.94965931639232e+001    -8.69266101125220e+001    -8.47234449853267e+001    -8.25122145697665e+001    -8.15424747194594e+001    -8.04704762262154e+001    -8.01913097321090e+001    -8.16415232598527e+001    -8.32824279113947e+001    -8.82283360883590e+001    -9.56769255528265e+001    -1.11860269096319e+002    -1.34303252470931e+002    -1.60426525350945e+002    -1.89927083228277e+002    -2.19800422691069e+002    -2.48606632011442e+002
   -9.19905629128692e+001    -8.70494892525683e+001    -8.24809954354067e+001    -7.90042240448252e+001    -7.55433232214524e+001    -7.28815327654449e+001    -7.02793259613229e+001    -6.77670725559397e+001    -6.60726701698161e+001    -6.42112556930548e+001    -6.31191090154131e+001    -6.36058322951245e+001    -6.41460949340706e+001    -6.69422032052789e+001    -7.34515612478745e+001    -8.17900264964916e+001    -9.52751698783119e+001    -1.18444376240072e+002    -1.43962903732110e+002    -1.72752678105698e+002    -1.99634070136474e+002
   -7.70923620982545e+001    -7.25558810804939e+001    -6.84716763994963e+001    -6.50280011724777e+001    -6.15996136828462e+001    -5.87312869466448e+001    -5.57352725679925e+001    -5.28751421064094e+001    -5.04897309637297e+001    -4.90850543935742e+001    -4.84014041997989e+001    -4.83426977573853e+001    -4.82841499778727e+001    -4.86629762505896e+001    -5.17580029689388e+001    -5.78866759999386e+001    -7.07585572960552e+001    -8.64267155741715e+001    -1.06191177875244e+002    -1.32832088719027e+002    -1.57495131979300e+002
   -6.23424335173877e+001    -5.81965480363797e+001    -5.44734236645036e+001    -5.10618835627799e+001    -4.86392156952600e+001    -4.69337543017099e+001    -4.53426773026456e+001    -4.40120622568769e+001    -4.29935401608578e+001    -4.20224842075936e+001    -4.14847235630922e+001    -4.14352296343293e+001    -4.13858651919500e+001    -4.16960580424282e+001    -4.32932946250914e+001    -4.50488739645753e+001    -4.85219725268445e+001    -6.05728462456685e+001    -7.93528623856729e+001    -9.78102215781236e+001    -1.22605649676361e+002
   -4.84669056782062e+001    -4.60249814439720e+001    -4.39356769408894e+001    -4.21044634046047e+001    -4.04429613670744e+001    -3.90253159867036e+001    -3.77028864871250e+001    -3.66219816309884e+001    -3.57802205487166e+001    -3.49772299790362e+001    -3.45688194035300e+001    -3.45282435438845e+001    -3.44877704976744e+001    -3.47349848782123e+001    -3.60176050148873e+001    -3.74176832013466e+001    -3.99961154340779e+001    -4.43619603342519e+001    -5.43856160799717e+001    -7.37912339947281e+001    -9.19045750133990e+001
   -3.86539976092396e+001    -3.67126488933589e+001    -3.50589730120165e+001    -3.35996316353532e+001    -3.22826275876997e+001    -3.11513831579733e+001    -3.00962244648295e+001    -2.92543943882130e+001    -2.85864775841042e+001    -2.79489687975304e+001    -2.76536551212946e+001    -2.76217168529972e+001    -2.75898570041220e+001    -2.77791953672754e+001    -2.87694308844941e+001    -2.98437490127664e+001    -3.16661696927135e+001    -3.50003374098755e+001    -4.06402186462155e+001    -4.96961624311490e+001    -6.80652226355710e+001
   -2.89014449978785e+001    -2.74544840829688e+001    -2.62272236888814e+001    -2.51369329800965e+001    -2.41581860267476e+001    -2.33119159623189e+001    -2.25226424938120e+001    -2.19088314689619e+001    -2.14119273477795e+001    -2.09373869415108e+001    -2.07391963882506e+001    -2.07156283263938e+001    -2.06921163666891e+001    -2.08281984749948e+001    -2.15458884885298e+001    -2.23202741065985e+001    -2.35152700997091e+001    -2.59091057308736e+001    -2.97892149754267e+001    -3.63209451040055e+001    -4.61540639567912e+001
   -1.92086460046920e+001    -1.82499779328486e+001    -1.74402518741394e+001    -1.67161959424505e+001    -1.60696065510849e+001    -1.55068729772787e+001    -1.49820904763486e+001    -1.45848388769048e+001    -1.42561974618566e+001    -1.39421795230174e+001    -1.38254109739391e+001    -1.38099580201888e+001    -1.37945407458094e+001    -1.38815627391213e+001    -1.43444985570143e+001    -1.48415615173839e+001    -1.55288151000231e+001    -1.70603358553705e+001    -1.94129567357427e+001    -2.35811028438212e+001    -3.00140491760392e+001
   -9.57500733175386e+000    -9.09862815647717e+000    -8.69787974166949e+000    -8.33724856001276e+000    -8.01685723247026e+000    -7.73621122079041e+000    -7.47451696967706e+000    -7.28197702038801e+000    -7.11892661793590e+000    -6.96305014980095e+000    -6.91226858728033e+000    -6.90468718499138e+000    -6.89712276926947e+000    -6.93890742622932e+000    -7.16311560277815e+000    -7.40279054171469e+000    -7.69406367791509e+000    -8.43055945601791e+000    -9.49011493237726e+000    -1.14758540102359e+001    -1.46292332020013e+001
   -8.47162325771300e-009    -7.87433800271366e-010    -4.09874894818730e-009    -4.80611152504010e-009    -5.53226518565915e-009     6.33636525387145e-010     3.03472663215082e-008     8.43303535367990e-009     4.56660754724819e-009     7.74611097689239e-008    -4.57496822677839e-009    -7.31534573617463e-009     7.02333215719253e-010    -1.51697153320204e-009    -7.50108413260222e-009     9.12466120956240e-010     6.47579210865490e-009    -2.57968071992423e-009     1.77461725667808e-008    -6.18951450797532e-009    -6.13121971642372e-009
    9.57500733176397e+000     9.09862815648373e+000     8.69787974167551e+000     8.33724856001875e+000     8.01685723247688e+000     7.73621122079447e+000     7.47451696968084e+000     7.28197702039183e+000     7.11892661793959e+000     6.96305014980463e+000     6.91226858728413e+000     6.90468718499679e+000     6.89712276927371e+000     6.93890742623371e+000     7.16311560278310e+000     7.40279054171906e+000     7.69406367792200e+000     8.43055945602269e+000     9.49011493238306e+000     1.14758540102460e+001     1.46292332020123e+001
