# Table format: 3D
# table_unit = Nm
# axis1_unit = rev/min
# axis2_unit = V
# axis3_unit = degC
# axis1_token = W
# axis2_token = U
# axis3_token = Temp
# v 1.0
# This table was generated using the 03_ElectricVehicle_modelReduction.ame demonstrator. 
# What follows is a list of parameters and intervals used. 
# 
# Ranges (min, max, step):
#  {'voltagein': (350, 500.0, 50), 'omegain': (0, 7500.0, 100.0), 'tempin': (25.0, 125.0, 50.0)}
# 
# 
# 
76
4
3
    0.00000000000000e+000     1.00000000000000e+002     2.00000000000000e+002     3.00000000000000e+002     4.00000000000000e+002     5.00000000000000e+002     6.00000000000000e+002     7.00000000000000e+002     8.00000000000000e+002     9.00000000000000e+002     1.00000000000000e+003     1.10000000000000e+003     1.20000000000000e+003     1.30000000000000e+003     1.40000000000000e+003     1.50000000000000e+003     1.60000000000000e+003     1.70000000000000e+003     1.80000000000000e+003     1.90000000000000e+003     2.00000000000000e+003     2.10000000000000e+003     2.20000000000000e+003     2.30000000000000e+003     2.40000000000000e+003     2.50000000000000e+003     2.60000000000000e+003     2.70000000000000e+003     2.80000000000000e+003     2.90000000000000e+003     3.00000000000000e+003     3.10000000000000e+003     3.20000000000000e+003     3.30000000000000e+003     3.40000000000000e+003     3.50000000000000e+003     3.60000000000000e+003     3.70000000000000e+003     3.80000000000000e+003     3.90000000000000e+003     4.00000000000000e+003     4.10000000000000e+003     4.20000000000000e+003     4.30000000000000e+003     4.40000000000000e+003     4.50000000000000e+003     4.60000000000000e+003     4.70000000000000e+003     4.80000000000000e+003     4.90000000000000e+003     5.00000000000000e+003     5.10000000000000e+003     5.20000000000000e+003     5.30000000000000e+003     5.40000000000000e+003     5.50000000000000e+003     5.60000000000000e+003     5.70000000000000e+003     5.80000000000000e+003     5.90000000000000e+003     6.00000000000000e+003     6.10000000000000e+003     6.20000000000000e+003     6.30000000000000e+003     6.40000000000000e+003     6.50000000000000e+003     6.60000000000000e+003     6.70000000000000e+003     6.80000000000000e+003     6.90000000000000e+003     7.00000000000000e+003     7.10000000000000e+003     7.20000000000000e+003     7.30000000000000e+003     7.40000000000000e+003     7.50000000000000e+003 
    3.50000000000000e+002     4.00000000000000e+002     4.50000000000000e+002     5.00000000000000e+002 
    2.50000000000000e+001     7.50000000000000e+001     1.25000000000000e+002 
   -3.19325555855000e+002    -3.20845555855000e+002    -3.20865555855000e+002    -3.20885555855000e+002    -3.20905555855000e+002    -3.20925555855000e+002    -3.20945555855000e+002    -3.20965555855000e+002    -3.20985555854000e+002    -3.21005555854000e+002    -3.21025555856000e+002    -3.19752124917000e+002    -3.12374094046000e+002    -3.01742727835000e+002    -2.89848157324000e+002    -2.77691724191000e+002    -2.65782408109000e+002    -2.54372026903000e+002    -2.43574111712000e+002    -2.33426821987000e+002    -2.23927369113000e+002    -2.15051293007000e+002    -2.06763411159000e+002    -1.99024068083000e+002    -1.91792680050000e+002    -1.85029700819000e+002    -1.78697658664000e+002    -1.72761645704000e+002    -1.67189487051000e+002    -1.61951725785000e+002    -1.57021506314000e+002    -1.52374405557000e+002    -1.47988242107000e+002    -1.43842880538000e+002    -1.39920041289000e+002    -1.36203121418000e+002    -1.32677028850000e+002    -1.29328031027000e+002    -1.26143618054000e+002    -1.23112379331000e+002    -1.20223893119000e+002    -1.17468627709000e+002    -1.14837853158000e+002    -1.12323562469000e+002    -1.09918401339000e+002    -1.07615605468000e+002    -1.05408944518000e+002    -1.03292672119000e+002    -1.01261481054000e+002    -9.93104632885000e+001    -9.74350739752000e+001    -9.56310992730000e+001    -9.38946274076000e+001    -9.22220225685000e+001    -9.06099015773000e+001    -8.90551124965000e+001    -8.75547157902000e+001    -8.61059667729000e+001    -8.47063001137000e+001    -8.33533156036000e+001    -8.20447652413000e+001    -8.07785414963000e+001    -7.95526666542000e+001    -7.83652831359000e+001    -7.72146444969000e+001    -7.60991074634000e+001    -7.50171243880000e+001    -7.39672365519000e+001    -7.29480678289000e+001    -7.19583191206000e+001    -7.09967629042000e+001    -7.00622385298000e+001    -6.91536478198000e+001    -6.82699507058000e+001    -6.74101618457000e+001    -6.65733466725000e+001 
   -3.19325555855000e+002    -3.20845555855000e+002    -3.20865555855000e+002    -3.20885555855000e+002    -3.20905555854000e+002    -3.20925555855000e+002    -3.20945555855000e+002    -3.20965555855000e+002    -3.20985555854000e+002    -3.21005555854000e+002    -3.21025555855000e+002    -3.21045555854000e+002    -3.21048422682000e+002    -3.16979715389000e+002    -3.08954701496000e+002    -2.99070374032000e+002    -2.88442909904000e+002    -2.77682017996000e+002    -2.67121812408000e+002    -2.56941075746000e+002    -2.47229042852000e+002    -2.38022717431000e+002    -2.29328626777000e+002    -2.21135761453000e+002    -2.13423378294000e+002    -2.06165740909000e+002    -1.99335001370000e+002    -1.92902937660000e+002    -1.86841979947000e+002    -1.81125792224000e+002    -1.75729575666000e+002    -1.70630198621000e+002    -1.65806220007000e+002    -1.61237848575000e+002    -1.56906865345000e+002    -1.52796526733000e+002    -1.48891459160000e+002    -1.45177552143000e+002    -1.41641854047000e+002    -1.38272472948000e+002    -1.35058483682000e+002    -1.31989842014000e+002    -1.29057305689000e+002    -1.26252362412000e+002    -1.23567164260000e+002    -1.20994468111000e+002    -1.18527581986000e+002    -1.16160316127000e+002    -1.13886938974000e+002    -1.11702137410000e+002    -1.09600980719000e+002    -1.07578887900000e+002    -1.05631598493000e+002    -1.03755145587000e+002    -1.01945831961000e+002    -1.00200207918000e+002    -9.85150516454000e+001    -9.68873510225000e+001    -9.53142872063000e+001    -9.37932197690000e+001    -9.23216730234000e+001    -9.08973236253000e+001    -8.95179892182000e+001    -8.81816181514000e+001    -8.68862798749000e+001    -8.56301564285000e+001    -8.44115342804000e+001    -8.32287971767000e+001    -8.20804194149000e+001    -8.09649596144000e+001    -7.98810550590000e+001    -7.88274165126000e+001    -7.78028233178000e+001    -7.68061189405000e+001    -7.58362069775000e+001    -7.48920471877000e+001 
   -3.19325555855000e+002    -3.20845555855000e+002    -3.20865555855000e+002    -3.20885555855000e+002    -3.20905555855000e+002    -3.20925555854000e+002    -3.20945555854000e+002    -3.20965555855000e+002    -3.20985555854000e+002    -3.21005555854000e+002    -3.21025555855000e+002    -3.21045555855000e+002    -3.21065555858000e+002    -3.21085555854000e+002    -3.19661636610000e+002    -3.14016797484000e+002    -3.06037634675000e+002    -2.96914471963000e+002    -2.87329225910000e+002    -2.77678831042000e+002    -2.68194202707000e+002    -2.59006895867000e+002    -2.50187916770000e+002    -2.41770997335000e+002    -2.33766874877000e+002    -2.26172207525000e+002    -2.18975211816000e+002    -2.12159257077000e+002    -2.05705165226000e+002    -1.99592679562000e+002    -1.93801394521000e+002    -1.88311333453000e+002    -1.83103295427000e+002    -1.78159050377000e+002    -1.73461435081000e+002    -1.68994384722000e+002    -1.64742923339000e+002    -1.60693128813000e+002    -1.56832082720000e+002    -1.53147812108000e+002    -1.49629227627000e+002    -1.46266061272000e+002    -1.43048805385000e+002    -1.39968654320000e+002    -1.37017449166000e+002    -1.34187626169000e+002    -1.31472168870000e+002    -1.28864563715000e+002    -1.26358759355000e+002    -1.23949129155000e+002    -1.21630437034000e+002    -1.19397805968000e+002    -1.17246689438000e+002    -1.15172845160000e+002    -1.13172311279000e+002    -1.11241384353000e+002    -1.09376599694000e+002    -1.07574712754000e+002    -1.05832682694000e+002    -1.04147657207000e+002    -1.02516958350000e+002    -1.00938069907000e+002    -9.94086256454000e+001    -9.79263985838000e+001    -9.64892910673000e+001    -9.50953258145000e+001    -9.37426375118000e+001    -9.24294651753000e+001    -9.11541450507000e+001    -8.99151041903000e+001    -8.87108543992000e+001    -8.75399866865000e+001    -8.64011661496000e+001    -8.52931272579000e+001    -8.42146694889000e+001    -8.31646531678000e+001 
   -3.19325555854000e+002    -3.20845555855000e+002    -3.20865555855000e+002    -3.20885555855000e+002    -3.20905555855000e+002    -3.20925555855000e+002    -3.20945555854000e+002    -3.20965555855000e+002    -3.20985555855000e+002    -3.21005555854000e+002    -3.21025555855000e+002    -3.21045555854000e+002    -3.21065555855000e+002    -3.21085555855000e+002    -3.21105555854000e+002    -3.20932843537000e+002    -3.17443550075000e+002    -3.11242928591000e+002    -3.03566443527000e+002    -2.95146588699000e+002    -2.86427547428000e+002    -2.77681351638000e+002    -2.69074160282000e+002    -2.60705615633000e+002    -2.52632947909000e+002    -2.44886103768000e+002    -2.37477427279000e+002    -2.30407950147000e+002    -2.23671526642000e+002    -2.17257574282000e+002    -2.11152899177000e+002    -2.05342913203000e+002    -1.99812442980000e+002    -1.94546262817000e+002    -1.89529439951000e+002    -1.84747551800000e+002    -1.80186815746000e+002    -1.75834159355000e+002    -1.71677250360000e+002    -1.67704499742000e+002    -1.63905046947000e+002    -1.60268733971000e+002    -1.56786072573000e+002    -1.53448207781000e+002    -1.50246879773000e+002    -1.47174385532000e+002    -1.44223541400000e+002    -1.41387646914000e+002    -1.38660450274000e+002    -1.36036116020000e+002    -1.33509194498000e+002    -1.31074593545000e+002    -1.28727552114000e+002    -1.26463615724000e+002    -1.24278614113000e+002    -1.22168640090000e+002    -1.20130030456000e+002    -1.18159348258000e+002    -1.16253366380000e+002    -1.14409052539000e+002    -1.12623555400000e+002    -1.10894191859000e+002    -1.09218435199000e+002    -1.07593904262000e+002    -1.06018353555000e+002    -1.04489663869000e+002    -1.03005833852000e+002    -1.01564972212000e+002    -1.00165290334000e+002    -9.88050956583000e+001    -9.74827854277000e+001    -9.61968409722000e+001    -9.49458223151000e+001    -9.37283633253000e+001    -9.25431671081000e+001    -9.13890017098000e+001 
   -3.19325555855000e+002    -3.20845555855000e+002    -3.20865555855000e+002    -3.20885555855000e+002    -3.20905555855000e+002    -3.20925555855000e+002    -3.20945555855000e+002    -3.20965555855000e+002    -3.20985555855000e+002    -3.21005555854000e+002    -3.21025555855000e+002    -3.19752124918000e+002    -3.12374094046000e+002    -3.01742727835000e+002    -2.89848157325000e+002    -2.77691724196000e+002    -2.65782408112000e+002    -2.54372026908000e+002    -2.43574111709000e+002    -2.33426821988000e+002    -2.23927369112000e+002    -2.15051293009000e+002    -2.06763411158000e+002    -1.99024068089000e+002    -1.91792680047000e+002    -1.85029700825000e+002    -1.78697658665000e+002    -1.72761645703000e+002    -1.67189487051000e+002    -1.61951725793000e+002    -1.57021506311000e+002    -1.52374405559000e+002    -1.47988242105000e+002    -1.43842880534000e+002    -1.39920041286000e+002    -1.36203121418000e+002    -1.32677028847000e+002    -1.29328031036000e+002    -1.26143618047000e+002    -1.23112379320000e+002    -1.20223893119000e+002    -1.17468627725000e+002    -1.14837853164000e+002    -1.12323562474000e+002    -1.09918401339000e+002    -1.07615605472000e+002    -1.05408944527000e+002    -1.03292672111000e+002    -1.01261481048000e+002    -9.93104632946000e+001    -9.74350739738000e+001    -9.56310992664000e+001    -9.38946273980000e+001    -9.22220225801000e+001    -9.06099015828000e+001    -8.90551125069000e+001    -8.75547157996000e+001    -8.61059667686000e+001    -8.47063001089000e+001    -8.33533156175000e+001    -8.20447652343000e+001    -8.07785414878000e+001    -7.95526666361000e+001    -7.83652831334000e+001    -7.72146445030000e+001    -7.60991074504000e+001    -7.50171243960000e+001    -7.39672365499000e+001    -7.29480678375000e+001    -7.19583191163000e+001    -7.09967628909000e+001    -7.00622385412000e+001    -6.91536478240000e+001    -6.82699507332000e+001    -6.74101618270000e+001    -6.65733466502000e+001 
   -3.19325555855000e+002    -3.20845555855000e+002    -3.20865555855000e+002    -3.20885555855000e+002    -3.20905555855000e+002    -3.20925555855000e+002    -3.20945555854000e+002    -3.20965555854000e+002    -3.20985555855000e+002    -3.21005555854000e+002    -3.21025555855000e+002    -3.21045555854000e+002    -3.21048422678000e+002    -3.16979715388000e+002    -3.08954701487000e+002    -2.99070374023000e+002    -2.88442909903000e+002    -2.77682018000000e+002    -2.67121812407000e+002    -2.56941075746000e+002    -2.47229042848000e+002    -2.38022717429000e+002    -2.29328626773000e+002    -2.21135761451000e+002    -2.13423378292000e+002    -2.06165740906000e+002    -1.99335001368000e+002    -1.92902937665000e+002    -1.86841979948000e+002    -1.81125792223000e+002    -1.75729575666000e+002    -1.70630198616000e+002    -1.65806220013000e+002    -1.61237848573000e+002    -1.56906865344000e+002    -1.52796526741000e+002    -1.48891459158000e+002    -1.45177552141000e+002    -1.41641854051000e+002    -1.38272472944000e+002    -1.35058483675000e+002    -1.31989842002000e+002    -1.29057305688000e+002    -1.26252362421000e+002    -1.23567164259000e+002    -1.20994468120000e+002    -1.18527581989000e+002    -1.16160316115000e+002    -1.13886938971000e+002    -1.11702137423000e+002    -1.09600980712000e+002    -1.07578887917000e+002    -1.05631598487000e+002    -1.03755145593000e+002    -1.01945831949000e+002    -1.00200207917000e+002    -9.85150516441000e+001    -9.68873510175000e+001    -9.53142872076000e+001    -9.37932197731000e+001    -9.23216730302000e+001    -9.08973236253000e+001    -8.95179892297000e+001    -8.81816181329000e+001    -8.68862798777000e+001    -8.56301564240000e+001    -8.44115342670000e+001    -8.32287971693000e+001    -8.20804194085000e+001    -8.09649596203000e+001    -7.98810550497000e+001    -7.88274165129000e+001    -7.78028233127000e+001    -7.68061189533000e+001    -7.58362069715000e+001    -7.48920472036000e+001 
   -3.19325555855000e+002    -3.20845555855000e+002    -3.20865555855000e+002    -3.20885555855000e+002    -3.20905555855000e+002    -3.20925555855000e+002    -3.20945555855000e+002    -3.20965555855000e+002    -3.20985555855000e+002    -3.21005555855000e+002    -3.21025555853000e+002    -3.21045555854000e+002    -3.21065555855000e+002    -3.21085555854000e+002    -3.19661636610000e+002    -3.14016797483000e+002    -3.06037634676000e+002    -2.96914471972000e+002    -2.87329225912000e+002    -2.77678831045000e+002    -2.68194202711000e+002    -2.59006895864000e+002    -2.50187916769000e+002    -2.41770997337000e+002    -2.33766874881000e+002    -2.26172207526000e+002    -2.18975211811000e+002    -2.12159257075000e+002    -2.05705165223000e+002    -1.99592679563000e+002    -1.93801394522000e+002    -1.88311333458000e+002    -1.83103295431000e+002    -1.78159050382000e+002    -1.73461435086000e+002    -1.68994384723000e+002    -1.64742923346000e+002    -1.60693128821000e+002    -1.56832082729000e+002    -1.53147812109000e+002    -1.49629227628000e+002    -1.46266061280000e+002    -1.43048805401000e+002    -1.39968654325000e+002    -1.37017449168000e+002    -1.34187626176000e+002    -1.31472168871000e+002    -1.28864563718000e+002    -1.26358759355000e+002    -1.23949129165000e+002    -1.21630437048000e+002    -1.19397805966000e+002    -1.17246689439000e+002    -1.15172845151000e+002    -1.13172311274000e+002    -1.11241384409000e+002    -1.09376599723000e+002    -1.07574712721000e+002    -1.05832682697000e+002    -1.04147657199000e+002    -1.02516958344000e+002    -1.00938069898000e+002    -9.94086256507000e+001    -9.79263985829000e+001    -9.64892910698000e+001    -9.50953258257000e+001    -9.37426375279000e+001    -9.24294651746000e+001    -9.11541450425000e+001    -8.99151041972000e+001    -8.87108544021000e+001    -8.75399866877000e+001    -8.64011661438000e+001    -8.52931272735000e+001    -8.42146694990000e+001    -8.31646531686000e+001 
