# Table format: 3D
# table_unit = Nm
# axis1_unit = V
# axis2_unit = rev/min
# axis3_unit = degC
# axis1_token = U
# axis2_token = W
# axis3_token = Temp
4
11
2
    9.00000000000000e+001     1.10000000000000e+002     1.30000000000000e+002     1.50000000000000e+002 
    0.00000000000000e+000     1.00000000000000e+003     1.50000000000000e+003     2.00000000000000e+003     3.00000000000000e+003     4.00000000000000e+003     5.00000000000000e+003     6.00000000000000e+003     7.00000000000000e+003     8.00000000000000e+003     9.00000000000000e+003 
    2.00000000000000e+001     2.50000000000000e+001 
   -2.08000000000000e+002    -2.08000000000000e+002    -2.08000000000000e+002    -2.08000000000000e+002 
   -2.08000000000000e+002    -2.08000000000000e+002    -2.08000000000000e+002    -2.08000000000000e+002 
   -1.60000000000000e+002    -2.02000000000000e+002    -2.08000000000000e+002    -2.08000000000000e+002 
   -1.12000000000000e+002    -1.42000000000000e+002    -1.73000000000000e+002    -2.03000000000000e+002 
   -7.50000000000000e+001    -9.30000000000000e+001    -1.14000000000000e+002    -1.33000000000000e+002 
   -5.30000000000000e+001    -6.70000000000000e+001    -8.30000000000000e+001    -9.70000000000000e+001 
   -4.10000000000000e+001    -5.30000000000000e+001    -6.40000000000000e+001    -7.70000000000000e+001 
   -3.20000000000000e+001    -4.00000000000000e+001    -4.90000000000000e+001    -5.80000000000000e+001 
   -2.40000000000000e+001    -3.00000000000000e+001    -3.80000000000000e+001    -4.20000000000000e+001 
   -1.60000000000000e+001    -2.20000000000000e+001    -2.50000000000000e+001    -2.80000000000000e+001 
    0.00000000000000e+000     0.00000000000000e+000     0.00000000000000e+000     0.00000000000000e+000 
   -2.08000000000000e+002    -2.08000000000000e+002    -2.08000000000000e+002    -2.08000000000000e+002 
   -2.08000000000000e+002    -2.08000000000000e+002    -2.08000000000000e+002    -2.08000000000000e+002 
   -1.60000000000000e+002    -2.02000000000000e+002    -2.08000000000000e+002    -2.08000000000000e+002 
   -1.12000000000000e+002    -1.42000000000000e+002    -1.73000000000000e+002    -2.03000000000000e+002 
   -7.50000000000000e+001    -9.30000000000000e+001    -1.14000000000000e+002    -1.33000000000000e+002 
   -5.30000000000000e+001    -6.70000000000000e+001    -8.30000000000000e+001    -9.70000000000000e+001 
   -4.10000000000000e+001    -5.30000000000000e+001    -6.40000000000000e+001    -7.70000000000000e+001 
   -3.20000000000000e+001    -4.00000000000000e+001    -4.90000000000000e+001    -5.80000000000000e+001 
   -2.40000000000000e+001    -3.00000000000000e+001    -3.80000000000000e+001    -4.20000000000000e+001 
   -1.60000000000000e+001    -2.20000000000000e+001    -2.50000000000000e+001    -2.80000000000000e+001 
    0.00000000000000e+000     0.00000000000000e+000     0.00000000000000e+000     0.00000000000000e+000 
