# Table format: 3D
# table_unit = W
# axis1_unit = V
# axis2_unit = Nm
# axis3_unit = rev/min
# axis1_token = U
# axis2_token = Torq
# axis3_token = W
# v 1.0
# This table was generated using the 03_ElectricVehicle_modelReduction.ame demonstrator. 
# What follows is a list of parameters and intervals used. 
# 
# Fixed values:
#  {'tempin': 25.0}
# 
# Ranges (min, max, step):
#  {'voltagein': (350, 500.0, 50), 'torquein': (-1, 1, 0.050000000000000003), 'omegain': (0, 7500.0, 100.0)}
# 
# 
# 
4
101
76
    3.50000000000000e+002     4.00000000000000e+002     4.50000000000000e+002     5.00000000000000e+002 
   -3.21105600000000e+002    -3.14636600000000e+002    -3.08167600000000e+002    -3.01698600000000e+002    -2.95229600000000e+002    -2.88760600000000e+002    -2.82291500000000e+002    -2.75822500000000e+002    -2.69353500000000e+002    -2.62884500000000e+002    -2.56415500000000e+002    -2.49946500000000e+002    -2.43477500000000e+002    -2.37008500000000e+002    -2.30539500000000e+002    -2.24070500000000e+002    -2.17601500000000e+002    -2.11132500000000e+002    -2.04663500000000e+002    -1.98194500000000e+002    -1.91725500000000e+002    -1.85256500000000e+002    -1.78787500000000e+002    -1.72318500000000e+002    -1.65849500000000e+002    -1.59380500000000e+002    -1.52911500000000e+002    -1.46442500000000e+002    -1.39973500000000e+002    -1.33504500000000e+002    -1.27035500000000e+002    -1.20566500000000e+002    -1.14097500000000e+002    -1.07628500000000e+002    -1.01159500000000e+002    -9.46905000000000e+001    -8.82215000000000e+001    -8.17525000000000e+001    -7.52835000000000e+001    -6.88145000000000e+001    -6.23455000000000e+001    -5.58765000000000e+001    -4.94075000000000e+001    -4.29385000000000e+001    -3.64695000000000e+001    -3.00005000000000e+001    -2.35315000000000e+001    -1.70625000000000e+001    -1.05935000000000e+001    -4.12450000000000e+000     0.00000000000000e+000     2.34450000000000e+000     8.81350000000000e+000     1.52825000000000e+001     2.17515000000000e+001     2.82205000000000e+001     3.46895000000000e+001     4.11585000000000e+001     4.76275000000000e+001     5.40965000000000e+001     6.05655000000000e+001     6.70345000000000e+001     7.35035000000000e+001     7.99725000000000e+001     8.64415000000000e+001     9.29105000000000e+001     9.93795000000000e+001     1.05848500000000e+002     1.12317500000000e+002     1.18786500000000e+002     1.25255500000000e+002     1.31724500000000e+002     1.38193500000000e+002     1.44662500000000e+002     1.51131500000000e+002     1.57600500000000e+002     1.64069500000000e+002     1.70538500000000e+002     1.77007500000000e+002     1.83476500000000e+002     1.89945500000000e+002     1.96414500000000e+002     2.02883500000000e+002     2.09352500000000e+002     2.15821500000000e+002     2.22290500000000e+002     2.28759500000000e+002     2.35228500000000e+002     2.41697500000000e+002     2.48166500000000e+002     2.54635500000000e+002     2.61104500000000e+002     2.67573500000000e+002     2.74042500000000e+002     2.80511500000000e+002     2.86980600000000e+002     2.93449600000000e+002     2.99918600000000e+002     3.06387600000000e+002     3.12856600000000e+002     3.19325600000000e+002 
    0.00000000000000e+000     1.00000000000000e+002     2.00000000000000e+002     3.00000000000000e+002     4.00000000000000e+002     5.00000000000000e+002     6.00000000000000e+002     7.00000000000000e+002     8.00000000000000e+002     9.00000000000000e+002     1.00000000000000e+003     1.10000000000000e+003     1.20000000000000e+003     1.30000000000000e+003     1.40000000000000e+003     1.50000000000000e+003     1.60000000000000e+003     1.70000000000000e+003     1.80000000000000e+003     1.90000000000000e+003     2.00000000000000e+003     2.10000000000000e+003     2.20000000000000e+003     2.30000000000000e+003     2.40000000000000e+003     2.50000000000000e+003     2.60000000000000e+003     2.70000000000000e+003     2.80000000000000e+003     2.90000000000000e+003     3.00000000000000e+003     3.10000000000000e+003     3.20000000000000e+003     3.30000000000000e+003     3.40000000000000e+003     3.50000000000000e+003     3.60000000000000e+003     3.70000000000000e+003     3.80000000000000e+003     3.90000000000000e+003     4.00000000000000e+003     4.10000000000000e+003     4.20000000000000e+003     4.30000000000000e+003     4.40000000000000e+003     4.50000000000000e+003     4.60000000000000e+003     4.70000000000000e+003     4.80000000000000e+003     4.90000000000000e+003     5.00000000000000e+003     5.10000000000000e+003     5.20000000000000e+003     5.30000000000000e+003     5.40000000000000e+003     5.50000000000000e+003     5.60000000000000e+003     5.70000000000000e+003     5.80000000000000e+003     5.90000000000000e+003     6.00000000000000e+003     6.10000000000000e+003     6.20000000000000e+003     6.30000000000000e+003     6.40000000000000e+003     6.50000000000000e+003     6.60000000000000e+003     6.70000000000000e+003     6.80000000000000e+003     6.90000000000000e+003     7.00000000000000e+003     7.10000000000000e+003     7.20000000000000e+003     7.30000000000000e+003     7.40000000000000e+003     7.50000000000000e+003 
    5.97814797432000e+003     6.08239288208000e+003     6.18677973515000e+003     6.29126595004000e+003 
    5.77028066963000e+003     5.87242905507000e+003     5.97470958344000e+003     6.07708261167000e+003 
    5.56560665773000e+003     5.66565438109000e+003     5.76582485889000e+003     5.86608126449000e+003 
    5.36412593861000e+003     5.46206886012000e+003     5.56012556149000e+003     5.65826190848000e+003 
    5.16583853414000e+003     5.26167251418000e+003     5.35761171342000e+003     5.45362456596000e+003 
    4.97078891192000e+003     5.06451011542000e+003     5.15832838071000e+003     5.25221458928000e+003 
    4.77901774554000e+003     4.87062261601000e+003     4.96231678438000e+003     5.05407346133000e+003 
