# Table format: 2D
# table_unit = Wb
# axis1_unit = Arms
# axis2_unit = degree
# axis1_token = I
# axis2_token = theta
# SPEED version = 13.06.011
# export version = 1.1
# update = 2020-04-03T22:50:46.741Z
21
37
     0.00000000000000e+00      1.42128000000000e+01      2.83550000000000e+01      4.24971000000000e+01      5.66393000000000e+01      7.07814000000000e+01      8.49235000000000e+01      9.90657000000000e+01      1.13207800000000e+02      1.27349900000000e+02      1.41492100000000e+02      1.55634200000000e+02      1.69776300000000e+02      1.83918500000000e+02      1.98060600000000e+02      2.12202700000000e+02      2.26344900000000e+02      2.40487000000000e+02      2.54629200000000e+02      2.68771300000000e+02      2.82913400000000e+02
     0.00000000000000e+00      5.00000000000000e+00      1.00000000000000e+01      1.50000000000000e+01      2.00000000000000e+01      2.50000000000000e+01      3.00000000000000e+01      3.50000000000000e+01      4.00000000000000e+01      4.50000000000000e+01      5.00000000000000e+01      5.50000000000000e+01      6.00000000000000e+01      6.50000000000000e+01      7.00000000000000e+01      7.50000000000000e+01      8.00000000000000e+01      8.50000000000000e+01      9.00000000000000e+01      9.50000000000000e+01      1.00000000000000e+02      1.05000000000000e+02      1.10000000000000e+02      1.15000000000000e+02      1.20000000000000e+02      1.25000000000000e+02      1.30000000000000e+02      1.35000000000000e+02      1.40000000000000e+02      1.45000000000000e+02      1.50000000000000e+02      1.55000000000000e+02      1.60000000000000e+02      1.65000000000000e+02      1.70000000000000e+02      1.75000000000000e+02      1.80000000000000e+02
     0.00000000000000e+00      0.00000000000000e+00      0.00000000000000e+00      0.00000000000000e+00      0.00000000000000e+00      0.00000000000000e+00      0.00000000000000e+00      0.00000000000000e+00      0.00000000000000e+00      0.00000000000000e+00      0.00000000000000e+00      0.00000000000000e+00      0.00000000000000e+00      0.00000000000000e+00      0.00000000000000e+00      0.00000000000000e+00      0.00000000000000e+00      0.00000000000000e+00      0.00000000000000e+00      0.00000000000000e+00      0.00000000000000e+00
     0.00000000000000e+00      1.82000000000000e-02      3.15000000000000e-02      4.00000000000000e-02      4.53000000000000e-02      4.90000000000000e-02      5.16000000000000e-02      5.35000000000000e-02      5.47000000000000e-02      5.58000000000000e-02      5.68000000000000e-02      5.80000000000000e-02      5.92000000000000e-02      6.03000000000000e-02      6.13000000000000e-02      6.23000000000000e-02      6.33000000000000e-02      6.42000000000000e-02      6.50000000000000e-02      6.59000000000000e-02      6.67000000000000e-02
     0.00000000000000e+00      3.62000000000000e-02      6.20000000000000e-02      7.85000000000000e-02      8.92000000000000e-02      9.60000000000000e-02      1.00900000000000e-01      1.04800000000000e-01      1.08000000000000e-01      1.10500000000000e-01      1.12800000000000e-01      1.15000000000000e-01      1.17100000000000e-01      1.19200000000000e-01      1.21300000000000e-01      1.23200000000000e-01      1.25000000000000e-01      1.26700000000000e-01      1.28400000000000e-01      1.30000000000000e-01      1.31500000000000e-01
     0.00000000000000e+00      5.39000000000000e-02      9.14000000000000e-02      1.15000000000000e-01      1.29800000000000e-01      1.40600000000000e-01      1.48700000000000e-01      1.55000000000000e-01      1.60100000000000e-01      1.64300000000000e-01      1.67700000000000e-01      1.70700000000000e-01      1.73500000000000e-01      1.76400000000000e-01      1.79300000000000e-01      1.82000000000000e-01      1.84700000000000e-01      1.87200000000000e-01      1.89700000000000e-01      1.92100000000000e-01      1.94400000000000e-01
     0.00000000000000e+00      7.10000000000000e-02      1.18800000000000e-01      1.47700000000000e-01      1.66900000000000e-01      1.80400000000000e-01      1.90600000000000e-01      1.99200000000000e-01      2.06500000000000e-01      2.12900000000000e-01      2.18500000000000e-01      2.23300000000000e-01      2.27500000000000e-01      2.31400000000000e-01      2.35100000000000e-01      2.38500000000000e-01      2.41800000000000e-01      2.45000000000000e-01      2.48100000000000e-01      2.51200000000000e-01      2.54200000000000e-01
     0.00000000000000e+00      8.72000000000000e-02      1.43600000000000e-01      1.77700000000000e-01      1.99800000000000e-01      2.16400000000000e-01      2.29600000000000e-01      2.40200000000000e-01      2.49200000000000e-01      2.57100000000000e-01      2.64000000000000e-01      2.70400000000000e-01      2.76200000000000e-01      2.81500000000000e-01      2.86500000000000e-01      2.91100000000000e-01      2.95300000000000e-01      2.99400000000000e-01      3.03300000000000e-01      3.07000000000000e-01      3.10700000000000e-01
     0.00000000000000e+00      1.02600000000000e-01      1.66600000000000e-01      2.04300000000000e-01      2.30100000000000e-01      2.49200000000000e-01      2.63800000000000e-01      2.76000000000000e-01      2.86500000000000e-01      2.95800000000000e-01      3.04100000000000e-01      3.11700000000000e-01      3.18600000000000e-01      3.24900000000000e-01      3.30900000000000e-01      3.36500000000000e-01      3.41800000000000e-01      3.46900000000000e-01      3.51800000000000e-01      3.56500000000000e-01      3.61100000000000e-01
     0.00000000000000e+00      1.17100000000000e-01      1.87400000000000e-01      2.28900000000000e-01      2.57400000000000e-01      2.77900000000000e-01      2.94700000000000e-01      3.08800000000000e-01      3.20800000000000e-01      3.31200000000000e-01      3.40600000000000e-01      3.49100000000000e-01      3.57000000000000e-01      3.64300000000000e-01      3.71300000000000e-01      3.77800000000000e-01      3.84000000000000e-01      3.89900000000000e-01      3.95600000000000e-01      4.01100000000000e-01      4.06500000000000e-01
