# Table format: 2D
# table_unit = kW
# axis1_unit = m/s
# axis2_unit = L/h
10
7
   0.00000000000000e+000   1.86000000000000e+000   2.59000000000000e+000   3.20000000000000e+000   5.00000000000000e+000   5.90000000000000e+000   6.20000000000000e+000   6.40000000000000e+000   7.00000000000000e+000   7.25000000000000e+000 
   0.00000000000000e+000   9.00000000000000e+002   1.80000000000000e+003   3.00000000000000e+003   4.80000000000000e+003   7.20000000000000e+003   8.40000000000000e+003 
   0.00000000000000e+000   1.00000000000000e-002   1.00000000000000e-002   1.00000000000000e-002   1.00000000000000e-002   1.00000000000000e-002   1.00000000000000e-002   1.00000000000000e-002   1.00000000000000e-002   1.00000000000000e-002 
   1.00000000000000e-002   1.36000000000000e+001   1.55000000000000e+001   1.68000000000000e+001   1.93000000000000e+001   2.05000000000000e+001   2.07000000000000e+001   2.10000000000000e+001   2.13000000000000e+001   2.16000000000000e+001 
   1.00000000000000e-002   1.65000000000000e+001   2.16000000000000e+001   2.46000000000000e+001   3.00000000000000e+001   3.00000000000000e+001   3.27000000000000e+001   3.27000000000000e+001   3.77000000000000e+001   3.97000000000000e+001 
   1.00000000000000e-002   1.83000000000000e+001   2.51000000000000e+001   2.94000000000000e+001   3.73000000000000e+001   3.73000000000000e+001   4.15000000000000e+001   4.15000000000000e+001   4.15000000000000e+001   4.43000000000000e+001 
   1.00000000000000e-002   1.98000000000000e+001   2.72000000000000e+001   3.21000000000000e+001   4.18000000000000e+001   4.18000000000000e+001   4.74000000000000e+001   4.74000000000000e+001   4.74000000000000e+001   5.12000000000000e+001 
   1.00000000000000e-002   2.19000000000000e+001   2.91000000000000e+001   3.42000000000000e+001   4.50000000000000e+001   4.50000000000000e+001   5.17000000000000e+001   5.17000000000000e+001   5.17000000000000e+001   5.64000000000000e+001 
   1.00000000000000e-002   2.19000000000000e+001   2.91000000000000e+001   3.42000000000000e+001   4.56000000000000e+001   4.56000000000000e+001   5.24000000000000e+001   5.24000000000000e+001   5.24000000000000e+001   5.72000000000000e+001 
