# Table format: 2D
# datafile created on rev13
# datafile approximating the total heat losses of the diesel engine located in:
# $AME\libdrv\data\engine\Diesel
7
7
    7.00000000000000e+002     1.38600000000000e+003     1.48500000000000e+003     1.73200000000000e+003     1.98000000000000e+003     2.11200000000000e+003     2.30500000000000e+003
    0.00000000000000e+000     0.78100000000000e+000     1.93800000000000e+000     2.19500000000000e+000     3.81700000000000e+000     7.13800000000000e+000     2.39330000000000e+001
    2.26800000000000e+000     2.40000000000000e+000     2.50000000000000e+000     2.60000000000000e+000     2.70000000000000e+000     2.80000000000000e+000     3.00000000000000e+000
    3.50000000000000e+000     5.00000000000000e+000     7.33800000000000e+000     8.10000000000000e+000     9.20000000000000e+000     1.10000000000000e+001     1.30000000000000e+001
    4.50000000000000e+000     6.00000000000000e+000     8.00000000000000e+000     9.10000000000000e+000     1.00000000000000e+001     1.31000000000000e+001     1.60000000000000e+001
    5.50000000000000e+000     6.76800000000000e+000     9.00000000000000e+000     1.00000000000000e+001     1.25000000000000e+001     1.45000000000000e+001     1.75000000000000e+001
    6.00000000000000e+000     8.00000000000000e+000     8.60000000000000e+000     1.00000000000000e+001     1.31220000000000e+001     1.60000000000000e+001     2.00000000000000e+001
    6.60000000000000e+000     9.00000000000000e+000     1.15000000000000e+001     1.23600000000000e+001     1.65000000000000e+001     2.00000000000000e+001     2.20000000000000e+001
    8.00000000000000e+000     1.00000000000000e+001     1.30000000000000e+001     1.60000000000000e+001     2.09000000000000e+001     2.29900000000000e+001     2.76820000000000e+001
