# Table format: 2D
8
8
	0.00E+00	5.00E+02	1.50E+03	2.00E+03	2.50E+03	3.50E+03	4.00E+03	4.50E+03
	0.00E+00	5.00E+01	1.00E+02	1.50E+02	2.00E+02	2.50E+02	3.00E+02	3.50E+02	
	5.00E-01	3.50E-01	4.20E-01	4.60E-01	4.40E-01	3.50E-01	3.00E-01	2.30E-01
	4.99E-01	3.49E-01	4.19E-01	4.59E-01	4.39E-01	3.49E-01	2.99E-01	2.29E-01
	4.98E-01	3.48E-01	4.18E-01	4.58E-01	4.38E-01	3.48E-01	2.98E-01	2.28E-01
	4.95E-01	3.45E-01	4.15E-01	4.55E-01	4.35E-01	3.45E-01	2.95E-01	2.25E-01
	4.91E-01	3.41E-01	4.11E-01	4.51E-01	4.31E-01	3.41E-01	2.91E-01	2.21E-01
	4.86E-01	3.36E-01	4.06E-01	4.46E-01	4.26E-01	3.36E-01	2.86E-01	2.16E-01
	4.79E-01	3.29E-01	3.99E-01	4.39E-01	4.19E-01	3.29E-01	2.79E-01	2.09E-01
	4.72E-01	3.22E-01	3.92E-01	4.32E-01	4.12E-01	3.22E-01	2.72E-01	2.02E-01

