# Table format: 2D
# table_unit = um
# axis1_unit = null
# axis2_unit = bar
5
4
    2.00000000000000e-001     4.00000000000000e-001     6.00000000000000e-001     8.00000000000000e-001     1.00000000000000e+000 
    5.00000000000000e+001     1.00000000000000e+002     1.50000000000000e+002     2.00000000000000e+002 
    5.03440000000000e+000     5.13360000000000e+000     5.25870000000000e+000     5.37540000000000e+000     5.45860000000000e+000 
    5.07730000000000e+000     5.29110000000000e+000     5.45600000000000e+000     5.76930000000000e+000     5.92270000000000e+000 
    5.12930000000000e+000     5.47120000000000e+000     5.85680000000000e+000     6.17690000000000e+000     6.39040000000000e+000 
    5.19050000000000e+000     5.67220000000000e+000     6.18700000000000e+000     6.59480000000000e+000     6.86070000000000e+000 
