# Table format: 3D
4
14
4
    4.80000000000000e+01    7.20000000000000e+01    9.60000000000000e+01    1.20000000000000e+02
    1.20000000000000e+02    3.60000000000000e+02    6.00000000000000e+02    8.40000000000000e+02    1.08000000000000e+03    1.32000000000000e+03    1.56000000000000e+03    1.80000000000000e+03    2.40000000000000e+03    3.00000000000000e+03    3.60000000000000e+03    4.80000000000000e+03    6.00000000000000e+03    7.20000000000000e+03
    3.59999999999999e-01    7.19999999999999e-01    1.08000000000000e+00    1.44000000000000e+00
    1.11600000000000e+00    1.09200000000000e+00    3.47999999999999e-01    5.52000000000000e-01
    2.45999999999999e+00    1.63200000000000e+00    9.00000000000000e-01    1.05600000000000e+00
    3.58800000000000e+00    2.23200000000000e+00    1.45200000000000e+00    1.58400000000000e+00
    5.12399999999999e+00    3.12000000000000e+00    1.87200000000000e+00    1.83600000000000e+00
    5.38800000000000e+00    3.33599999999999e+00    2.32799999999999e+00    2.12400000000000e+00
    5.64000000000000e+00    3.39600000000000e+00    2.57999999999999e+00    2.38800000000000e+00
    5.77199999999999e+00    3.57600000000000e+00    2.86800000000000e+00    2.66400000000000e+00
    5.64000000000000e+00    3.67200000000000e+00    2.70000000000000e+00    2.47200000000000e+00
    5.61599999999999e+00    3.47999999999999e+00    2.84400000000000e+00    2.92799999999999e+00
    5.06399999999999e+00    3.21600000000000e+00    2.72400000000000e+00    2.84400000000000e+00
    4.65599999999999e+00    3.08399999999999e+00    2.54400000000000e+00    2.65200000000000e+00
    4.28399999999999e+00    2.96400000000000e+00    2.44800000000000e+00    2.59200000000000e+00
    4.03199999999999e+00    2.86800000000000e+00    2.55599999999999e+00    2.67600000000000e+00
    3.85200000000000e+00    2.73599999999999e+00    2.56800000000000e+00    2.70000000000000e+00
    1.22400000000000e+00    9.12000000000000e-01    3.47999999999999e-01    3.72000000000000e-01
    2.52000000000000e+00    1.45200000000000e+00    8.75999999999999e-01    7.68000000000000e-01
    3.00000000000000e+00    1.71599999999999e+00    1.04400000000000e+00    9.72000000000000e-01
    3.12000000000000e+00    2.01599999999999e+00    1.23600000000000e+00    1.16400000000000e+00
    3.65999999999999e+00    2.25599999999999e+00    1.52400000000000e+00    1.35599999999999e+00
    3.93599999999999e+00    2.49600000000000e+00    1.54800000000000e+00    1.35599999999999e+00
    4.23599999999999e+00    2.62799999999999e+00    1.77600000000000e+00    1.47600000000000e+00
    4.07999999999999e+00    2.64000000000000e+00    1.72799999999999e+00    1.50000000000000e+00
    3.51600000000000e+00    2.40000000000000e+00    1.82400000000000e+00    1.72799999999999e+00
    3.10799999999999e+00    2.22000000000000e+00    1.59600000000000e+00    1.64400000000000e+00
    2.87999999999999e+00    2.06400000000000e+00    1.29600000000000e+00    1.33200000000000e+00
    2.35200000000000e+00    1.72799999999999e+00    1.00800000000000e+00    1.11600000000000e+00
    1.87200000000000e+00    1.47600000000000e+00    9.36000000000000e-01    1.06800000000000e+00
    1.57200000000000e+00    1.29600000000000e+00    7.80000000000000e-01    8.63999999999999e-01
    1.29600000000000e+00    6.12000000000000e-01    3.72000000000000e-01    3.24000000000000e-01
    2.54400000000000e+00    1.37999999999999e+00    7.44000000000000e-01    6.48000000000000e-01
    2.79600000000000e+00    1.62000000000000e+00    7.80000000000000e-01    7.56000000000000e-01
    2.65200000000000e+00    1.87200000000000e+00    9.72000000000000e-01    9.36000000000000e-01
    3.08399999999999e+00    2.08800000000000e+00    1.17600000000000e+00    1.05600000000000e+00
    3.14400000000000e+00    2.24400000000000e+00    1.21200000000000e+00    1.05600000000000e+00
    3.24000000000000e+00    2.38800000000000e+00    1.54800000000000e+00    1.21200000000000e+00
    2.98800000000000e+00    2.52000000000000e+00    1.37999999999999e+00    9.83999999999999e-01
    2.37600000000000e+00    2.17200000000000e+00    1.20000000000000e+00    1.06800000000000e+00
    1.99199999999999e+00    1.81200000000000e+00    8.63999999999999e-01    9.12000000000000e-01
    1.64400000000000e+00    1.56000000000000e+00    6.95999999999999e-01    6.95999999999999e-01
    1.18800000000000e+00    1.42799999999999e+00    5.52000000000000e-01    6.00000000000000e-01
    8.87999999999999e-01    1.29600000000000e+00    4.80000000000000e-01    4.19999999999999e-01
    8.27999999999999e-01    1.29600000000000e+00    4.80000000000000e-01    4.80000000000000e-01
    1.06800000000000e+00    5.03999999999999e-01    2.64000000000000e-01    1.44000000000000e-01
    2.18400000000000e+00    8.51999999999999e-01    5.40000000000000e-01    3.96000000000000e-01
    2.23200000000000e+00    1.00800000000000e+00    6.48000000000000e-01    5.52000000000000e-01
    1.92000000000000e+00    1.30800000000000e+00    8.27999999999999e-01    7.07999999999999e-01
    2.25599999999999e+00    1.47600000000000e+00    8.75999999999999e-01    7.31999999999999e-01
    2.60399999999999e+00    1.54800000000000e+00    8.75999999999999e-01    7.07999999999999e-01
    2.47200000000000e+00    1.48800000000000e+00    8.27999999999999e-01    7.31999999999999e-01
    1.93200000000000e+00    1.36799999999999e+00    5.63999999999999e-01    4.56000000000000e-01
    1.45200000000000e+00    1.04400000000000e+00    6.12000000000000e-01    6.12000000000000e-01
    1.10400000000000e+00    8.87999999999999e-01    5.03999999999999e-01    5.75999999999999e-01
    8.51999999999999e-01    8.27999999999999e-01    3.96000000000000e-01    4.31999999999999e-01
    5.52000000000000e-01    8.16000000000000e-01    3.47999999999999e-01    2.51999999999999e-01
    4.80000000000000e-01    8.63999999999999e-01    3.59999999999999e-01    2.15999999999999e-01
    5.15999999999999e-01    8.87999999999999e-01    3.59999999999999e-01    2.51999999999999e-01
