# Table format: 2D
# table_unit = V
# axis1_unit = %
# axis2_unit = degC
101 4

3.281931e+00 3.281944e+00 3.281903e+00 3.281820e+00 3.281918e+00 3.281999e+00 
3.282073e+00 3.282151e+00 3.282243e+00 3.282294e+00 3.282363e+00 3.282453e+00 
3.282564e+00 3.282701e+00 3.283140e+00 3.283607e+00 3.284099e+00 3.284619e+00 
3.285163e+00 3.285915e+00 3.286703e+00 3.287611e+00 3.288775e+00 3.290328e+00 
3.292457e+00 3.295241e+00 3.298808e+00 3.303143e+00 3.307967e+00 3.312528e+00 
3.316962e+00 3.320964e+00 3.324223e+00 3.326483e+00 3.327892e+00 3.328572e+00 
3.328726e+00 3.328559e+00 3.328276e+00 3.328080e+00 3.328067e+00 3.328183e+00 
3.328364e+00 3.328545e+00 3.328444e+00 3.328214e+00 3.327819e+00 3.327355e+00 
3.326963e+00 3.326832e+00 3.327058e+00 3.327785e+00 3.329155e+00 3.331308e+00 
3.332885e+00 3.335529e+00 3.339385e+00 3.344594e+00 3.351300e+00 
3.017941e+00 3.058576e+00 3.092846e+00 3.121283e+00 3.144422e+00 3.162794e+00 
3.177303e+00 3.188111e+00 3.195750e+00 3.200753e+00 3.203653e+00 3.206370e+00 
3.208049e+00 3.209222e+00 3.210424e+00 3.212185e+00 3.214858e+00 3.219033e+00 
3.224492e+00 3.230821e+00 3.237607e+00 3.244338e+00 3.250699e+00 3.256288e+00 
3.260953e+00 3.264819e+00 3.267798e+00 3.270259e+00 3.272340e+00 3.274182e+00 
3.275898e+00 3.277178e+00 3.278333e+00 3.279354e+00 3.280228e+00 3.280945e+00 
3.281703e+00 3.282297e+00 3.282744e+00 3.283060e+00 3.283260e+00 3.283524e+00 
3.283707e+00 3.283823e+00 3.283884e+00 3.283905e+00 3.284015e+00 3.284106e+00 
3.284192e+00 3.284282e+00 3.284385e+00 3.284471e+00 3.284575e+00 3.284699e+00 
3.284845e+00 3.285016e+00 3.285370e+00 3.285751e+00 3.286159e+00 3.286593e+00 
3.287052e+00 3.287640e+00 3.288263e+00 3.289007e+00 3.290007e+00 3.291395e+00 
3.293335e+00 3.295929e+00 3.299306e+00 3.303452e+00 3.308086e+00 3.312650e+00 
3.317086e+00 3.321091e+00 3.324353e+00 3.326616e+00 3.327991e+00 3.328637e+00 
3.328758e+00 3.328558e+00 3.328241e+00 3.328011e+00 3.327963e+00 3.328045e+00 
3.328191e+00 3.328338e+00 3.328297e+00 3.328128e+00 3.327793e+00 3.327389e+00 
3.327059e+00 3.326968e+00 3.327236e+00 3.328005e+00 3.329416e+00 3.331611e+00 
3.333881e+00 3.337219e+00 3.341768e+00 3.347671e+00 3.355070e+00 
3.005094e+00 3.047164e+00 3.082869e+00 3.112742e+00 3.137316e+00 3.157123e+00 
3.172696e+00 3.184568e+00 3.193271e+00 3.199338e+00 3.203302e+00 3.205695e+00 
3.207051e+00 3.207901e+00 3.208779e+00 3.210217e+00 3.212748e+00 3.216781e+00 
3.222097e+00 3.228284e+00 3.234928e+00 3.241615e+00 3.247933e+00 3.253478e+00 
3.258099e+00 3.261922e+00 3.265086e+00 3.267732e+00 3.269998e+00 3.272025e+00 
3.273926e+00 3.275714e+00 3.277377e+00 3.278905e+00 3.280287e+00 3.281511e+00 
3.282567e+00 3.283458e+00 3.284202e+00 3.284815e+00 3.285312e+00 3.285711e+00 
3.286029e+00 3.286280e+00 3.286476e+00 3.286631e+00 3.286756e+00 3.286863e+00 
3.286964e+00 3.287069e+00 3.287187e+00 3.287318e+00 3.287467e+00 3.287636e+00 
3.287827e+00 3.288043e+00 3.288286e+00 3.288556e+00 3.288852e+00 3.289175e+00 
3.289523e+00 3.289896e+00 3.290304e+00 3.290833e+00 3.291618e+00 3.292791e+00 
3.294483e+00 3.296829e+00 3.299958e+00 3.303856e+00 3.308242e+00 3.312809e+00 
3.317249e+00 3.321257e+00 3.324523e+00 3.326789e+00 3.328121e+00 3.328723e+00 
3.328800e+00 3.328556e+00 3.328196e+00 3.327921e+00 3.327828e+00 3.327865e+00 
3.327966e+00 3.328068e+00 3.328106e+00 3.328016e+00 3.327760e+00 3.327435e+00 
3.327183e+00 3.327147e+00 3.327469e+00 3.328292e+00 3.329757e+00 3.332006e+00 
3.335183e+00 3.339428e+00 3.344884e+00 3.351694e+00 3.360000e+00 

