# Table format: 2D
# table_unit = null
# axis1_unit = %
# axis2_unit = degC
22
5
     1.00000000000000e-001     5.00000000000000e+000     1.00000000000000e+001     1.50000000000000e+001     2.00000000000000e+001     2.50000000000000e+001     3.00000000000000e+001     3.50000000000000e+001     4.00000000000000e+001     4.50000000000000e+001     5.10000000000000e+001     5.50000000000000e+001     6.00000000000000e+001     6.50000000000000e+001     7.00000000000000e+001     7.50000000000000e+001     8.00000000000000e+001     8.50000000000000e+001     9.00000000000000e+001     9.50000000000000e+001     9.90000000000000e+001     9.94000000000000e+001
    -4.00000000000000e+001    -2.00000000000000e+001     0.00000000000000e+000     2.00000000000000e+001     4.00000000000000e+001
     8.69538040000000e-001     7.11842932000000e-001     6.72624297000000e-001     6.68607190000000e-001     6.79178998000000e-001     6.93275216000000e-001     7.05547075000000e-001     7.14228578000000e-001     7.19574607000000e-001     7.22690252000000e-001     7.25046097000000e-001     7.26281205000000e-001     7.27436747000000e-001     7.27701045000000e-001     7.26577850000000e-001     7.24322196000000e-001     7.23011730000000e-001     7.27867425000000e-001     7.48643775000000e-001     7.99960172000000e-001     8.64157259000000e-001     8.66496842000000e-001
     8.81439130000000e-001     7.16916521000000e-001     6.76410354000000e-001     6.71596097000000e-001     6.81567734000000e-001     6.95168244000000e-001     7.07007062000000e-001     7.15295250000000e-001     7.20273268000000e-001     7.23036029000000e-001     7.24977163000000e-001     7.25935427000000e-001     7.26738087000000e-001     7.26634373000000e-001     7.25117864000000e-001     7.22429168000000e-001     7.20622994000000e-001     7.24878518000000e-001     7.44857718000000e-001     7.94886584000000e-001     8.56239367000000e-001     8.57691794000000e-001
     8.93340220000000e-001     7.21990109000000e-001     6.80196411000000e-001     6.74585003000000e-001     6.83956470000000e-001     6.97061273000000e-001     7.08467048000000e-001     7.16361921000000e-001     7.20971928000000e-001     7.23381807000000e-001     7.24908230000000e-001     7.25589650000000e-001     7.26039426000000e-001     7.25567701000000e-001     7.23657877000000e-001     7.20536139000000e-001     7.18234258000000e-001     7.21889612000000e-001     7.41071661000000e-001     7.89812995000000e-001     8.48321476000000e-001     8.48886747000000e-001
     9.05241310000000e-001     7.27063698000000e-001     6.83982468000000e-001     6.77573910000000e-001     6.86345206000000e-001     6.98954301000000e-001     7.09927035000000e-001     7.17428593000000e-001     7.21670589000000e-001     7.23727584000000e-001     7.24839296000000e-001     7.25243872000000e-001     7.25340766000000e-001     7.24501029000000e-001     7.22197891000000e-001     7.18643111000000e-001     7.15845522000000e-001     7.18900706000000e-001     7.37285604000000e-001     7.84739406000000e-001     8.40403585000000e-001     8.40081699000000e-001
     9.17142400000000e-001     7.32137287000000e-001     6.87768525000000e-001     6.80562816000000e-001     6.88733943000000e-001     7.00847330000000e-001     7.11387021000000e-001     7.18495265000000e-001     7.22369249000000e-001     7.24073362000000e-001     7.24770363000000e-001     7.24898095000000e-001     7.24642105000000e-001     7.23434357000000e-001     7.20737905000000e-001     7.16750082000000e-001     7.13456786000000e-001     7.15911799000000e-001     7.33499547000000e-001     7.79665817000000e-001     8.32485693000000e-001     8.31276651000000e-001
