# Table format: 1D 	
# AnglePCyl 	PCylMoy_Brute 
319.2	2.9085
319.4	2.92825
319.6	2.94975
319.8	2.96975
320	2.9915
320.2	3.0115
320.4	3.0325
320.6	3.054
320.8	3.078
321	3.09825
321.2	3.11975
321.4	3.143
321.6	3.1655
321.8	3.1885
322	3.21025
322.2	3.23425
322.4	3.2575
322.6	3.27925
322.8	3.3045
323	3.32875
323.2	3.352
323.4	3.37525
323.6	3.4
323.8	3.4255
324	3.45
324.2	3.4745
324.4	3.4995
324.6	3.526
324.8	3.55225
325	3.57775
325.2	3.6045
325.4	3.63
325.6	3.65625
325.8	3.68375
326	3.71175
326.2	3.73725
326.4	3.766
326.6	3.79275
326.8	3.82075
327	3.84875
327.2	3.876
327.4	3.9055
327.6	3.93375
327.8	3.96225
328	3.99125
328.2	4.021
328.4	4.0515
328.6	4.08125
328.8	4.11075
329	4.143
329.2	4.1725
329.4	4.2035
329.6	4.23325
329.8	4.26525
330	4.2975
330.2	4.32775
330.4	4.3605
330.6	4.392
330.8	4.42625
331	4.45825
331.2	4.49025
331.4	4.52325
331.6	4.5585
331.8	4.59125
332	4.625
332.2	4.6585
332.4	4.694
332.6	4.7275
332.8	4.7625
333	4.798
333.2	4.83175
333.4	4.8685
333.6	4.903
333.8	4.939
334	4.976
334.2	5.012
334.4	5.048
334.6	5.08375
334.8	5.121
335	5.15775
335.2	5.19675
335.4	5.234
335.6	5.2715
335.8	5.30825
336	5.3475
336.2	5.38525
336.4	5.4245
336.6	5.46225
336.8	5.503
337	5.54075
337.2	5.58325
337.4	5.62075
337.6	5.66175
337.8	5.70325
338	5.74175
338.2	5.78325
338.4	5.826
338.6	5.865
338.8	5.9005
339	5.94025
339.2	5.97625
339.4	6.01725
339.6	6.058
339.8	6.10075
340	6.14175
340.2	6.183
340.4	6.22325
340.6	6.264
340.8	6.30725
341	6.34825
341.2	6.38925
341.4	6.43125
341.6	6.47225
341.8	6.515
342	6.55525
342.2	6.59725
342.4	6.63925
342.6	6.6815
342.8	6.723
343	6.765
343.2	6.8055
343.4	6.84875
343.6	6.88875
343.8	6.9315
344	6.97225
344.2	7.01375
344.4	7.05575
344.6	7.09625
344.8	7.138
345	7.179
345.2	7.218
345.4	7.26075
345.6	7.30125
345.8	7.34375
346	7.38325
346.2	7.42225
346.4	7.46325
346.6	7.50275
346.8	7.54325
347	7.58425
347.2	7.62325
347.4	7.662
347.6	7.702
347.8	7.74125
348	7.78125
348.2	7.819
348.4	7.85825
348.6	7.8965
348.8	7.9345
349	7.97175
349.2	8.0105
349.4	8.048
349.6	8.08375
349.8	8.121
350	8.15625
350.2	8.193
350.4	8.23
350.6	8.2635
350.8	8.30025
351	8.3365
351.2	8.36875
351.4	8.4045
351.6	8.438
351.8	8.47175
352	8.5065
352.2	8.53825
352.4	8.57225
352.6	8.605
352.8	8.636
353	8.66875
353.2	8.6985
353.4	8.73125
353.6	8.76175
353.8	8.79225
354	8.82125
354.2	8.84975
354.4	8.8795
354.6	8.90925
354.8	8.9375
355	8.96675
355.2	8.99425
355.4	9.02225
355.6	9.04925
355.8	9.076
356	9.1025
356.2	9.12875
356.4	9.15525
356.6	9.18075
356.8	9.2065
357	9.23125
357.2	9.25625
357.4	9.281
357.6	9.305
357.8	9.32925
358	9.352
358.2	9.37575
358.4	9.39875
358.6	9.4205
358.8	9.44275
359	9.4645
359.2	9.4875
359.4	9.5085
359.6	9.5275
359.8	9.551
360	9.571
360.2	9.591
360.4	9.612
360.6	9.63025
360.8	9.65075
361	9.6715
361.2	9.68875
361.4	9.70725
361.6	9.72575
361.8	9.74225
362	9.76175
362.2	9.77775
362.4	9.79425
362.6	9.81025
362.8	9.8255
363	9.84525
363.2	9.8585
363.4	9.8755
363.6	9.889
363.8	9.90425
364	9.91875
364.2	9.934
364.4	9.947
364.6	9.96125
364.8	9.97425
365	9.98825
365.2	9.99925
365.4	10.013
365.6	10.025
365.8	10.037
366	10.0485
366.2	10.06075
366.4	10.07175
366.6	10.08275
366.8	10.09325
367	10.1045
367.2	10.115
367.4	10.12525
367.6	10.13475
367.8	10.14525
368	10.15475
368.2	10.16225
368.4	10.17325
368.6	10.18
368.8	10.191
369	10.19925
369.2	10.20625
369.4	10.21425
369.6	10.2215
369.8	10.23025
370	10.23675
370.2	10.24475
370.4	10.25175
370.6	10.25925
370.8	10.2645
371	10.27125
371.2	10.2785
371.4	10.2855
371.6	10.2895
371.8	10.29675
372	10.3025
372.2	10.3095
372.4	10.31525
372.6	10.31975
372.8	10.325
373	10.33175
373.2	10.335
373.4	10.3415
373.6	10.3455
373.8	10.34975
374	10.3555
374.2	10.36075
374.4	10.36475
374.6	10.3695
374.8	10.373
375	10.37725
375.2	10.38025
375.4	10.384
375.6	10.38725
375.8	10.39125
376	10.3945
376.2	10.39775
376.4	10.40075
376.6	10.4035
376.8	10.40675
377	10.4105
377.2	10.41125
377.4	10.41525
377.6	10.416
377.8	10.41775
378	10.42025
378.2	10.42175
378.4	10.424
378.6	10.424
378.8	10.425
379	10.42675
379.2	10.42675
379.4	10.42825
379.6	10.42825
379.8	10.429
380	10.429
380.2	10.429
380.4	10.42825
380.6	10.4265
380.8	10.42575
381	10.42325
381.2	10.42325
381.4	10.4225
381.6	10.42025
381.8	10.41775
382	10.416
382.2	10.412
382.4	10.4105
382.6	10.4075
382.8	10.404
383	10.40075
383.2	10.396
383.4	10.39375
383.6	10.38725
383.8	10.3835
384	10.3775
384.2	10.37275
384.4	10.36675
384.6	10.3605
384.8	10.3545
385	10.34725
385.2	10.34075
385.4	10.3345
385.6	10.32475
385.8	10.31775
386	10.308
386.2	10.3015
386.4	10.29125
386.6	10.28325
386.8	10.27175
387	10.264
387.2	10.25175
387.4	10.24225
387.6	10.2295
387.8	10.21825
388	10.20625
388.2	10.195
388.4	10.1805
388.6	10.1685
388.8	10.15425
389	10.143
389.2	10.127
389.4	10.11325
389.6	10.09725
389.8	10.0815
390	10.06575
390.2	10.0505
390.4	10.033
390.6	10.01625
390.8	9.9995
391	9.981
391.2	9.9635
391.4	9.94425
391.6	9.9265
391.8	9.9065
392	9.88725
392.2	9.8665
392.4	9.8475
392.6	9.82575
392.8	9.80475
393	9.78475
393.2	9.7625
393.4	9.74075
393.6	9.71775
393.8	9.69525
394	9.67175
394.2	9.64925
394.4	9.62525
394.6	9.601
394.8	9.57675
395	9.55225
395.2	9.52675
395.4	9.5015
395.6	9.4765
395.8	9.45
396	9.424
396.2	9.398
396.4	9.373
396.6	9.345
396.8	9.3175
397	9.2905
397.2	9.263
397.4	9.23625
397.6	9.20625
397.8	9.17875
398	9.1505
398.2	9.1215
398.4	9.09275
398.6	9.06375
398.8	9.03325
399	9.0055
399.2	8.97425
399.4	8.946
399.6	8.91575
399.8	8.8845
400	8.85475
400.2	8.82425
400.4	8.7925
400.6	8.7635
400.8	8.73225
401	8.701
401.2	8.66975
401.4	8.6395
401.6	8.6065
401.8	8.575
402	8.54375
402.2	8.5125
402.4	8.479
402.6	8.44925
402.8	8.41575
403	8.386
403.2	8.3525
403.4	8.32125
403.6	8.28775
403.8	8.25525
404	8.224
404.2	8.19125
404.4	8.15925
404.6	8.12575
404.8	8.09475
405	8.062
405.2	8.02975
405.4	7.99675
405.6	7.9645
405.8	7.931
406	7.89975
406.2	7.867
406.4	7.83425
406.6	7.80025
406.8	7.77025
407	7.738
407.2	7.70425
407.4	7.67125
407.6	7.6385
407.8	7.60725
408	7.57525
408.2	7.5425
408.4	7.5105
408.6	7.4785
408.8	7.44725
409	7.41525
409.2	7.3815
409.4	7.35125
409.6	7.319
409.8	7.287
410	7.25575
410.2	7.22375
410.4	7.1925
410.6	7.16125
410.8	7.12925
411	7.09875
411.2	7.06825
411.4	7.03625
411.6	7.00575
411.8	6.97275
412	6.944
412.2	6.912
412.4	6.8825
412.6	6.85125
412.8	6.8215
413	6.79025
413.2	6.76175
413.4	6.7305
413.6	6.70075
413.8	6.67025
414	6.64125
414.2	6.61225
414.4	6.58275
414.6	6.554
414.8	6.5235
415	6.4955
415.2	6.46525
415.4	6.43625
415.6	6.40825
415.8	6.3785
416	6.351
416.2	6.32125
416.4	6.29475
416.6	6.26575
416.8	6.23825
417	6.21
417.2	6.182
417.4	6.1545
417.6	6.127
417.8	6.09975
418	6.07225
418.2	6.0445
418.4	6.01825
418.6	5.99075
418.8	5.96575
419	5.93975
419.2	5.9115
419.4	5.88575
419.6	5.859
419.8	5.833
420	5.8075
420.2	5.78175
420.4	5.75525
420.6	5.7295
420.8	5.705
421	5.67975
421.2	5.65425
421.4	5.6295
421.6	5.60475
421.8	5.579
422	5.55675
422.2	5.53
422.4	5.50625
422.6	5.482
422.8	5.459
423	5.43325
423.2	5.41075
423.4	5.38675
423.6	5.3635
423.8	5.34025
424	5.318
424.2	5.29375
424.4	5.27125
424.6	5.2475
424.8	5.225
425	5.204
425.2	5.18025
425.4	5.1575
425.6	5.13625
425.8	5.11275
426	5.09125
426.2	5.0695
426.4	5.0485
426.6	5.02725
426.8	5.00525
427	4.98375
427.2	4.96325
427.4	4.942
427.6	4.9205
427.8	4.9
428	4.8795
428.2	4.8595
428.4	4.83975
428.6	4.818
428.8	4.79775
429	4.77875
429.2	4.75875
429.4	4.738
429.6	4.7195
429.8	4.6995
430	4.681
430.2	4.6595
430.4	4.641
430.6	4.6225
430.8	4.603
431	4.58475
431.2	4.565
431.4	4.549
431.6	4.528
431.8	4.5105
432	4.49175
432.2	4.47425
432.4	4.4545
432.6	4.4385
432.8	4.41975
433	4.40375
433.2	4.38625
433.4	4.3685
433.6	4.35075
433.8	4.3325
434	4.3165
434.2	4.299
434.4	4.28375
434.6	4.266
434.8	4.24925
435	4.2325
435.2	4.2155
435.4	4.1995
435.6	4.18275
435.8	4.16675
436	4.15075
436.2	4.134
436.4	4.11925
436.6	4.104
436.8	4.089
437	4.07375
437.2	4.057
437.4	4.0415
437.6	4.0265
437.8	4.012
438	3.996
438.2	3.9815
438.4	3.96625
438.6	3.952
438.8	3.93675
439	3.9225
439.2	3.90725
439.4	3.89275
439.6	3.879
439.8	3.8655
440	3.852
440.2	3.83675
440.4	3.82225
440.6	3.80925
440.8	3.795
441	3.783
441.2	3.76775
441.4	3.7565
441.6	3.742
441.8	3.72875
442	3.71575
442.2	3.702
442.4	3.69
442.6	3.67475
442.8	3.66375
443	3.64925
443.2	3.6365
443.4	3.6235
443.6	3.612
443.8	3.59775
444	3.58675
444.2	3.57475
444.4	3.56325
444.6	3.5515
444.8	3.538
445	3.52675
445.2	3.51525
445.4	3.50225
445.6	3.49075
445.8	3.48025
446	3.468
446.2	3.45575
446.4	3.44575
446.6	3.433
446.8	3.42075
447	3.4105
447.2	3.3985
447.4	3.38725
447.6	3.37675
447.8	3.3655
448	3.35425
448.2	3.344
448.4	3.33275
448.6	3.3215
448.8	3.31125
449	3.30075
449.2	3.2895
449.4	3.2805
449.6	3.26875
449.8	3.259
450	3.2495
451	3.198
452	3.14825
453	3.1025
454	3.05625
455	3.01075
456	2.96825
457	2.92725
458	2.8875
459	2.84875
460	2.80975
461	2.7745
462	2.739
463	2.7045
464	2.671
465	2.63975
466	2.6085
467	2.57725
468	2.54675
469	2.51975
470	2.49175
471	2.465
472	2.43875
473	2.4145
474	2.389
475	2.3635
476	2.34175
477	2.32
478	2.298
479	2.275
480	2.256
481	2.23625
482	2.217
483	2.1995
484	2.1805
485	2.163
486	2.147
487	2.12925
488	2.11525
489	2.099
490	2.083
491	2.0695
492	2.056
493	2.043
494	2.02925
495	2.0155
496	2.002
497	1.99125
498	1.97975
499	1.96625
500	1.95475
501	1.9435
502	1.93325
503	1.922
504	1.91025
505	1.89575
506	1.8865
507	1.87975
508	1.86975
509	1.86375
510	1.8515
511	1.83975
512	1.8305
513	1.82525
514	1.81525
515	1.80675
516	1.79925
517	1.7915
518	1.7915
519	1.78025
520	1.769
521	1.76275
522	1.753
523	1.7465
524	1.7395
525	1.732
526	1.725
527	1.71775
528	1.7105
529	1.7025
530	1.696
531	1.6875
532	1.6815
533	1.67525
534	1.6655
535	1.65925
536	1.651
537	1.644
538	1.63425
539	1.6255
540	1.61525
541	1.60475
542	1.59275
543	1.5815
544	1.568
545	1.55525
546	1.53925
547	1.52325
548	1.50575
549	1.487
550	1.468
551	1.447
552	1.42375
553	1.402
554	1.37725
555	1.3515
556	1.3245
557	1.29725
558	1.26825
559	1.23925
560	1.20975
561	1.181
562	1.152
563	1.1225
564	1.0945
565	1.068
566	1.04175
567	1.0175
568	0.99375
569	0.9745
570	0.9535
571	0.93425
572	0.919
573	0.90375
574	0.89125
575	0.882
576	0.87675
577	0.8725
578	0.86925
579	0.8695
580	0.872
581	0.87675
582	0.88125
583	0.88925
584	0.89675
585	0.906
586	0.9175
587	0.92725
588	0.938
589	0.94875
590	0.96075
591	0.96875
592	0.97975
593	0.9865
594	0.9955
595	1.00075
596	1.0065
597	1.00875
598	1.01175
599	1.013
600	1.01125
601	1.009
602	1.0065
603	1.00075
604	0.995
605	0.98725
606	0.97925
607	0.97025
608	0.961
609	0.951
610	0.94075
611	0.93025
612	0.92125
613	0.91025
614	0.90225
615	0.895
616	0.8885
617	0.8805
618	0.876
619	0.8735
620	0.87325
621	0.8715
622	0.87425
623	0.8765
624	0.8815
625	0.88525
626	0.8935
627	0.90075
628	0.90775
629	0.9175
630	0.926
631	0.935
632	0.9455
633	0.95525
634	0.963
635	0.97175
636	0.9775
637	0.98425
638	0.98625
639	0.9895
640	0.9895
641	0.98725
642	0.9855
643	0.981
644	0.97375
645	0.96625
646	0.9575
647	0.948
648	0.9365
649	0.9255
650	0.91525
651	0.90375
652	0.8935
653	0.886
654	0.8795
655	0.873
656	0.8705
657	0.87
658	0.871
659	0.8745
660	0.87975
661	0.887
662	0.895
663	0.9045
664	0.91525
665	0.92625
666	0.93575
667	0.944
668	0.9545
669	0.95975
670	0.96625
671	0.97025
672	0.97125
673	0.9705
674	0.9665
675	0.961
676	0.9545
677	0.947
678	0.93825
679	0.9295
680	0.92
681	0.91275
682	0.907
683	0.90075
684	0.89675
685	0.895
686	0.89425
687	0.89525
688	0.8985
689	0.9005
690	0.9055
691	0.908
692	0.91575
693	0.9205
694	0.92625
695	0.93125
696	0.93425
697	0.93425
698	0.94
699	0.9385
700	0.932
701	0.9295
702	0.9245
703	0.92225
704	0.919
705	0.9165
706	0.91425
707	0.91275
708	0.911
709	0.9085
710	0.90625
711	0.9055
712	0.903
713	0.9015
714	0.89825
715	0.89675
716	0.895
717	0.89425
718	0.8935
719	0.89425
720	0.895
