# Table format: 1D
# table_unit = PaA
# axis1_unit = degK
   9.0670000000000002e+001   1.1732515446633688e+004
   9.1669100000000000e+001   1.3320696700808825e+004
   9.2668200000000013e+001   1.5079298167471547e+004
   9.3667300000000012e+001   1.7021481822034981e+004
   9.4666400000000010e+001   1.9160967420415633e+004
   9.5665500000000009e+001   2.1512026813219905e+004
   9.6664600000000021e+001   2.4089476992010252e+004
   9.7663700000000020e+001   2.6908671953153269e+004
   9.8662800000000018e+001   2.9985493469337231e+004
   9.9661900000000017e+001   3.3336340862396326e+004
   1.0066100000000003e+002   3.6978119873628013e+004
   1.0166010000000003e+002   4.0928230729419891e+004
   1.0265920000000003e+002   4.5204555500744507e+004
   1.0365830000000004e+002   4.9825444855031034e+004
   1.0465740000000004e+002   5.4809704298131917e+004
   1.0565650000000004e+002   6.0176580002646318e+004
   1.0665560000000005e+002   6.5945744316812750e+004
   1.0765470000000005e+002   7.2137281045616328e+004
   1.0865380000000005e+002   7.8771670592716400e+004
   1.0965290000000005e+002   8.5869775048394047e+004
   1.1065200000000006e+002   9.3452823304970763e+004
   1.1165110000000006e+002   1.0154239627714011e+005
   1.1265020000000005e+002   1.1016041230044403e+005
   1.1364930000000007e+002   1.1932911277674993e+005
   1.1464840000000007e+002   1.2907104813109836e+005
   1.1564750000000006e+002   1.3940906413977843e+005
   1.1664660000000006e+002   1.5036628868488909e+005
   1.1764570000000006e+002   1.6196611898614172e+005
   1.1864480000000006e+002   1.7423220935612981e+005
   1.1964390000000006e+002   1.8718845952090429e+005
   1.2064300000000006e+002   2.0085900354335638e+005
   1.2164210000000007e+002   2.1526819938274659e+005
   1.2264120000000007e+002   2.3044061911964329e+005
   1.2364030000000007e+002   2.4640103987170462e+005
   1.2463940000000007e+002   2.6317443542194995e+005
   1.2563850000000008e+002   2.8078596857770998e+005
   1.2663760000000008e+002   2.9926098427506845e+005
   1.2763670000000008e+002   3.1862500344046165e+005
   1.2863580000000007e+002   3.3890371761816327e+005
   1.2963490000000007e+002   3.6012298436964373e+005
   1.3063400000000007e+002   3.8230882344820932e+005
   1.3163310000000007e+002   4.0548741375002638e+005
   1.3263220000000010e+002   4.2968509104041668e+005
   1.3363130000000010e+002   4.5492834645240504e+005
   1.3463040000000009e+002   4.8124382575268316e+005
   1.3562950000000009e+002   5.0865832936853450e+005
   1.3662860000000012e+002   5.3719881316791032e+005
   1.3762770000000012e+002   5.6689238998348615e+005
   1.3862680000000012e+002   5.9776633187054144e+005
   1.3962590000000012e+002   6.2984807308745524e+005
   1.4062500000000011e+002   6.6316521378685953e+005
   1.4162410000000014e+002   6.9774552440484881e+005
   1.4262320000000014e+002   7.3361695073503256e+005
   1.4362230000000014e+002   7.7080761967392219e+005
   1.4462140000000016e+002   8.0934584562368435e+005
   1.4562050000000016e+002   8.4926013753825671e+005
   1.4661960000000016e+002   8.9057920659863215e+005
   1.4761870000000016e+002   9.3333197450316313e+005
   1.4861780000000016e+002   9.7754758235872246e+005
   1.4961690000000019e+002   1.0232554001588923e+006
   1.5061600000000018e+002   1.0704850368354104e+006
   1.5161510000000021e+002   1.1192663508694663e+006
   1.5261420000000021e+002   1.1696294614498247e+006
   1.5361330000000021e+002   1.2216047601651223e+006
   1.5461240000000021e+002   1.2752229232181122e+006
   1.5561150000000021e+002   1.3305149241502301e+006
   1.5661060000000020e+002   1.3875120470652028e+006
   1.5760970000000020e+002   1.4462459003412940e+006
   1.5860880000000023e+002   1.5067484308220018e+006
   1.5960790000000026e+002   1.5690519384759867e+006
   1.6060700000000026e+002   1.6331890915174324e+006
   1.6160610000000025e+002   1.6991929419788886e+006
   1.6260520000000025e+002   1.7670969417290208e+006
   1.6360430000000025e+002   1.8369349589289054e+006
   1.6460340000000025e+002   1.9087412949205809e+006
   1.6560250000000025e+002   1.9825507015428415e+006
   1.6660160000000027e+002   2.0583983988696190e+006
   1.6760070000000027e+002   2.1363200933671640e+006
   1.6859980000000030e+002   2.2163519964669421e+006
   1.6959890000000030e+002   2.2985308435519380e+006
   1.7059800000000030e+002   2.3828939133546394e+006
   1.7159710000000030e+002   2.4694790477659702e+006
   1.7259620000000029e+002   2.5583246720546745e+006
   1.7359530000000029e+002   2.6494698154981467e+006
   1.7459440000000029e+002   2.7429541324255634e+006
   1.7559350000000029e+002   2.8388179236754565e+006
   1.7659260000000029e+002   2.9371021584704728e+006
   1.7759170000000026e+002   3.0378484967125533e+006
   1.7859080000000029e+002   3.1410993117026677e+006
   1.7958990000000028e+002   3.2468977132899556e+006
   1.8058900000000025e+002   3.3552875714555797e+006
   1.8158810000000025e+002   3.4663135403376315e+006
   1.8258720000000025e+002   3.5800210827034665e+006
   1.8358630000000025e+002   3.6964564948777040e+006
   1.8458540000000025e+002   3.8156669321331964e+006
   1.8558450000000025e+002   3.9377004345542905e+006
   1.8658360000000025e+002   4.0626059533817936e+006
   1.8758270000000022e+002   4.1904333778494936e+006
   1.8858180000000021e+002   4.3212335625234162e+006
   1.8958090000000021e+002   4.4550583551545739e+006
   1.9058000000000001e+002   4.5919606250581136e+006
