# Table format: XY
# axis1_unit = null
# axis2_unit = mm
# axis3_unit = mm
# axis4_unit = mm
# axis5_unit = mm
# axis6_unit = mm
# axis7_unit = mm**3
# axis8.0_unit = mm**2
# axis9.0_unit = mm**2
# axis10.0_unit = mm**2
# axis11.0_unit = mm**2
# axis12.0_unit = mm**2
# axis13.0_unit = mm**2
# axis14.0_unit = mm**2
# axis15.0_unit = mm**2
15	-2.239951e+02	1.146053e+01	-2.789999e+02	2.413572e+02	-2.172041e+02	2.529690e+07	8.945585e+04	0.000000e+00	1.124782e+04	1.060037e+05	2.603396e+05	0.000000e+00	2.911318e+05	0.000000e+00	
16	-2.584333e+02	2.994713e+01	-3.139042e+02	1.930876e+02	-2.654737e+02	1.336399e+07	6.246645e+04	0.000000e+00	1.676232e+03	6.784366e+04	1.817935e+05	0.000000e+00	2.032955e+05	0.000000e+00	
17	-2.886072e+02	5.873754e+01	-3.499478e+02	1.448180e+02	-3.137433e+02	5.660182e+06	3.602866e+04	0.000000e+00	0.000000e+00	3.816327e+04	1.048527e+05	0.000000e+00	1.172544e+05	0.000000e+00	
18	-3.181875e+02	8.896249e+01	-3.861500e+02	9.654840e+01	-3.620129e+02	1.677250e+06	1.601375e+04	0.000000e+00	0.000000e+00	1.696253e+04	4.660416e+04	0.000000e+00	5.211636e+04	0.000000e+00	
19	-3.477677e+02	1.191874e+02	-4.223522e+02	4.827878e+01	-4.102825e+02	2.097160e+05	4.004199e+03	0.000000e+00	0.000000e+00	4.241437e+03	1.165325e+04	0.000000e+00	1.303157e+04	0.000000e+00	
20	-3.773480e+02	1.494124e+02	-4.585544e+02	9.171226e-03	-4.585521e+02	1.437623e-06	1.444967e-04	0.000000e+00	0.000000e+00	1.530577e-04	4.205226e-04	0.000000e+00	4.702608e-04	0.000000e+00	
1	-3.051758e-14	-3.198353e-15	-1.335144e-14	8.887879e+02	4.443984e+02	2.500000e+08	2.500000e+05	2.500000e+05	5.000000e+05	5.000000e+05	5.000000e+05	5.000000e+05	0.000000e+00	0.000000e+00	
2	-3.027823e-01	1.015349e-01	-3.450161e-01	8.420101e+02	3.976206e+02	2.497894e+08	2.500000e+05	2.463250e+05	4.955550e+05	5.000000e+05	5.000000e+05	4.877875e+05	1.350584e+04	0.000000e+00	
3	-2.201596e+00	6.207868e-01	-2.539257e+00	7.952323e+02	3.508427e+02	2.483151e+08	2.500000e+05	2.352973e+05	4.822167e+05	5.000000e+05	5.000000e+05	4.511408e+05	5.403364e+04	0.000000e+00	
4	-6.744096e+00	1.455398e+00	-7.894547e+00	7.484544e+02	3.040649e+02	2.443130e+08	2.500000e+05	2.169167e+05	4.599851e+05	5.000000e+05	5.000000e+05	3.900599e+05	1.215834e+05	0.000000e+00	
5	-1.448963e+01	1.945790e+00	-1.730295e+01	7.016766e+02	2.572870e+02	2.365425e+08	2.500000e+05	1.920374e+05	4.288601e+05	4.989671e+05	5.000000e+05	3.073826e+05	2.130167e+05	0.000000e+00	
6	-2.465896e+01	1.649126e+00	-3.087188e+01	6.548987e+02	2.105092e+02	2.243547e+08	2.500000e+05	1.661715e+05	3.888418e+05	4.902342e+05	5.000000e+05	2.214266e+05	3.080759e+05	0.000000e+00	
7	-3.514266e+01	7.428202e-01	-4.824415e+01	6.081209e+02	1.637313e+02	2.077216e+08	2.498770e+05	1.403055e+05	3.400789e+05	4.726080e+05	5.000000e+05	1.358792e+05	4.026833e+05	0.000000e+00	
8	-4.419280e+01	-7.900251e-01	-6.908045e+01	5.613430e+02	1.169535e+02	1.869878e+08	2.448560e+05	1.144396e+05	2.883470e+05	4.460885e+05	5.000000e+05	6.660886e+04	4.792898e+05	0.000000e+00	
9	-5.218982e+01	-3.223273e+00	-9.261492e+01	5.145652e+02	7.017566e+01	1.633026e+08	2.324822e+05	8.857363e+04	2.366151e+05	4.106756e+05	5.000000e+05	2.177273e+04	5.288743e+05	0.000000e+00	
10	-6.100755e+01	-6.128840e+00	-1.182285e+02	4.677873e+02	2.339781e+01	1.379300e+08	2.127556e+05	6.270769e+04	1.848832e+05	3.663694e+05	5.000000e+05	1.370836e+03	5.514369e+05	0.000000e+00	
11	-7.507789e+01	-7.543100e+00	-1.454988e+02	4.210095e+02	-2.338003e+01	1.120798e+08	1.873021e+05	3.725332e+04	1.336491e+05	3.151364e+05	4.986323e+05	0.000000e+00	5.514403e+05	0.000000e+00	
12	-9.829376e+01	-6.072360e+00	-1.744375e+02	3.742316e+02	-7.015788e+01	8.670678e+07	1.614362e+05	1.752393e+04	8.933955e+04	2.634046e+05	4.782397e+05	0.000000e+00	5.288880e+05	0.000000e+00	
13	-1.311273e+02	-2.346188e+00	-2.049835e+02	3.274538e+02	-1.169357e+02	6.302069e+07	1.355703e+05	5.147318e+03	5.392329e+04	2.116727e+05	4.334128e+05	0.000000e+00	4.793138e+05	0.000000e+00	
14	-1.726454e+02	3.646700e+00	-2.370198e+02	2.806760e+02	-1.637136e+02	4.228560e+07	1.097043e+05	1.234681e+02	2.740037e+04	1.599408e+05	3.641518e+05	0.000000e+00	4.027175e+05	0.000000e+00	
15	-2.157105e+02	1.442166e+01	-2.700665e+02	2.338981e+02	-2.104914e+02	2.565074e+07	8.383836e+04	0.000000e+00	9.770779e+03	1.111751e+05	2.786061e+05	0.000000e+00	3.081121e+05	0.000000e+00	
16	-2.546710e+02	3.419157e+01	-3.041216e+02	1.871203e+02	-2.572693e+02	1.346125e+07	5.797242e+04	0.000000e+00	1.034518e+03	7.115341e+04	1.926501e+05	0.000000e+00	2.130528e+05	0.000000e+00	
17	-2.897100e+02	6.251219e+01	-3.391327e+02	1.403424e+02	-3.040471e+02	5.689210e+06	3.309164e+04	0.000000e+00	0.000000e+00	4.002506e+04	1.099680e+05	0.000000e+00	1.216142e+05	0.000000e+00	
18	-3.244526e+02	9.147900e+01	-3.742161e+02	9.356458e+01	-3.508249e+02	1.685852e+06	1.470833e+04	0.000000e+00	0.000000e+00	1.779004e+04	4.887774e+04	0.000000e+00	5.405418e+04	0.000000e+00	
19	-3.591952e+02	1.204458e+02	-4.092995e+02	4.678673e+01	-3.976028e+02	2.107916e+05	3.677781e+03	0.000000e+00	0.000000e+00	4.448356e+03	1.222176e+04	0.000000e+00	1.351611e+04	0.000000e+00	
20	-3.939378e+02	1.494126e+02	-4.443829e+02	8.887791e-03	-4.443806e+02	1.444996e-06	1.327175e-04	0.000000e+00	0.000000e+00	1.605246e-04	4.410378e-04	0.000000e+00	4.877463e-04	0.000000e+00	
1	6.866455e-14	2.708164e-14	2.288818e-14	8.592442e+02	4.296264e+02	2.500000e+08	2.500000e+05	2.500000e+05	5.000000e+05	5.000000e+05	5.000000e+05	5.000000e+05	0.000000e+00	0.000000e+00	
2	-3.171382e-01	1.045623e-01	-3.400152e-01	8.140213e+02	3.844035e+02	2.497854e+08	2.500000e+05	2.466310e+05	4.952676e+05	5.000000e+05	5.000000e+05	4.869978e+05	1.424087e+04	0.000000e+00	
3	-2.270064e+00	6.499437e-01	-2.502739e+00	7.687984e+02	3.391806e+02	2.482825e+08	2.500000e+05	2.365216e+05	4.810668e+05	5.000000e+05	5.000000e+05	4.479814e+05	5.697431e+04	0.000000e+00	
4	-6.818592e+00	1.572016e+00	-7.783501e+00	7.235755e+02	2.939576e+02	2.442028e+08	2.500000e+05	2.196716e+05	4.573975e+05	5.000000e+05	5.000000e+05	3.829507e+05	1.282003e+05	0.000000e+00	
5	-1.431210e+01	2.248810e+00	-1.708983e+01	6.783525e+02	2.487347e+02	2.362652e+08	2.500000e+05	1.964386e+05	4.242599e+05	4.994979e+05	5.000000e+05	2.932852e+05	2.264080e+05	0.000000e+00	
6	-2.375999e+01	2.089178e+00	-3.071809e+01	6.331296e+02	2.035118e+02	2.236593e+08	2.500000e+05	1.716730e+05	3.816538e+05	4.916802e+05	5.000000e+05	1.977049e+05	3.310940e+05	0.000000e+00	
7	-3.258132e+01	1.160644e+00	-4.831539e+01	5.879067e+02	1.582888e+02	2.064166e+08	2.480090e+05	1.469073e+05	3.323761e+05	4.743941e+05	5.000000e+05	1.098087e+05	4.273640e+05	0.000000e+00	
8	-3.973165e+01	-8.267883e-01	-6.907326e+01	5.426837e+02	1.130659e+02	1.854328e+08	2.394580e+05	1.221417e+05	2.828449e+05	4.476396e+05	5.000000e+05	4.723020e+04	4.959041e+05	0.000000e+00	
9	-4.570195e+01	-3.962971e+00	-9.211348e+01	4.974608e+02	6.784299e+01	1.619936e+08	2.241664e+05	9.737614e+04	2.333137e+05	4.114167e+05	5.000000e+05	1.066600e+04	5.359517e+05	0.000000e+00	
10	-5.246385e+01	-7.384291e+00	-1.166976e+02	4.522379e+02	2.262006e+01	1.373875e+08	2.021645e+05	7.261053e+04	1.837825e+05	3.657676e+05	5.000000e+05	0.000000e+00	5.476338e+05	0.000000e+00	
11	-6.400021e+01	-9.008808e+00	-1.423614e+02	4.070150e+02	-2.260287e+01	1.126219e+08	1.773989e+05	4.784493e+04	1.342512e+05	3.162364e+05	5.000000e+05	0.000000e+00	5.476338e+05	0.000000e+00	
12	-8.411427e+01	-7.295957e+00	-1.695430e+02	3.617920e+02	-6.782580e+01	8.801556e+07	1.526333e+05	2.584065e+04	8.859888e+04	2.667052e+05	4.893430e+05	0.000000e+00	5.359615e+05	0.000000e+00	
13	-1.140934e+02	-2.376900e+00	-1.983626e+02	3.165691e+02	-1.130487e+02	6.457573e+07	1.278677e+05	1.054655e+04	5.237235e+04	2.171739e+05	4.527886e+05	0.000000e+00	4.959247e+05	0.000000e+00	
14	-1.542923e+02	5.493331e+00	-2.288161e+02	2.713462e+02	-1.582717e+02	4.359073e+07	1.031021e+05	1.992958e+03	2.561424e+04	1.676427e+05	3.902201e+05	0.000000e+00	4.273954e+05	0.000000e+00	
15	-2.017281e+02	1.773317e+01	-2.608149e+02	2.261232e+02	-2.034946e+02	2.634644e+07	7.833646e+04	0.000000e+00	8.324541e+03	1.183642e+05	3.023314e+05	0.000000e+00	3.311338e+05	0.000000e+00	
16	-2.461798e+02	3.867396e+01	-2.939651e+02	1.809003e+02	-2.487175e+02	1.373870e+07	5.357085e+04	0.000000e+00	5.032551e+02	7.575451e+04	2.067511e+05	0.000000e+00	2.264478e+05	0.000000e+00	
17	-2.872113e+02	6.620918e+01	-3.278598e+02	1.356774e+02	-2.939404e+02	5.799431e+06	3.033609e+04	0.000000e+00	0.000000e+00	4.261326e+04	1.170790e+05	0.000000e+00	1.282328e+05	0.000000e+00	
18	-3.281394e+02	9.394373e+01	-3.617770e+02	9.045445e+01	-3.391634e+02	1.718513e+06	1.348356e+04	0.000000e+00	0.000000e+00	1.894043e+04	5.203839e+04	0.000000e+00	5.699597e+04	0.000000e+00	
19	-3.690675e+02	1.216783e+02	-3.956942e+02	4.523152e+01	-3.843863e+02	2.148754e+05	3.371530e+03	0.000000e+00	0.000000e+00	4.736006e+03	1.301207e+04	0.000000e+00	1.425170e+04	0.000000e+00	
20	-4.099956e+02	1.494128e+02	-4.296114e+02	8.592357e-03	-4.296092e+02	1.472990e-06	1.216660e-04	0.000000e+00	0.000000e+00	1.709049e-04	4.695573e-04	0.000000e+00	5.142909e-04	0.000000e+00	
1	-1.525879e-14	-1.910367e-14	9.536743e-15	8.285406e+02	4.142745e+02	2.500000e+08	2.500000e+05	2.500000e+05	5.000000e+05	5.000000e+05	5.000000e+05	5.000000e+05	0.000000e+00	0.000000e+00	
2	-3.365395e-01	1.097741e-01	-3.408181e-01	7.849337e+02	3.706675e+02	2.497769e+08	2.500000e+05	2.469187e+05	4.948563e+05	5.000000e+05	5.000000e+05	4.858679e+05	1.535154e+04	0.000000e+00	
3	-2.359454e+00	6.931925e-01	-2.509249e+00	7.413267e+02	3.270605e+02	2.482147e+08	2.500000e+05	2.376723e+05	4.794214e+05	5.000000e+05	5.000000e+05	4.434607e+05	6.141782e+04	0.000000e+00	
4	-6.898458e+00	1.725281e+00	-7.808933e+00	6.977197e+02	2.834536e+02	2.439739e+08	2.500000e+05	2.222610e+05	4.536951e+05	5.000000e+05	5.000000e+05	3.727784e+05	1.381988e+05	0.000000e+00	
5	-1.397010e+01	2.626842e+00	-1.717655e+01	6.541128e+02	2.398466e+02	2.357162e+08	2.500000e+05	2.007616e+05	4.176776e+05	4.998716e+05	5.000000e+05	2.741741e+05	2.453112e+05	0.000000e+00	
6	-2.220998e+01	2.645744e+00	-3.111006e+01	6.105058e+02	1.962396e+02	2.224601e+08	2.495144e+05	1.770768e+05	3.721795e+05	4.930999e+05	5.000000e+05	1.677739e+05	3.608921e+05	0.000000e+00	
7	-2.931398e+01	1.515627e+00	-4.894021e+01	5.668988e+02	1.526327e+02	2.046389e+08	2.439848e+05	1.533920e+05	3.248100e+05	4.760370e+05	5.000000e+05	8.450700e+04	4.513437e+05	0.000000e+00	
8	-3.469676e+01	-1.074764e+00	-6.955072e+01	5.232919e+02	1.090257e+02	1.835431e+08	2.322903e+05	1.297073e+05	2.774404e+05	4.486829e+05	5.000000e+05	2.951509e+04	5.110805e+05	0.000000e+00	
9	-3.886253e+01	-4.865020e+00	-9.201663e+01	4.796849e+02	6.541873e+01	1.605120e+08	2.144308e+05	1.060225e+05	2.300708e+05	4.110375e+05	5.000000e+05	2.798226e+03	5.401027e+05	0.000000e+00	
10	-4.410800e+01	-8.466586e+00	-1.154692e+02	4.360779e+02	2.181177e+01	1.368469e+08	1.913561e+05	8.233768e+04	1.827012e+05	3.646863e+05	5.000000e+05	0.000000e+00	5.431423e+05	0.000000e+00	
11	-5.333943e+01	-1.023928e+01	-1.396386e+02	3.924710e+02	-2.179520e+01	1.131621e+08	1.676713e+05	5.865289e+04	1.353317e+05	3.173168e+05	5.000000e+05	0.000000e+00	5.431423e+05	0.000000e+00	
12	-6.969857e+01	-8.727647e+00	-1.650376e+02	3.488640e+02	-6.540216e+01	8.949692e+07	1.439865e+05	3.557718e+04	8.897881e+04	2.699472e+05	4.972066e+05	0.000000e+00	5.401079e+05	0.000000e+00	
13	-9.581496e+01	-2.971275e+00	-1.920771e+02	3.052570e+02	-1.090091e+02	6.646537e+07	1.203017e+05	1.771531e+04	5.132946e+04	2.225776e+05	4.705004e+05	0.000000e+00	5.110974e+05	0.000000e+00	
14	-1.322292e+02	6.832962e+00	-2.207743e+02	2.616501e+02	-1.526161e+02	4.536857e+07	9.661695e+04	6.018437e+03	2.397139e+04	1.752080e+05	4.155193e+05	0.000000e+00	4.513722e+05	0.000000e+00	
15	-1.793867e+02	2.136493e+01	-2.512869e+02	2.180431e+02	-1.962231e+02	2.754589e+07	7.293217e+04	4.865693e+02	6.904593e+03	1.278385e+05	3.322631e+05	0.000000e+00	3.609323e+05	0.000000e+00	
16	-2.305213e+02	4.333924e+01	-2.834417e+02	1.744361e+02	-2.398300e+02	1.428783e+07	4.924738e+04	0.000000e+00	1.290674e+02	8.233801e+04	2.258672e+05	0.000000e+00	2.453561e+05	0.000000e+00	
17	-2.792762e+02	6.984057e+01	-3.161443e+02	1.308292e+02	-2.834370e+02	6.028341e+06	2.774602e+04	0.000000e+00	0.000000e+00	4.631660e+04	1.272538e+05	0.000000e+00	1.382339e+05	0.000000e+00	
18	-3.280173e+02	9.636474e+01	-3.488495e+02	8.722221e+01	-3.270440e+02	1.786345e+06	1.233235e+04	0.000000e+00	0.000000e+00	2.058646e+04	5.656083e+04	0.000000e+00	6.144116e+04	0.000000e+00	
19	-3.767584e+02	1.228889e+02	-3.815547e+02	4.361525e+01	-3.706509e+02	2.233567e+05	3.083672e+03	0.000000e+00	0.000000e+00	5.147592e+03	1.414289e+04	0.000000e+00	1.536321e+04	0.000000e+00	
20	-4.254996e+02	1.494131e+02	-4.142600e+02	8.285323e-03	-4.142579e+02	1.531131e-06	1.112783e-04	0.000000e+00	0.000000e+00	1.857575e-04	5.103645e-04	0.000000e+00	5.544011e-04	0.000000e+00	
1	-6.103516e-14	-2.500885e-14	-5.340576e-14	7.967185e+02	3.983632e+02	2.500000e+08	2.500000e+05	2.500000e+05	5.000000e+05	5.000000e+05	5.000000e+05	5.000000e+05	0.000000e+00	0.000000e+00	
2	-3.641355e-01	1.185583e-01	-3.505530e-01	7.547864e+02	3.564311e+02	2.497614e+08	2.500000e+05	2.471895e+05	4.942395e+05	5.000000e+05	5.000000e+05	4.841731e+05	1.707551e+04	0.000000e+00	
3	-2.476933e+00	7.601479e-01	-2.582054e+00	7.128542e+02	3.144990e+02	2.480905e+08	2.500000e+05	2.387557e+05	4.769536e+05	5.000000e+05	5.000000e+05	4.366804e+05	6.831503e+04	0.000000e+00	
4	-6.946249e+00	1.943152e+00	-8.045310e+00	6.709221e+02	2.725668e+02	2.435547e+08	2.500000e+05	2.246988e+05	4.481422e+05	5.000000e+05	5.000000e+05	3.575219e+05	1.537186e+05	0.000000e+00	
5	-1.322439e+01	3.130579e+00	-1.774178e+01	6.289900e+02	2.306347e+02	2.347215e+08	2.499844e+05	2.050186e+05	4.078375e+05	5.000000e+05	5.000000e+05	2.467856e+05	2.731912e+05	0.000000e+00	
6	-1.985477e+01	3.262708e+00	-3.213638e+01	5.870578e+02	1.887026e+02	2.206772e+08	2.467536e+05	1.823999e+05	3.625972e+05	4.944974e+05	5.000000e+05	1.376073e+05	3.909828e+05	0.000000e+00	
7	-2.537448e+01	1.703589e+00	-5.011455e+01	5.451257e+02	1.467704e+02	2.024096e+08	2.378996e+05	1.597798e+05	3.173570e+05	4.774723e+05	5.000000e+05	6.008661e+04	4.746192e+05	0.000000e+00	
8	-2.909954e+01	-1.582896e+00	-7.050221e+01	5.031936e+02	1.048383e+02	1.813512e+08	2.234223e+05	1.371597e+05	2.721167e+05	4.489219e+05	5.000000e+05	1.423173e+04	5.240917e+05	0.000000e+00	
9	-3.180277e+01	-5.831462e+00	-9.226158e+01	4.612614e+02	6.290617e+01	1.589345e+08	2.033295e+05	1.145395e+05	2.268764e+05	4.088615e+05	5.000000e+05	0.000000e+00	5.394462e+05	0.000000e+00	
10	-3.591881e+01	-9.367246e+00	-1.145311e+02	4.193293e+02	2.097403e+01	1.363144e+08	1.807093e+05	9.191940e+04	1.816362e+05	3.636213e+05	5.000000e+05	0.000000e+00	5.394462e+05	0.000000e+00	
11	-4.306480e+01	-1.123150e+01	-1.373194e+02	3.773972e+02	-2.095810e+01	1.136942e+08	1.580892e+05	6.929927e+04	1.363959e+05	3.183810e+05	5.000000e+05	0.000000e+00	5.394462e+05	0.000000e+00	
12	-5.549841e+01	-1.017874e+01	-1.610127e+02	3.354650e+02	-6.289023e+01	9.107410e+07	1.354691e+05	4.667914e+04	9.115564e+04	2.731408e+05	5.000000e+05	0.000000e+00	5.394462e+05	0.000000e+00	
13	-7.686292e+01	-4.184877e+00	-1.862373e+02	2.935329e+02	-1.048224e+02	6.865720e+07	1.128489e+05	2.658425e+04	5.109116e+04	2.279005e+05	4.857797e+05	0.000000e+00	5.241040e+05	0.000000e+00	
14	-1.079080e+02	7.240228e+00	-2.131345e+02	2.516008e+02	-1.467545e+02	4.759799e+07	9.022880e+04	1.210488e+04	2.253633e+04	1.826602e+05	4.399368e+05	0.000000e+00	4.746445e+05	0.000000e+00	
15	-1.494049e+02	2.454666e+01	-2.418405e+02	2.096686e+02	-1.886866e+02	2.932901e+07	6.760867e+04	3.248729e+03	5.506908e+03	1.374200e+05	3.624282e+05	0.000000e+00	3.910210e+05	0.000000e+00	
